SA2_CODE_2021,C16_Aus_Mo_O_B_OS,C16_Aus_BP_B_Aus,C16_Aus_Bplace_NS,C16_Aus_Tot_resp,C16_Aus_Ab_BP_B_OS,C16_Aus_Ab_Fa_O_B_OS,C16_Aus_Ab_Mo_O_B_OS,C16_Aus_Ab_BP_B_Aus,C16_Aus_Abor_Bplace_NS,C16_Aus_Abor_Tot_resp,C16_Chi_BP_B_OS,C16_Chi_Fa_O_B_OS,C16_Chi_Mo_O_B_OS,C16_Chi_BP_B_Aus,C16_Chi_Bplace_NS,C16_Chi_Tot_resp,C16_Cro_BP_B_OS,C16_Cro_Fa_O_B_OS,C16_Cro_Mo_O_B_OS,C16_Cro_BP_B_Aus,C16_Cro_Bplace_NS,C16_Cro_Tot_resp,C16_Dut_BP_B_OS,C16_Dut_Fa_O_B_OS,C16_Dut_Mo_O_B_OS,C16_Dut_BP_B_Aus,C16_Dut_Bplace_NS,C16_Dut_Tot_resp,C16_Eng_BP_B_OS,C16_Eng_Fa_O_B_OS,C16_Eng_Mo_O_B_OS,C16_Eng_BP_B_Aus,C16_Eng_Bplace_NS,C16_Eng_Tot_resp,C16_Fil_BP_B_OS,C16_Fil_Fa_O_B_OS,C16_Fil_Mo_O_B_OS,C16_Fil_BP_B_Aus,C16_Fil_Bplace_NS,C16_Fil_Tot_resp,C16_Fre_BP_B_OS,C16_Fre_Fa_O_B_OS,C16_Fre_Mo_O_B_OS,C16_Fre_BP_B_Aus,C16_Fre_Bplace_NS,C16_Fre_Tot_resp,C16_Ger_BP_B_OS,C16_Ger_Fa_O_B_OS,C16_Ger_Mo_O_B_OS,C16_Ger_BP_B_Aus,C16_Ger_Bplace_NS,C16_Ger_Tot_resp,C16_Gre_BP_B_OS,C16_Gre_Fa_O_B_OS,C16_Gre_Mo_O_B_OS,C16_Gre_BP_B_Aus,C16_Gre_Bplace_NS,C16_Gre_Tot_resp,C16_Hun_BP_B_OS,C16_Hun_Fa_O_B_OS,C16_Hun_Mo_O_B_OS,C16_Hun_BP_B_Aus,C16_Hun_Bplace_NS,C16_Hun_Tot_resp,C16_Ind_BP_B_OS,C16_Ind_Fa_O_B_OS,C16_Ind_Mo_O_B_OS,C16_Ind_BP_B_Aus,C16_Ind_Bplace_NS,C16_Ind_Tot_resp,C16_Iri_BP_B_OS,C16_Iri_Fa_O_B_OS,C16_Iri_Mo_O_B_OS,C16_Iri_BP_B_Aus,C16_Iri_Bplace_NS,C16_Iri_Tot_resp,C16_Ita_BP_B_OS,C16_Ita_Fa_O_B_OS,C16_Ita_Mo_O_B_OS,C16_Ita_BP_B_Aus,C16_Ita_Bplace_NS,C16_Ita_Tot_resp,C16_Kor_BP_B_OS,C16_Kor_Fa_O_B_OS,C16_Kor_Mo_O_B_OS,C16_Kor_BP_B_Aus,C16_Kor_Bplace_NS,C16_Kor_Tot_resp,C16_Leb_BP_B_OS,C16_Leb_Fa_O_B_OS,C16_Leb_Mo_O_B_OS,C16_Leb_BP_B_Aus,C16_Leb_Bplace_NS,C16_Leb_Tot_resp,C16_Mac_BP_B_OS,C16_Mac_Fa_O_B_OS,C16_Mac_Mo_O_B_OS,C16_Mac_BP_B_Aus,C16_Mac_Bplace_NS,C16_Mac_Tot_resp,C16_Mal_BP_B_OS,C16_Mal_Fa_O_B_OS,C16_Mal_Mo_O_B_OS,C16_Mal_BP_B_Aus,C16_Mal_Bplace_NS,C16_Mal_Tot_resp,C16_Mao_BP_B_OS,C16_Mao_Fa_O_B_OS,C16_Mao_Mo_O_B_OS,C16_Mao_BP_B_Aus,C16_Mao_Bplace_NS,C16_Mao_Tot_resp,C16_NZ_BP_B_OS,C16_NZ_Fa_O_B_OS,C16_NZ_Mo_O_B_OS,C16_NZ_BP_B_Aus,C16_NZ_Bplace_NS,C16_NZ_Tot_resp,C16_Pol_BP_B_OS,C16_Pol_Fa_O_B_OS,C16_Pol_Mo_O_B_OS,C16_Pol_BP_B_Aus,C16_Pol_Bplace_NS,C16_Pol_Tot_resp,C16_Rus_BP_B_OS,C16_Rus_Fa_O_B_OS,C16_Rus_Mo_O_B_OS,C16_Rus_BP_B_Aus,C16_Rus_Birthplac_ns,C16_Rus_Tot_resp,C16_Sam_BP_B_OS,C16_Sam_Fa_O_B_OS,C16_Sam_Mo_O_B_OS,C16_Sam_BP_B_Aus,C16_Sam_Birthplac_ns,C16_Sam_Tot_resp,C16_Sco_BP_B_OS,C16_Sco_Fa_O_B_OS,C16_Sco_Mo_O_B_OS,C16_Sco_BP_B_Aus,C16_Sco_Birthplac_ns,C16_Sco_Tot_resp,C16_Ser_BP_B_OS,C16_Ser_Fa_O_B_OS,C16_Ser_Mo_O_B_OS,C16_Ser_BP_B_Aus,C16_Ser_Bplace_NS,C16_Ser_Tot_resp,C16_SAf_BP_B_OS,C16_SAf_Fa_O_B_OS,C16_SAf_Mo_O_B_OS,C16_SAf_BP_B_Aus,C16_SAf_Bplace_NS,C16_SAf_Tot_resp,C16_Span_BP_B_OS,C16_Span_Fa_O_B_OS,C16_Span_Mo_O_B_OS,C16_Span_BP_B_Aus,C16_Span_Bplace_NS,C16_Span_Tot_resp,C16_SriL_BP_B_OS,C16_SriL_Fa_O_B_OS,C16_SriL_Mo_O_B_OS,C16_SriL_BP_B_Aus,C16_SriL_Bplace_NS,C16_SriL_Tot_resp,C16_Viet_BP_B_OS,C16_Viet_Fa_O_B_OS,C16_Viet_Mo_O_B_OS,C16_Viet_BP_B_Aus,C16_Viet_Bplace_NS,C16_Viet_Tot_resp,C16_Wel_BP_B_OS,C16_Wel_Fa_O_B_OS,C16_Wel_Mo_O_B_OS,C16_Wel_BP_B_Aus,C16_Wel_Bplace_NS,C16_Wel_Tot_resp,C16_Oth_BP_B_OS,C16_Oth_Fa_O_B_OS,C16_Oth_Mo_O_B_OS,C16_Oth_BP_B_Aus,C16_Oth_Bplace_NS,C16_Oth_Tot_resp,C16_Anc_ns_BP_B_OS,C16_Anc_ns_Fa_O_B_OS,C16_Anc_ns_Mo_O_B_OS,C16_Anc_ns_BP_B_Aus,C16_Anc_ns_Bplace_NS,C16_Anc_NS_Tot_resp,C16_Tot_P_BP_B_OS,C16_Tot_P_Fa_O_B_OS,C16_Tot_P_Mo_O_B_OS,C16_Tot_P_BP_B_Aus,C16_Tot_P_Bplace_NS,C16_Tot_P_Tot_resp,C21_Aus_BP_B_OS,C21_Aus_Fa_O_B_OS,C21_Aus_Mo_O_B_OS,C21_Aus_BP_B_Aus
505011079,466,2060,35,3216,0,0,0,0,0,0,144,12,7,6,0,173,36,13,6,17,0,69,145,33,8,34,4,224,2895,464,427,1612,62,5459,26,0,0,0,0,27,64,9,10,20,0,97,216,30,21,127,7,399,39,6,3,17,0,62,23,4,0,0,0,31,108,5,4,0,0,118,617,103,82,497,8,1312,178,81,28,163,0,452,7,0,0,0,0,5,0,0,0,0,0,0,13,0,0,10,0,25,9,0,7,6,0,29,32,6,7,0,0,39,129,31,29,19,0,204,71,4,9,16,0,103,34,0,0,0,0,37,7,0,0,0,0,7,610,110,81,398,10,1213,30,4,0,0,0,33,229,3,9,6,0,251,27,3,0,7,0,36,0,8,0,4,0,16,26,0,4,0,0,35,115,8,9,17,0,157,617,80,88,76,3,865,40,0,0,32,533,619,5218,880,741,3677,644,11169,142,581,539,2183
505011080,329,1259,19,1980,0,0,0,4,0,3,156,4,3,9,6,183,19,8,7,3,0,34,101,17,13,10,0,148,2218,279,268,891,24,3676,41,0,4,0,0,42,59,10,0,9,3,71,142,16,18,69,0,240,39,3,0,15,0,63,16,7,3,0,0,24,115,3,0,6,0,131,497,58,59,302,3,920,172,45,25,129,3,372,7,3,0,0,0,10,4,5,3,0,0,8,22,6,0,7,0,44,14,4,3,0,0,21,46,0,0,0,0,43,104,19,17,8,0,143,70,6,0,5,0,84,9,0,4,0,0,18,3,0,0,0,0,3,462,56,58,220,0,799,11,0,0,0,0,7,211,3,15,3,0,233,29,0,3,4,0,38,16,0,5,0,0,19,26,4,0,0,0,34,111,4,0,4,0,125,582,52,65,44,0,745,15,0,0,13,254,293,4310,548,508,2167,306,7843,76,354,325,1337
505011081,358,1850,32,2713,0,3,0,10,0,19,122,3,16,16,0,149,10,16,7,12,0,39,106,28,24,43,3,209,1555,357,318,1316,47,3598,62,0,8,0,0,74,26,4,0,20,0,47,163,20,27,110,0,321,16,4,0,24,0,49,17,3,4,4,0,28,96,3,6,7,3,112,434,67,68,466,17,1056,119,26,22,128,8,304,0,0,0,0,0,0,11,3,0,0,0,17,6,4,0,8,0,20,14,0,0,6,0,14,60,9,6,3,0,71,93,33,11,8,0,140,53,6,4,15,0,76,19,0,4,4,0,30,0,0,0,0,0,4,403,66,57,333,4,864,16,5,0,0,0,22,118,9,9,0,0,141,19,3,4,5,0,32,11,0,0,0,0,16,51,0,11,0,0,58,85,5,9,24,0,128,466,58,76,71,0,681,18,0,0,18,269,309,3377,675,584,3189,362,8184,93,414,428,1981
505011082,380,2249,22,3186,0,0,0,7,0,3,141,5,6,7,0,161,42,20,3,33,0,97,138,32,12,29,0,216,1620,458,337,1832,36,4283,20,0,7,0,0,24,32,4,4,13,0,47,131,24,28,139,0,324,53,20,3,19,0,97,9,9,0,0,0,21,70,12,3,6,3,88,419,105,79,641,12,1255,244,80,46,246,0,626,0,0,0,4,0,0,5,0,0,4,0,14,41,6,3,14,0,59,12,0,0,5,0,19,16,5,0,0,0,24,64,25,16,3,0,103,93,11,15,25,0,137,6,5,6,5,0,22,0,0,0,0,0,0,369,104,74,450,7,1001,19,0,0,0,0,24,187,16,19,0,0,224,30,0,7,12,0,47,8,0,4,4,0,16,34,0,0,6,0,34,61,8,11,30,0,114,420,65,75,82,5,645,20,11,9,41,344,411,3515,876,663,4163,409,9620,92,578,428,2452
505011083,324,1942,23,2819,0,0,0,9,0,9,182,8,4,8,3,194,40,7,4,36,0,91,137,21,20,37,0,214,2290,446,312,1353,44,4442,31,6,0,0,0,33,42,4,6,11,0,65,104,13,17,104,3,236,29,14,3,16,0,66,16,0,0,6,0,25,166,8,3,7,0,183,545,92,58,416,7,1124,179,65,27,144,10,418,12,0,0,0,0,11,15,0,0,0,0,10,44,11,4,22,0,79,9,3,0,0,0,14,15,0,0,0,0,17,66,12,16,0,0,102,59,9,4,16,0,91,17,0,3,0,0,20,4,0,0,0,0,8,505,106,67,357,8,1039,9,0,0,0,0,12,203,0,0,0,6,215,19,3,0,3,0,27,23,0,0,0,0,22,29,0,0,0,0,34,88,9,6,21,0,122,488,58,61,70,3,684,21,0,0,27,175,222,4416,764,544,3292,261,9281,81,487,389,1913
505021084,431,2519,47,3723,0,4,0,29,0,30,490,15,16,8,3,536,200,28,21,75,0,328,132,38,19,39,3,221,1469,455,402,2061,57,4442,157,0,19,0,0,171,32,0,4,23,0,53,123,24,21,170,0,341,189,48,23,83,0,344,26,0,0,3,0,31,489,11,8,7,3,512,510,95,78,645,18,1349,1285,260,118,664,26,2348,23,0,0,0,0,23,18,0,0,0,0,23,459,39,36,99,9,641,24,7,4,4,0,33,108,6,0,6,0,121,132,31,16,12,0,192,86,3,5,17,0,119,36,6,3,3,0,45,11,6,0,0,0,21,299,109,65,493,13,973,88,4,0,10,0,104,85,5,5,11,0,103,77,9,4,16,0,102,23,0,0,0,0,30,201,8,6,0,0,220,76,20,3,25,0,124,1476,104,122,98,21,1819,60,8,16,50,934,1063,7249,1152,862,4992,1100,15361,248,640,497,2626
505021085,367,2130,93,3586,3,9,5,86,0,103,731,13,15,19,4,781,92,12,4,27,0,132,76,26,8,37,0,159,1519,429,284,1580,83,3899,390,0,22,0,18,424,73,10,0,13,0,100,149,19,17,123,3,309,72,18,9,35,0,136,30,0,3,4,0,44,935,19,8,8,4,972,311,95,41,454,14,920,296,86,44,177,8,612,43,0,6,0,0,48,40,3,0,0,0,47,360,36,18,19,3,436,20,0,3,12,0,29,166,17,7,5,5,202,105,20,23,0,0,152,140,8,6,15,0,162,21,5,0,0,0,29,19,0,0,0,0,20,296,87,74,317,10,790,130,3,0,0,0,135,63,11,0,3,0,75,71,6,3,9,0,86,91,3,3,0,0,98,1215,4,15,4,8,1247,32,13,7,18,0,75,6393,119,133,96,69,6812,301,19,9,46,1442,1820,12959,958,704,3692,1731,20049,590,493,373,1928
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,544,3296,58,4735,0,0,0,28,0,34,672,15,34,25,7,753,71,15,7,36,0,139,124,47,29,84,0,293,2220,672,492,2717,68,6169,98,0,13,0,0,110,113,9,5,25,4,159,193,74,36,213,0,518,84,14,18,81,6,199,47,4,3,6,4,63,350,11,9,16,3,390,793,169,107,940,25,2042,445,133,71,361,8,1022,43,0,6,0,3,52,9,0,0,0,0,10,51,12,3,24,5,96,13,4,0,17,0,34,77,3,4,4,0,86,172,31,27,5,5,242,110,19,10,37,0,185,31,0,3,7,0,49,8,5,0,0,0,14,552,137,107,719,24,1536,43,0,3,0,0,46,154,14,9,0,0,182,60,4,3,15,0,81,45,0,6,0,0,53,60,0,9,4,0,69,91,20,11,37,0,164,1321,119,151,122,6,1719,48,7,4,58,1213,1333,6667,1315,1016,6153,1400,16555,183,886,724,3469
505021089,861,4760,57,6988,0,3,0,10,0,15,554,11,52,24,0,644,118,40,11,93,7,277,251,54,35,84,3,427,2804,927,719,3705,60,8221,57,0,10,0,0,78,84,12,5,32,3,140,267,54,52,273,5,653,116,38,18,91,4,268,26,6,0,7,0,44,334,18,5,17,0,371,753,188,165,1216,15,2339,604,214,91,546,14,1466,30,3,0,0,0,39,13,5,0,4,0,20,78,25,5,38,0,143,15,0,6,20,0,42,42,12,8,0,0,59,159,70,34,8,0,283,123,25,16,26,0,189,81,3,9,5,0,94,0,0,0,0,0,3,675,208,157,957,11,2008,35,11,4,8,0,56,283,16,19,4,0,326,61,8,13,26,0,101,21,4,0,0,0,24,85,9,0,5,0,94,117,25,11,63,0,211,1080,196,206,190,10,1693,54,11,4,53,878,999,7297,1944,1435,8597,1029,20303,227,1307,983,4926
505021090,398,1816,59,3023,5,4,5,47,0,57,1141,22,20,9,8,1203,112,11,4,20,0,149,97,31,15,45,6,193,1453,398,314,1567,50,3777,447,4,24,0,0,477,94,6,0,19,0,118,167,24,19,126,3,337,147,22,6,38,3,216,41,3,0,10,0,49,1243,14,14,5,7,1288,652,104,70,465,11,1295,616,120,49,334,13,1142,104,0,0,0,0,106,24,3,0,3,0,29,379,23,33,42,0,478,11,0,3,5,0,21,131,8,11,0,3,148,102,22,9,0,0,139,133,18,3,16,0,168,35,0,0,8,0,44,22,0,0,0,0,27,276,87,61,368,9,807,103,12,11,4,0,126,75,3,9,4,0,85,100,6,11,18,4,140,54,0,3,0,0,56,591,10,18,6,0,623,45,4,3,26,0,79,3857,134,128,105,40,4264,142,3,4,30,1341,1533,10999,927,749,3570,1528,17769,475,548,445,1858
505021091,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,12,3,5,6,34
505021092,575,2965,27,4409,3,0,0,29,0,30,252,7,23,12,0,296,41,19,9,46,0,118,188,45,33,64,0,335,2365,655,509,2596,46,6170,41,3,3,0,0,52,126,12,6,23,0,173,331,51,47,225,9,656,59,27,4,67,0,162,41,4,0,6,0,48,113,7,21,4,0,145,884,161,124,1004,11,2181,451,109,46,266,9,875,25,0,0,0,0,27,14,3,4,0,0,19,22,6,4,20,0,56,14,3,0,9,0,29,103,6,4,3,0,118,194,37,33,8,0,272,104,16,10,31,0,159,48,4,3,4,0,61,11,3,0,0,0,18,582,125,102,704,10,1530,25,3,0,5,0,36,176,16,16,5,4,222,95,5,7,12,0,120,21,0,0,0,0,26,29,0,0,0,0,29,118,22,17,39,4,195,1238,108,146,152,12,1659,35,9,6,41,1176,1260,6079,1300,1005,5757,1275,15423,137,916,786,3368
505021093,239,1613,38,2479,0,3,4,12,0,23,1107,16,36,15,7,1176,250,50,17,95,6,419,88,27,19,18,0,152,1251,373,243,1220,36,3127,105,0,5,0,0,119,53,3,0,8,0,65,122,26,15,103,6,264,175,40,12,86,0,316,27,0,0,0,0,31,890,12,7,7,4,923,436,90,51,383,6,963,1407,290,117,710,21,2551,36,0,0,4,0,37,16,0,5,8,0,29,352,51,32,117,0,543,14,5,0,8,0,23,58,7,4,0,0,72,49,24,0,0,0,79,121,12,15,19,0,168,38,0,0,0,0,42,7,0,0,0,0,7,236,86,49,308,7,687,60,8,0,5,0,75,100,10,5,0,0,111,62,3,10,14,0,85,34,4,0,0,0,43,221,7,4,0,0,240,37,7,3,16,0,66,1458,96,71,97,19,1745,61,0,0,26,671,755,7897,1036,580,3428,805,13747,207,482,351,1684
505021094,325,1798,19,2573,0,0,0,4,0,4,65,4,19,12,0,104,19,13,4,45,0,76,87,40,15,30,0,173,1130,385,262,1591,37,3407,14,0,10,0,0,18,44,3,10,14,0,68,107,27,17,109,3,268,33,11,3,34,0,77,7,0,0,9,0,13,23,3,0,8,0,36,253,82,60,591,5,990,179,70,37,186,3,479,4,0,0,0,0,4,9,0,0,0,0,8,22,5,4,15,0,51,3,0,6,9,0,15,26,0,0,0,0,26,54,8,7,0,0,73,46,8,5,15,0,71,13,0,0,0,0,12,3,0,0,0,0,3,249,60,62,436,0,807,8,0,0,0,0,12,88,0,8,5,0,105,27,9,3,8,0,39,5,0,0,0,0,5,13,0,4,0,0,19,46,10,6,37,0,95,359,56,95,68,4,576,13,5,0,10,323,348,2340,694,546,3556,392,7522,78,451,348,1885
505021095,307,1587,29,2491,0,3,0,9,0,12,565,13,6,12,0,607,108,20,3,43,0,171,88,26,23,45,0,184,1192,364,263,1432,41,3295,121,0,8,0,0,129,57,6,4,18,0,83,101,32,11,130,0,271,78,24,16,53,3,178,21,3,0,13,0,36,760,7,0,5,0,776,534,86,56,533,12,1216,745,184,68,336,10,1351,34,0,0,0,0,34,5,0,5,0,0,3,109,10,11,29,0,167,15,5,4,4,0,31,75,8,6,0,0,85,68,24,11,7,0,110,87,12,8,20,0,133,26,0,0,9,0,41,9,4,0,0,0,11,296,85,69,377,17,838,96,9,5,5,0,113,84,9,6,0,0,97,47,0,4,11,0,64,54,6,0,0,0,58,208,4,3,0,4,219,41,9,4,28,0,79,1635,104,105,110,7,1963,32,0,4,33,812,881,6259,870,601,3249,920,11894,194,516,375,1717
505021096,548,2805,41,4174,0,3,0,11,0,12,1075,12,37,24,4,1155,65,19,15,51,0,158,186,38,17,40,0,280,1758,603,446,2433,41,5277,52,4,8,0,0,63,82,11,4,16,0,106,208,32,18,181,4,456,98,22,10,54,3,199,31,4,6,5,0,40,436,11,14,11,3,467,425,135,98,906,5,1579,350,106,41,292,9,799,9,0,0,3,0,13,4,8,0,0,0,16,29,10,6,19,0,62,8,0,0,0,0,12,5,0,6,0,0,19,79,45,28,11,0,153,88,14,17,25,0,146,29,0,5,11,0,45,4,0,0,0,0,4,474,141,116,699,5,1427,25,4,0,3,0,33,246,18,29,4,3,289,41,6,0,17,0,63,63,0,4,0,0,72,56,0,11,0,0,72,63,12,17,43,4,144,988,122,126,117,8,1358,37,0,0,31,452,526,5797,1187,952,5461,560,13945,150,742,616,3020
505021097,452,2374,44,3650,0,0,0,16,0,16,694,38,21,20,3,772,95,18,7,60,0,180,121,32,12,41,0,216,1646,542,408,1837,57,4493,68,0,4,0,0,76,95,14,12,17,3,138,176,25,31,177,0,411,191,44,24,138,3,392,34,10,5,8,0,58,438,23,13,8,0,481,605,140,94,718,18,1576,930,233,80,565,10,1809,73,3,0,0,0,81,16,7,3,3,0,29,193,27,7,61,0,298,17,3,0,7,0,35,41,0,9,0,0,47,101,21,18,4,3,148,174,36,13,31,0,255,86,5,11,14,0,124,0,0,0,0,0,4,382,127,88,503,7,1107,77,3,10,0,0,87,273,18,21,7,4,319,71,9,3,13,0,97,67,0,5,6,0,80,304,9,10,0,0,328,65,12,9,34,0,120,1789,142,139,122,27,2220,61,10,15,43,1079,1206,7581,1298,895,4714,1228,15714,286,710,571,2554
505021301,258,1390,32,2219,0,4,0,5,0,14,891,12,18,10,15,947,87,8,9,48,8,154,78,15,8,32,0,130,928,303,219,1083,30,2561,105,0,9,4,0,123,48,3,0,13,0,70,101,13,15,81,3,218,238,47,13,97,0,399,18,0,0,11,0,28,366,16,3,8,4,403,253,73,28,340,10,704,995,204,92,546,27,1862,27,0,0,0,5,30,15,8,0,0,0,30,396,26,10,72,9,517,13,3,0,5,0,25,33,6,7,0,0,41,44,30,12,3,4,92,115,9,13,16,3,158,36,3,0,8,0,46,4,0,0,0,0,4,193,64,48,267,5,569,86,3,0,6,0,98,233,8,9,0,0,263,30,0,5,4,0,31,44,6,0,0,0,53,888,5,9,0,3,907,31,0,4,18,0,55,1425,77,68,70,20,1651,59,3,4,27,367,464,6889,833,526,2910,504,11668,246,370,283,1298
505021302,348,1673,53,2698,0,0,0,9,0,12,796,14,19,7,6,843,58,20,4,33,0,116,127,34,14,23,3,194,1305,429,274,1491,50,3547,159,4,8,0,4,169,61,0,9,4,0,77,139,34,23,128,6,327,153,34,21,51,0,256,26,0,0,10,0,37,517,17,13,5,5,555,347,96,54,490,13,994,627,145,64,362,8,1205,66,0,7,0,0,70,4,0,0,0,0,6,92,22,9,40,0,166,12,5,0,3,0,23,42,7,9,0,0,57,65,20,17,7,0,108,152,13,12,36,5,218,80,9,8,12,0,108,0,0,0,0,0,0,304,97,77,389,11,873,62,20,3,0,0,90,261,22,9,3,0,298,63,10,4,10,0,91,61,6,3,0,0,75,354,3,4,0,5,367,32,11,12,36,0,85,1745,94,84,113,22,2063,72,6,8,28,614,723,6686,956,661,3386,773,12465,182,527,416,1764
505031098,318,1828,37,2800,0,4,0,27,3,31,350,5,13,10,0,378,61,5,0,21,0,89,68,20,16,45,0,150,1173,352,290,1324,51,3187,135,3,12,4,0,155,34,0,0,7,0,48,84,17,18,95,3,212,60,29,8,27,0,118,32,6,3,4,0,45,262,7,6,7,9,292,233,67,45,343,3,687,264,85,42,197,8,595,4,0,3,4,0,13,24,8,0,0,3,37,216,27,6,14,0,260,18,3,0,4,0,36,123,17,7,10,4,158,51,9,15,3,0,83,84,10,9,13,0,110,28,0,0,3,0,33,4,0,3,0,0,7,243,59,58,347,10,714,150,0,8,0,0,158,30,0,3,0,0,40,51,3,4,13,0,72,34,5,0,0,0,40,984,0,8,4,11,1009,34,9,5,23,6,73,2667,99,95,84,33,2971,131,11,0,25,541,703,6793,731,574,3190,689,11976,291,379,287,1609
505031099,928,4140,170,6595,0,4,5,59,0,76,242,9,16,25,0,297,35,9,6,21,3,71,279,36,39,67,4,421,5754,909,809,2696,149,10309,254,4,27,4,11,301,94,6,4,26,0,132,297,76,35,207,10,622,39,10,5,15,0,74,33,7,0,6,0,48,323,16,4,9,0,354,1051,164,114,732,29,2094,208,79,55,250,13,597,11,0,0,0,0,19,13,3,0,9,0,18,13,3,5,9,0,37,24,11,0,10,0,49,630,46,28,12,13,729,315,64,56,7,5,441,89,13,4,24,0,143,36,4,3,10,0,49,63,4,0,0,4,68,1128,202,156,573,26,2089,18,4,0,10,0,33,524,28,22,3,5,577,81,18,0,13,4,123,25,0,0,0,0,23,66,5,4,0,0,73,257,17,19,30,0,318,2163,158,145,118,46,2634,133,13,19,79,1841,2092,11516,1706,1453,6524,2237,23440,422,1125,1068,3981
505031100,594,2739,35,4434,0,3,0,22,0,27,263,9,22,19,3,309,28,3,0,15,0,57,145,24,23,60,0,257,4178,662,547,1780,75,7245,431,3,17,0,8,457,56,10,3,22,0,92,166,37,20,144,6,379,23,17,9,29,0,75,27,0,0,0,0,34,655,9,11,10,0,685,818,104,95,426,14,1469,144,66,39,246,10,508,14,0,0,0,0,16,6,0,0,10,0,13,12,13,3,20,0,53,12,10,10,13,0,40,309,33,12,13,3,375,175,47,39,8,0,264,86,7,0,26,0,122,20,4,5,5,0,36,10,0,0,0,0,13,1010,95,111,362,17,1601,30,3,0,0,0,40,389,16,18,4,0,428,79,4,3,8,3,95,37,3,0,0,0,42,109,4,6,0,0,112,185,7,6,20,5,223,1636,128,119,106,22,2003,87,8,3,37,736,880,9204,1201,984,4334,903,16618,329,919,822,3106
505031101,502,2021,55,3326,0,4,0,16,0,21,375,5,6,9,3,393,44,4,0,12,0,61,134,16,15,58,5,226,2717,478,429,1483,67,5177,238,4,15,6,4,258,64,10,8,16,0,87,192,23,16,128,4,365,17,4,5,16,0,40,25,4,4,4,0,43,404,3,10,3,5,425,602,85,71,378,21,1169,151,52,16,147,4,365,37,0,0,0,0,39,10,0,4,0,0,19,13,5,0,4,0,29,8,9,6,9,0,28,326,10,14,8,5,360,165,42,25,7,3,238,124,7,5,10,0,149,54,0,6,0,0,59,35,5,0,0,0,42,658,85,80,335,10,1165,27,0,0,0,0,28,291,10,6,3,3,310,64,4,0,13,0,83,35,4,4,0,0,36,107,0,0,0,6,116,82,14,7,17,0,123,1512,89,94,95,26,1813,59,8,3,32,754,858,6997,889,795,3373,918,12968,208,682,561,2104
505031102,202,1399,34,2140,0,6,0,42,0,49,214,7,7,3,3,230,40,11,6,5,0,57,52,16,10,19,4,98,830,277,157,1013,41,2314,231,0,17,0,3,246,39,0,0,3,0,42,48,18,19,62,7,151,37,6,14,18,0,73,16,0,0,0,0,26,146,3,3,12,0,162,142,50,35,295,8,525,115,40,25,114,5,302,3,0,0,0,0,3,8,10,0,0,0,12,126,12,11,6,0,153,13,0,0,0,0,22,105,14,0,3,6,134,40,21,14,3,3,84,39,9,5,8,0,60,13,0,0,0,0,20,8,0,0,0,0,7,178,43,31,201,8,464,43,0,7,0,0,52,21,5,0,0,0,22,34,0,0,6,0,42,24,0,0,0,0,24,675,12,15,0,11,714,20,8,5,12,0,51,2083,86,54,93,27,2349,102,4,13,18,435,573,4840,596,393,2366,562,8759,191,326,256,1204
