SA2_CODE_2021,C21_M_FoodHos_PS_15_19,C21_M_FoodHos_PS_20_24,C21_M_FoodHos_PS_25_34,C21_M_FoodHos_PS_35_44,C21_M_FoodHos_PS_45_54,C21_M_FoodHos_PS_55_64,C21_M_FoodHos_PS_65_74,C21_M_FoodHos_PS_75_84,C21_M_FoodHos_PS_85over,C21_M_FoodHos_PS_Tot,C21_M_MixFld_pr_15_19,C21_M_MixFld_pr_20_24,C21_M_MixFld_pr_25_34,C21_M_MixFld_pr_35_44,C21_M_MixFld_pr_45_54,C21_M_MixFld_pr_55_64,C21_M_MixFld_pr_65_74,C21_M_MixFld_pr_75_84,C21_M_MixFld_pr_85over,C21_M_MixFld_pr_Tot,C21_M_FldStu_ID_15_19,C21_M_FldStu_ID_20_24,C21_M_FldStu_ID_25_34,C21_M_FldStu_ID_35_44,C21_M_FldStu_ID_45_54,C21_M_FldStu_ID_55_64,C21_M_FldStu_ID_65_74,C21_M_FldStu_ID_75_84,C21_M_FldStu_ID_85over,C21_M_FldStu_ID_Tot,C21_M_FldStu_NS_15_19,C21_M_FldStu_NS_20_24,C21_M_FldStu_NS_25_34,C21_M_FldStu_NS_35_44,C21_M_FldStu_NS_45_54,C21_M_FldStu_NS_55_64,C21_M_FldStu_NS_65_74,C21_M_FldStu_NS_75_84,C21_M_FldStu_NS_85over,C21_M_FldStu_NS_Tot,C21_M_Tot_15_19,C21_M_Tot_20_24,C21_M_Tot_25_34,C21_M_Tot_35_44,C21_M_Tot_45_54,C21_M_Tot_55_64,C21_M_Tot_65_74,C21_M_Tot_75_84,C21_M_Tot_85over,C21_M_Tot_Tot,C11_F_NatPhy_sci_15_19,C11_F_NatPhy_sci_20_24,C11_F_NatPhy_sci_25_34,C11_F_NatPhy_sci_35_44,C11_F_NatPhy_sci_45_54,C11_F_NatPhy_sci_55_64,C11_F_NatPhy_sci_65_74,C11_F_NatPhy_sci_75_84,C11_F_NatPhy_sci_85over,C11_F_NatPhy_sci_Tot,C11_F_InfTec_15_19,C11_F_InfTec_20_24,C11_F_InfTec_25_34,C11_F_InfTec_35_44,C11_F_InfTec_45_54,C11_F_InfTec_55_64,C11_F_InfTec_65_74,C11_F_InfTec_75_84,C11_F_InfTec_85over,C11_F_InfTec_Tot,C11_F_EngRT_15_19,C11_F_EngRT_20_24,C11_F_EngRT_25_34,C11_F_EngRT_35_44,C11_F_EngRT_45_54,C11_F_EngRT_55_64,C11_F_EngRT_65_74,C11_F_EngRT_75_84,C11_F_EngRT_85over,C11_F_EngRT_Tot,C11_F_ArchBuild_15_19,C11_F_ArchBuild_20_24,C11_F_ArchBuild_25_34,C11_F_ArchBuild_35_44,C11_F_ArchBuild_45_54,C11_F_ArchBuild_55_64,C11_F_ArchBuild_65_74,C11_F_ArchBuild_75_84,C11_F_ArchBuild_85over,C11_F_ArchBuild_Tot,C11_F_AgEnv_RS_15_19,C11_F_AgEnv_RS_20_24,C11_F_AgEnv_RS_25_34,C11_F_AgEnv_RS_35_44,C11_F_AgEnv_RS_45_54,C11_F_AgEnv_RS_55_64,C11_F_AgEnv_RS_65_74,C11_F_AgEnv_RS_75_84,C11_F_AgEnv_RS_85over,C11_F_AgEnv_RS_Tot,C11_F_Health_15_19,C11_F_Health_20_24,C11_F_Health_25_34,C11_F_Health_35_44,C11_F_Health_45_54,C11_F_Health_55_64,C11_F_Health_65_74,C11_F_Health_75_84,C11_F_Health_85over,C11_F_Health_Tot,C11_F_Educ_15_19,C11_F_Educ_20_24,C11_F_Educ_25_34,C11_F_Educ_35_44,C11_F_Educ_45_54,C11_F_Educ_55_64,C11_F_Educ_65_74,C11_F_Educ_75_84,C11_F_Educ_85over,C11_F_Educ_Tot,C11_F_MngtCom_15_19,C11_F_MngtCom_20_24,C11_F_MngtCom_25_34,C11_F_MngtCom_35_44,C11_F_MngtCom_45_54,C11_F_MngtCom_55_64,C11_F_MngtCom_65_74,C11_F_MngtCom_75_84,C11_F_MngtCom_85over,C11_F_MngtCom_Tot,C11_F_Soc_cult_15_19,C11_F_Soc_cult_20_24,C11_F_Soc_cult_25_34,C11_F_Soc_cult_35_44,C11_F_Soc_cult_45_54,C11_F_Soc_cult_55_64,C11_F_Soc_cult_65_74,C11_F_Soc_cult_75_84,C11_F_Soc_cult_85over,C11_F_Soc_cult_Tot,C11_F_Creative_art_15_19,C11_F_Creative_art_20_24,C11_F_Creative_art_25_34,C11_F_Creative_art_35_44,C11_F_Creative_art_45_54,C11_F_Creative_art_55_64,C11_F_Creative_art_65_74,C11_F_Creative_art_75_84,C11_F_Creative_art_85over,C11_F_Creative_art_Tot,C11_F_FoodHos_PS_15_19,C11_F_FoodHos_PS_20_24,C11_F_FoodHos_PS_25_34,C11_F_FoodHos_PS_35_44,C11_F_FoodHos_PS_45_54,C11_F_FoodHos_PS_55_64,C11_F_FoodHos_PS_65_74,C11_F_FoodHos_PS_75_84,C11_F_FoodHos_PS_85over,C11_F_FoodHos_PS_Tot,C11_F_MixFld_pr_15_19,C11_F_MixFld_pr_20_24,C11_F_MixFld_pr_25_34,C11_F_MixFld_pr_35_44,C11_F_MixFld_pr_45_54,C11_F_MixFld_pr_55_64,C11_F_MixFld_pr_65_74,C11_F_MixFld_pr_75_84,C11_F_MixFld_pr_85over,C11_F_MixFld_pr_Tot,C11_F_FldStu_ID_15_19,C11_F_FldStu_ID_20_24,C11_F_FldStu_ID_25_34,C11_F_FldStu_ID_35_44,C11_F_FldStu_ID_45_54,C11_F_FldStu_ID_55_64,C11_F_FldStu_ID_65_74,C11_F_FldStu_ID_75_84,C11_F_FldStu_ID_85over,C11_F_FldStu_ID_Tot,C11_F_FldStu_NS_15_19,C11_F_FldStu_NS_20_24,C11_F_FldStu_NS_25_34,C11_F_FldStu_NS_35_44,C11_F_FldStu_NS_45_54,C11_F_FldStu_NS_55_64,C11_F_FldStu_NS_65_74,C11_F_FldStu_NS_75_84,C11_F_FldStu_NS_85over,C11_F_FldStu_NS_Tot,C11_F_Tot_15_19,C11_F_Tot_20_24,C11_F_Tot_25_34,C11_F_Tot_35_44,C11_F_Tot_45_54,C11_F_Tot_55_64,C11_F_Tot_65_74,C11_F_Tot_75_84,C11_F_Tot_85over,C11_F_Tot_Tot
501021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
501021012,0,10,16,22,17,16,13,7,0,110,0,0,0,0,0,5,0,0,0,3,0,0,3,9,12,3,5,0,0,42,11,28,80,83,63,70,41,41,38,439,54,165,567,595,453,436,326,169,76,2843,0,9,8,13,8,0,0,0,0,40,0,0,0,0,3,0,0,0,0,7,0,4,11,13,7,7,5,0,0,50,0,3,0,0,0,0,0,0,0,11,0,0,5,8,3,0,0,0,0,20,4,12,56,55,53,37,35,14,0,256,0,14,54,68,48,35,7,4,5,237,23,56,117,94,69,38,17,7,0,426,3,30,68,55,46,30,11,5,0,252,0,3,14,7,4,4,4,0,0,35,5,34,55,39,21,11,6,0,0,181,0,3,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,6,25,25,28,45,39,25,45,73,67,375,59,196,434,404,310,191,132,103,77,1897
501021014,0,3,18,15,17,9,13,0,3,78,0,0,0,0,0,0,0,0,0,7,0,0,4,9,3,5,13,0,0,41,30,17,57,59,74,57,51,39,21,412,84,132,305,375,437,394,289,127,44,2184,0,0,4,11,8,0,0,0,0,28,0,0,9,0,0,4,0,0,0,11,0,4,10,8,9,0,4,0,0,36,3,0,3,0,0,0,0,0,0,5,7,0,10,14,4,5,4,0,0,38,0,4,25,27,53,52,29,4,0,196,0,9,29,76,53,35,23,5,0,232,10,25,54,60,43,18,14,0,0,239,6,14,25,41,40,24,6,0,0,162,0,0,7,7,7,5,0,0,0,31,7,18,13,27,11,10,10,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,30,24,40,52,48,61,44,37,15,347,69,99,228,334,275,219,130,55,17,1427
501021015,0,3,16,21,10,12,5,0,0,74,0,0,4,0,0,0,0,0,0,4,0,0,5,8,9,3,4,0,0,34,4,14,39,33,37,27,34,23,6,220,20,109,343,304,246,260,224,119,30,1660,0,4,9,4,9,3,0,0,0,33,0,0,0,0,3,0,0,0,0,8,0,4,11,6,7,3,0,0,0,26,0,0,5,3,6,0,0,0,0,11,0,0,3,6,3,0,0,0,0,23,4,13,27,18,44,26,11,4,0,137,3,8,28,38,35,15,14,6,0,154,13,44,71,54,39,18,10,0,0,252,9,15,30,35,27,21,5,0,0,144,3,11,8,6,3,5,0,0,0,31,10,24,36,19,21,14,3,0,0,121,0,0,0,0,0,0,0,0,0,4,0,0,7,4,0,5,0,0,0,18,14,15,25,33,27,22,44,47,6,243,50,136,255,227,228,131,97,65,9,1202
501021016,0,4,0,7,7,4,7,4,0,39,4,0,0,0,0,0,0,0,0,8,0,0,3,4,4,4,6,0,0,18,5,11,21,34,44,33,30,22,13,223,22,53,124,163,185,197,168,82,24,1011,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,11,0,0,0,0,5,0,0,0,0,4,4,0,10,7,4,0,4,0,0,28,0,0,15,16,12,20,8,0,3,85,5,4,12,24,17,15,6,3,0,79,7,9,30,18,17,17,8,3,0,108,0,7,14,20,26,12,5,0,0,83,0,0,0,0,0,0,3,0,0,6,0,9,11,10,9,3,3,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,7,5,8,10,12,10,30,16,7,107,19,39,104,118,107,79,69,32,12,569
501021251,0,6,11,16,14,11,6,9,0,76,0,0,0,0,0,3,0,0,0,9,0,0,4,12,12,3,0,0,0,32,20,16,34,58,60,30,25,15,6,250,66,142,371,510,522,352,189,73,8,2233,0,3,9,6,8,0,0,0,0,32,0,0,6,6,0,0,0,0,0,12,0,0,12,5,3,0,0,0,0,28,0,4,6,5,5,0,0,0,0,22,0,5,8,9,0,0,0,0,0,18,3,14,59,70,57,30,10,5,0,245,0,9,52,91,47,19,3,0,0,227,18,24,86,105,58,16,8,0,0,310,5,17,49,62,27,8,3,0,0,175,3,0,0,4,3,3,0,0,0,19,3,21,24,48,12,11,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,20,11,19,45,20,11,7,7,0,155,57,118,337,459,242,102,34,18,5,1369
501021252,0,0,0,0,3,5,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,0,0,0,0,15,4,4,6,10,15,15,13,0,0,80,24,42,70,126,208,197,153,31,3,845,0,0,5,7,3,0,0,0,0,22,0,0,0,5,0,0,0,0,0,3,0,0,3,0,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,5,3,4,6,0,0,0,0,13,3,8,13,23,53,26,19,0,0,139,0,0,8,24,48,18,6,0,0,114,5,7,11,37,31,25,5,0,0,132,8,0,6,20,18,7,5,0,0,63,0,6,0,4,3,3,0,0,0,17,0,0,6,6,4,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,8,13,18,7,9,5,58,23,16,52,141,193,104,47,13,5,597
501021253,6,3,16,18,24,14,7,0,0,97,0,4,0,0,0,0,0,0,0,4,0,4,7,4,4,15,0,3,0,41,15,25,85,69,89,61,63,44,42,481,59,150,532,585,638,607,484,253,99,3406,0,3,17,17,11,11,4,0,0,60,0,0,4,5,0,0,0,0,0,14,0,6,26,14,12,3,0,11,0,69,0,3,10,5,9,0,0,0,0,25,0,0,14,14,10,6,0,0,0,45,8,21,93,98,114,89,39,19,11,486,6,11,53,95,99,89,38,13,8,414,15,47,117,104,107,76,30,17,5,517,10,18,70,67,79,61,10,6,0,319,0,11,29,12,17,16,0,0,0,92,15,27,42,43,32,31,7,3,0,199,5,0,0,0,0,0,0,0,0,5,0,3,7,4,4,0,5,0,0,26,25,13,44,45,54,57,46,92,47,425,82,165,521,512,541,439,191,166,84,2703
501021254,3,4,4,4,5,0,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,7,0,0,0,21,15,18,46,41,48,35,27,12,5,243,36,84,194,177,204,165,126,52,10,1053,0,4,8,4,6,3,0,0,0,19,0,0,0,3,3,0,0,0,0,10,0,6,0,3,7,0,5,0,0,22,3,0,3,4,0,0,0,0,0,6,3,0,6,0,0,0,0,0,0,14,0,10,24,13,25,28,12,0,0,118,0,4,26,15,27,16,6,0,3,93,13,22,61,42,31,17,5,5,0,196,7,13,45,20,25,30,12,0,0,142,4,0,12,6,0,4,0,0,0,15,9,11,25,17,4,6,0,0,0,71,0,0,3,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,6,20,19,39,39,35,35,31,22,5,251,58,80,254,178,157,145,75,33,3,990
501031017,0,0,4,6,11,11,9,0,0,45,0,0,0,0,0,0,0,0,0,3,0,0,0,6,6,7,5,3,0,27,13,13,29,41,66,66,65,42,10,335,29,64,187,234,315,361,365,153,21,1740,0,0,6,8,4,7,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,4,0,0,0,18,0,0,0,3,0,0,0,0,0,6,0,8,10,16,10,7,6,0,0,52,0,7,24,39,46,43,33,12,0,203,0,7,25,40,44,57,19,5,0,198,12,10,33,37,34,51,18,6,4,194,0,12,14,35,39,40,14,5,0,163,0,0,12,13,18,11,3,0,0,51,6,8,14,20,11,11,8,0,0,69,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,13,0,11,17,19,27,26,26,11,151,35,45,148,233,229,261,132,53,13,1157
501031018,0,3,0,13,9,6,3,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,5,5,0,0,25,15,10,28,35,36,41,43,34,8,251,54,68,158,241,261,278,285,124,24,1488,0,0,6,7,10,4,3,0,0,22,0,0,0,3,0,0,0,0,0,13,0,0,3,9,3,5,4,3,0,24,0,0,0,5,0,0,0,0,0,4,4,0,12,7,12,7,0,0,0,44,5,3,21,35,61,40,18,8,3,190,0,8,19,40,39,44,27,3,0,168,0,20,23,37,39,41,12,9,5,180,3,6,26,34,41,30,12,0,0,144,0,3,8,3,10,6,5,0,3,34,5,3,12,12,7,8,7,0,0,60,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,5,0,6,12,20,23,32,22,23,16,148,22,50,134,211,243,217,108,39,21,1046
501031019,0,5,3,15,9,9,4,8,0,52,0,0,3,0,0,0,0,0,0,3,0,0,4,6,0,3,3,4,0,20,26,9,27,23,36,24,30,22,8,202,42,77,188,165,188,201,148,75,16,1098,0,0,0,4,8,0,0,0,0,16,0,0,3,5,4,0,0,0,0,7,0,0,0,3,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,3,6,10,12,4,0,0,0,0,35,0,3,12,15,40,35,19,6,0,126,0,3,29,40,32,25,3,4,0,145,10,24,29,33,24,20,5,0,0,157,3,12,18,22,22,12,0,0,0,85,0,3,6,4,3,0,0,0,0,26,8,12,12,18,16,10,4,6,0,74,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,23,7,12,22,28,29,34,17,14,187,42,74,138,173,180,132,73,35,19,868
501031020,0,0,9,5,12,10,5,0,0,43,3,0,0,0,0,0,0,0,0,5,0,0,5,0,3,5,4,0,0,21,18,14,28,36,64,55,57,33,14,318,34,31,129,165,240,295,273,126,40,1331,0,0,4,8,8,0,0,0,0,21,0,0,0,5,5,3,0,0,0,8,0,0,0,0,6,0,0,0,0,10,0,0,0,4,0,0,0,0,0,3,0,0,7,15,10,0,0,0,0,38,0,4,12,32,46,70,26,7,3,200,0,0,18,20,38,60,20,4,0,162,0,4,18,38,26,33,17,0,0,153,3,5,14,34,34,30,8,0,0,126,0,0,8,8,8,8,5,0,0,36,7,6,4,18,5,9,3,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,7,8,5,17,24,22,19,17,23,8,130,11,22,106,204,213,235,111,36,10,951
502011021,0,0,12,15,20,10,8,6,0,79,3,0,0,0,0,0,0,0,0,6,0,0,3,3,10,7,6,0,0,26,23,11,37,54,65,42,40,24,6,294,60,75,244,345,404,391,411,196,30,2157,0,0,0,5,8,0,0,0,0,15,0,0,0,5,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,12,0,0,5,0,0,0,6,0,0,6,3,5,12,9,3,0,0,0,0,29,0,0,17,34,28,33,19,0,0,138,0,3,15,48,44,32,10,3,0,160,3,12,24,47,31,45,26,0,0,190,3,6,22,29,28,18,9,0,0,116,5,0,10,6,3,3,0,4,0,32,6,15,27,33,10,19,13,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,8,20,3,24,25,25,18,28,8,0,159,40,43,160,248,184,183,105,25,5,994
502011022,0,3,12,9,20,18,12,5,4,78,0,0,0,0,0,0,0,0,0,0,0,0,6,6,11,4,9,10,0,44,21,20,46,52,55,52,49,30,12,326,58,106,302,346,388,499,528,230,55,2510,0,0,3,11,3,0,0,0,0,15,0,0,0,6,0,0,0,0,0,7,0,4,0,7,5,0,3,0,0,26,0,0,0,4,0,0,0,0,0,8,0,0,9,5,5,0,0,0,0,16,0,15,22,37,42,33,33,14,0,204,3,11,23,65,57,59,27,3,0,247,12,18,40,56,58,64,31,8,3,284,11,16,33,33,42,24,10,9,0,168,0,0,5,7,7,8,0,0,0,24,10,14,29,34,19,32,16,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,15,10,18,21,16,49,44,44,10,229,56,95,185,285,246,271,169,79,20,1412
502011023,3,8,18,12,20,21,10,6,0,103,0,0,0,0,0,4,0,0,0,7,0,5,0,6,10,5,3,0,0,40,14,20,43,54,41,51,38,60,47,379,58,136,287,274,293,346,293,269,114,2070,0,0,0,7,3,6,0,0,0,9,0,0,0,4,4,0,0,0,0,13,0,0,7,6,5,6,8,7,0,41,0,0,3,0,0,0,4,0,0,4,0,0,11,7,6,3,0,0,0,23,4,10,31,24,48,33,42,25,0,219,3,3,29,40,33,16,18,13,3,166,16,30,63,49,54,31,36,18,3,296,4,32,45,54,60,32,16,8,0,255,0,3,13,7,0,0,5,4,0,42,7,30,40,32,26,18,14,8,3,172,0,0,0,0,0,0,0,0,0,4,0,0,3,4,6,0,0,0,0,6,29,25,40,33,41,50,59,102,39,418,64,139,290,265,282,196,202,188,54,1677
502011024,5,4,17,42,31,34,13,11,0,159,0,0,0,0,0,0,0,0,0,5,0,0,9,13,17,17,12,7,8,81,17,27,85,112,105,84,101,99,35,674,94,221,560,666,827,919,873,573,131,4863,5,4,11,18,8,4,3,0,0,54,0,3,3,6,6,4,0,0,0,19,0,9,9,11,4,4,9,8,0,61,0,0,6,0,7,0,0,0,0,18,0,3,10,9,9,0,0,0,0,36,4,17,56,86,121,96,66,36,7,485,5,27,82,107,124,87,45,32,4,516,24,52,125,157,172,111,92,33,3,769,11,31,64,93,98,47,33,10,0,388,8,9,11,20,12,11,9,3,0,93,13,46,61,81,54,29,20,6,0,320,0,0,0,0,0,0,0,0,0,3,0,0,3,5,5,4,0,5,0,21,49,26,46,80,79,98,106,138,57,676,127,230,496,674,698,500,393,274,72,3454
502011025,5,11,23,16,23,13,19,7,0,112,3,0,3,0,0,0,0,0,0,6,0,0,8,5,3,7,3,5,0,37,36,34,84,79,93,81,76,82,42,615,71,146,368,325,377,417,465,256,79,2505,0,4,5,12,4,0,0,0,0,30,0,4,3,0,0,0,0,0,0,12,3,0,0,0,6,0,0,7,0,24,0,0,0,4,3,0,0,0,0,5,0,3,13,3,4,0,0,0,0,27,0,13,34,28,42,41,31,19,4,214,3,5,35,32,31,28,22,8,3,179,9,29,56,54,48,50,30,19,6,295,9,11,27,32,58,37,4,7,0,182,0,5,12,3,6,0,6,0,0,32,7,29,38,22,26,29,16,5,0,163,0,0,0,0,0,0,0,0,0,4,0,0,5,4,5,0,0,0,0,19,29,22,40,42,56,69,90,122,90,558,56,134,279,243,276,254,195,189,104,1732
502011026,0,8,14,3,4,12,9,4,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,4,0,0,24,12,14,43,47,57,36,58,44,16,328,40,79,204,218,281,296,324,179,45,1664,0,0,0,0,4,0,0,0,0,7,0,0,4,0,3,4,0,0,0,10,0,6,0,9,3,9,9,0,0,24,0,0,0,0,0,0,0,0,0,5,0,0,3,6,0,0,0,0,0,10,3,4,18,16,17,34,23,5,0,126,0,0,11,29,25,22,8,3,0,101,5,13,27,30,34,32,32,8,0,181,3,11,10,22,35,22,9,0,0,106,0,6,4,0,6,0,0,0,0,16,0,11,18,17,15,9,14,6,0,77,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,10,14,8,13,22,24,42,39,32,13,192,34,55,106,154,166,164,127,51,16,885
502011027,9,13,32,60,36,30,18,8,0,208,0,0,0,0,0,0,0,0,0,4,0,4,5,17,27,6,5,7,0,73,20,40,101,127,112,97,49,40,31,623,101,287,859,1047,924,728,504,290,97,4846,0,6,16,9,8,0,0,0,0,46,0,0,6,4,8,0,0,0,0,17,0,5,6,10,3,9,5,6,4,33,0,0,5,4,0,0,0,0,0,12,0,3,9,3,5,0,0,0,0,25,8,27,55,80,86,63,31,14,7,365,5,13,50,93,86,57,27,5,3,340,14,50,145,143,95,66,28,5,6,554,8,33,75,82,73,19,11,3,0,311,5,4,13,13,9,5,4,0,0,49,7,38,73,44,35,22,16,4,0,239,0,0,0,0,0,0,0,0,0,4,0,0,4,5,0,5,0,0,0,9,44,32,56,90,63,43,40,74,41,479,88,210,507,573,473,282,163,121,66,2488
502011028,5,8,15,16,18,20,6,10,0,92,0,0,0,0,0,0,0,0,0,0,0,3,0,10,8,7,4,0,0,36,19,23,52,57,77,55,85,56,53,468,60,125,298,304,379,438,488,285,101,2477,0,0,12,0,4,5,0,0,0,22,0,0,9,5,3,3,0,0,0,12,0,0,4,4,7,0,4,0,3,28,5,0,0,6,0,0,0,0,0,10,0,4,4,4,0,0,0,0,0,12,0,10,27,33,57,53,45,23,7,254,0,12,29,44,37,39,32,10,3,210,13,29,56,46,66,51,46,17,4,324,8,17,37,46,63,38,15,0,0,226,5,3,9,0,6,5,6,0,0,35,9,33,29,24,26,25,16,11,0,157,0,0,0,0,0,0,0,0,0,4,0,0,5,5,0,3,0,0,0,11,29,16,39,40,42,54,94,101,60,477,67,118,260,247,305,272,263,164,88,1788
502011029,5,4,10,25,18,13,9,3,0,86,3,0,0,0,0,0,0,0,0,3,0,0,10,4,5,12,5,0,0,40,31,20,49,79,71,63,59,62,20,457,77,121,317,379,357,371,303,171,68,2161,0,3,0,12,3,3,3,0,0,24,0,0,3,0,4,0,0,0,0,7,0,0,6,6,0,3,3,0,0,20,0,4,0,0,0,0,0,0,0,7,0,0,8,3,9,4,0,0,0,28,0,9,29,22,37,35,25,21,0,184,0,8,31,48,25,30,13,0,0,165,9,18,49,60,44,28,30,12,0,244,9,14,33,45,25,24,9,5,0,163,0,4,3,9,4,3,0,0,0,21,6,10,28,22,18,5,11,6,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,36,16,33,47,35,44,44,47,10,316,66,90,227,271,209,188,139,92,19,1296
503011030,0,4,0,0,6,8,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,3,3,0,16,10,3,12,11,25,21,10,14,10,115,21,88,177,230,491,458,272,203,100,2034,0,0,10,7,25,5,9,9,0,72,0,0,0,4,9,4,0,0,0,14,0,0,9,7,10,0,3,5,0,33,0,0,0,5,4,3,0,0,0,22,0,0,6,3,0,0,0,0,0,9,0,14,17,79,109,48,50,30,7,350,0,3,7,47,72,74,47,24,4,285,0,27,23,98,98,40,36,26,10,350,0,10,18,56,66,50,28,23,4,247,0,4,8,14,13,8,15,0,0,64,0,7,3,12,8,3,6,8,4,48,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,5,0,0,25,19,3,9,12,31,9,24,40,20,165,20,73,110,350,455,248,222,158,52,1691
503011031,0,7,11,7,6,8,3,3,5,39,0,0,0,0,0,0,0,0,0,6,0,3,3,8,8,3,6,3,0,31,12,14,55,33,39,37,28,35,23,272,32,150,503,419,476,400,386,309,116,2792,0,11,28,14,24,7,11,10,0,109,0,0,7,4,8,0,0,0,0,23,0,3,15,14,7,3,0,0,0,41,0,5,4,4,13,7,0,0,0,32,0,0,8,0,6,0,0,0,0,18,0,19,76,83,94,92,82,38,24,514,0,10,20,39,82,82,52,30,11,325,4,29,84,74,88,63,35,18,10,404,0,17,69,75,57,69,35,35,11,380,4,16,28,11,16,12,15,9,4,111,8,4,12,8,14,6,3,3,0,59,0,0,0,0,0,0,0,0,0,0,0,5,3,8,0,4,8,4,6,35,17,19,23,24,37,26,26,47,51,279,38,142,379,371,438,375,276,196,121,2331
503011032,0,0,4,9,12,5,4,0,6,31,0,0,4,0,0,0,0,0,0,5,0,0,4,4,6,9,4,3,0,26,7,11,40,29,13,33,18,19,25,201,17,93,374,370,456,480,376,213,70,2454,0,13,38,17,22,16,5,0,0,104,0,0,0,0,6,3,0,0,0,12,0,0,7,4,7,4,0,3,0,36,0,7,6,13,9,9,0,0,0,46,0,0,10,7,7,6,0,0,0,34,0,13,79,80,102,86,47,23,14,446,0,3,24,44,78,113,53,26,0,338,0,27,85,108,65,48,27,10,5,374,5,22,65,83,68,77,30,17,3,368,0,10,33,19,21,14,12,0,0,111,0,6,15,12,9,3,3,0,3,50,0,0,0,0,0,0,0,0,0,0,0,4,7,5,7,3,5,5,0,34,12,25,56,43,41,52,35,29,57,349,19,126,432,436,441,420,219,121,91,2305
503011033,5,3,3,9,8,5,5,0,0,32,3,0,0,0,0,0,0,0,0,0,0,0,3,0,5,6,0,5,0,23,9,9,11,15,29,11,11,13,7,100,34,109,227,422,645,528,313,163,44,2494,0,7,15,25,29,16,4,3,0,95,0,0,0,5,6,0,0,0,0,10,0,8,7,6,9,0,0,0,3,34,0,4,3,10,9,0,5,0,0,29,0,0,3,3,3,0,0,0,0,7,0,13,47,116,145,66,33,21,9,458,0,8,21,60,98,89,33,15,5,334,4,21,49,121,89,41,24,12,7,367,0,15,25,92,74,42,14,8,6,271,0,12,16,21,22,12,5,0,0,88,0,7,3,7,8,8,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,5,0,7,0,20,14,15,7,13,16,16,10,17,16,127,17,107,198,486,516,297,130,88,45,1882
