SA2_CODE_2021,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_SDRTHT1S_NPUR_1,C11_SDRTHT1S_NPUR_2,C11_SDRTHT1S_NPUR_3,C11_SDRTHT1S_NPUR_4,C11_SDRTHT1S_NPUR_5,C11_SDRTHT1S_NPUR_6mor,C11_SDRTHT1S_Tot,C11_SDRTHT2S_NPUR_1,C11_SDRTHT2S_NPUR_2,C11_SDRTHT2S_NPUR_3,C11_SDRTHT2S_NPUR_4,C11_SDRTHT2S_NPUR_5,C11_SDRTHT2S_NPUR_6mor,C11_SDRTHT2S_Tot,C11_SDRTHT_NPUR_1,C11_SDRTHT_NPUR_2,C11_SDRTHT_NPUR_3,C11_SDRTHT_NPUR_4,C11_SDRTHT_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_SDRTHT_Tot,C11_F_a_1_2SB_NPUR_1,C11_F_a_1_2SB_NPUR_2,C11_F_a_1_2SB_NPUR_3,C11_F_a_1_2SB_NPUR_4,C11_F_a_1_2SB_NPUR_5,C11_F_a_1_2SB_NPUR_6mor,C11_F_a_1_2SB_Tot,C11_F_a_I_a_3SB_NPUR_1,C11_F_a_I_a_3SB_NPUR_2,C11_F_a_I_a_3SB_NPUR_3,C11_F_a_I_a_3SB_NPUR_4,C11_F_a_I_a_3SB_NPUR_5,C11_F_a_I_a_3SB_NPUR_6mor,C11_F_a_In_a_3SB_Tot,C11_F_a_4_8SB_NPUR_1,C11_F_a_4_8SB_NPUR_2,C11_F_a_4_8SB_NPUR_3,C11_F_a_4_8SB_NPUR_4,C11_F_a_4_8SB_NPUR_5,C11_F_a_4_8SB_NPUR_6mor,C11_F_a_4_8SB_Tot,C11_F_a_9mor_s_b_NPUR_1,C11_F_a_9mor_s_b_NPUR_2,C11_F_a_9mor_s_b_NPUR_3,C11_F_a_9mor_s_b_NPUR_4,C11_F_a_9mor_s_b_NPUR_5,C11_F_a_9m_s_b_NPUR_6mor,C11_F_a_9mor_st_bl_Tot,C11_F_a_AH_NPUR_1,C11_F_a_AH_NPUR_2,C11_F_a_AH_NPUR_3,C11_F_a_AH_NPUR_4,C11_F_a_AH_NPUR_5,C11_F_a_AH_NPUR_6mor,C11_F_a_AH_Tot,C11_F_a_Tot_NPUR_1,C11_F_a_Tot_NPUR_2,C11_F_a_Tot_NPUR_3,C11_F_a_Tot_NPUR_4,C11_F_a_Tot_NPUR_5,C11_F_a_Tot_NPUR_6mor,C11_F_a_Tot_Tot,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mor,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mor,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_Tot,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_Tot_Tot,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4,C11_DS_ns_NPUR_5,C11_DS_ns_NPUR_6more,C11_Dwg_st_NS_Tot,C11_Tot_NPUR_1,C11_Tot_NPUR_2,C11_Tot_NPUR_3,C11_Tot_NPUR_4,C11_Tot_NPUR_5,C11_Tot_NPUR_6more,C11_Tot_Tot,C16_Se_h_NPUR_1,C16_Se_h_NPUR_2,C16_Se_h_NPUR_3,C16_Se_h_NPUR_4,C16_Se_h_NPUR_5,C16_Se_h_NPUR_6more,C16_Se_h_Tot,C16_SDRTHT1S_NPUR_1,C16_SDRTHT1S_NPUR_2,C16_SDRTHT1S_NPUR_3,C16_SDRTHT1S_NPUR_4,C16_SDRTHT1S_NPUR_5,C16_SDRTHT1S_NPUR_6mor,C16_SDRTHT1S_Tot,C16_SDRTHT2S_NPUR_1,C16_SDRTHT2S_NPUR_2,C16_SDRTHT2S_NPUR_3,C16_SDRTHT2S_NPUR_4,C16_SDRTHT2S_NPUR_5,C16_SDRTHT2S_NPUR_6mor,C16_SDRTHT2S_Tot,C16_SDRTHT_Tot_NPUR_1,C16_SDRTHT_Tot_NPUR_2,C16_SDRTHT_Tot_NPUR_3,C16_SDRTHT_Tot_NPUR_4,C16_SDRTHT_Tot_NPUR_5,C16_SDRTHT_Tot_NPUR_6mor,C16_SDRTHT_Tot_Tot,C16_F_a_1_2SB_NPUR_1,C16_F_a_1_2SB_NPUR_2,C16_F_a_1_2SB_NPUR_3,C16_F_a_1_2SB_NPUR_4,C16_F_a_1_2SB_NPUR_5,C16_F_a_1_2SB_NPUR_6mor,C16_F_a_1_2SB_Tot,C16_F_a_I_a_3SB_NPUR_1,C16_F_a_I_a_3SB_NPUR_2,C16_F_a_I_a_3SB_NPUR_3,C16_F_a_I_a_3SB_NPUR_4,C16_F_a_I_a_3SB_NPUR_5,C16_F_a_I_a_3SB_NPUR_6mor,C16_F_a_In_a_3_st_b_Tot,C16_F_a_4_8SB_NPUR_1,C16_F_a_4_8SB_NPUR_2,C16_F_a_4_8SB_NPUR_3,C16_F_a_4_8SB_NPUR_4,C16_F_a_4_8SB_NPUR_5,C16_F_a_4_8SB_NPUR_6mor,C16_F_a_4_8SB_Tot,C16_F_a_9mor_s_b_NPUR_1,C16_F_a_9mor_s_b_NPUR_2,C16_F_a_9mor_s_b_NPUR_3,C16_F_a_9mor_s_b_NPUR_4,C16_F_a_9mor_s_b_NPUR_5,C16_F_a_9m_s_b_NPUR_6mor,C16_F_a_9mor_st_bl_Tot,C16_F_a_AH_NPUR_1,C16_F_a_AH_NPUR_2,C16_F_a_AH_NPUR_3,C16_F_a_AH_NPUR_4,C16_F_a_AH_NPUR_5,C16_F_a_AH_NPUR_6mor,C16_F_a_AH_Tot,C16_F_a_Tot_NPUR_1,C16_F_a_Tot_NPUR_2,C16_F_a_Tot_NPUR_3,C16_F_a_Tot_NPUR_4,C16_F_a_Tot_NPUR_5,C16_F_a_Tot_NPUR_6mor,C16_F_a_Tot_Tot,C16_OD_CCH_NPUR_1,C16_OD_CCH_NPUR_2,C16_OD_CCH_NPUR_3,C16_OD_CCH_NPUR_4,C16_OD_CCH_NPUR_5,C16_OD_CCH_NPUR_6mor,C16_OD_CCH_Tot,C16_OD_IHTSO_NPUR_1,C16_OD_IHTSO_NPUR_2,C16_OD_IHTSO_NPUR_3,C16_OD_IHTSO_NPUR_4,C16_OD_IHTSO_NPUR_5,C16_OD_IHTSO_NPUR_6mor,C16_OD_IHTSO_Tot,C16_OD_H_f_a_s_o_NPUR_1,C16_OD_H_f_a_s_o_NPUR_2,C16_OD_H_f_a_s_o_NPUR_3,C16_OD_H_f_a_s_o_NPUR_4
501021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021012,501,1201,599,634,252,99,3278,96,112,13,0,0,0,218,0,0,0,0,0,0,0,96,112,13,0,0,0,218,11,12,7,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,11,12,7,0,0,0,34,28,7,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,0,0,0,0,33,0,0,0,0,0,0,0,633,1328,617,638,252,101,3567,643,1386,668,684,253,108,3740,119,106,24,13,4,0,265,4,10,0,0,0,0,13,126,107,24,13,9,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,9,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0
501021014,584,999,446,427,202,89,2740,7,12,4,0,0,3,35,0,0,0,0,0,0,0,10,12,4,3,0,3,41,60,27,12,13,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,3,60,27,12,13,0,0,115,32,13,3,0,0,0,54,6,0,0,0,0,0,4,0,3,0,0,0,0,4,38,21,3,0,0,0,64,0,9,0,0,0,0,5,693,1069,467,442,207,93,2964,645,1043,418,460,212,114,2893,69,31,5,8,3,0,116,0,0,0,4,0,0,4,69,33,11,9,3,0,128,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,10,0,0,0,0,0,11,5,3,0,0,0,0,8,3,0,0,0,0,0,3,3,0,0,0
501021015,470,799,386,353,132,68,2204,205,147,33,12,5,4,407,0,0,0,0,0,0,0,205,147,34,12,5,4,407,3,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,3,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,953,417,366,138,71,2626,459,865,356,324,124,70,2205,144,93,26,11,3,0,294,0,5,4,0,0,0,13,148,103,31,11,3,0,302,84,51,4,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,84,51,4,0,0,0,139,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
501021016,263,487,165,183,91,32,1216,61,19,4,3,0,0,89,0,0,0,0,0,0,0,61,17,4,3,0,0,88,5,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,5,6,0,0,0,0,11,9,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,0,0,19,0,0,0,0,0,0,0,340,515,174,185,93,32,1338,297,511,209,167,86,55,1320,10,10,0,0,0,0,29,0,0,0,0,0,0,0,10,10,0,0,0,0,31,38,13,0,0,4,0,58,0,0,0,0,0,0,5,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,41,14,0,0,4,0,66,5,0,0,3,0,0,17,0,4,3,0,0,0,5,0,3,0,0
501021251,200,607,401,569,247,98,2125,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,0,0,0,0,0,6,15,5,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,15,5,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,619,402,569,247,98,2155,292,738,548,666,272,106,2633,36,26,8,8,0,0,78,8,3,0,0,0,0,11,43,33,8,8,0,0,85,77,22,4,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,77,22,4,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021252,88,317,154,204,83,24,873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,4,0,0,0,0,0,0,0,90,324,159,204,83,24,882,92,347,160,204,86,41,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0
501021253,727,1386,493,476,178,53,3308,436,209,65,24,3,0,733,71,92,26,7,5,0,208,507,299,92,33,10,0,935,253,145,49,18,14,0,475,50,39,11,0,0,0,94,17,10,0,0,0,0,34,..,..,..,..,..,..,..,0,0,0,0,0,0,0,321,196,62,17,14,0,608,51,26,0,0,0,0,82,0,0,0,0,0,0,0,0,5,0,0,0,0,5,51,29,5,0,0,0,89,0,4,0,0,0,0,6,1599,1913,647,528,194,55,4942,690,1343,472,454,196,54,3215,368,226,63,35,7,0,703,102,157,47,27,5,0,340,475,385,115,55,13,0,1041,302,89,22,4,0,0,422,22,18,4,5,0,0,48,13,20,5,0,0,0,38,..,..,..,..,..,..,..,0,0,0,0,0,0,0,339,123,32,9,5,0,508,40,25,0,0,0,0,67,0,0,0,0,0,0,0,6,0,0,0
501021254,397,619,286,255,84,54,1704,148,57,25,3,0,0,236,4,0,0,0,0,0,12,154,60,26,3,0,0,249,31,10,0,0,0,0,38,22,7,5,0,0,0,28,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,53,8,3,0,0,0,73,23,20,0,6,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,18,0,6,0,0,45,0,0,0,0,0,0,0,629,714,315,264,85,54,2067,392,553,254,244,96,43,1586,201,73,25,6,8,3,309,0,0,0,0,0,0,0,201,73,25,6,8,3,309,20,10,0,3,0,0,34,11,15,6,0,0,0,35,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,35,22,8,3,0,0,68,29,15,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0
501031017,572,943,265,286,132,58,2253,34,9,4,0,0,0,56,0,3,0,0,0,0,7,40,13,4,0,0,0,53,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,4,0,0,0,0,0,7,3,4,0,4,0,0,9,4,4,0,0,0,0,10,3,0,3,0,0,0,6,8,9,5,4,0,0,19,0,3,0,0,0,0,3,628,970,271,286,132,58,2341,671,1030,253,274,133,57,2412,47,10,0,0,0,0,58,0,0,0,0,0,0,0,47,10,0,0,0,0,58,9,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,9,3,0,0,0,0,11,6,3,0,0,0,0,12,6,0,0,0,0,0,4,0,0,0,0
501031018,393,817,251,277,112,58,1910,4,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,7,22,7,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,22,7,0,0,0,0,36,3,0,0,0,0,0,7,3,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,4,0,0,17,0,0,0,0,0,0,0,432,830,253,283,112,58,1968,462,883,239,280,116,56,2032,37,13,5,0,0,0,58,0,0,0,0,0,0,0,37,15,5,0,0,0,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,14,0,0,0,0
501031019,448,694,267,259,140,54,1856,15,5,3,0,0,0,25,0,0,0,0,0,0,0,15,5,3,0,0,0,25,122,35,11,6,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,122,35,11,6,0,0,168,5,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,9,5,0,0,0,0,0,5,587,735,279,261,142,56,2057,451,733,281,246,121,57,1877,62,25,11,6,0,0,94,0,0,0,0,0,0,0,64,25,11,6,0,0,92,70,25,3,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,70,25,3,0,0,0,105,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
501031020,462,815,234,209,116,47,1884,8,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,7,5,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,5,3,0,0,0,0,7,9,0,3,0,0,0,15,3,3,0,0,0,0,7,3,4,3,0,0,0,13,14,7,9,0,0,0,35,3,3,0,0,0,0,4,495,828,238,212,116,49,1943,506,781,206,186,88,47,1809,19,7,0,0,0,0,25,0,0,0,0,0,0,0,19,7,0,3,0,0,29,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,4,0,0,0,0,0,6,5,13,0,0,0,0,18,0,5,0,0,0,0,15,5,8,0,0
502011021,280,775,260,349,131,47,1845,29,13,4,0,0,0,45,6,6,0,0,0,0,14,31,16,4,0,0,0,56,8,3,0,0,0,0,9,0,0,0,0,0,0,0,0,6,0,0,0,0,6,..,..,..,..,..,..,..,0,0,0,0,0,0,0,10,7,0,0,0,0,17,33,14,3,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,14,3,0,0,0,52,0,0,0,0,0,0,0,355,815,265,348,136,47,1973,351,996,358,399,156,58,2323,47,19,7,4,0,0,77,9,6,3,0,0,0,19,58,28,6,4,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,5,0,0,0,27,..,..,..,..,..,..,..,0,0,0,0,0,0,0,3,21,5,0,0,0,28,44,19,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0
502011022,547,1172,352,378,123,63,2639,31,30,7,4,0,0,69,16,39,9,10,0,0,74,42,74,11,14,5,3,151,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,3,5,0,0,0,0,9,17,3,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,27,0,0,0,0,0,0,0,616,1258,364,395,126,64,2825,646,1272,414,430,139,70,2978,57,59,26,9,3,6,160,26,46,15,8,7,0,104,86,109,39,16,10,3,262,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,3,3,0,0,5,0,9,31,22,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0
502011023,644,1103,511,463,207,104,3033,110,150,11,7,0,0,278,33,51,7,8,0,0,104,145,210,15,11,0,0,383,157,173,13,4,3,3,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,157,173,13,4,3,3,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,946,1484,546,482,209,110,3775,731,1109,511,450,171,124,3098,331,304,18,6,6,0,668,26,18,6,0,0,0,57,361,320,24,6,6,0,724,9,8,6,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,9,8,6,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011024,859,2186,800,962,387,138,5332,312,216,15,12,0,0,562,21,30,3,6,0,0,60,339,248,19,19,0,0,628,93,92,35,11,0,0,232,8,18,0,0,0,0,31,13,13,3,0,0,0,28,..,..,..,..,..,..,..,0,0,0,0,0,0,0,110,127,43,17,5,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1307,2562,867,996,389,140,6256,925,2257,895,937,409,155,5584,375,287,30,16,4,0,712,60,92,25,4,0,0,189,433,380,57,21,7,0,901,158,100,6,0,0,0,256,16,19,0,0,0,0,40,15,9,0,0,0,0,29,..,..,..,..,..,..,..,0,0,0,0,0,0,0,188,133,7,0,0,0,325,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0
502011025,667,810,307,177,80,48,2089,612,344,70,35,10,0,1068,77,93,27,4,3,0,210,686,434,98,46,10,0,1274,171,84,17,8,0,0,281,23,40,8,11,0,0,87,26,53,17,9,0,0,102,..,..,..,..,..,..,..,0,0,0,0,0,0,0,227,182,40,22,3,0,469,67,32,0,0,0,0,95,0,0,0,0,0,0,0,0,5,0,0,0,0,3,67,33,0,0,0,0,102,0,0,0,0,0,0,0,1651,1450,446,243,90,47,3940,744,831,281,187,85,40,2165,586,305,80,35,7,3,1023,156,140,53,26,3,3,371,740,447,128,66,6,11,1393,69,49,12,3,0,0,139,30,57,8,5,0,0,92,63,88,34,4,0,0,194,..,..,..,..,..,..,..,0,0,0,0,0,0,0,163,193,58,13,0,3,426,52,24,3,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0
502011026,397,765,220,239,83,36,1740,6,9,4,0,0,0,20,0,0,0,0,0,0,6,13,10,6,0,4,0,31,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,3,0,0,0,0,0,5,46,33,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,34,0,0,0,0,86,0,0,0,0,0,0,0,462,816,230,238,86,37,1863,349,870,287,256,115,50,1916,92,61,10,6,0,0,163,8,9,0,0,0,0,12,99,69,10,6,0,0,173,0,6,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,6,4,0,0,0,14,51,32,7,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0
502011027,549,1387,716,752,307,122,3828,121,125,3,0,0,0,249,8,15,5,0,0,0,27,127,138,11,0,0,0,279,37,39,11,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,37,39,10,0,0,0,89,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,8,0,0,0,0,5,719,1571,736,753,314,122,4211,798,1872,1014,1104,477,211,5479,53,71,25,13,7,0,168,12,18,10,4,4,0,55,66,92,41,21,9,0,224,159,116,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,159,116,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011028,630,1309,379,314,154,82,2868,129,100,24,17,6,8,278,31,35,9,0,0,0,76,155,138,34,19,6,8,355,163,72,9,6,3,0,254,0,0,0,0,0,0,3,7,8,0,0,0,0,15,..,..,..,..,..,..,..,0,3,0,0,0,0,3,178,81,11,6,3,0,280,63,68,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,68,0,0,0,0,124,0,0,0,0,0,0,0,1027,1587,426,344,161,90,3631,822,1472,467,392,151,93,3395,169,89,26,8,0,0,291,52,81,12,11,5,0,161,227,168,36,15,6,0,453,126,36,4,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,126,36,4,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502011029,499,1028,372,433,190,96,2613,58,37,4,0,0,0,102,0,0,0,0,0,0,5,58,39,3,0,0,0,108,36,17,4,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,36,17,4,0,0,0,63,46,17,6,0,0,0,69,0,3,3,0,0,0,18,0,0,0,0,0,0,4,49,24,9,0,9,0,89,0,3,0,0,0,0,7,644,1107,392,439,198,97,2879,604,1187,480,477,224,125,3100,107,53,11,0,0,0,179,0,0,0,0,0,0,0,107,53,11,0,0,0,179,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,6,52,18,3,0,0,0,79,0,11,0,0,0,0,18,0,0,0,0
503011030,230,633,297,430,244,69,1894,53,28,3,0,0,0,83,73,50,6,3,0,0,135,124,75,12,6,0,0,215,43,5,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,43,5,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,716,303,436,246,69,2167,228,607,280,474,261,59,1898,10,12,3,4,0,0,35,24,33,4,14,3,0,71,34,45,4,18,3,0,109,136,71,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,136,71,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503011031,429,611,270,313,145,31,1798,73,81,19,9,3,0,187,74,81,25,9,5,0,198,150,165,38,19,11,0,386,209,115,21,15,0,0,362,141,50,3,0,0,0,201,139,123,31,12,0,0,300,..,..,..,..,..,..,..,0,0,0,0,0,0,0,486,287,60,27,0,0,862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065,1063,377,358,159,32,3050,300,507,248,274,139,34,1504,193,163,60,34,6,0,458,119,143,55,33,13,3,357,305,307,113,70,18,3,810,138,80,12,10,0,0,240,150,80,12,4,0,0,244,188,157,47,16,0,0,405,..,..,..,..,..,..,..,0,0,0,0,0,0,0,472,315,65,31,7,0,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503011032,360,611,291,373,177,49,1865,36,31,12,4,8,0,84,70,90,32,25,3,0,224,103,122,37,29,12,0,309,66,75,18,5,0,0,162,157,92,15,3,0,0,261,34,35,9,9,0,0,86,..,..,..,..,..,..,..,0,0,0,0,0,0,0,257,199,42,15,0,0,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715,934,377,417,190,53,2688,332,594,294,343,204,44,1816,55,45,12,17,6,3,139,64,113,47,36,12,0,273,127,161,58,55,16,3,406,50,70,11,5,0,0,136,146,105,17,0,0,0,266,38,39,3,0,0,0,83,..,..,..,..,..,..,..,0,0,0,0,0,0,0,233,214,36,8,0,0,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
