SA2_CODE_2021,C21_Aus_Bplace_NS,C21_Aus_Tot_resp,C21_Aus_Ab_BP_B_OS,C21_Aus_Ab_Fa_O_B_OS,C21_Aus_Ab_Mo_O_B_OS,C21_Aus_Ab_BP_B_Aus,C21_Aus_Abor_Bplace_NS,C21_Aus_Abor_Tot_respons,C21_Chi_BP_B_OS,C21_Chi_Fa_O_B_OS,C21_Chi_Mo_O_B_OS,C21_Chi_BP_B_Aus,C21_Chi_Bplace_NS,C21_Chi_Tot_resp,C21_Cro_BP_B_OS,C21_Cro_Fa_O_B_OS,C21_Cro_Mo_O_B_OS,C21_Cro_BP_B_Aus,C21_Cro_Bplace_NS,C21_Cro_Tot_resp,C21_Dut_BP_B_OS,C21_Dut_Fa_O_B_OS,C21_Dut_Mo_O_B_OS,C21_Dut_BP_B_Aus,C21_Dut_Bplace_NS,C21_Dut_Tot_resp,C21_Eng_BP_B_OS,C21_Eng_Fa_O_B_OS,C21_Eng_Mo_O_B_OS,C21_Eng_BP_B_Aus,C21_Eng_Bplace_NS,C21_Eng_Tot_resp,C21_Fil_BP_B_OS,C21_Fil_Fa_O_B_OS,C21_Fil_Mo_O_B_OS,C21_Fil_BP_B_Aus,C21_Fil_Bplace_NS,C21_Fil_Tot_resp,C21_Fre_BP_B_OS,C21_Fre_Fa_O_B_OS,C21_Fre_Mo_O_B_OS,C21_Fre_BP_B_Aus,C21_Fre_Bplace_NS,C21_Fre_Tot_resp,C21_Ger_BP_B_OS,C21_Ger_Fa_O_B_OS,C21_Ger_Mo_O_B_OS,C21_Ger_BP_B_Aus,C21_Ger_Bplace_NS,C21_Ger_Tot_resp,C21_Gre_BP_B_OS,C21_Gre_Fa_O_B_OS,C21_Gre_Mo_O_B_OS,C21_Gre_BP_B_Aus,C21_Gre_Bplace_NS,C21_Gre_Tot_resp,C21_Hun_BP_B_OS,C21_Hun_Fa_O_B_OS,C21_Hun_Mo_O_B_OS,C21_Hun_BP_B_Aus,C21_Hun_Bplace_NS,C21_Hun_Tot_resp,C21_Ind_BP_B_OS,C21_Ind_Fa_O_B_OS,C21_Ind_Mo_O_B_OS,C21_Ind_BP_B_Aus,C21_Ind_Bplace_NS,C21_Ind_Tot_resp,C21_Iri_BP_B_OS,C21_Iri_Fa_O_B_OS,C21_Iri_Mo_O_B_OS,C21_Iri_BP_B_Aus,C21_Iri_Bplace_NS,C21_Iri_Tot_resp,C21_Ita_BP_B_OS,C21_Ita_Fa_O_B_OS,C21_Ita_Mo_O_B_OS,C21_Ita_BP_B_Aus,C21_Ita_Bplace_NS,C21_Ita_Tot_resp,C21_Kor_BP_B_OS,C21_Kor_Fa_O_B_OS,C21_Kor_Mo_O_B_OS,C21_Kor_BP_B_Aus,C21_Kor_Bplace_NS,C21_Kor_Tot_resp,C21_Leb_BP_B_OS,C21_Leb_Fa_O_B_OS,C21_Leb_Mo_O_B_OS,C21_Leb_BP_B_Aus,C21_Leb_Bplace_NS,C21_Leb_Tot_resp,C21_Mac_BP_B_OS,C21_Mac_Fa_O_B_OS,C21_Mac_Mo_O_B_OS,C21_Mac_BP_B_Aus,C21_Mac_Bplace_NS,C21_Mac_Tot_resp,C21_Mal_BP_B_OS,C21_Mal_Fa_O_B_OS,C21_Mal_Mo_O_B_OS,C21_Mal_BP_B_Aus,C21_Mal_Bplace_NS,C21_Mal_Tot_resp,C21_Mao_BP_B_OS,C21_Mao_Fa_O_B_OS,C21_Mao_Mo_O_B_OS,C21_Mao_BP_B_Aus,C21_Mao_Bplace_NS,C21_Mao_Tot_resp,C21_NZ_BP_B_OS,C21_NZ_Fa_O_B_OS,C21_NZ_Mo_O_B_OS,C21_NZ_BP_B_Aus,C21_NZ_Bplace_NS,C21_NZ_Tot_resp,C21_Pol_BP_B_OS,C21_Pol_Fa_O_B_OS,C21_Pol_Mo_O_B_OS,C21_Pol_BP_B_Aus,C21_Pol_Bplace_NS,C21_Pol_Tot_resp,C21_Rus_BP_B_OS,C21_Rus_Fa_O_B_OS,C21_Rus_Mo_O_B_OS,C21_Rus_BP_B_Aus,C21_Rus_Birthplac_ns,C21_Rus_Tot_resp,C21_Sam_BP_B_OS,C21_Sam_Fa_O_B_OS,C21_Sam_Mo_O_B_OS,C21_Sam_BP_B_Aus,C21_Sam_Birthplac_ns,C21_Sam_Tot_resp,C21_Sco_BP_B_OS,C21_Sco_Fa_O_B_OS,C21_Sco_Mo_O_B_OS,C21_Sco_BP_B_Aus,C21_Sco_Birthplac_ns,C21_Sco_Tot_resp,C21_Ser_BP_B_OS,C21_Ser_Fa_O_B_OS,C21_Ser_Mo_O_B_OS,C21_Ser_BP_B_Aus,C21_Ser_Bplace_NS,C21_Ser_Tot_resp,C21_SAf_BP_B_OS,C21_SAf_Fa_O_B_OS,C21_SAf_Mo_O_B_OS,C21_SAf_BP_B_Aus,C21_SAf_Bplace_NS,C21_SAf_Tot_resp,C21_Span_BP_B_OS,C21_Span_Fa_O_B_OS,C21_Span_Mo_O_B_OS,C21_Span_BP_B_Aus,C21_Span_Bplace_NS,C21_Span_Tot_resp,C21_SriL_BP_B_OS,C21_SriL_Fa_O_B_OS,C21_SriL_Mo_O_B_OS,C21_SriL_BP_B_Aus,C21_SriL_Bplace_NS,C21_SriL_Tot_resp,C21_Viet_BP_B_OS,C21_Viet_Fa_O_B_OS,C21_Viet_Mo_O_B_OS,C21_Viet_BP_B_Aus,C21_Viet_Bplace_NS,C21_Viet_Tot_resp,C21_Wel_BP_B_OS,C21_Wel_Fa_O_B_OS,C21_Wel_Mo_O_B_OS,C21_Wel_BP_B_Aus,C21_Wel_Bplace_NS,C21_Wel_Tot_resp,C21_Oth_BP_B_OS,C21_Oth_Fa_O_B_OS,C21_Oth_Mo_O_B_OS,C21_Oth_BP_B_Aus,C21_Oth_Bplace_NS,C21_Oth_Tot_resp,C21_Anc_ns_BP_B_OS,C21_Anc_ns_Fa_O_B_OS,C21_Anc_ns_Mo_O_B_OS,C21_Anc_ns_BP_B_Aus,C21_Anc_ns_Bplace_NS,C21_Anc_NS_Tot_resp,C21_Tot_P_BP_B_OS,C21_Tot_P_Fa_O_B_OS,C21_Tot_P_Mo_O_B_OS,C21_Tot_P_BP_B_Aus,C21_Tot_P_Bplace_NS,C21_Tot_P_Tot_resp
504031060,11,1081,0,6,0,32,0,48,14,0,0,0,0,15,10,0,5,14,0,32,35,12,9,17,0,79,438,140,112,668,13,1374,8,0,0,0,0,10,15,4,0,3,0,16,45,21,7,65,0,137,0,0,0,4,0,3,4,7,0,0,0,15,3,4,0,0,0,11,64,23,17,152,0,257,38,14,9,64,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,6,0,0,5,0,13,18,10,5,0,0,35,13,0,0,3,0,17,0,0,0,3,0,5,0,0,0,0,0,0,98,32,22,170,5,317,5,0,0,0,0,5,22,0,5,0,0,19,5,0,0,8,0,10,0,0,0,0,0,0,0,0,3,0,0,4,16,0,0,12,0,36,102,16,19,29,0,166,5,3,0,9,158,172,786,258,201,1389,183,2818
504031061,9,1778,0,5,13,112,0,125,119,0,6,0,0,129,34,8,3,19,0,68,68,26,13,24,0,135,838,254,183,949,12,2245,66,5,4,0,0,74,16,0,3,4,0,24,77,24,10,67,0,176,15,5,3,9,0,33,19,0,6,3,0,30,97,8,0,9,0,112,216,50,36,258,0,564,102,51,21,155,3,328,12,0,4,0,0,20,4,0,0,0,0,12,11,0,0,9,0,15,9,7,0,3,0,14,51,0,0,0,0,58,59,17,19,8,0,105,23,4,3,24,0,59,17,0,0,8,0,23,3,0,0,0,0,3,205,42,37,274,3,562,10,3,3,7,0,22,48,0,0,0,0,54,30,0,4,8,0,40,10,0,0,0,0,14,17,0,0,0,0,17,35,11,0,16,0,67,395,46,57,73,3,575,27,4,3,24,191,250,2099,494,366,2237,218,5408
504031062,25,3259,0,30,26,422,9,489,465,8,24,12,3,501,93,18,8,61,0,182,75,26,15,29,0,143,1216,450,335,1634,30,3667,481,3,31,10,0,536,55,10,6,7,0,72,95,25,25,152,0,298,31,15,8,34,0,77,9,4,0,8,0,15,749,14,17,10,5,795,303,73,65,366,7,817,230,106,54,329,5,718,26,0,4,0,0,28,11,0,0,7,0,13,37,4,4,17,0,63,24,8,4,3,0,40,111,21,13,8,0,157,52,28,23,3,0,113,69,12,14,30,0,132,22,3,0,0,0,20,23,0,0,0,0,25,307,65,87,356,7,828,100,17,3,4,0,123,56,4,7,0,0,69,38,10,4,5,0,59,46,6,0,3,0,53,272,4,7,5,3,295,39,6,9,14,0,65,2106,128,137,146,16,2534,116,12,10,41,535,710,6264,953,756,3930,623,12518
504031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,6,0,0,9,9,25
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,21,1720,7,21,6,211,6,249,71,0,3,0,0,77,130,17,11,68,0,225,59,21,15,27,0,123,640,232,211,1108,27,2216,193,0,11,0,0,204,12,3,0,10,0,25,52,10,9,59,0,128,18,5,0,20,0,40,6,3,0,0,0,16,188,5,9,0,0,195,129,33,32,284,5,485,222,46,39,174,4,484,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,3,0,12,5,4,0,12,0,18,66,4,4,0,0,69,36,10,10,5,0,63,29,4,0,22,0,56,3,0,0,0,0,7,3,3,0,0,0,4,126,47,31,208,5,421,8,0,0,5,0,18,18,0,3,4,0,24,9,0,0,6,0,18,0,0,0,0,0,4,33,0,5,0,0,38,19,10,8,10,0,41,388,44,55,47,13,538,22,0,7,21,272,321,2103,451,387,2399,332,5678
504031066,74,3192,4,25,16,410,13,466,175,3,15,9,0,206,93,17,6,63,0,184,98,34,17,54,0,200,1320,520,342,1946,84,4211,396,12,28,6,5,438,58,17,7,19,0,103,138,31,32,188,5,390,20,6,6,11,0,54,18,3,0,3,0,32,261,16,7,11,0,291,299,109,58,543,9,1025,272,56,27,203,11,565,13,0,3,0,0,13,0,4,0,0,0,4,15,9,0,5,0,24,9,3,0,5,0,17,200,14,10,5,0,238,64,37,6,12,3,128,77,14,5,39,6,130,24,7,0,4,0,32,16,0,0,0,0,19,341,105,78,464,19,998,21,4,0,0,0,22,39,10,8,0,0,58,60,0,0,7,0,65,21,3,0,0,0,21,68,9,4,4,0,75,42,20,6,21,0,87,894,79,80,108,19,1178,59,9,4,46,900,1020,4149,955,662,4210,1111,11087
504031067,20,2703,0,29,13,361,0,407,48,6,4,5,0,70,53,16,8,52,0,132,55,30,9,43,0,138,815,327,283,1495,27,2950,94,0,9,5,0,116,7,3,0,6,0,19,66,21,19,96,4,202,15,13,0,13,0,36,14,3,0,3,0,24,87,12,3,15,0,106,155,66,38,298,11,554,123,73,33,228,3,462,0,0,0,0,0,0,5,0,0,0,0,4,4,0,0,4,0,13,18,5,7,8,0,31,106,19,10,3,0,131,50,19,18,14,0,101,52,11,12,12,0,89,3,0,0,0,0,10,5,0,0,0,0,5,177,72,54,353,0,657,6,0,0,7,0,11,38,5,8,4,0,51,20,5,0,0,0,23,16,0,0,6,0,22,31,0,0,4,0,29,23,5,3,17,0,56,444,86,69,70,4,675,31,6,3,42,247,331,2075,683,512,3449,299,7019
504031068,28,3806,3,33,19,319,0,380,127,0,12,11,0,144,61,18,15,80,3,172,179,20,30,68,0,299,2185,538,438,2133,32,5320,172,9,14,0,0,197,50,0,10,16,0,80,166,23,21,158,0,372,20,6,8,19,0,56,19,8,4,6,0,30,254,24,7,23,0,308,379,66,62,433,4,947,202,84,56,298,5,646,3,0,0,0,0,3,7,0,0,3,0,15,14,8,3,13,0,45,17,4,9,17,0,39,224,27,15,7,3,273,118,45,27,17,0,200,66,12,7,27,0,114,12,0,0,0,0,16,27,3,0,0,0,26,489,98,71,475,0,1142,9,0,0,0,0,10,218,15,12,4,0,250,38,5,0,11,0,51,27,4,0,4,0,39,31,3,0,0,0,36,84,13,5,35,0,138,1473,131,113,154,18,1884,53,0,4,29,400,490,5476,981,843,4675,481,12457
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,19,4730,3,37,19,342,0,401,215,3,20,22,3,265,47,15,5,63,0,125,128,30,12,95,4,269,2222,647,564,2130,31,5600,413,9,28,6,7,462,64,11,9,12,0,91,162,39,37,201,0,440,34,20,6,42,0,104,35,3,4,10,0,50,863,26,11,10,0,918,413,87,78,476,0,1060,189,102,61,409,4,769,50,0,0,0,0,54,13,3,3,4,0,23,30,13,11,17,0,66,7,7,3,12,0,26,320,32,21,12,0,383,145,44,34,18,0,240,78,18,26,57,0,183,40,4,5,4,0,59,34,9,0,0,0,45,506,105,101,522,3,1238,30,9,0,3,0,41,256,11,16,4,0,289,85,0,11,18,0,111,30,3,0,0,0,34,102,8,3,8,0,114,70,8,12,11,0,104,2357,166,148,202,11,2890,121,5,8,53,494,693,7557,1245,1070,5237,568,15680
504031299,20,2775,7,18,24,262,5,315,220,11,8,11,0,247,27,11,6,24,0,76,59,18,12,60,0,156,1123,351,313,1360,21,3166,719,3,22,3,0,752,46,3,0,11,0,60,64,25,29,124,0,238,15,19,10,15,0,52,11,0,0,9,0,18,1020,21,12,7,0,1059,244,65,41,305,8,670,129,55,41,254,0,484,5,0,0,0,0,12,0,0,0,4,0,5,40,19,4,20,0,77,11,4,0,15,0,35,161,14,13,9,0,201,88,27,18,3,0,138,39,16,11,29,0,92,14,0,3,3,0,19,15,5,0,0,0,26,255,68,65,267,4,658,23,0,0,6,0,32,77,18,14,11,0,121,88,4,5,8,0,103,26,3,0,0,0,38,119,11,8,9,0,140,43,9,4,8,0,70,2454,117,98,108,13,2787,114,11,7,22,330,483,6224,754,659,3142,394,11164
504031300,35,5954,4,50,36,561,3,657,275,8,17,23,0,329,38,29,13,40,0,118,163,32,33,86,0,322,2747,781,625,2918,72,7145,270,7,40,3,0,326,57,9,9,17,0,93,196,54,46,230,5,536,17,17,11,43,0,87,22,0,0,4,0,28,711,19,24,31,6,794,558,108,73,633,5,1382,220,98,52,379,4,760,12,0,3,0,0,14,3,9,6,10,0,24,25,14,5,18,0,64,36,16,13,11,6,70,421,32,26,14,5,494,182,62,45,22,0,310,88,15,11,55,0,173,27,0,4,0,0,34,34,0,3,0,0,42,633,161,117,573,7,1492,35,7,0,3,0,51,261,22,25,7,0,320,60,3,4,21,0,95,29,0,0,5,0,41,81,0,4,11,0,95,89,19,14,39,0,159,2540,198,145,208,27,3129,152,7,8,52,999,1213,8202,1577,1200,6871,1160,19011
505011070,24,3585,0,14,10,139,0,166,157,10,11,15,0,192,41,9,6,39,0,93,124,53,21,60,3,257,2104,530,409,1632,33,4708,76,4,12,8,0,102,44,11,14,11,0,78,166,39,30,144,4,389,22,7,11,21,0,65,18,3,3,4,0,35,86,14,5,12,0,115,665,97,55,529,11,1357,164,68,41,183,0,463,11,0,7,0,0,10,8,0,0,0,0,14,11,7,0,15,0,36,9,0,3,5,0,20,109,10,0,0,0,121,103,43,15,9,0,167,96,19,14,22,0,147,31,0,0,3,0,37,8,0,3,0,0,7,474,100,79,406,6,1070,18,4,3,5,0,27,124,18,10,3,6,151,29,7,0,0,6,47,16,0,3,0,0,19,23,5,0,0,0,27,83,17,5,12,0,120,713,90,131,132,9,1077,45,10,10,37,335,436,4383,982,796,3980,410,10556
505011071,25,3508,3,8,0,76,0,91,306,6,18,8,3,337,37,8,4,26,0,75,172,42,21,64,0,301,4150,540,505,1536,32,6759,126,3,18,0,5,154,67,7,7,19,0,97,215,28,27,117,0,390,41,10,12,17,0,71,25,5,0,0,0,30,199,18,8,14,0,236,1023,99,77,398,7,1608,167,55,34,177,3,429,31,0,4,0,0,34,11,0,0,3,0,22,23,6,0,9,0,39,27,3,0,8,0,41,80,13,4,0,0,97,133,31,11,11,0,185,106,5,18,14,0,145,15,0,0,4,0,21,3,0,0,0,0,4,1007,94,97,370,10,1575,16,7,0,0,0,29,504,25,13,0,0,546,58,3,6,6,3,79,17,4,3,0,0,23,37,0,4,0,0,41,187,17,11,26,0,247,1126,95,97,99,5,1430,74,8,0,24,413,522,7942,1008,904,3470,486,13819
505011072,22,5239,3,5,0,56,0,73,370,23,31,25,9,459,60,32,12,85,0,188,204,47,47,106,0,402,2975,667,585,2847,20,7091,51,6,13,3,0,75,81,10,16,15,0,129,289,40,52,238,0,619,76,21,7,42,0,150,20,6,4,0,0,32,291,16,19,12,0,338,796,158,101,814,6,1873,355,120,46,376,0,891,18,0,5,0,0,22,11,0,0,4,0,21,43,18,8,46,0,112,18,0,0,14,0,40,53,15,8,0,0,77,106,61,27,18,0,201,131,22,15,29,0,200,37,6,11,9,0,65,0,0,0,0,0,0,736,163,130,748,9,1787,38,3,0,9,0,53,350,31,32,4,0,413,62,3,6,16,0,87,16,8,8,0,0,30,45,0,4,5,0,51,176,21,12,34,0,238,1012,141,157,156,7,1465,64,5,0,46,317,432,6686,1433,1149,6351,362,15982
505011073,17,4761,0,12,10,128,0,148,326,10,30,24,0,394,60,26,3,57,0,146,142,33,35,81,0,298,2027,670,487,2615,22,5826,68,6,20,4,0,96,66,3,7,30,0,102,200,31,32,201,0,478,46,20,9,49,0,132,30,10,0,10,0,53,228,13,12,22,0,275,709,143,92,779,13,1729,301,112,41,269,0,721,15,0,0,0,0,18,13,0,0,5,0,23,53,15,7,17,0,89,10,8,0,15,0,32,88,31,11,0,0,127,104,55,32,17,0,204,96,4,10,29,0,135,29,0,4,4,0,44,10,0,0,0,0,11,511,133,110,706,4,1466,28,5,4,3,0,45,141,33,11,7,0,183,39,0,8,12,0,55,31,0,4,0,0,40,80,0,5,0,0,90,99,17,13,36,0,170,895,148,147,138,13,1337,54,7,8,31,434,529,5169,1345,973,5732,498,13723
505011074,20,3249,0,16,3,127,0,154,164,3,8,13,0,187,16,10,12,30,0,71,121,34,17,68,4,244,2705,518,409,1479,24,5132,51,6,15,0,0,71,70,4,0,9,0,86,163,19,12,109,3,302,32,11,4,12,0,63,16,0,6,5,0,20,100,11,10,5,0,131,694,92,74,401,4,1267,138,49,41,142,3,379,15,0,4,0,0,14,7,0,0,0,0,7,21,0,0,13,0,33,12,9,3,10,0,33,65,10,5,8,5,85,76,37,13,10,0,143,78,15,15,9,0,116,28,3,0,3,0,36,8,0,0,0,0,10,559,120,92,330,5,1104,25,0,0,3,0,29,172,14,12,5,0,201,47,0,5,11,0,65,12,0,0,0,0,14,15,0,0,0,0,17,113,14,6,26,0,153,709,82,83,77,4,950,40,3,10,28,388,471,5058,913,780,3379,441,10572
505011075,12,3506,0,9,3,62,0,76,203,13,12,15,0,245,49,17,4,36,0,114,159,24,16,45,0,239,2235,508,371,1809,22,4945,49,0,12,4,0,58,48,9,0,18,0,73,200,33,27,131,0,396,65,29,23,45,0,160,25,6,10,0,0,43,235,19,12,10,5,274,517,113,93,534,4,1262,276,115,50,271,0,714,9,0,0,0,0,9,6,0,0,5,0,18,41,9,9,20,0,80,7,4,10,5,0,24,38,5,14,5,0,56,68,39,15,6,0,121,117,8,18,30,0,171,28,0,5,8,0,38,0,5,0,0,0,5,560,115,55,473,0,1203,20,0,0,3,0,26,262,11,14,0,0,287,30,0,0,14,4,55,10,5,6,0,0,18,38,0,4,5,0,41,119,6,7,28,0,162,759,141,119,89,8,1114,29,8,0,28,250,318,4934,1067,808,4097,295,11200
505011076,0,2136,0,13,4,37,0,54,272,7,5,8,0,294,39,9,7,24,0,77,206,22,13,31,0,272,3282,414,260,886,13,4851,34,4,13,0,0,49,72,8,0,7,0,81,176,21,14,74,0,297,25,7,7,35,0,71,16,0,9,0,0,21,259,8,5,0,0,275,754,72,46,260,5,1133,154,48,34,90,0,323,9,0,0,0,0,9,6,0,0,4,0,11,35,8,5,18,0,65,9,0,7,9,0,21,25,6,6,9,0,40,49,17,10,0,0,82,92,15,9,19,0,127,20,0,3,0,0,24,0,0,0,0,0,4,727,56,39,244,8,1073,20,0,0,0,0,20,454,15,18,0,0,489,22,0,0,4,0,32,8,0,3,0,0,13,22,8,7,0,0,26,134,21,12,5,5,170,823,46,65,77,9,1012,35,7,0,17,185,245,6174,713,527,2109,209,9737
505011077,36,3348,3,8,10,108,3,122,385,7,13,25,0,429,39,14,7,33,0,93,210,38,30,56,0,326,3555,553,473,1744,50,6375,115,5,8,0,0,127,76,12,6,9,0,109,268,41,20,124,4,462,33,12,7,36,0,83,39,3,0,11,0,48,207,12,4,7,0,227,927,123,75,543,7,1670,177,61,20,162,8,430,36,0,0,0,0,42,6,5,0,5,0,12,23,4,0,8,0,31,12,3,0,10,0,30,89,26,7,0,6,124,86,33,14,0,0,137,137,15,10,25,0,181,41,0,0,5,0,51,10,0,0,0,0,10,797,117,81,426,6,1425,20,3,0,3,0,25,271,12,10,3,0,292,43,7,11,9,0,68,29,4,4,5,0,38,42,0,5,0,0,46,163,19,12,19,0,208,1439,120,138,123,12,1830,71,8,13,41,670,805,7448,1066,838,3718,774,13845
505011078,18,4437,3,12,6,97,0,121,278,10,19,32,0,337,31,11,7,58,0,107,184,49,32,75,0,335,2558,623,550,2415,76,6215,33,0,9,0,0,42,78,15,8,26,0,131,199,49,44,166,0,459,38,20,7,34,0,98,26,10,0,11,0,41,152,8,6,16,0,189,674,125,82,626,11,1511,264,90,46,329,0,737,19,0,0,0,0,19,8,0,0,0,0,10,26,8,0,16,0,55,12,0,3,10,0,24,65,20,5,7,0,87,105,38,36,11,0,182,95,17,17,16,0,144,34,0,0,4,0,47,10,0,0,0,0,10,636,133,98,648,5,1520,7,0,0,10,0,23,200,21,9,0,0,234,41,0,0,10,0,60,7,0,0,7,0,15,28,0,0,0,0,31,118,16,13,37,0,182,738,129,132,114,10,1120,40,7,3,29,291,369,5325,1219,980,5279,395,13204
505011079,22,3466,0,10,9,46,0,65,139,13,11,17,0,180,44,16,11,42,0,114,154,24,22,54,0,254,2931,513,477,1676,21,5613,30,0,12,0,0,46,66,13,3,27,0,108,252,41,28,153,0,472,37,3,7,27,0,70,29,4,0,0,0,38,89,12,9,4,0,116,755,94,84,504,4,1444,203,85,37,202,3,538,9,0,0,0,0,9,8,4,0,0,0,7,16,3,0,11,0,28,15,6,4,16,0,35,40,12,12,0,0,61,102,34,22,5,0,170,79,14,9,25,0,119,46,4,3,5,0,51,0,0,0,0,0,0,669,122,73,432,3,1306,32,10,0,6,0,46,238,22,14,3,0,278,42,10,9,13,0,71,8,3,0,5,0,16,36,0,4,0,0,41,155,7,11,26,0,203,697,106,111,105,13,1027,27,3,7,16,296,358,5466,982,845,3849,349,11493
505011080,11,2105,8,5,7,48,0,71,167,0,11,4,0,179,20,7,0,3,0,36,117,23,9,20,0,168,2135,323,311,1014,21,3809,38,0,8,4,0,51,79,0,4,9,0,94,152,16,15,78,0,265,38,11,0,14,0,62,22,0,0,6,0,25,124,7,5,9,0,149,547,82,49,320,5,999,194,45,21,142,0,404,3,0,0,0,0,10,7,0,0,0,0,12,28,6,3,12,0,56,20,3,4,6,0,33,27,0,3,0,0,37,81,25,13,8,0,119,56,9,7,12,0,82,14,0,3,0,0,24,0,0,0,0,0,0,530,63,53,271,3,921,16,3,0,0,0,16,230,13,14,0,0,252,28,4,0,0,0,33,11,3,4,0,0,15,56,0,6,0,0,58,103,10,4,5,0,119,586,63,71,77,0,801,36,0,0,20,258,311,4332,620,547,2332,297,8125
505011081,19,2927,0,10,11,69,0,93,142,7,20,9,0,176,15,16,4,27,0,69,113,22,20,53,0,204,1621,388,352,1456,12,3824,58,10,5,7,0,79,31,8,0,9,0,51,135,22,27,128,0,318,17,7,3,25,0,56,18,8,4,4,0,31,118,12,6,7,0,134,511,73,62,460,3,1107,145,46,30,222,0,444,3,0,5,0,0,4,6,0,0,3,0,7,11,3,0,10,0,26,8,0,0,5,0,10,41,9,12,7,0,71,62,27,30,7,0,121,69,11,9,17,0,105,31,0,3,0,0,33,6,0,0,0,0,5,463,81,65,369,0,972,16,0,5,0,0,21,87,12,4,0,0,109,24,4,7,5,0,28,12,0,0,0,0,9,36,0,13,0,0,50,69,9,7,24,0,111,568,78,95,85,3,832,36,3,7,19,204,271,3550,720,682,3438,235,8626
505011082,15,3568,0,10,4,52,0,62,149,7,19,13,0,188,49,28,6,49,0,137,133,34,15,54,0,240,1618,448,351,2037,12,4473,16,0,6,3,0,24,37,7,10,19,0,72,149,42,30,142,3,363,51,25,0,44,0,125,11,5,4,0,0,16,117,20,5,12,0,153,447,98,87,680,3,1317,264,97,55,287,0,703,7,0,0,0,0,12,5,4,4,13,0,25,36,10,6,15,0,71,16,5,0,5,0,24,18,5,0,0,0,21,51,34,22,6,0,111,96,15,9,35,0,164,10,0,0,3,0,16,4,0,0,0,0,4,402,117,49,542,7,1118,21,4,3,3,0,25,181,22,14,4,0,220,34,0,6,11,0,43,11,4,0,0,0,22,26,0,0,4,0,28,59,8,14,44,0,127,489,106,98,112,4,806,34,6,4,13,255,314,3626,987,711,4565,305,10193
505011083,8,2881,0,9,7,45,0,58,234,17,14,16,0,274,39,14,5,40,0,97,141,21,22,46,0,224,2239,484,329,1470,12,4527,40,0,0,4,0,40,48,6,3,16,0,74,157,25,20,111,0,313,30,12,0,23,0,58,11,0,0,3,0,17,155,4,11,6,0,181,622,87,61,416,0,1188,187,53,22,178,0,446,10,0,0,0,0,11,6,0,0,0,0,10,38,6,5,25,0,72,4,6,4,10,0,26,30,3,3,0,0,35,43,23,27,7,0,98,84,15,11,23,0,134,8,0,3,0,0,17,7,0,0,0,0,8,567,103,61,392,0,1121,10,0,0,0,0,14,239,9,6,6,0,257,36,0,3,5,0,46,11,0,0,0,0,14,29,6,4,0,0,39,91,13,10,31,0,138,614,43,95,92,4,840,34,0,3,25,140,204,4597,794,636,3381,171,9579
