SA2_CODE_2021,C21_SH_Tot_NPFH_6_mor,C21_SH_Tot_Tot,C21_SDRTHT_0b_s_a_b_NPFH_2,C21_SDRTHT_0b_s_a_b_NPFH_3,C21_SDRTHT_0b_s_a_b_NPFH_4,C21_SDRTHT_0b_s_a_b_NPFH_5,C21_SDRTHT_0b_s_a_b_NPFH_6mor,C21_SDRTHT_0b_s_a_b_Tot,C21_SDRTHT_1b_NPFH_2,C21_SDRTHT_1b_NPFH_3,C21_SDRTHT_1b_NPFH_4,C21_SDRTHT_1b_NPFH_5,C21_SDRTHT_1b_NPFH_6_mor,C21_SDRTHT_1b_Tot,C21_SDRTHT_2b_NPFH_2,C21_SDRTHT_2b_NPFH_3,C21_SDRTHT_2b_NPFH_4,C21_SDRTHT_2b_NPFH_5,C21_SDRTHT_2b_NPFH_6_mor,C21_SDRTHT_2b_Tot,C21_SDRTHT_3b_NPFH_2,C21_SDRTHT_3b_NPFH_3,C21_SDRTHT_3b_NPFH_4,C21_SDRTHT_3b_NPFH_5,C21_SDRTHT_3b_NPFH_6_mor,C21_SDRTHT_3b_Tot,C21_SDRTHT_4mb_NPFH_2,C21_SDRTHT_4mb_NPFH_3,C21_SDRTHT_4mb_NPFH_4,C21_SDRTHT_4mb_NPFH_5,C21_SDRTHT_4mb_NPFH_6_mor,C21_SDRTHT_4mb_Tot,C21_SDRTHT_NB_NS_NPFH_2,C21_SDRTHT_NB_NS_NPFH_3,C21_SDRTHT_NB_NS_NPFH_4,C21_SDRTHT_NB_NS_NPFH_5,C21_SDRTHT_NB_NS_NPFH_6_mor,C21_SDRTHT_NB_NS_Tot,C21_SDRTHT_Tot_NPFH_2,C21_SDRTHT_Tot_NPFH_3,C21_SDRTHT_Tot_NPFH_4,C21_SDRTHT_Tot_NPFH_5,C21_SDRTHT_Tot_NPFH_6_mor,C21_SDRTHT_Tot_Tot,C21_F_a_0b_s_a_b_NPFH_2,C21_F_a_0b_s_a_b_NPFH_3,C21_F_a_0b_s_a_b_NPFH_4,C21_F_a_0b_s_a_b_NPFH_5,C21_F_a_0b_s_a_b_NPFH_6_mor,C21_F_a_0b_s_a_b_Total,C21_F_a_1b_NPFH_2,C21_F_a_1b_NPFH_3,C21_F_a_1b_NPFH_4,C21_F_a_1b_NPFH_5,C21_F_a_1b_NPFH_6_mor,C21_F_a_1b_Tot,C21_F_a_2b_NPFH_2,C21_F_a_2b_NPFH_3,C21_F_a_2b_NPFH_4,C21_F_a_2b_NPFH_5,C21_F_a_2b_NPFH_6_mor,C21_F_a_2b_Tot,C21_F_a_3b_NPFH_2,C21_F_a_3b_NPFH_3,C21_F_a_3b_NPFH_4,C21_F_a_3b_NPFH_5,C21_F_a_3b_NPFH_6_mor,C21_F_a_3b_Tot,C21_F_a_4mb_NPFH_2,C21_F_a_4mb_NPFH_3,C21_F_a_4mb_NPFH_4,C21_F_a_4mb_NPFH_5,C21_F_a_4mb_NPFH_6_mor,C21_F_a_4mb_Tot,C21_F_a_NB_NS_NPFH_2,C21_F_a_NB_NS_NPFH_3,C21_F_a_NB_NS_NPFH_4,C21_F_a_NB_NS_NPFH_5,C21_F_a_NB_NS_NPFH_6_mor,C21_F_a_NB_NS_Tot,C21_F_a_Tot_NPFH_2,C21_F_a_Tot_NPFH_3,C21_F_a_Tot_NPFH_4,C21_F_a_Tot_NPFH_5,C21_F_a_Tot_NPFH_6_mor,C21_F_a_Tot_Tot,C21_OD_0b_s_a_b_NPFH_2,C21_OD_0b_s_a_b_NPFH_3,C21_OD_0b_s_a_b_NPFH_4,C21_OD_0b_s_a_b_NPFH_5,C21_OD_0b_s_a_b_NPFH_6_mor,C21_OD_0b_s_a_b_Tot,C21_OD_1b_NPFH_2,C21_OD_1b_NPFH_3,C21_OD_1b_NPFH_4,C21_OD_1b_NPFH_5,C21_OD_1b_NPFH_6_mor,C21_OD_1b_Tot,C21_OD_2b_NPFH_2,C21_OD_2b_NPFH_3,C21_OD_2b_NPFH_4,C21_OD_2b_NPFH_5,C21_OD_2b_NPFH_6_mor,C21_OD_2b_Tot,C21_OD_3b_NPFH_2,C21_OD_3b_NPFH_3,C21_OD_3b_NPFH_4,C21_OD_3b_NPFH_5,C21_OD_3b_NPFH_6_mor,C21_OD_3b_Tot,C21_OD_4mb_NPFH_2,C21_OD_4mb_NPFH_3,C21_OD_4mb_NPFH_4,C21_OD_4mb_NPFH_5,C21_OD_4mb_NPFH_6_mor,C21_OD_4mb_Tot,C21_OD_NB_NS_NPFH_2,C21_OD_NB_NS_NPFH_3,C21_OD_NB_NS_NPFH_4,C21_OD_NB_NS_NPFH_5,C21_OD_NB_NS_NPFH_6_mor,C21_OD_NB_NS_Tot,C21_OD_Tot_NPFH_2,C21_OD_Tot_NPFH_3,C21_OD_Tot_NPFH_4,C21_OD_Tot_NPFH_5,C21_OD_Tot_NPFH_6_mor,C21_OD_Tot_Tot,C21_DS_NS_NPFH_2,C21_DS_NS_NPFH_3,C21_DS_NS_NPFH_4,C21_DS_NS_NPFH_5,C21_DS_NS_NPFH_6_mor,C21_DS_NS_Tot,C21_Tot_NPFH_2,C21_Tot_NPFH_3,C21_Tot_NPFH_4,C21_Tot_NPFH_5,C21_Tot_NPFH_6_mor,C21_Tot_Tot
502011028,92,2774,0,0,0,0,0,0,4,0,0,0,0,4,32,4,0,0,0,34,111,19,6,3,6,146,9,5,3,0,0,21,4,0,0,0,0,4,151,33,12,3,6,206,0,0,0,0,0,0,5,0,0,0,0,5,22,0,0,0,0,22,7,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,35,4,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759,579,424,178,96,3027
502011029,139,2616,0,0,0,0,0,0,0,0,0,0,0,4,49,4,0,0,0,50,17,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,61,7,6,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,15,0,0,0,0,18,5,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,5,0,0,6,38,4,0,0,0,0,5,1332,502,516,244,140,2730
503011030,65,1739,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,19,10,9,0,0,36,0,3,4,0,0,11,0,0,0,0,0,0,23,16,6,0,0,50,0,0,0,0,0,0,3,0,0,0,0,3,52,0,0,0,0,52,16,0,6,0,0,16,0,0,0,0,0,3,0,0,0,0,0,0,67,0,7,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754,294,500,239,65,1857
503011031,23,1178,0,0,0,0,0,0,11,0,0,0,0,11,90,23,6,0,0,116,177,85,50,13,0,334,55,27,48,25,8,156,0,0,0,0,0,0,329,135,101,42,13,617,0,0,0,0,0,0,55,3,0,0,0,60,239,46,20,0,0,301,83,26,19,3,0,135,0,0,0,0,0,10,0,0,0,0,0,0,379,76,40,10,0,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1219,446,429,177,37,2306
503011032,50,1593,0,0,0,0,0,0,6,0,0,0,0,6,39,9,0,0,0,45,56,42,26,5,0,132,11,15,9,0,0,42,0,0,0,0,0,0,115,58,32,6,0,221,3,0,0,0,0,3,32,0,0,0,0,33,110,23,6,0,0,133,28,13,8,0,0,49,5,0,0,0,0,4,0,0,0,0,0,0,169,31,18,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973,385,414,214,52,2034
503011033,76,2195,0,0,0,0,0,0,7,0,0,0,0,7,8,0,0,0,0,11,24,9,4,0,0,32,3,4,3,0,0,13,0,0,0,0,0,0,32,8,8,3,0,59,0,0,0,0,0,0,3,0,0,0,0,9,47,8,0,0,0,56,37,13,5,0,0,55,6,0,0,0,0,7,3,0,0,0,0,3,96,17,8,3,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,439,721,313,81,2377
503011034,75,2135,0,0,0,0,0,0,6,0,0,0,0,12,53,11,0,0,0,68,79,41,29,10,0,167,4,4,3,6,0,18,0,0,0,0,0,0,151,55,35,12,5,260,0,0,0,0,0,0,51,9,0,0,0,63,119,46,12,0,0,185,6,3,0,0,0,13,0,0,0,0,0,5,0,0,0,0,0,0,190,53,13,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151,534,610,284,76,2651
503011035,115,3482,0,0,0,0,0,0,14,0,0,0,0,13,77,26,23,9,0,134,128,87,63,15,5,299,19,13,5,0,0,32,0,0,0,0,0,0,235,121,88,31,5,484,10,0,0,0,0,10,64,16,0,0,0,84,153,36,38,9,0,237,141,29,15,9,0,191,8,9,5,0,0,18,5,0,0,0,0,3,370,83,66,22,0,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1931,830,1096,529,118,4505
503011036,62,2208,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,43,60,26,20,0,0,107,15,17,28,13,0,66,0,0,0,0,0,0,117,46,47,8,0,222,0,0,0,0,0,0,16,0,0,0,0,16,44,8,0,0,0,49,15,3,5,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,72,13,3,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,956,492,713,300,65,2523
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,14
503021038,34,2290,0,0,0,0,0,0,14,0,0,0,0,14,146,25,5,0,0,182,170,89,71,10,0,343,11,18,30,9,0,65,0,5,0,0,0,0,335,135,107,16,0,599,0,0,0,0,0,0,36,6,0,0,0,36,112,20,3,0,0,125,14,8,4,0,0,34,6,0,0,0,0,6,0,0,0,0,0,0,166,25,11,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,18,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,18,0,0,0,0,0,0,1371,641,840,222,34,3105
503021039,58,3026,0,0,0,0,0,0,16,0,0,0,0,16,174,37,9,0,0,223,222,99,58,9,0,388,27,17,19,5,0,73,4,0,0,0,0,4,436,164,85,13,0,700,3,0,0,0,0,5,117,0,0,0,0,116,288,64,18,4,0,371,16,10,5,0,0,31,0,0,0,0,0,3,7,0,0,0,0,6,433,76,21,6,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2160,892,891,259,61,4270
503021040,40,1830,0,0,0,0,0,0,7,0,0,0,0,7,58,17,5,0,0,74,129,76,44,6,0,248,19,7,7,5,0,39,0,0,0,0,0,0,211,97,51,11,0,379,0,0,0,0,0,0,46,3,0,0,0,48,96,19,0,0,0,113,17,9,7,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,156,29,7,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,6,3,0,0,7,0,0,0,0,0,4,1156,535,553,135,39,2418
503021042,55,2682,0,0,0,0,0,0,26,0,0,0,0,33,163,45,12,0,0,222,192,106,92,15,3,415,23,15,18,6,4,57,0,0,0,0,0,0,401,168,122,22,7,727,3,0,0,0,0,5,201,16,3,0,0,218,435,120,43,6,0,610,100,42,32,4,0,181,7,3,0,0,0,11,0,3,0,0,0,4,745,189,83,13,0,1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,0,6,2300,897,905,282,63,4438
503021043,62,2645,0,0,0,0,0,0,29,0,0,0,0,33,201,58,28,0,0,287,233,134,108,23,3,496,29,14,32,11,3,80,4,0,4,0,0,8,489,205,169,39,9,904,10,0,0,0,0,10,191,14,3,0,0,212,515,257,141,23,3,940,53,33,22,8,0,120,3,4,0,0,0,6,5,0,0,0,0,11,781,310,164,36,4,1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2237,1025,1134,381,74,4855
503021295,0,182,0,0,0,0,0,0,0,0,0,0,0,0,36,15,0,0,0,52,68,26,18,0,0,114,24,15,9,6,4,61,0,0,0,0,0,0,141,49,31,12,4,231,23,0,0,0,0,23,295,23,8,0,0,325,1018,277,78,10,7,1392,398,147,77,25,6,661,12,3,3,0,0,20,6,5,0,0,0,14,1762,456,166,34,9,2433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1997,558,229,54,13,2850
503021296,7,596,0,0,0,0,0,0,32,3,0,0,0,39,202,45,18,7,0,269,161,93,52,14,0,321,33,12,19,14,0,77,0,0,0,0,0,0,430,154,88,31,4,703,10,0,0,0,0,14,267,20,0,0,0,288,548,124,41,4,0,722,81,41,28,4,3,162,0,3,0,0,0,9,7,0,0,0,0,7,915,192,76,11,3,1202,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,10,1682,460,275,78,19,2511
503021297,0,23,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,16,9,8,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,20,7,6,0,0,36,26,0,0,0,0,24,393,34,4,0,0,437,999,283,100,11,6,1395,224,86,50,10,3,374,11,7,0,0,0,17,8,4,0,0,0,11,1651,418,154,25,3,2259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1689,426,168,30,4,2314
504011044,105,3616,0,0,0,0,0,0,8,4,0,0,0,14,89,12,9,0,3,120,174,88,47,11,0,320,11,15,8,5,0,43,0,0,0,0,0,6,285,117,64,18,0,494,0,0,0,0,0,0,7,0,0,0,0,10,40,15,3,0,0,55,24,9,4,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,71,23,3,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,1936,1005,882,278,112,4214
504011045,109,5906,0,0,0,0,0,0,19,0,0,0,0,19,98,29,8,4,0,146,176,94,45,18,0,327,26,21,42,18,14,114,3,3,0,0,0,9,320,148,96,36,16,611,0,0,0,0,0,0,0,0,0,0,0,0,52,16,12,3,0,87,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,55,17,13,3,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2966,1618,1509,398,124,6614
504011046,29,1406,0,0,0,0,0,0,18,3,0,0,0,23,263,61,33,4,0,352,297,122,86,11,7,531,22,21,8,10,4,70,4,0,0,0,0,5,604,210,132,24,14,984,0,0,0,0,0,0,102,19,3,0,0,120,378,91,27,5,0,499,96,38,15,11,0,160,0,0,0,0,0,0,8,4,0,0,0,10,579,153,50,12,0,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,1877,664,477,122,44,3185
504011047,221,5328,0,0,0,0,0,0,6,0,0,0,0,7,93,30,9,0,0,140,233,145,98,17,9,504,30,28,25,11,16,111,7,0,0,0,0,12,374,208,141,34,23,772,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2764,1466,1226,428,252,6134
504011048,92,2025,0,0,0,0,0,0,0,0,0,0,0,0,44,7,4,0,0,65,84,33,15,6,0,141,7,6,16,0,4,28,0,0,0,0,0,0,136,52,36,3,3,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014,471,493,190,96,2260
504021049,31,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,160,149,73,30,780
504021050,52,2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,919,415,483,199,52,2072
504021051,54,1538,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,13,10,8,0,0,0,21,4,0,0,0,0,6,0,0,0,0,0,0,26,13,3,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,327,344,144,54,1576
504021052,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6
504021053,157,3739,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,5,1662,794,790,363,159,3771
504021054,146,3257,0,0,0,0,0,0,11,0,0,0,0,11,58,9,0,0,0,77,46,16,8,3,0,74,6,0,3,0,3,14,0,0,0,0,0,0,119,30,12,5,3,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1665,746,602,272,154,3435
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,328,4790,0,0,0,0,0,0,7,0,0,0,0,7,17,9,0,0,0,26,51,30,7,0,5,99,0,0,0,0,0,0,0,0,0,0,0,0,82,41,8,3,5,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1783,1177,1113,526,327,4929
504031057,411,5200,0,0,0,0,0,0,0,0,0,0,0,0,14,7,0,0,0,26,73,26,24,7,0,129,4,0,0,0,4,14,3,0,0,0,0,3,97,42,26,9,4,169,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,5,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,14,7,3,0,0,23,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,4,4,0,0,8,1786,1291,1346,566,420,5410
504031058,76,1488,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,641,316,313,155,76,1495
504031060,43,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,356,150,173,74,44,797
504031061,41,1451,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,29,6,3,0,0,43,8,6,0,3,0,12,0,0,0,0,0,0,39,12,3,5,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,12,3,4,0,0,0,13,667,397,302,129,40,1533
504031062,204,3081,0,0,0,0,0,0,3,0,0,0,0,7,22,5,3,0,0,26,56,23,26,3,0,112,4,0,0,0,0,4,0,0,0,0,0,0,85,30,29,8,0,156,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,5,6,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,0,0,18,3,0,0,0,0,0,7,0,0,0,0,7,18,0,0,0,0,20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,3,36,0,0,0,0,0,0,1227,766,773,310,208,3288
504031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,76,1371,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,47,21,16,0,0,91,0,0,4,0,0,8,0,0,0,0,0,0,56,22,16,5,0,104,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,3,0,0,0,0,3,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,15,0,3,0,0,0,3,676,326,298,128,76,1503
