SA2_CODE_2021,C11_Neg_Ni_inc_1PF_1C,C11_Neg_Ni_inc_1PF_2C,C11_Neg_Ni_inc_1PF_3C,C11_Neg_Ni_inc_1PF_4mor_c,C11_Neg_Ni_inc_Tot,C11_1_149_1PF_1C,C11_1_149_1PF_2C,C11_1_149_1PF_3C,C11_1_149_1PF_4mC,C11_1_149_Tot,C11_150_299_1PF_1C,C11_150_299_1PF_2C,C11_150_299_1PF_3C,C11_150_299_1PF_4mC,C11_150_299_Tot,C11_300_399_1PF_1C,C11_300_399_1PF_2C,C11_300_399_1PF_3C,C11_300_399_1PF_4mC,C11_300_399_Tot,C11_400_499_1PF_1C,C11_400_499_1PF_2C,C11_400_499_1PF_3C,C11_400_499_1PF_4mC,C11_400_499_Tot,C11_500_649_1PF_1C,C11_500_649_1PF_2C,C11_500_649_1PF_3C,C11_500_649_1PF_4mC,C11_500_649_Tot,C11_650_799_1PF_1C,C11_650_799_1PF_2C,C11_650_799_1PF_3C,C11_650_799_1PF_4mC,C11_650_799_Tot,C11_800_999_1PF_1C,C11_800_999_1PF_2C,C11_800_999_1PF_3C,C11_800_999_1PF_4mC,C11_800_999_Tot,C11_1000_1499_1PF_1C,C11_1000_1499_1PF_2C,C11_1000_1499_1PF_3C,C11_1000_1499_1PF_4mC,C11_1000_1499_Tot,C11_1500_1999_1PF_1C,C11_1500_1999_1PF_2C,C11_1500_1999_1PF_3C,C11_1500_1999_1PF_4mC,C11_1500_1999_Tot,C11_2000_2499_1PF_1C,C11_2000_2499_1PF_2C,C11_2000_2499_1PF_3C,C11_2000_2499_1PF_4mC,C11_2000_2499_Tot,C11_2500_2999_1PF_1C,C11_2500_2999_1PF_2C,C11_2500_2999_1PF_3C,C11_2500_2999_1PF_4mC,C11_2500_2999_Tot,C11_3000_3999_1PF_1C,C11_3000_3999_1PF_2C,C11_3000_3999_1PF_3C,C11_3000_3999_1PF_4mC,C11_3000_3999_Tot,C11_4000more_1PF_1C,C11_4000more_1PF_2C,C11_4000more_1PF_3C,C11_4000more_1PF_4mo_ch,C11_4000more_Tot,C11_Par_inc_st_1PF_1C,C11_Par_inc_st_1PF_2C,C11_Par_inc_st_1PF_3C,C11_Par_inc_st_1PF_4mC,C11_Par_inc_st_Tot,C11_All_inc_ns_1PF_1Ch,C11_All_inc_ns_1PF_2C,C11_All_inc_ns_1PF_3C,C11_All_inc_ns_1PF_4mC,C11_All_inc_ns_Tot,C11_Tot_1PF_1C,C11_Tot_1PF_2C,C11_Tot_1PF_3C,C11_Tot_1PF_4mC,C11_Tot_Tot,C16_Neg_Ni_inc_1PF_1C,C16_Neg_Ni_inc_1PF_2C,C16_Neg_Ni_inc_1PF_3C,C16_Neg_Ni_inc_1PF_4mor_c,C16_Neg_Ni_inc_Tot,C16_1_149_1PF_1C,C16_1_149_1PF_2C,C16_1_149_1PF_3C,C16_1_149_1PF_4mC,C16_1_149_Tot,C16_150_299_1PF_1C,C16_150_299_1PF_2C,C16_150_299_1PF_3C,C16_150_299_1PF_4mC,C16_150_299_Tot,C16_300_399_1PF_1C,C16_300_399_1PF_2C,C16_300_399_1PF_3C,C16_300_399_1PF_4mC,C16_300_399_Tot,C16_400_499_1PF_1C,C16_400_499_1PF_2C,C16_400_499_1PF_3C,C16_400_499_1PF_4mC,C16_400_499_Tot,C16_500_649_1PF_1C,C16_500_649_1PF_2C,C16_500_649_1PF_3C,C16_500_649_1PF_4mC,C16_500_649_Tot,C16_650_799_1PF_1C,C16_650_799_1PF_2C,C16_650_799_1PF_3C,C16_650_799_1PF_4mC,C16_650_799_Tot,C16_800_999_1PF_1C,C16_800_999_1PF_2C,C16_800_999_1PF_3C,C16_800_999_1PF_4mC,C16_800_999_Tot,C16_1000_1499_1PF_1C,C16_1000_1499_1PF_2C,C16_1000_1499_1PF_3C,C16_1000_1499_1PF_4mC,C16_1000_1499_Tot,C16_1500_1999_1PF_1C,C16_1500_1999_1PF_2C,C16_1500_1999_1PF_3C,C16_1500_1999_1PF_4mC,C16_1500_1999_Tot,C16_2000_2499_1PF_1C,C16_2000_2499_1PF_2C,C16_2000_2499_1PF_3C,C16_2000_2499_1PF_4mC,C16_2000_2499_Tot,C16_2500_2999_1PF_1C,C16_2500_2999_1PF_2C,C16_2500_2999_1PF_3C,C16_2500_2999_1PF_4mC,C16_2500_2999_Tot,C16_3000_3999_1PF_1C,C16_3000_3999_1PF_2C,C16_3000_3999_1PF_3C,C16_3000_3999_1PF_4mC,C16_3000_3999_Tot,C16_4000more_1PF_1C,C16_4000more_1PF_2C,C16_4000more_1PF_3C,C16_4000more_1PF_4mo_ch,C16_4000more_Tot,C16_Par_inc_st_1PF_1C,C16_Par_inc_st_1PF_2C,C16_Par_inc_st_1PF_3C,C16_Par_inc_st_1PF_4mC,C16_Par_inc_st_Tot,C16_All_inc_ns_1PF_1Ch,C16_All_inc_ns_1PF_2C,C16_All_inc_ns_1PF_3C,C16_All_inc_ns_1PF_4mC,C16_All_inc_ns_Tot,C16_Tot_1PF_1C,C16_Tot_1PF_2C,C16_Tot_1PF_3C,C16_Tot_1PF_4mC,C16_Tot_Tot,C21_Neg_Ni_inc_1PF_1C,C21_Neg_Ni_inc_1PF_2C,C21_Neg_Ni_inc_1PF_3C,C21_Neg_Ni_inc_1PF_4mor_c,C21_Neg_Ni_inc_Tot,C21_1_149_1PF_1C,C21_1_149_1PF_2C,C21_1_149_1PF_3C,C21_1_149_1PF_4mC,C21_1_149_Tot,C21_150_299_1PF_1C,C21_150_299_1PF_2C,C21_150_299_1PF_3C,C21_150_299_1PF_4mC,C21_150_299_Tot,C21_300_399_1PF_1C,C21_300_399_1PF_2C,C21_300_399_1PF_3C,C21_300_399_1PF_4mC,C21_300_399_Tot,C21_400_499_1PF_1C,C21_400_499_1PF_2C,C21_400_499_1PF_3C,C21_400_499_1PF_4mC,C21_400_499_Tot,C21_500_649_1PF_1C,C21_500_649_1PF_2C,C21_500_649_1PF_3C,C21_500_649_1PF_4mC,C21_500_649_Tot
504031061,4,0,0,0,3,3,0,0,0,3,0,0,0,0,0,8,0,0,0,8,8,6,5,0,16,5,0,0,0,7,10,5,0,0,21,13,3,0,0,17,17,3,0,0,26,12,4,0,0,21,3,0,0,0,8,7,4,0,0,13,3,0,0,0,4,0,0,0,0,0,3,3,4,0,14,0,4,0,0,5,95,43,17,4,153,4,0,0,0,0,0,0,0,0,0,4,0,4,0,3,3,0,0,0,4,8,0,0,0,8,8,8,6,0,20,8,7,0,0,14,9,5,0,0,20,7,11,4,0,23,18,9,0,0,32,11,6,0,0,14,0,0,0,0,8,5,0,0,0,4,0,0,0,0,6,15,3,0,0,16,0,0,0,0,0,106,54,21,3,181,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,15
504031062,0,5,0,0,3,0,0,0,0,3,11,8,0,0,25,9,7,4,6,24,21,16,8,0,54,15,5,0,5,26,37,18,4,9,67,28,14,3,3,50,47,21,6,3,83,23,13,4,0,40,14,10,4,0,20,8,4,0,3,11,0,0,0,0,3,0,0,0,0,0,16,19,3,5,46,12,0,0,0,13,246,144,50,28,475,4,3,0,0,8,3,0,0,0,8,16,4,6,0,26,3,7,4,5,18,13,16,3,0,34,29,21,7,7,52,23,12,5,3,42,33,18,4,3,56,59,28,9,0,105,33,15,5,7,55,18,10,0,0,30,5,7,3,0,20,4,5,0,0,15,0,0,0,0,0,24,10,6,4,40,8,0,3,3,18,283,153,61,26,516,6,3,3,0,16,3,0,0,0,3,5,3,0,0,6,14,3,0,0,15,9,4,0,0,18,17,12,4,7,43
504031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,0,0,0,0,3,0,7,0,0,7,7,0,0,0,9,7,0,0,0,13,11,15,7,0,30,10,0,0,0,9,19,6,5,0,31,14,3,3,0,25,37,6,5,0,46,20,4,7,6,28,9,7,0,0,14,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,16,5,5,5,33,4,0,0,0,8,152,60,33,13,257,0,4,0,0,11,8,3,0,0,8,10,0,0,0,8,10,4,0,0,13,8,4,3,0,13,13,6,0,6,26,16,0,0,3,26,19,8,0,0,31,35,13,4,4,60,28,12,0,0,39,10,11,0,0,17,8,4,0,0,10,3,0,0,0,6,0,0,0,0,0,16,5,4,3,28,4,0,0,0,5,187,77,21,22,306,3,4,0,0,0,0,4,0,0,3,3,0,0,0,9,4,0,0,0,4,4,10,0,0,10,10,3,0,0,17
504031066,11,0,0,0,7,7,0,0,0,7,7,3,3,0,12,21,3,0,0,23,30,18,11,6,65,10,3,6,0,21,38,22,9,0,71,36,8,3,0,48,71,24,7,4,106,30,13,0,0,41,14,8,0,0,22,4,6,0,0,15,5,0,0,0,11,0,0,0,0,3,36,11,6,0,50,12,0,0,0,15,325,136,40,15,510,4,0,0,0,6,4,0,0,0,5,17,4,0,0,19,7,7,3,0,23,33,7,0,3,50,37,19,4,0,64,34,13,7,3,54,29,14,3,0,46,85,20,8,4,112,52,18,4,0,70,22,4,0,0,30,13,9,0,0,12,7,13,3,0,28,0,0,0,0,4,21,13,0,6,42,18,3,0,0,17,365,144,48,14,576,13,4,0,0,19,7,0,0,0,7,8,0,0,0,8,3,3,0,0,13,19,4,4,0,34,39,14,7,0,57
504031067,0,0,0,0,0,4,0,0,0,4,5,0,4,0,7,9,5,6,5,15,9,22,4,0,38,9,5,0,0,12,32,10,9,5,53,12,9,4,3,35,32,15,0,0,54,15,16,4,0,34,7,0,0,0,13,8,0,0,0,8,0,4,3,0,6,0,0,0,0,4,13,12,5,3,31,5,0,0,0,8,163,105,36,18,332,7,0,0,0,5,0,0,0,0,3,8,3,0,0,11,6,5,0,0,13,9,6,0,0,16,13,11,9,0,37,19,7,3,6,31,33,11,7,3,53,33,23,9,8,70,25,12,4,0,42,17,10,3,0,37,8,0,0,0,8,0,0,0,0,5,0,0,0,0,0,18,11,0,5,34,5,0,0,0,6,191,109,49,25,371,0,3,0,0,3,3,3,0,0,5,8,3,0,0,8,3,3,3,0,12,10,6,8,0,17,17,11,5,3,38
504031068,0,0,0,0,3,0,0,0,0,3,3,0,0,0,3,11,0,0,0,11,10,5,4,0,19,3,0,0,0,3,3,0,0,0,6,8,0,0,0,13,15,14,0,0,30,7,12,0,0,19,0,0,3,0,5,8,3,0,0,13,4,4,0,0,3,0,0,0,0,0,3,3,0,0,9,4,0,0,0,4,83,44,10,9,140,6,3,3,0,10,0,0,0,0,0,0,4,0,0,9,0,4,9,0,13,14,3,0,0,18,11,10,0,0,22,14,6,0,0,19,20,4,0,3,30,33,18,0,0,58,23,13,6,0,41,14,7,0,0,24,10,7,0,0,16,7,3,3,0,11,7,4,0,0,11,7,4,3,0,15,0,3,0,0,7,160,106,23,15,305,3,0,0,0,7,0,0,0,0,0,3,0,0,0,3,3,5,3,0,12,4,11,0,3,13,13,5,6,0,18
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,0,6,0,0,6,3,4,0,0,4,0,0,0,0,0,3,0,0,0,12,11,6,0,0,26,5,0,0,0,4,13,4,0,0,14,5,5,0,0,13,15,9,0,0,25,10,4,5,0,27,10,8,0,0,13,6,0,0,0,9,4,3,0,0,9,0,0,0,0,0,4,6,3,0,15,0,0,7,0,9,89,65,16,6,176,5,0,4,0,11,5,4,0,0,6,15,0,0,0,14,5,5,0,0,13,5,17,4,0,27,22,21,4,3,44,15,18,5,5,42,23,10,5,6,41,52,38,3,4,94,38,17,7,0,58,24,16,3,3,43,15,6,0,0,20,0,4,0,3,8,0,0,0,0,6,17,12,5,3,40,5,0,0,0,10,237,174,47,21,481,8,9,6,0,16,0,0,0,0,5,0,5,3,0,6,3,8,0,0,11,6,4,6,0,12,25,18,3,3,47
504031299,0,0,0,0,0,0,4,0,0,4,3,3,0,4,5,0,0,3,0,5,3,10,0,0,12,0,0,0,0,0,4,4,0,0,5,0,3,0,0,9,3,5,4,0,13,0,0,0,0,5,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,3,5,0,0,8,0,0,0,0,3,32,35,10,3,83,3,0,0,0,9,0,0,0,0,0,3,0,0,0,3,3,4,0,0,3,3,0,0,0,3,8,5,0,0,18,5,6,0,4,13,6,3,0,0,11,20,6,6,0,41,10,3,0,0,19,15,0,0,0,19,5,0,0,0,3,0,0,0,0,0,0,0,0,0,5,11,4,3,4,17,0,0,0,3,4,96,48,16,14,169,5,4,0,0,6,0,0,0,0,0,4,0,0,0,4,3,0,4,0,9,9,9,0,0,18,8,15,0,0,26
504031300,4,3,5,0,16,3,3,0,0,11,13,0,3,0,21,18,16,9,0,48,38,29,16,5,89,8,0,0,4,9,34,31,6,7,71,35,24,9,4,74,59,32,13,6,117,33,24,4,0,65,16,5,0,0,21,13,8,0,0,22,3,7,0,0,11,0,0,0,0,0,13,19,9,9,45,5,0,3,9,19,289,214,89,45,636,6,8,3,0,21,8,3,0,0,9,11,14,6,3,33,20,19,5,8,52,38,12,13,5,69,37,39,15,6,98,22,17,16,11,69,41,35,9,15,96,72,70,18,0,164,56,37,8,4,104,28,23,3,0,54,18,12,0,0,25,11,4,0,0,21,3,0,0,0,11,23,28,14,10,70,9,3,3,0,12,397,313,118,65,893,5,0,0,5,13,0,3,0,0,4,13,3,4,0,14,13,9,0,6,28,17,10,3,3,39,38,30,12,4,85
505011070,4,0,0,0,4,5,4,0,0,6,4,3,0,0,12,19,4,0,0,26,39,12,8,0,61,14,8,0,0,20,33,13,7,4,57,31,13,4,0,51,66,18,3,0,91,25,9,8,0,46,18,7,0,0,31,6,3,4,0,12,3,0,0,5,7,0,0,0,0,0,23,16,11,5,61,5,0,0,0,5,303,127,52,15,496,9,0,0,0,9,0,0,0,0,4,5,4,0,0,11,10,4,0,0,19,18,7,3,4,28,27,15,3,0,50,30,18,4,0,53,39,14,0,0,60,57,28,7,0,87,39,9,3,0,53,21,10,3,0,38,6,7,5,0,18,0,4,0,0,6,0,0,0,0,3,28,21,8,0,52,6,6,0,0,11,300,152,46,8,510,0,0,0,0,3,4,0,0,0,4,5,3,0,0,11,9,6,3,0,19,15,5,7,0,29,15,11,0,0,31
505011071,5,0,0,0,6,8,0,0,0,14,15,7,3,0,24,11,13,0,0,26,22,16,0,0,44,6,0,0,0,4,25,17,6,3,49,20,21,5,6,50,46,43,11,4,105,40,31,3,0,73,22,9,5,0,37,17,9,8,0,39,0,0,0,0,10,0,0,0,0,0,21,18,8,6,49,7,6,0,0,11,255,186,51,23,516,3,3,0,0,6,0,3,0,0,5,9,3,0,0,19,10,9,0,0,15,13,3,3,0,21,21,10,12,0,39,16,16,5,8,38,41,13,9,4,62,55,40,5,3,110,44,22,11,4,82,31,19,7,3,61,16,7,3,0,29,7,8,5,0,18,3,6,0,0,7,10,28,12,3,53,3,0,0,0,9,277,194,63,25,563,4,3,7,0,12,4,0,0,0,3,0,0,0,0,0,7,8,0,0,12,15,5,0,0,18,15,7,0,3,29
505011072,0,4,0,0,9,0,0,0,0,6,8,0,0,0,9,7,12,4,0,16,11,8,3,0,19,7,8,0,0,15,19,11,6,0,33,31,19,5,0,51,39,30,9,5,84,23,31,8,3,64,23,6,3,0,32,21,17,4,0,43,10,3,4,0,14,7,0,0,0,5,26,25,14,0,67,4,0,0,0,3,242,170,46,8,466,5,3,0,0,10,3,0,0,0,7,0,3,0,0,5,6,8,0,0,8,6,5,0,0,14,15,13,8,0,30,18,13,7,0,31,19,17,0,0,33,40,31,3,0,76,39,23,9,0,68,20,30,4,0,49,11,11,0,3,26,11,5,3,0,17,7,0,0,0,9,24,15,5,0,45,9,5,0,0,13,229,166,40,10,449,3,0,0,0,7,0,0,0,0,0,0,0,0,0,9,4,4,0,0,7,6,5,0,0,11,7,15,0,0,30
505011073,10,0,0,0,10,3,0,0,0,3,8,0,0,0,5,18,5,3,0,27,18,18,6,0,42,9,3,3,0,13,21,13,3,3,49,34,13,3,0,51,78,28,8,0,116,36,30,4,0,67,21,16,0,0,39,11,9,0,0,23,8,0,0,0,13,3,0,0,0,4,26,19,9,5,51,0,4,4,0,7,300,163,43,14,524,5,7,0,0,7,4,0,0,0,6,3,3,0,0,7,14,8,0,0,14,11,0,0,3,21,17,20,3,0,39,32,12,4,3,46,26,19,0,4,55,74,36,4,3,115,42,21,4,0,67,26,17,0,0,47,8,11,0,0,21,4,6,0,0,12,0,6,0,0,13,28,22,3,0,58,4,0,0,0,5,304,180,29,17,530,0,5,0,0,3,0,6,0,0,6,0,4,0,0,10,10,7,0,0,21,10,7,4,0,17,26,8,0,0,37
505011074,0,0,0,0,3,4,0,0,0,4,8,7,0,0,18,21,5,5,4,23,39,18,3,0,65,9,8,0,0,19,21,19,3,3,46,32,10,3,5,52,63,21,6,0,89,25,23,0,0,55,21,9,5,0,39,11,6,0,0,17,0,6,0,0,6,0,4,0,0,4,20,13,7,0,41,4,5,0,0,11,281,145,43,18,486,4,6,0,0,6,0,0,0,0,3,5,4,0,0,10,0,6,3,0,6,11,3,4,0,19,17,14,0,0,29,33,16,0,3,51,32,3,3,0,41,52,23,11,4,84,31,14,4,0,53,24,14,5,3,40,13,12,0,0,22,4,3,0,0,7,4,3,0,0,11,24,17,10,0,50,3,4,0,0,6,262,131,44,10,450,0,3,0,0,5,3,0,0,0,3,0,0,0,0,3,5,0,0,0,8,10,4,3,0,19,21,18,0,0,36
505011075,0,4,3,0,7,3,0,0,0,7,6,5,0,0,14,6,3,0,0,5,12,5,7,0,21,4,3,0,0,8,9,4,0,0,21,14,6,0,0,18,30,14,4,0,50,20,15,6,0,41,10,4,0,0,13,19,9,5,0,27,3,3,0,0,11,0,0,0,0,0,13,14,3,0,33,0,0,0,0,0,148,89,24,6,276,3,0,3,0,10,0,0,0,0,0,0,0,3,0,4,4,4,0,0,10,4,3,0,0,6,5,7,0,0,15,9,3,0,0,16,15,6,3,4,26,25,19,8,0,49,15,10,3,0,32,19,22,3,0,44,10,10,0,0,23,8,10,4,0,20,0,5,6,0,7,12,10,4,0,20,0,0,0,0,3,136,111,38,6,290,7,3,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,3,3,0,0,12,9,6,0,0,17
505011076,0,0,0,0,0,0,0,0,0,0,4,5,0,0,8,0,0,0,0,0,3,7,0,0,8,0,0,0,0,0,4,4,0,0,6,3,0,0,0,4,12,4,0,0,22,0,0,0,0,5,0,8,0,0,7,8,4,0,0,18,0,0,0,0,0,0,0,0,0,0,10,7,0,0,20,0,0,0,0,0,52,30,13,6,98,4,4,0,0,5,0,0,0,0,0,4,0,0,0,9,0,0,0,0,3,0,3,0,0,4,0,3,0,0,6,4,0,0,0,9,10,3,0,0,13,0,11,3,0,19,13,7,0,0,26,10,3,4,0,19,3,6,0,0,11,6,5,0,0,8,6,0,0,0,3,8,3,0,0,12,0,0,0,0,0,75,55,15,0,151,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,9
505011077,5,0,0,0,4,3,0,0,0,4,13,3,4,0,19,22,3,4,0,29,24,16,7,3,53,12,3,0,0,19,31,18,9,4,61,31,16,10,0,56,71,24,11,4,111,49,26,14,6,85,22,8,0,0,33,17,6,0,0,27,7,0,0,0,4,0,0,0,0,0,25,18,4,5,49,4,0,0,0,9,331,158,64,13,567,3,4,0,0,5,3,3,0,0,3,5,4,0,0,9,8,4,0,0,13,10,8,4,0,26,18,14,0,3,33,11,7,3,0,32,33,11,3,0,46,62,35,4,0,107,35,16,4,0,55,32,21,5,0,56,16,3,3,0,25,11,9,0,0,23,0,5,0,0,8,20,15,0,0,44,0,3,6,3,10,283,158,38,10,493,4,4,0,0,9,3,0,0,0,10,5,0,0,0,3,9,9,0,0,14,13,6,0,0,18,24,15,5,0,38
505011078,0,3,0,0,7,0,0,0,0,5,0,3,0,0,6,8,7,0,0,18,17,8,0,0,25,7,0,0,0,7,33,12,9,0,47,26,17,0,0,43,45,19,13,0,77,33,17,7,0,62,25,5,3,0,33,8,15,0,0,26,6,7,5,0,19,0,5,0,0,3,25,23,11,0,62,0,0,0,0,3,244,148,41,3,441,3,4,0,0,8,0,0,0,0,0,5,5,0,0,6,3,10,0,0,10,6,5,0,0,16,13,10,3,0,25,19,10,0,0,36,19,12,5,0,27,56,29,7,0,90,31,14,6,0,49,21,11,6,0,43,23,4,0,0,26,6,9,5,0,14,7,8,3,0,19,28,12,8,0,47,4,3,0,0,3,238,135,51,11,427,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,3,0,0,8,10,0,0,0,12,12,3,0,0,20
505011079,0,3,0,0,5,4,0,0,0,3,0,4,0,0,8,15,0,0,0,12,27,11,6,0,37,7,0,5,0,12,23,8,4,0,30,19,16,0,0,32,37,20,4,0,55,17,8,0,0,28,17,6,0,0,18,17,8,0,0,26,5,5,0,0,9,3,0,0,0,5,24,12,4,0,42,9,0,0,0,9,207,100,27,7,342,5,4,0,0,8,0,0,0,0,0,3,0,0,0,3,4,3,0,0,7,12,0,0,0,18,20,8,4,0,27,21,13,0,5,35,20,5,3,0,27,26,24,0,0,51,19,14,3,0,38,23,6,3,0,37,12,4,0,0,20,7,4,3,0,17,6,0,0,0,4,19,8,7,0,31,5,5,0,0,6,192,103,30,6,332,9,0,0,0,10,0,0,0,0,0,3,0,0,0,3,5,0,4,0,6,0,4,0,0,6,12,5,0,0,17
505011080,6,3,0,0,6,0,0,0,0,4,0,0,0,0,0,5,0,0,0,9,5,8,0,0,17,0,3,0,0,5,9,6,0,0,20,10,10,0,0,19,25,18,0,0,48,10,16,4,0,29,3,3,3,4,13,14,12,0,0,25,4,0,0,0,11,0,6,0,0,6,8,14,3,0,25,5,0,0,0,3,111,104,23,9,235,0,4,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,3,0,9,5,6,0,0,16,3,7,0,0,17,14,6,0,0,20,22,14,4,3,37,18,14,6,0,33,6,6,0,0,12,7,0,3,0,8,8,9,4,0,15,4,4,0,0,4,12,9,0,0,20,5,0,0,0,5,112,75,27,3,218,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3,3,0,0,0,4,7,4,4,0,15
505011081,3,0,0,0,3,0,0,0,0,3,3,4,0,0,8,12,7,0,0,17,24,11,3,0,38,0,3,0,0,7,16,19,3,6,43,25,19,0,0,39,50,23,5,3,84,24,15,4,0,39,17,9,0,0,30,7,7,5,0,22,5,4,0,0,11,0,0,0,0,0,12,14,3,0,38,3,0,5,0,9,212,131,31,10,390,4,0,0,0,4,4,4,0,0,5,5,0,0,0,5,0,5,3,0,12,7,0,0,0,10,15,4,3,0,17,16,8,0,7,32,26,8,0,0,34,54,22,3,0,80,27,17,0,0,49,20,9,4,0,33,4,7,0,0,11,7,4,0,0,13,3,0,0,0,10,8,19,7,0,36,4,0,0,0,4,201,124,27,9,354,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10,7,3,0,0,13,5,3,0,0,10
505011082,0,5,0,0,7,0,0,0,0,5,7,4,0,0,10,3,0,0,0,3,4,0,0,0,7,5,0,0,0,5,12,6,0,0,27,11,3,3,0,21,19,11,4,0,40,21,14,0,0,36,9,7,0,0,15,9,8,3,0,22,3,0,0,0,9,0,4,0,0,3,22,12,3,0,33,3,4,0,0,4,139,83,25,5,249,5,0,0,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,11,5,0,0,16,7,4,0,0,10,8,6,0,0,12,11,3,0,0,21,25,9,0,0,34,33,14,0,0,47,12,9,4,0,26,9,0,0,0,12,5,3,3,0,9,11,4,0,0,13,9,6,0,0,14,0,0,0,0,6,134,68,19,0,225,0,4,0,0,4,4,0,0,0,4,0,0,0,0,5,5,0,0,0,3,0,0,0,0,5,8,5,0,0,13
505011083,4,0,0,0,6,0,0,0,0,0,0,0,5,0,6,3,0,0,0,5,13,13,3,0,23,7,0,0,0,10,14,10,0,0,27,15,6,11,0,33,31,25,0,0,59,19,24,4,0,49,10,3,8,0,21,6,0,3,0,12,0,3,0,0,6,0,5,0,0,3,13,18,3,0,33,4,0,0,0,3,138,115,37,8,299,7,0,0,0,7,3,4,0,0,6,5,5,0,0,8,0,6,0,0,7,9,9,3,0,16,18,5,0,0,18,16,3,0,0,23,13,7,4,0,29,29,20,7,6,59,23,21,3,0,40,22,11,8,0,31,4,8,0,0,13,5,8,0,0,15,0,3,0,0,3,10,15,0,6,28,0,0,0,0,5,158,115,23,10,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,7,11,3,4,0,13
505021084,6,0,0,0,14,8,0,0,0,10,9,6,0,0,17,21,5,0,3,30,33,26,5,4,73,17,0,0,0,23,47,25,3,5,80,44,17,3,0,60,83,38,6,4,133,48,24,4,0,76,31,15,5,0,51,11,7,0,0,23,6,4,0,0,20,4,3,0,0,3,27,24,8,6,62,13,0,0,0,14,398,221,42,27,680,7,0,0,0,9,0,0,0,0,0,5,4,0,0,11,6,0,5,0,8,22,6,0,3,35,32,18,7,0,62,36,28,0,0,67,39,19,0,0,64,89,31,16,7,136,53,19,4,0,73,41,23,0,6,69,16,12,0,3,28,16,12,0,0,28,0,0,0,0,3,33,26,10,0,76,4,5,0,0,7,402,202,47,14,664,0,0,0,0,3,3,0,0,0,3,9,0,0,0,5,14,0,0,0,15,8,14,0,0,26,26,13,4,0,43
