SA2_CODE_2021,C21_CFNC_BPT_2000_2499,C21_CFNC_BPT_2500_2999,C21_CFNC_BPT_3000_3999,C21_CFNC_BPT_4000more,C21_CFNC_BPT_Ns,C21_CFNC_BPT_Tot,C21_CFNC_1F1P_Neg_ni_inc,C21_CFNC_1F1P_1_149,C21_CFNC_1F1P_150_399,C21_CFNC_1F1P_400_649,C21_CFNC_1F1P_650_799,C21_CFNC_1F1P_800_1249,C21_CFNC_1F1P_1250_1999,C21_CFNC_1F1P_2000_2499,C21_CFNC_1F1P_2500_2999,C21_CFNC_1F1P_3000_3999,C21_CFNC_1F1P_4000more,C21_CFNC_1F1P_Ns,C21_CFNC_1F1P_Tot,C21_CFNC_1E1A_Neg_ni_inc,C21_CFNC_1E1A_1_149,C21_CFNC_1E1A_150_399,C21_CFNC_1E1A_400_649,C21_CFNC_1E1A_650_799,C21_CFNC_1E1A_800_1249,C21_CFNC_1E1A_1250_1999,C21_CFNC_1E1A_2000_2499,C21_CFNC_1E1A_2500_2999,C21_CFNC_1E1A_3000_3999,C21_CFNC_1E1A_4000more,C21_CFNC_1E1A_Ns,C21_CFNC_1E1A_Tot,C21_CFNC_1F1NW_Neg_ni_inc,C21_CFNC_1F1NW_1_149,C21_CFNC_1F1NW_150_399,C21_CFNC_1F1NW_400_649,C21_CFNC_1F1NW_650_799,C21_CFNC_1F1NW_800_1249,C21_CFNC_1F1NW_1250_1999,C21_CFNC_1F1NW_2000_2499,C21_CFNC_1F1NW_2500_2999,C21_CFNC_1F1NW_3000_3999,C21_CFNC_1F1NW_4000more,C21_CFNC_1F1NW_Ns,C21_CFNC_1F1NW_Tot,C21_CFNC_1P1NW_Neg_ni_inc,C21_CFNC_1P1NW_1_149,C21_CFNC_1P1NW_150_399,C21_CFNC_1P1NW_400_649,C21_CFNC_1P1NW_650_799,C21_CFNC_1P1NW_800_1249,C21_CFNC_1P1NW_1250_1999,C21_CFNC_1P1NW_2000_2499,C21_CFNC_1P1NW_2500_2999,C21_CFNC_1P1NW_3000_3999,C21_CFNC_1P1NW_4000more,C21_CFNC_1P1NW_Ns,C21_CFNC_1P1NW_Tot,C21_CFNC_1A1NW_Neg_ni_inc,C21_CFNC_1A1NW_1_149,C21_CFNC_1A1NW_150_399,C21_CFNC_1A1NW_400_649,C21_CFNC_1A1NW_650_799,C21_CFNC_1A1NW_800_1249,C21_CFNC_1A1NW_1250_1999,C21_CFNC_1A1NW_2000_2499,C21_CFNC_1A1NW_2500_2999,C21_CFNC_1A1NW_3000_3999,C21_CFNC_1A1NW_4000more,C21_CFNC_1A1NW_Ns,C21_CFNC_1A1NW_Tot,C21_CFNC_BA_Neg_ni_inc,C21_CFNC_BA_1_149,C21_CFNC_BA_150_399,C21_CFNC_BA_400_649,C21_CFNC_BA_650_799,C21_CFNC_BA_800_1249,C21_CFNC_BA_1250_1999,C21_CFNC_BA_2000_2499,C21_CFNC_BA_2500_2999,C21_CFNC_BA_3000_3999,C21_CFNC_BA_4000more,C21_CFNC_BA_Ns,C21_CFNC_BA_Tot,C21_CFNC_BNW_Neg_ni_inc,C21_CFNC_BNW_1_149,C21_CFNC_BNW_150_399,C21_CFNC_BNW_400_649,C21_CFNC_BNW_650_799,C21_CFNC_BNW_800_1249,C21_CFNC_BNW_1250_1999,C21_CFNC_BNW_2000_2499,C21_CFNC_BNW_2500_2999,C21_CFNC_BNW_3000_3999,C21_CFNC_BNW_4000more,C21_CFNC_BNW_Ns,C21_CFNC_BNW_Tot,C21_CFNC_LFns_Neg_ni_inc,C21_CFNC_LFns_1_149,C21_CFNC_LFns_150_399,C21_CFNC_LFns_400_649,C21_CFNC_LFns_650_799,C21_CFNC_LFns_800_1249,C21_CFNC_LFns_1250_1999,C21_CFNC_LFns_2000_2499,C21_CFNC_LFns_2500_2999,C21_CFNC_LFns_3000_3999,C21_CFNC_LFns_4000more,C21_CFNC_LFns_Ns,C21_CFNC_LFns_Tot,C21_CFNC_Tot_Neg_ni_inc,C21_CFNC_Tot_1_149,C21_CFNC_Tot_150_399,C21_CFNC_Tot_400_649,C21_CFNC_Tot_650_799,C21_CFNC_Tot_800_1249,C21_CFNC_Tot_1250_1999,C21_CFNC_Tot_2000_2499,C21_CFNC_Tot_2500_2999,C21_CFNC_Tot_3000_3999,C21_CFNC_Tot_4000more,C21_CFNC_Tot_Ns,C21_CFNC_Tot_Tot,C21_CF_BFT_Neg_ni_inc,C21_CF_BFT_1_149,C21_CF_BFT_150_399,C21_CF_BFT_400_649,C21_CF_BFT_650_799,C21_CF_BFT_800_1249,C21_CF_BFT_1250_1999,C21_CF_BFT_2000_2499,C21_CF_BFT_2500_2999,C21_CF_BFT_3000_3999,C21_CF_BFT_4000more,C21_CF_BFT_Ns,C21_CF_BFT_Tot,C21_CF_BPT_Neg_ni_inc,C21_CF_BPT_1_149,C21_CF_BPT_150_399,C21_CF_BPT_400_649,C21_CF_BPT_650_799,C21_CF_BPT_800_1249,C21_CF_BPT_1250_1999,C21_CF_BPT_2000_2499,C21_CF_BPT_2500_2999,C21_CF_BPT_3000_3999,C21_CF_BPT_4000more,C21_CF_BPT_Ns,C21_CF_BPT_Tot,C21_CF_1F1P_Neg_ni_inc,C21_CF_1F1P_1_149,C21_CF_1F1P_150_399,C21_CF_1F1P_400_649,C21_CF_1F1P_650_799,C21_CF_1F1P_800_1249,C21_CF_1F1P_1250_1999,C21_CF_1F1P_2000_2499,C21_CF_1F1P_2500_2999,C21_CF_1F1P_3000_3999,C21_CF_1F1P_4000more,C21_CF_1F1P_Ns,C21_CF_1F1P_Tot,C21_CF_1E1A_Neg_ni_inc,C21_CF_1E1A_1_149,C21_CF_1E1A_150_399,C21_CF_1E1A_400_649,C21_CF_1E1A_650_799,C21_CF_1E1A_800_1249,C21_CF_1E1A_1250_1999,C21_CF_1E1A_2000_2499,C21_CF_1E1A_2500_2999,C21_CF_1E1A_3000_3999,C21_CF_1E1A_4000more,C21_CF_1E1A_Ns,C21_CF_1E1A_Tot,C21_CF_1F1NW_Neg_ni_inc,C21_CF_1F1NW_1_149,C21_CF_1F1NW_150_399,C21_CF_1F1NW_400_649,C21_CF_1F1NW_650_799,C21_CF_1F1NW_800_1249,C21_CF_1F1NW_1250_1999,C21_CF_1F1NW_2000_2499,C21_CF_1F1NW_2500_2999,C21_CF_1F1NW_3000_3999,C21_CF_1F1NW_4000more,C21_CF_1F1NW_Ns,C21_CF_1F1NW_Tot,C21_CF_1P1NW_Neg_ni_inc,C21_CF_1P1NW_1_149,C21_CF_1P1NW_150_399,C21_CF_1P1NW_400_649,C21_CF_1P1NW_650_799,C21_CF_1P1NW_800_1249,C21_CF_1P1NW_1250_1999,C21_CF_1P1NW_2000_2499,C21_CF_1P1NW_2500_2999,C21_CF_1P1NW_3000_3999,C21_CF_1P1NW_4000more,C21_CF_1P1NW_Ns
503011034,9,3,5,23,0,66,0,0,0,0,0,6,26,21,21,16,62,0,143,0,0,0,0,0,3,8,0,3,4,5,0,25,0,0,0,0,0,3,20,18,4,6,58,0,115,0,4,0,9,5,20,17,10,11,16,48,7,139,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,5,30,27,50,62,26,7,37,57,9,321,0,0,0,0,0,0,0,0,0,0,0,71,74,17,9,8,38,36,99,148,99,69,119,332,85,1050,0,0,0,0,0,0,5,4,10,26,211,20,282,0,0,0,0,0,0,10,0,5,11,39,6,73,0,0,0,0,0,0,9,11,26,62,276,23,415,0,0,0,0,0,0,3,5,3,8,35,4,53,0,0,0,0,0,4,18,11,5,13,170,11,244,0,0,0,3,0,5,11,3,0,5,30,11
503011035,13,4,8,42,0,116,0,0,0,0,0,11,30,25,26,31,94,0,215,0,0,0,0,0,0,0,4,4,0,18,0,35,0,0,0,0,0,10,25,19,6,23,106,5,201,0,0,6,5,14,17,52,23,15,23,62,0,221,0,0,0,0,0,4,7,0,0,6,6,0,21,0,0,0,0,0,0,0,0,0,0,3,0,4,42,10,22,31,41,111,149,85,54,60,96,10,705,0,0,0,0,0,0,0,0,0,0,0,81,82,44,15,25,41,58,171,295,183,136,187,572,102,1826,0,0,0,0,0,3,5,16,13,44,401,34,514,0,0,0,4,0,11,11,7,4,7,57,8,109,0,0,0,0,5,0,29,25,34,68,523,31,725,0,0,0,0,0,0,3,5,8,9,43,4,68,5,0,0,0,0,5,50,39,20,34,280,22,460,0,0,0,9,6,13,22,13,5,12,31,9
503011036,9,7,10,19,0,60,0,0,0,0,0,0,10,13,18,16,44,0,95,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,3,10,14,0,8,38,7,83,0,0,0,3,8,14,16,11,3,14,27,0,95,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,14,6,0,15,35,62,100,27,21,21,35,3,345,0,0,0,0,0,0,0,0,0,0,0,40,40,14,6,3,20,48,96,148,74,57,94,258,51,873,0,0,0,0,0,0,0,3,5,41,271,15,342,0,0,0,0,0,0,8,3,5,11,31,3,63,0,0,0,0,0,0,3,26,38,63,331,16,485,0,0,0,0,0,0,0,0,5,12,36,0,58,0,0,0,0,0,4,12,21,8,22,152,3,230,0,0,0,0,0,3,9,8,3,6,19,4
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021038,0,3,9,18,0,58,0,0,0,0,0,7,36,28,42,44,62,4,217,0,0,0,0,0,0,3,4,9,6,10,0,38,0,0,0,0,0,8,15,16,11,10,25,0,93,0,0,0,5,9,13,14,8,4,5,6,0,62,0,0,0,0,0,0,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,13,11,7,24,43,42,31,18,3,4,11,0,206,0,0,0,0,0,0,0,0,0,0,0,68,72,13,11,7,25,54,83,127,123,138,205,347,76,1207,0,0,0,0,0,0,3,12,24,70,234,11,350,0,0,0,0,0,0,5,6,4,13,35,3,68,0,0,0,0,0,0,23,41,63,123,338,17,614,0,0,0,0,0,0,7,6,10,26,44,0,89,0,0,0,0,0,6,21,25,15,36,102,3,204,0,0,0,3,0,5,8,5,0,3,7,0
503021039,20,13,6,16,0,133,0,0,0,0,0,5,70,50,46,47,105,0,320,0,0,0,0,0,0,8,6,5,15,17,3,52,0,0,0,0,0,14,51,27,18,16,59,0,193,0,0,3,13,20,22,31,22,11,13,17,0,152,0,0,0,0,0,3,0,5,0,3,4,0,15,0,0,0,0,0,0,0,3,0,5,3,0,10,21,4,9,21,68,84,108,26,23,0,8,11,385,0,0,0,0,0,0,0,0,0,0,0,105,108,26,4,19,43,92,161,331,219,174,243,510,136,1939,0,0,0,0,0,0,5,14,15,76,326,22,464,0,0,0,0,0,7,13,7,12,16,29,5,86,0,0,0,0,4,4,27,33,60,146,333,19,625,0,0,0,0,0,0,0,3,7,24,63,3,104,0,0,0,0,0,12,33,39,14,40,129,7,277,0,0,0,0,3,4,13,10,3,10,12,5
503021040,15,8,6,7,0,56,0,0,0,0,0,3,29,29,23,42,56,0,177,0,0,0,0,0,0,0,3,0,3,18,0,23,0,0,0,3,0,8,21,12,8,13,13,0,81,0,0,0,9,3,16,16,4,10,10,0,0,61,0,0,0,0,0,0,6,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,7,12,4,4,14,41,53,33,14,7,6,0,3,196,0,0,0,0,0,0,0,0,0,0,0,55,60,15,4,6,27,50,85,138,104,111,156,282,65,1043,0,0,0,0,0,0,6,12,12,45,178,8,270,0,0,0,0,0,3,6,5,0,4,16,0,48,0,0,0,0,0,5,22,25,52,96,180,5,380,0,0,0,0,0,0,3,3,10,19,45,0,76,0,0,0,0,3,7,20,19,9,18,78,0,151,0,0,0,0,0,0,5,4,4,11,10,0
503021042,16,10,15,25,0,127,0,0,0,0,0,9,39,50,52,48,87,0,290,0,0,0,0,0,3,3,3,3,0,17,0,36,0,0,0,5,3,11,34,27,14,31,70,5,190,0,3,3,9,7,32,44,24,16,20,30,0,188,0,0,0,0,0,4,8,0,6,0,3,0,17,0,0,0,0,0,0,0,0,3,3,0,4,8,28,8,7,34,65,112,140,49,38,32,55,14,573,0,0,0,0,0,3,0,0,0,0,0,108,113,27,7,14,56,81,186,311,200,197,282,542,133,2040,0,0,0,0,0,0,5,18,16,66,318,25,445,0,0,0,0,4,6,14,8,12,13,42,0,88,0,0,0,0,0,4,17,24,38,100,369,14,574,0,0,0,0,0,0,0,3,5,18,48,4,81,0,0,0,0,0,5,44,59,24,39,199,7,381,0,0,0,0,6,8,16,8,8,14,12,4
503021043,29,9,14,22,0,204,0,0,0,0,0,13,110,78,58,53,84,0,396,0,0,0,0,0,5,0,5,6,11,16,0,49,0,0,0,0,0,14,38,21,9,24,51,0,164,0,7,5,6,7,24,35,14,14,13,16,0,136,0,0,0,0,3,3,0,6,0,9,4,0,20,0,0,0,0,0,0,3,3,0,0,4,7,16,25,3,6,39,50,99,96,21,19,16,16,10,396,0,0,0,0,0,0,0,3,0,0,0,107,116,27,7,13,53,68,213,390,257,193,263,432,125,2033,0,0,0,0,0,3,12,40,30,75,315,15,493,0,0,0,0,0,18,36,22,18,13,36,3,155,0,0,0,0,6,4,85,76,77,130,434,21,838,0,0,0,0,0,3,8,0,15,19,43,4,103,0,0,5,3,0,18,48,48,13,43,151,13,337,0,0,3,7,10,17,15,6,12,6,18,0
503021295,19,10,14,16,0,134,0,0,0,0,0,10,68,70,43,48,65,0,312,0,0,0,0,0,4,12,5,8,6,24,4,66,0,0,0,0,3,15,65,37,20,25,63,0,228,4,0,4,7,8,23,24,11,5,6,13,5,108,0,0,0,0,3,3,4,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0,3,0,0,6,28,9,9,19,27,60,56,22,5,16,22,6,274,0,0,0,0,0,0,3,0,0,0,0,138,144,36,12,13,21,47,136,294,249,183,288,451,158,1889,0,0,0,0,0,0,3,8,6,23,71,3,126,0,0,0,0,0,5,5,3,0,0,7,3,27,0,0,0,0,0,3,7,12,18,28,56,0,125,0,0,0,0,0,0,0,3,6,9,15,0,40,0,0,0,0,0,15,52,57,3,16,54,0,206,0,0,0,3,0,8,11,9,7,5,0,0
503021296,11,10,13,6,0,106,0,0,0,0,0,16,75,55,53,51,40,0,295,0,0,0,0,0,5,4,6,0,10,10,3,42,0,0,0,0,3,15,34,28,3,19,29,3,139,0,0,0,10,8,15,23,0,0,5,5,0,71,0,0,0,0,0,0,4,0,0,0,0,0,13,0,0,0,0,0,0,4,0,0,5,0,0,13,14,7,3,10,26,34,28,13,17,7,6,0,161,0,0,0,0,0,0,0,0,0,0,0,136,136,19,7,5,23,44,104,251,192,193,274,316,147,1571,0,0,0,0,0,0,6,4,17,30,59,9,133,0,0,0,0,0,0,9,5,5,3,12,0,35,0,0,0,0,0,3,21,12,22,48,67,9,180,0,0,0,0,0,0,8,6,4,20,18,0,50,0,0,0,0,0,9,27,21,7,15,31,5,113,0,0,3,0,0,3,7,0,0,5,0,0
503021297,11,6,0,7,0,76,0,0,0,0,0,10,64,43,46,39,48,3,260,0,0,0,0,0,0,4,4,4,8,16,4,42,0,0,0,0,4,19,52,48,17,16,55,3,212,0,3,4,10,3,24,16,5,9,9,10,0,85,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,3,0,4,6,0,15,20,0,8,12,17,27,36,15,6,15,19,0,177,0,0,0,0,0,0,0,0,0,0,0,130,140,27,6,6,27,25,95,238,234,172,268,338,139,1585,0,0,0,0,0,3,6,12,12,28,43,3,101,0,0,0,0,0,3,12,0,0,3,4,0,21,0,0,0,0,0,0,12,12,14,5,23,5,69,0,0,0,0,0,0,0,0,4,4,17,0,33,0,0,0,0,0,14,31,31,3,19,39,3,145,0,0,0,3,0,5,4,0,0,0,4,0
504011044,3,4,5,5,0,55,0,0,0,4,0,4,50,56,50,47,40,5,244,0,0,0,0,0,3,4,3,8,13,11,0,48,0,0,0,6,0,27,61,39,12,6,22,0,180,0,0,0,10,16,35,23,12,3,3,0,0,106,0,0,0,0,0,6,4,0,4,0,0,0,24,0,0,0,0,0,0,0,0,0,5,0,3,11,12,10,6,42,144,118,63,21,3,9,5,8,446,0,0,0,4,0,0,0,0,0,0,0,114,121,14,17,5,59,159,207,264,210,171,230,191,139,1672,0,0,0,0,0,4,13,26,52,107,152,20,374,0,0,0,0,0,11,25,19,17,15,17,0,112,0,0,0,0,0,6,57,97,105,175,147,17,609,0,0,0,0,0,0,10,7,16,35,26,5,105,0,0,0,0,0,14,84,63,14,46,28,5,259,0,0,0,0,0,17,33,14,3,6,5,5
504011045,11,10,11,6,0,108,0,0,0,0,0,15,95,79,66,101,72,0,420,0,0,0,0,0,0,4,16,8,19,20,3,71,0,0,0,3,4,23,57,33,24,20,33,0,199,0,3,4,8,23,32,49,13,0,0,7,3,136,0,0,3,4,3,0,7,3,5,5,6,0,29,0,0,0,0,0,0,3,0,5,5,3,0,17,40,20,4,74,164,171,102,21,12,7,7,20,647,0,0,0,0,5,6,5,0,0,0,0,170,180,41,24,13,94,197,257,388,267,257,432,423,203,2602,0,0,0,0,0,0,29,48,65,191,324,25,676,0,0,0,0,0,7,24,20,19,27,20,9,125,0,0,0,0,5,14,101,116,162,305,337,16,1050,0,0,0,0,0,0,12,19,39,52,63,10,203,0,0,0,4,4,32,96,74,42,57,104,17,425,0,0,4,7,7,20,26,12,15,15,6,3
504011046,16,10,4,3,0,103,0,0,0,0,0,8,100,58,58,62,35,3,316,0,0,0,0,0,3,3,4,3,3,17,0,40,0,0,0,0,3,22,44,28,12,13,21,0,143,0,0,3,10,9,19,24,8,5,0,0,0,83,0,0,0,0,0,0,3,3,0,0,3,0,8,0,0,0,0,0,0,4,0,4,0,0,0,11,18,0,3,31,55,55,44,9,8,0,6,3,245,0,0,0,0,0,0,0,0,0,0,0,142,146,23,5,11,40,74,138,291,227,181,255,270,148,1669,0,0,0,0,0,0,5,23,16,48,92,8,204,0,0,0,0,0,3,24,4,7,12,12,5,65,0,0,0,0,0,7,28,41,51,87,119,5,343,0,0,0,0,0,0,3,0,4,18,21,0,52,0,0,0,0,0,21,46,39,13,25,48,0,189,0,0,0,0,3,14,11,8,0,8,3,7
504011047,13,6,4,3,0,106,0,0,0,0,4,16,103,75,58,62,31,0,340,0,0,0,0,0,0,12,9,7,13,13,4,53,0,0,0,3,6,48,93,49,10,15,11,4,239,0,0,5,22,31,56,33,9,4,0,6,0,169,0,0,0,4,0,0,4,3,3,0,0,3,25,0,0,0,0,0,0,3,0,4,3,3,0,12,63,21,11,94,280,209,110,12,7,10,3,17,845,0,0,0,3,4,5,5,0,0,0,0,157,169,69,16,20,132,329,363,450,289,218,255,149,189,2481,0,0,0,0,0,6,33,71,63,148,156,24,502,0,0,0,5,7,14,34,22,18,16,5,4,124,0,0,0,5,0,16,142,130,138,157,109,28,722,0,0,0,0,0,5,17,29,19,37,24,5,136,0,0,0,0,5,61,147,104,36,46,47,18,470,3,0,3,10,14,39,47,19,10,10,11,10
504011048,9,4,5,0,0,46,0,0,0,0,0,0,28,25,14,20,8,3,105,0,0,0,0,0,0,0,0,0,0,4,3,16,0,0,0,0,3,10,27,13,8,3,3,3,77,3,3,0,6,5,26,24,5,0,4,4,0,86,0,0,0,0,5,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,27,8,4,54,113,104,65,17,8,3,8,5,414,0,0,0,3,0,0,0,0,0,0,0,32,38,26,8,9,63,122,159,173,101,61,80,67,47,927,0,0,0,0,0,0,16,25,31,60,85,12,228,0,0,0,0,0,0,16,9,5,6,0,0,43,0,0,0,0,0,6,41,34,50,88,82,12,314,0,0,0,0,0,0,5,5,7,12,20,0,45,0,0,0,0,6,15,45,25,9,21,20,8,156,0,0,3,4,0,13,7,3,4,7,6,7
504021049,0,0,0,0,0,15,0,0,0,0,0,0,8,11,13,11,7,0,55,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,3,0,3,13,14,3,5,6,0,45,0,0,0,0,0,8,8,0,0,0,0,0,19,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,7,6,0,9,4,18,22,7,0,3,0,0,7,81,0,0,0,0,0,0,0,0,0,0,0,38,37,6,0,5,15,26,40,52,48,41,40,29,54,347,0,0,0,0,0,0,7,4,7,15,16,10,54,0,0,0,0,0,0,0,3,8,0,0,0,11,0,0,0,0,0,0,12,18,13,31,16,11,103,0,0,0,0,0,0,0,0,6,8,7,0,23,0,0,0,0,0,3,3,8,4,4,7,7,45,0,0,0,0,0,0,7,0,0,0,0,0
504021050,3,3,9,3,0,37,0,0,0,0,0,5,16,23,20,30,31,0,128,0,0,0,0,0,0,4,0,0,7,8,0,25,0,0,0,0,0,7,19,21,5,10,9,0,71,0,5,0,5,4,23,25,9,5,3,5,0,83,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,9,10,5,6,21,55,83,85,17,3,5,9,10,319,0,0,0,0,0,0,0,0,0,0,0,53,59,9,5,10,34,64,119,175,91,63,100,126,72,869,0,0,0,0,0,0,0,11,24,47,101,12,192,0,0,0,0,0,4,4,6,5,17,8,0,50,0,0,0,0,0,5,21,29,63,93,136,19,369,0,0,0,0,0,0,7,11,10,10,14,8,49,0,0,0,0,0,4,24,23,6,27,54,14,153,0,0,0,0,3,4,12,5,0,4,11,0
504021051,6,0,3,0,0,29,0,0,0,0,0,4,12,19,14,19,14,0,84,0,0,0,0,0,0,3,9,3,12,0,0,25,0,0,0,0,0,7,12,6,8,3,7,0,44,0,0,3,7,4,14,19,4,0,3,7,0,73,0,0,0,0,0,0,3,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,21,61,78,47,15,4,0,4,4,246,0,0,0,0,0,0,0,0,0,0,0,41,45,8,0,5,37,75,105,118,70,60,82,62,52,670,0,0,0,0,0,0,0,7,12,39,71,10,141,0,0,0,0,0,0,3,4,3,8,6,7,30,0,0,0,0,0,0,23,36,50,61,64,6,243,0,0,0,0,0,0,0,11,8,13,16,0,46,0,0,0,0,0,7,23,22,5,18,28,7,119,0,0,0,0,4,5,3,3,0,0,3,4
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,19,8,7,0,6,63,0,0,0,0,0,4,44,39,41,50,25,0,215,0,0,0,0,0,0,6,3,9,8,11,0,36,0,0,0,5,3,31,53,39,7,21,23,4,182,0,0,6,9,6,49,40,3,0,3,3,0,126,0,0,0,0,0,0,7,9,0,5,3,4,18,0,0,0,0,0,0,6,0,3,5,5,0,16,15,9,18,51,151,171,93,29,14,9,15,12,576,0,0,0,0,0,0,0,0,0,0,0,130,130,19,10,25,64,165,283,277,177,134,183,160,156,1636,0,0,0,0,0,0,8,19,30,91,150,30,332,0,0,0,0,0,9,17,4,5,4,7,4,57,0,0,0,0,0,4,55,79,83,147,118,28,527,0,0,0,0,0,0,15,14,11,31,29,6,113,0,0,0,0,0,10,69,48,25,40,73,16,290,0,0,0,0,0,5,16,8,7,8,10,7
504021054,7,4,0,0,0,55,0,0,0,0,0,10,56,42,34,31,18,0,196,0,0,0,0,0,0,4,11,3,7,3,0,35,0,0,0,0,0,28,55,29,5,7,11,0,149,0,0,5,9,19,30,26,6,0,4,0,0,97,0,0,0,5,0,0,9,5,0,0,5,0,21,0,0,0,0,0,0,0,0,0,3,0,0,13,23,13,17,44,150,127,102,11,4,9,6,19,521,0,0,0,0,0,0,0,0,0,0,0,89,94,27,14,23,59,175,217,306,171,125,146,98,128,1486,0,0,0,0,0,0,15,42,39,90,72,7,273,0,0,0,0,0,5,13,4,11,3,5,0,39,0,0,0,0,0,3,62,62,64,82,66,22,364,0,0,0,0,0,6,10,14,17,10,7,9,65,0,0,0,0,0,10,73,50,19,36,23,5,213,0,0,0,0,0,15,23,10,8,4,0,3
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,14,3,5,0,0,78,0,0,0,0,4,8,89,59,32,38,20,4,250,0,0,0,0,0,0,17,12,9,4,4,0,48,0,0,0,4,4,47,68,39,11,12,16,4,203,0,0,4,14,15,52,26,4,5,0,0,0,125,0,0,0,0,4,4,7,3,0,0,3,0,19,0,0,0,0,0,0,3,0,0,0,0,0,5,38,5,8,58,156,126,55,3,7,5,0,6,473,0,0,0,0,0,0,0,0,0,0,0,94,104,44,6,14,85,181,254,325,202,132,155,83,119,1601,0,0,0,0,0,4,41,74,81,119,143,30,492,0,0,0,0,4,18,41,14,16,16,0,9,115,0,0,0,0,0,20,124,115,138,151,106,28,672,0,0,0,0,0,0,16,17,14,24,13,9,106,0,0,0,7,4,59,141,89,32,40,36,19,435,0,0,5,7,16,44,34,21,12,7,9,4
504031057,8,3,0,0,0,78,0,0,0,0,0,20,84,65,47,41,14,0,271,0,0,0,0,0,0,12,5,7,11,4,3,47,0,0,0,0,12,50,80,32,13,7,3,5,199,0,0,4,13,19,38,25,6,0,0,0,0,103,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,12,59,11,20,33,110,92,55,10,7,0,3,14,411,0,0,0,0,0,0,0,0,0,5,0,112,115,60,14,20,54,143,209,334,238,178,182,81,146,1664,0,0,0,0,0,4,65,125,111,172,135,30,633,0,0,0,0,0,20,42,22,11,19,10,4,140,0,0,0,0,0,22,171,186,146,112,83,19,744,0,0,0,0,0,9,27,26,25,36,17,4,135,0,0,0,0,7,99,215,100,51,53,38,17,579,0,0,3,7,15,43,63,20,10,6,14,7
