SA2_CODE_2021,C16_2500_2999_R650more,C16_2500_2999_R_NS,C16_2500_2999_R_Tot,C16_3000_3999_R1_74,C16_3000_3999_R75_99,C16_3000_3999_R100_149,C16_3000_3999_R150_199,C16_3000_3999_R200_224,C16_3000_3999_R225_274,C16_3000_3999_R275_349,C16_3000_3999_R350_449,C16_3000_3999_R450_549,C16_3000_3999_R550_649,C16_3000_3999_R650more,C16_3000_3999_R_NS,C16_3000_3999_R_Tot,C16_4000more_R1_74,C16_4000more_R75_99,C16_4000more_R100_149,C16_4000more_R150_199,C16_4000more_R200_224,C16_4000more_R225_274,C16_4000more_R275_349,C16_4000more_R350_449,C16_4000more_R450_549,C16_4000more_R550_649,C16_4000more_R650more,C16_4000more_R_NS,C16_4000more_R_Tot,C16_PI_S_R1_74,C16_PI_S_R75_99,C16_PI_S_R100_149,C16_PI_S_R150_199,C16_PI_S_R200_224,C16_PI_S_R225_274,C16_PI_S_R275_349,C16_PI_S_R350_449,C16_PI_S_R450_549,C16_PI_S_R550_649,C16_PI_S_R650more,C16_PI_S_R_NS,C16_PI_S_R_Tot,C16_AI_NS_R1_74,C16_AI_NS_R75_99,C16_AI_NS_R100_149,C16_AI_NS_R150_199,C16_AI_NS_R200_224,C16_AI_NS_R225_274,C16_AI_NS_R275_349,C16_AI_NS_R350_449,C16_AI_NS_R450_549,C16_AI_NS_R550_649,C16_AI_NS_R650more,C16_AI_NS_R_NS,C16_AI_NS_R_Tot,C16_Tot_R1_74,C16_Tot_R75_99,C16_Tot_R100_149,C16_Tot_R150_199,C16_Tot_R200_224,C16_Tot_R225_274,C16_Tot_R275_349,C16_Tot_R350_449,C16_Tot_R450_549,C16_Tot_R550_649,C16_Tot_R650more,C16_Tot_R_NS,C16_Tot_R_Tot,C21_Neg_Ni_inc_R1_74,C21_Neg_Ni_inc_R75_99,C21_Neg_Ni_inc_R100_149,C21_Neg_Ni_inc_R150_199,C21_Neg_Ni_inc_R200_224,C21_Neg_Ni_inc_R225_274,C21_Neg_Ni_inc_R275_349,C21_Neg_Ni_inc_R350_449,C21_Neg_Ni_inc_R450_549,C21_Neg_Ni_inc_R550_649,C21_Neg_Ni_inc_R650more,C21_Neg_Ni_inc_R_NS,C21_Neg_Ni_inc_R_Tot,C21_1_149_R1_74,C21_1_149_R75_99,C21_1_149_R100_149,C21_1_149_R150_149,C21_1_149_R200_224,C21_1_149_R225_274,C21_1_149_R275_349,C21_1_149_R350_449,C21_1_149_R450_549,C21_1_149_R550_649,C21_1_149_R650more,C21_1_149_R_NS,C21_1_149_R_Tot,C21_150_299_R1_74,C21_150_299_R75_99,C21_150_299_R100_149,C21_150_299_R150_199,C21_150_299_R150_224,C21_150_299_R225_274,C21_150_299_R275_349,C21_150_299_R350_449,C21_150_299_R450_549,C21_150_299_R550_649,C21_150_299_R650more,C21_150_299_R_NS,C21_150_299_R_Tot,C21_300_399_R1_74,C21_300_399_R75_99,C21_300_399_R100_149,C21_300_399_R150_199,C21_300_399_R200_224,C21_300_399_R225_274,C21_300_399_R275_349,C21_300_399_R350_449,C21_300_399_R450_549,C21_300_399_R550_649,C21_300_399_R650more,C21_300_399_R_NS,C21_300_399_R_Tot,C21_400_499_R1_74,C21_400_499_R75_99,C21_400_499_R100_149,C21_400_499_R150_199,C21_400_499_R200_224,C21_400_499_R225_274,C21_400_499_R275_349,C21_400_499_R350_449,C21_400_499_R450_549,C21_400_499_R550_649,C21_400_499_R650more,C21_400_499_R_NS,C21_400_499_R_Tot,C21_500_649_R1_74,C21_500_649_R75_99,C21_500_649_R100_149,C21_500_649_R150_199,C21_500_649_R200_224,C21_500_649_R225_274,C21_500_649_R275_349,C21_500_649_R350_449,C21_500_649_R450_549,C21_500_649_R550_649,C21_500_649_R650more,C21_500_649_R_NS,C21_500_649_R_Tot,C21_650_799_R1_74,C21_650_799_R75_99,C21_650_799_R100_149,C21_650_799_R150_199,C21_650_799_R200_224,C21_650_799_R225_274,C21_650_799_R275_349,C21_650_799_R350_449,C21_650_799_R450_549,C21_650_799_R550_649,C21_650_799_R650more,C21_650_799_R_NS,C21_650_799_R_Tot,C21_800_999_R1_74,C21_800_999_R75_99,C21_800_999_R100_149,C21_800_999_R150_199,C21_800_999_R200_224,C21_800_999_R225_274,C21_800_999_R275_349,C21_800_999_R350_449,C21_800_999_R450_549,C21_800_999_R550_649,C21_800_999_R650more,C21_800_999_R_NS,C21_800_999_R_Tot,C21_1000_1249_R1_74,C21_1000_1249_R75_99,C21_1000_1249_R100_149,C21_1000_1249_R150_199,C21_1000_1249_R200_224,C21_1000_1249_R225_274,C21_1000_1249_R275_349,C21_1000_1249_R350_449,C21_1000_1249_R450_549,C21_1000_1249_R550_649,C21_1000_1249_R650more,C21_1000_1249_R_NS,C21_1000_1249_R_Tot,C21_1250_1499_R1_74,C21_1250_1499_R75_99,C21_1250_1499_R100_149,C21_1250_1499_R150_199,C21_1250_1499_R200_224,C21_1250_1499_R225_274,C21_1250_1499_R275_349,C21_1250_1499_R350_449,C21_1250_1499_R450_549,C21_1250_1499_R550_649,C21_1250_1499_R650more,C21_1250_1499_R_NS,C21_1250_1499_R_Tot,C21_1500_1999_R1_74,C21_1500_1999_R75_99
501031019,0,0,12,0,0,0,3,7,0,6,0,3,0,0,0,21,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,7,10,4,8,9,7,0,0,0,4,49,0,4,9,6,0,3,5,0,0,0,0,3,24,8,13,128,130,60,95,123,25,3,0,4,28,615,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,5,3,0,6,0,0,0,0,0,0,24,0,0,18,13,13,3,5,0,0,0,0,0,50,0,0,26,19,4,4,3,5,4,0,0,0,62,0,0,6,20,10,15,3,8,0,0,0,0,60,0,0,0,19,9,8,13,3,3,0,0,0,55,0,0,8,24,8,12,12,6,0,0,0,0,73,0,0,4,6,9,13,19,11,0,0,0,0,65,0,0,3,3,3,9,28,5,0,0,0,6,54,0,0
501031020,0,3,10,0,0,0,4,0,0,0,0,0,0,3,4,9,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,3,4,3,0,5,6,0,0,0,0,29,0,0,4,0,0,0,0,0,0,0,0,5,19,15,10,58,85,49,52,48,22,4,3,9,38,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,4,0,0,3,0,0,0,0,0,0,9,0,0,4,4,0,8,4,0,0,0,0,0,15,0,0,4,11,3,9,3,0,0,0,0,0,36,0,0,5,12,0,0,6,0,0,0,0,3,29,4,0,4,8,6,9,8,0,0,0,0,0,39,0,0,3,0,5,7,9,4,0,0,3,7,39,0,0,0,3,0,8,13,0,0,0,6,0,27,0,0,0,9,7,0,5,5,0,0,0,0,21,0,0
502011021,0,0,24,0,0,0,0,0,0,5,16,7,0,3,0,28,0,0,0,0,0,0,0,5,6,3,0,0,12,0,0,0,0,0,0,10,17,13,4,0,0,38,0,0,0,0,5,0,0,0,3,0,0,8,12,0,4,3,35,28,35,95,170,63,11,12,12,456,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,5,0,5,3,7,0,0,0,0,18,0,0,0,8,4,6,9,3,0,0,0,0,27,0,0,0,6,6,8,11,14,0,0,0,0,43,0,0,4,5,0,11,16,14,0,0,0,0,48,0,0,0,5,0,6,9,10,5,0,0,0,30,0,0,3,0,3,0,19,21,3,0,0,0,43,0,0,0,0,3,5,5,15,8,0,0,0,34,0,0
502011022,0,0,29,0,0,0,0,0,0,3,18,6,0,0,0,35,0,0,0,0,0,0,0,5,0,0,0,0,17,0,0,0,5,4,0,10,43,8,5,3,0,84,0,0,0,4,0,0,4,0,0,0,0,0,15,4,0,11,38,43,92,242,289,72,12,5,19,823,0,0,0,0,0,0,5,6,0,0,0,3,14,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,11,0,0,0,6,0,4,6,3,0,0,0,4,31,0,0,3,6,0,5,12,4,0,0,0,3,35,0,0,4,10,10,18,27,10,0,0,0,0,89,0,0,5,3,5,20,30,11,0,0,0,0,74,0,0,0,0,8,5,40,18,3,0,0,0,70,0,0,0,4,6,10,32,15,4,0,0,3,78,0,0,0,0,5,6,18,17,6,0,0,4,58,0,0
502011023,0,0,15,0,0,0,0,0,0,6,4,0,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,3,23,17,4,0,0,0,54,0,3,0,0,0,0,5,0,0,0,0,4,22,12,17,62,73,46,110,385,165,12,3,5,21,906,0,0,4,4,0,5,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,6,0,4,3,3,0,0,0,0,0,21,0,4,5,4,9,7,14,4,0,0,0,6,48,0,3,19,15,6,15,10,0,0,0,0,0,70,0,0,6,5,8,33,56,7,0,0,0,0,125,0,0,3,10,8,20,53,13,0,0,0,4,109,0,0,0,4,4,17,35,11,0,0,0,7,82,0,0,3,3,4,29,33,16,0,0,0,5,85,0,0,3,4,8,7,34,20,0,0,0,0,74,0,0
502011024,0,0,58,0,0,0,0,3,0,4,30,11,4,3,0,57,0,0,0,0,0,0,7,19,12,4,4,0,46,0,0,0,3,0,3,32,70,26,3,0,6,143,0,0,0,5,0,0,3,9,0,0,0,6,26,8,6,29,50,26,109,392,641,145,21,19,32,1469,0,0,3,0,0,3,5,6,0,0,0,3,25,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,9,3,0,0,0,4,20,0,0,0,6,3,9,16,8,0,0,0,7,52,0,0,5,13,4,13,20,30,3,0,0,7,95,0,0,5,18,12,20,52,39,7,0,0,3,157,0,0,6,9,7,10,45,28,6,0,0,5,115,0,0,0,6,7,15,50,39,4,0,0,4,125,0,0,0,6,0,8,56,42,12,4,0,0,127,0,0,3,7,0,13,43,50,15,3,0,0,130,0,0
502011025,0,0,44,0,0,0,0,0,5,10,15,9,10,0,0,43,0,0,0,0,0,0,0,5,6,3,0,0,25,0,0,4,8,4,18,58,30,12,3,4,3,142,4,0,10,3,3,10,8,5,0,0,0,4,56,12,24,160,161,117,367,700,276,78,31,19,48,1991,0,0,3,0,0,7,3,10,4,0,0,8,42,0,0,7,0,0,6,0,0,0,0,0,0,19,0,3,11,9,4,17,15,3,0,0,0,8,69,5,5,19,38,18,41,27,0,0,0,0,5,156,0,3,54,44,22,48,49,6,0,0,0,6,246,0,0,9,39,42,88,100,19,7,0,4,7,313,0,0,13,30,18,60,60,23,0,3,0,0,202,0,0,9,12,24,56,75,23,6,0,0,0,206,0,0,3,15,17,58,70,28,3,0,0,3,203,0,0,0,5,7,28,61,29,0,0,0,3,145,0,0
502011026,0,0,23,0,0,0,0,0,0,0,11,4,4,0,0,22,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,9,9,24,4,0,0,0,50,0,0,0,0,0,0,0,3,0,0,0,3,10,4,0,17,24,12,53,119,169,29,10,4,13,454,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,5,0,0,3,0,0,0,0,18,0,0,0,3,0,3,7,6,0,0,0,0,20,0,0,0,4,8,9,19,7,0,0,0,0,44,0,0,0,5,0,9,31,9,0,0,0,6,54,0,0,0,0,0,10,12,12,0,0,0,0,32,0,0,0,0,3,7,13,11,0,0,0,0,36,0,0,0,4,0,7,13,10,3,0,0,0,34,0,0
502011027,0,0,76,0,0,0,0,0,0,3,33,14,0,0,4,54,0,0,0,0,0,0,5,18,5,0,0,0,32,0,0,0,0,0,5,22,76,20,0,0,3,127,0,0,0,0,0,0,4,11,0,0,0,3,19,0,8,22,63,43,66,239,719,97,8,7,30,1308,0,0,0,0,0,0,6,8,3,0,0,10,20,0,0,0,0,0,0,5,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,12,0,0,5,8,0,3,13,11,0,0,0,3,40,0,0,12,12,0,6,8,11,4,0,0,3,63,0,0,9,10,7,13,35,29,0,0,5,5,111,0,0,4,0,6,15,37,32,3,0,0,5,109,0,0,0,5,3,13,43,55,0,0,0,0,120,0,0,0,3,7,17,36,59,11,0,0,4,130,0,0,4,8,4,9,40,68,12,0,0,0,145,0,0
502011028,0,4,33,0,0,0,0,6,3,4,18,3,4,0,0,36,0,0,0,0,0,0,0,5,0,0,0,0,13,0,0,0,5,3,0,30,45,10,0,0,5,99,0,0,3,5,6,6,4,3,0,0,0,0,28,13,14,106,114,74,150,333,285,33,13,12,30,1177,0,0,6,3,0,3,9,6,0,0,0,4,28,0,0,0,0,0,3,0,0,0,0,0,0,8,0,4,4,0,7,7,3,5,0,0,0,3,35,0,7,16,12,3,25,10,5,0,0,0,3,94,0,0,35,28,19,27,28,6,0,0,0,4,148,5,0,19,28,10,32,39,22,0,0,0,3,167,0,0,0,8,22,39,42,16,0,0,0,0,140,0,0,3,10,6,42,40,14,0,0,0,3,130,0,0,0,6,7,22,33,19,0,0,0,0,91,0,0,0,0,3,12,33,31,3,0,3,3,93,0,0
502011029,0,3,23,0,0,0,0,0,0,8,12,0,0,0,0,25,0,0,0,0,0,3,3,4,0,0,0,0,13,0,0,0,3,7,3,17,19,3,4,0,0,55,3,0,3,7,3,3,0,3,0,0,0,4,27,11,4,37,72,53,89,186,181,22,15,4,28,693,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,19,0,0,3,3,4,9,3,0,0,0,0,3,35,0,0,7,12,11,14,7,5,0,0,0,3,61,0,0,3,17,7,7,18,5,0,0,0,4,72,0,0,0,7,6,11,29,6,0,0,0,0,72,3,0,0,3,9,7,22,14,6,0,0,4,69,0,0,0,0,8,7,20,9,0,0,0,5,50,0,0,0,0,5,17,15,9,3,0,0,4,48,0,0
503011030,9,0,13,0,0,0,0,0,0,0,0,4,14,39,0,55,0,0,0,0,0,0,0,0,9,7,58,0,68,0,0,0,0,0,0,3,0,3,3,25,0,40,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,5,0,0,10,9,24,41,162,6,268,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0
503011031,11,0,38,0,0,0,4,0,0,0,19,19,15,56,7,125,0,0,0,0,0,0,0,7,18,14,56,0,105,0,0,0,0,0,0,11,10,23,13,32,0,86,0,0,4,3,0,0,0,0,0,0,3,10,21,8,9,46,30,21,41,118,197,169,107,227,27,1000,0,0,0,0,0,0,0,0,7,3,7,0,27,0,0,0,0,0,0,3,0,0,0,0,0,13,0,3,7,0,0,3,0,10,3,0,0,0,23,3,4,8,0,0,0,9,0,4,0,6,0,43,0,0,13,5,0,9,9,9,0,3,6,4,60,0,0,3,0,5,8,11,13,11,3,5,0,56,0,0,0,4,3,4,9,11,4,8,5,4,59,0,0,0,0,5,4,9,18,9,12,3,0,72,0,0,0,0,0,6,16,26,11,5,13,5,84,0,0,3,0,5,4,18,18,21,11,9,4,84,4,0
503011032,18,0,31,0,0,0,0,0,0,3,16,24,14,59,0,123,0,0,0,0,0,0,0,6,20,11,120,0,161,0,0,0,3,0,0,3,8,14,22,49,0,102,0,0,0,0,5,0,4,0,4,0,4,0,16,0,0,6,10,11,26,53,105,145,91,321,13,774,0,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,3,4,4,4,6,8,0,22,0,0,0,0,5,5,4,6,7,0,0,5,22,0,0,0,0,0,0,5,9,5,3,4,0,28,0,0,0,0,0,0,7,6,5,4,5,0,29,0,0,0,0,0,0,6,6,7,0,6,0,30,0,0
503011033,6,0,19,0,0,0,0,0,0,0,0,9,13,33,4,58,0,0,0,0,0,0,0,0,6,14,44,0,64,0,0,0,0,0,0,4,0,3,12,10,0,31,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,16,22,51,60,131,12,304,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,6,0,16,0,0,0,0,0,0,0,4,4,6,0,0,12,0,0
503011034,8,0,69,0,0,0,0,0,4,4,9,18,8,38,0,83,0,0,0,0,0,0,3,6,5,14,79,0,111,4,0,3,0,5,9,12,25,8,16,31,0,114,0,0,3,0,0,0,6,0,0,0,0,0,19,11,13,103,58,42,172,230,215,91,74,221,27,1238,0,0,3,0,4,0,6,6,0,0,4,7,25,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,5,0,4,5,10,0,3,0,0,0,35,0,7,10,11,7,15,7,4,0,0,5,6,65,0,3,47,11,12,17,9,0,0,0,5,0,102,0,0,4,5,15,30,24,8,0,0,0,0,97,0,3,3,6,7,12,23,11,7,0,0,4,73,0,0,3,0,13,30,13,17,7,0,3,0,79,0,0,0,3,5,26,32,10,8,0,7,5,92,0,0,0,0,9,18,23,27,15,0,7,4,104,0,0
503011035,16,0,71,0,0,0,0,4,6,3,9,31,19,111,9,191,0,0,0,0,0,5,3,8,12,23,157,4,211,0,0,0,0,5,0,9,20,26,28,67,8,172,0,0,0,0,0,5,14,3,5,3,9,5,46,4,15,24,54,40,81,226,363,308,219,496,50,1873,0,0,0,5,0,8,13,19,3,5,16,5,64,0,0,0,3,0,4,7,0,0,0,0,0,26,0,0,5,0,0,0,7,10,0,0,3,0,29,0,0,0,3,0,5,15,14,0,6,4,0,57,0,0,0,10,0,6,4,20,10,0,0,0,59,0,0,7,8,0,25,26,24,6,4,4,0,115,0,0,0,5,3,7,25,21,8,4,6,3,84,0,0,0,0,4,11,31,18,14,10,15,0,96,0,0,0,0,3,17,31,42,11,8,6,7,132,0,0,0,0,0,11,29,23,22,15,13,0,114,0,0
503011036,8,0,35,0,0,0,0,0,7,11,9,8,11,48,8,97,0,0,0,0,0,4,3,3,5,9,62,4,88,0,0,0,0,0,9,3,4,0,13,22,9,58,0,0,4,0,0,0,0,0,0,0,0,0,12,3,9,60,22,9,54,34,38,39,63,186,33,549,0,0,4,0,0,0,0,0,0,0,0,6,7,0,3,0,0,0,0,0,0,0,0,4,0,9,0,0,4,0,0,0,0,0,0,0,0,0,12,0,0,7,7,0,0,0,3,3,0,0,4,27,0,0,25,5,0,0,0,3,0,0,0,0,50,0,0,7,10,3,4,0,8,0,0,0,0,22,0,0,6,4,0,0,0,0,0,3,3,0,16,0,0,0,0,0,0,0,9,0,3,0,0,19,0,0,3,4,0,0,0,0,0,0,3,0,10,0,0,5,0,0,3,3,3,5,0,10,6,30,0,0
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021038,10,0,121,0,0,0,0,0,0,9,29,68,39,16,5,158,0,0,0,0,0,0,0,12,33,34,39,0,113,0,0,6,5,0,4,10,30,33,24,14,0,120,0,0,0,0,0,0,5,0,0,0,0,0,14,9,7,59,34,17,43,108,326,373,156,104,17,1265,0,0,0,0,0,3,0,4,6,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,18,0,0,13,0,0,5,3,3,0,0,0,4,30,0,6,30,5,0,10,4,5,0,0,0,0,58,0,0,4,3,4,0,9,6,10,0,0,0,37,0,0,0,4,5,3,16,16,3,3,0,0,52,0,0,5,0,0,3,11,19,3,0,0,4,57,0,0,0,0,4,4,14,32,12,6,4,0,74,0,0,0,4,0,3,13,41,12,5,0,0,82,0,0
503021039,14,6,144,0,0,4,0,0,3,12,39,42,41,28,7,175,0,0,0,3,0,0,6,17,12,29,46,0,113,0,0,5,8,3,9,23,39,50,25,34,4,194,0,0,0,3,3,0,5,0,0,0,0,5,26,16,26,81,108,49,196,477,577,330,160,167,62,2248,0,0,6,3,9,3,7,8,3,0,3,3,45,0,0,3,0,0,0,0,0,0,0,0,0,7,4,5,4,0,9,12,8,10,3,0,0,0,42,4,0,16,11,3,14,20,8,0,5,0,0,88,0,0,33,23,9,14,22,10,4,0,0,3,114,0,0,8,39,19,25,38,17,10,0,0,6,153,0,0,6,9,9,29,27,23,3,3,4,0,120,0,0,7,12,10,39,53,31,3,0,0,3,165,0,0,6,12,15,43,86,44,15,3,0,0,228,0,0,4,7,7,45,72,68,19,11,7,3,236,0,0
503021040,6,0,72,0,0,0,4,3,0,0,16,35,27,18,0,98,0,0,0,0,0,5,0,7,24,21,33,0,88,0,0,0,3,0,4,4,24,29,27,13,0,107,0,3,13,0,5,4,0,4,6,0,0,0,27,4,15,56,31,33,67,106,236,251,131,92,26,1046,3,0,8,0,0,0,0,5,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,14,0,8,14,10,0,8,0,4,0,0,0,5,49,0,0,17,8,5,3,4,3,5,0,0,0,49,3,0,0,4,6,12,8,5,0,0,0,0,45,0,4,0,10,6,5,12,10,4,0,0,0,50,0,0,4,4,5,7,12,18,6,0,0,0,67,0,0,0,0,0,12,22,25,10,3,0,4,78,0,0,4,6,3,10,7,34,14,3,4,5,85,0,0
503021042,30,0,162,0,0,0,0,0,0,19,37,83,74,115,8,341,0,0,0,0,0,5,3,13,40,56,135,0,249,0,0,3,4,4,6,22,27,36,37,61,9,211,0,0,5,5,4,3,4,4,3,0,13,14,55,24,42,203,90,60,165,331,475,473,344,470,62,2735,0,4,3,0,0,3,9,10,5,0,3,8,51,0,0,0,3,0,0,4,7,0,0,0,0,17,3,17,7,0,0,4,0,4,0,0,0,5,57,4,14,41,9,11,14,14,11,6,0,3,4,137,9,3,82,12,4,19,23,21,6,0,3,3,183,9,3,17,14,13,21,24,26,15,0,0,5,157,3,3,11,13,12,18,26,16,9,8,3,4,119,0,0,4,5,4,34,26,26,11,7,5,0,140,0,0,0,4,4,29,36,38,32,11,11,4,176,0,0,8,0,3,24,38,57,27,4,16,0,188,0,0
503021043,17,0,149,0,0,0,0,0,12,27,35,47,28,60,5,206,0,0,0,6,0,0,9,10,17,29,75,0,147,0,0,3,3,4,17,43,45,28,25,35,9,216,0,0,6,0,3,13,10,6,0,0,3,6,53,19,20,112,88,97,379,828,486,290,153,247,62,2788,0,0,6,0,5,13,14,0,0,0,0,3,47,0,0,4,0,0,0,0,0,0,5,0,6,13,0,9,11,9,4,9,4,4,0,0,0,4,48,6,6,17,13,10,20,18,0,0,0,0,0,86,3,0,32,10,14,25,17,5,5,0,0,4,116,0,0,19,14,16,41,54,13,3,0,4,4,169,0,0,3,8,13,49,42,14,4,0,0,0,139,0,0,4,6,28,65,40,25,3,6,3,10,193,0,0,4,11,22,87,84,40,16,3,3,3,275,0,0,0,13,29,98,83,54,15,10,7,0,301,0,0
503021295,23,0,168,0,0,0,0,5,0,13,52,91,57,98,7,328,0,0,0,3,0,3,0,14,39,54,85,0,202,0,0,0,0,0,3,10,46,56,39,45,6,216,0,6,4,6,3,6,6,15,6,3,5,24,90,17,15,127,101,42,122,261,678,582,313,422,95,2778,5,0,5,7,0,9,9,15,12,9,3,13,92,0,0,0,0,0,0,5,6,4,0,0,0,15,6,5,4,5,0,0,3,11,5,3,3,6,56,0,0,20,20,7,8,12,16,3,0,3,3,95,0,0,51,24,9,6,8,15,11,0,4,0,131,0,0,5,17,5,19,16,10,8,3,8,5,98,0,0,6,11,8,17,22,24,18,9,3,4,116,0,0,3,5,10,20,25,55,9,5,6,3,149,0,0,3,0,7,31,52,75,34,12,16,5,237,0,0,3,0,9,23,54,94,30,10,15,0,245,0,0
503021296,5,0,159,0,0,0,0,0,4,14,57,101,47,21,3,252,0,0,0,0,0,0,3,17,53,35,39,0,143,0,0,4,0,0,9,20,42,67,39,20,5,200,0,0,4,3,0,0,7,4,4,0,0,6,37,14,29,113,103,70,165,368,715,609,255,121,50,2613,0,0,3,5,0,5,14,12,8,4,0,8,67,0,0,0,5,0,0,3,4,0,0,0,0,18,5,3,11,5,0,0,0,3,3,0,3,3,43,0,7,29,21,4,15,10,17,8,0,0,3,117,0,4,44,15,8,12,14,21,0,0,0,8,127,0,0,7,16,12,28,27,17,5,0,0,0,109,0,0,9,3,8,25,33,45,11,0,3,8,143,0,0,9,12,10,30,41,48,16,4,3,3,171,0,0,5,8,11,34,57,73,27,9,0,9,233,0,0,7,7,4,21,78,89,32,8,0,6,254,0,0
503021297,14,5,137,0,0,0,0,0,0,4,64,119,85,59,8,349,0,0,0,0,0,3,0,27,52,40,39,3,166,0,0,3,0,0,8,5,61,61,37,23,8,191,0,0,7,0,0,3,6,25,16,9,14,18,101,27,21,127,46,35,103,228,775,747,368,254,101,2818,3,0,4,0,0,4,24,43,24,6,12,14,135,0,4,0,0,0,0,0,0,0,0,0,3,22,5,6,10,7,3,0,6,4,10,3,0,3,65,9,13,27,9,3,13,9,14,5,4,0,4,108,0,0,36,7,4,11,10,29,11,0,0,3,119,0,3,15,9,10,13,15,21,17,6,3,8,115,0,0,9,12,7,10,21,29,25,6,0,7,114,0,0,10,6,3,21,33,52,18,7,0,3,159,0,0,0,7,4,19,61,86,37,14,7,3,245,0,0,0,4,5,10,50,131,47,9,3,6,274,0,0
504011044,0,0,74,0,0,0,0,0,0,5,38,17,4,3,0,72,0,0,0,4,0,0,8,9,13,3,0,0,37,0,0,13,4,3,5,15,53,29,5,3,7,131,0,0,10,5,0,0,5,4,0,0,0,9,37,26,29,151,111,57,77,316,570,183,30,16,52,1621,0,0,4,0,0,4,4,4,0,0,0,8,30,4,0,0,0,0,0,4,0,0,0,0,0,12,0,3,8,7,0,5,3,5,0,0,0,6,30,4,0,29,10,3,7,20,5,0,0,0,7,84,0,3,50,12,13,9,18,8,5,0,0,3,117,0,3,26,12,14,24,30,17,0,0,0,6,122,0,0,11,14,7,11,25,27,0,0,0,3,108,0,0,9,8,12,12,47,35,5,0,0,0,127,0,0,6,3,5,12,52,52,8,0,0,4,144,4,0,3,3,3,15,38,67,10,0,0,0,139,0,0
