SA2_CODE_2021,C16_Rel_NS_0_14,C16_Rel_NS_15_24,C16_Rel_NS_25_34,C16_Rel_NS_35_44,C16_Rel_NS_45_54,C16_Rel_NS_55_64,C16_Rel_NS_65_74,C16_Rel_NS_75_84,C16_Rel_NS_85ov,C16_Rel_NS_Tot,C16_Tot_0_14,C16_Tot_15_24,C16_Tot_25_34,C16_Tot_35_44,C16_Tot_45_54,C16_Tot_55_64,C16_Tot_65_74,C16_Tot_75_84,C16_Tot_85ov,C16_Tot_Tot,C21_Buddhism_0_14,C21_Buddhism_15_24,C21_Buddhism_25_34,C21_Buddhism_35_44,C21_Buddhism_45_54,C21_Buddhism_55_64,C21_Buddhism_65_74,C21_Buddhism_75_84,C21_Buddhism_85ov,C21_Buddhism_Tot,C21_Christ_Angli_0_14,C21_Christ_Angl_15_24,C21_Christ_Angl_25_34,C21_Christ_Angl_35_44,C21_Christ_Angl_45_54,C21_Christ_Angl_55_64,C21_Christ_Angl_65_74,C21_Christ_Angl_75_84,C21_Christ_Anglic_85ov,C21_Christ_Anglic_Tot,C21_Chr_Ass_Apo_0_14,C21_Chr_Ass_Apo_15_24,C21_Chr_Ass_Apo_25_34,C21_Chr_Ass_Apo_35_44,C21_Chr_Ass_Apo_45_54,C21_Chr_Ass_Apo_55_64,C21_Chr_Ass_Apo_65_74,C21_Chr_Ass_Apo_75_84,C21_Chr_Ass_Apo_85ov,C21_Chr_Ass_Apo_Tot,C21_Chr_Bapt_0_14,C21_Chr_Bapt_15_24,C21_Chr_Bapt_25_34,C21_Chr_Bapt_35_44,C21_Chr_Bapt_45_54,C21_Chr_Bapt_55_64,C21_Chr_Bapt_65_74,C21_Chr_Bapt_75_84,C21_Chr_Bapt_85ov,C21_Chr_Bapt_Tot,C21_Chr_Breth_0_14,C21_Chr_Bret_15_24,C21_Chr_Bret_25_34,C21_Chr_Bret_35_44,C21_Chr_Bret_45_54,C21_Chr_Bret_55_64,C21_Chr_Bret_65_74,C21_Chr_Bret_75_84,C21_Chr_Breth_85ov,C21_Chr_Bret_Tot,C21_Chr_Cath_0_14,C21_Chr_Cath_15_24,C21_Chr_Cath_25_34,C21_Chr_Cath_35_44,C21_Chr_Cath_45_54,C21_Chr_Cath_55_64,C21_Chr_Cath_65_74,C21_Chr_Cath_75_84,C21_Chr_Catho_85ov,C21_Chr_Catho_Tot,C21_C_Chur_Christ_0_14,C21_C_Chur_Christ_15_24,C21_C_Chur_Christ_25_34,C21_C_Chur_Christ_35_44,C21_C_Chur_Christ_45_54,C21_C_Chur_Christ_55_64,C21_C_Chur_Christ_65_74,C21_C_Chur_Christ_75_84,C21_C_Chur_Christ_85ov,C21_C_Chur_Christ_Tot,C21_C_East_Ortho_0_14,C21_C_East_Ortho_15_24,C21_C_East_Ortho_25_34,C21_C_East_Ortho_35_44,C21_C_East_Ortho_45_54,C21_C_East_Ortho_55_64,C21_C_East_Ortho_65_74,C21_C_East_Ortho_75_84,C21_C_East_Ortho_85ov,C21_C_East_Ortho_Tot,C21_C_Jeh_Wit_0_14,C21_C_Jeh_Wit_15_24,C21_C_Jeh_Wit_25_34,C21_C_Jeh_Wit_35_44,C21_C_Jeh_Wit_45_54,C21_C_Jeh_Wit_55_64,C21_C_Jeh_Wit_65_74,C21_C_Jeh_Wit_75_84,C21_C_Jeh_Wit_85ov,C21_C_Jeh_Wit_Tot,C21_C_La_Da_Sai_0_14,C21_C_La_Da_Sa_15_24,C21_C_La_Da_Sa_25_34,C21_C_La_Da_Sa_35_44,C21_C_La_Da_Sa_45_54,C21_C_La_Da_Sa_55_64,C21_C_La_Da_Sa_65_74,C21_C_La_Da_Sa_75_84,C21_C_Lat_Da_Sa_85ov,C21_C_Lat_Da_Sa_Tot,C21_C_Luthe_0_14,C21_C_Luthe_15_24,C21_C_Luthe_25_34,C21_C_Luthe_35_44,C21_C_Luthe_45_54,C21_C_Luthe_55_64,C21_C_Luthe_65_74,C21_C_Luthe_75_84,C21_C_Luthe_85ov,C21_C_Luthe_Tot,C21_C_Ori_Orth_0_14,C21_C_Ori_Orth_15_24,C21_C_Ori_Orth_25_34,C21_C_Ori_Orth_35_44,C21_C_Ori_Orth_45_54,C21_C_Ori_Orth_55_64,C21_C_Ori_Orth_65_74,C21_C_Ori_Orth_75_84,C21_C_Ori_Orth_85ov,C21_C_Ori_Ort_Tot,C21_C_Oth_Pro_0_14,C21_C_Oth_Pro_15_24,C21_C_Oth_Pro_25_34,C21_C_Oth_Pro_35_44,C21_C_Oth_Pro_45_54,C21_C_Oth_Pro_55_64,C21_C_Oth_Pro_65_74,C21_C_Oth_Pro_75_84,C21_C_Oth_Pro_85ov,C21_C_Oth_Pro_Tot,C21_C_Pent_0_14,C21_C_Pent_15_24,C21_C_Pent_25_34,C21_C_Pent_35_44,C21_C_Pent_45_54,C21_C_Pent_55_64,C21_C_Pent_65_74,C21_C_Pent_75_84,C21_C_Pent_85ov,C21_C_Pent_Tot,C21_C_Pres_Ref_0_14,C21_C_Pres_Ref_15_24,C21_C_Pres_Ref_25_34,C21_C_Pres_Ref_35_44,C21_C_Pres_Ref_45_54,C21_C_Pres_Ref_55_64,C21_C_Pres_Ref_65_74,C21_C_Pres_Ref_75_84,C21_C_Pres_Ref_85ov,C21_C_Pres_Ref_Tot,C21_C_Sal_Army_0_14,C21_C_Sal_Army_15_24,C21_C_Sal_Army_25_34,C21_C_Sal_Army_35_44,C21_C_Sal_Army_45_54,C21_C_Sal_Army_55_64,C21_C_Sal_Army_65_74,C21_C_Sal_Army_75_84,C21_C_Sal_Army_85ov,C21_C_Sal_Army_Tot,C21_C_Sev_day_Adv_0_14,C21_C_Sev_day_Adv_15_24,C21_C_Sev_day_Adv_25_34,C21_C_Sev_day_Adv_35_44,C21_C_Sev_day_Adv_45_54,C21_C_Sev_day_Adv_55_64,C21_C_Sev_day_Adv_65_74,C21_C_Sev_day_Adv_75_84,C21_C_Sev_day_Adv_85ov,C21_C_Sev_day_Adv_Tot,C21_Chr_Unit_Ch_0_14,C21_Chr_Unit_Ch_15_24,C21_Chr_Unit_Ch_25_34,C21_Chr_Unit_Ch_35_44,C21_Chr_Unit_Ch_45_54,C21_Chr_Unit_Ch_55_64,C21_Chr_Unit_Ch_65_74,C21_Chr_Unit_Ch_75_84,C21_Chr_Unit_Ch_85ov,C21_Chr_Unit_Ch_Tot
501021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021012,199,112,139,143,127,133,93,80,27,1049,2515,1431,1629,1503,1503,1308,1003,610,246,11758,17,5,18,28,11,11,9,0,0,96,105,85,76,120,204,267,343,268,112,1575,0,0,0,0,0,0,0,0,0,0,68,31,23,49,46,33,45,23,4,322,0,0,0,0,0,0,0,0,0,0,427,203,221,309,289,240,217,134,38,2083,14,0,4,10,3,8,0,4,5,53,6,0,3,7,4,5,3,3,0,36,15,6,11,6,14,13,13,8,3,88,24,8,9,4,0,4,6,6,0,50,0,0,5,0,3,4,3,7,4,35,0,0,0,4,0,0,0,0,0,4,5,3,0,9,10,10,9,4,3,57,28,10,3,17,14,13,8,10,6,106,7,5,5,11,24,28,20,22,0,124,0,0,3,0,3,3,0,5,0,23,7,0,0,4,0,3,3,6,3,34,13,3,10,16,25,40,52,43,14,219
501021014,177,147,113,124,137,131,114,63,12,1015,1712,1063,907,1136,1339,1212,960,499,135,8956,4,0,8,11,9,3,7,0,0,48,75,74,36,81,196,260,240,167,59,1198,0,0,0,0,0,0,0,0,0,0,16,14,15,16,20,20,10,7,0,122,0,0,0,0,0,0,0,0,0,0,436,252,216,285,337,295,262,140,45,2276,10,3,8,9,7,9,31,13,4,95,8,0,0,3,0,0,5,0,0,19,3,0,8,5,4,7,11,9,4,52,6,4,0,3,13,4,3,0,0,44,0,6,5,0,6,0,6,3,0,20,0,0,0,0,0,0,0,0,0,0,4,0,5,7,0,6,8,3,0,35,0,0,8,5,0,5,4,0,0,20,22,9,12,15,18,19,21,14,0,130,0,0,0,0,0,3,0,0,0,10,9,3,10,5,4,5,9,10,0,55,11,10,4,9,20,49,40,22,8,174
501021015,127,70,88,55,93,76,54,36,20,620,1323,803,1009,781,907,918,679,419,148,6991,14,3,14,13,16,12,6,0,0,76,45,40,38,62,123,169,184,150,54,870,0,0,0,0,0,0,0,0,0,0,26,9,14,19,12,13,13,8,5,122,0,0,0,0,0,0,0,0,0,0,195,127,109,154,188,225,197,112,40,1348,3,0,3,3,0,0,7,9,0,24,0,0,5,8,10,14,7,10,0,48,12,0,6,5,3,10,9,6,0,52,20,8,7,8,5,12,3,0,0,59,0,0,0,0,3,3,0,5,0,15,0,0,3,0,0,0,0,0,0,3,0,0,3,6,0,7,3,6,0,28,11,7,8,9,6,11,11,3,0,54,7,0,4,5,8,18,25,14,3,77,0,0,0,0,7,3,4,3,0,11,7,3,3,4,4,4,8,4,0,29,5,8,7,7,14,28,25,24,15,128
501021016,100,46,49,60,57,76,75,59,28,551,774,425,397,447,618,618,478,289,99,4150,0,0,5,6,3,4,0,0,0,16,52,43,20,43,95,125,156,90,25,645,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,7,7,0,0,38,0,0,0,0,0,0,0,0,0,0,177,100,66,94,127,139,140,73,23,933,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,4,0,0,0,4,0,3,0,4,0,10,0,3,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,13,0,0,3,0,0,11,0,5,0,24,0,0,0,3,7,3,21,9,4,56,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,4,0,5,3,8,12,18,22,17,3,87
501021251,197,100,121,121,119,50,29,15,5,760,2480,1281,1198,1455,1305,651,448,150,20,8995,10,5,11,17,13,14,0,0,0,62,135,99,49,113,218,194,147,93,18,1074,0,0,0,0,0,0,0,0,0,0,125,44,26,59,53,32,20,8,0,360,0,0,0,0,0,0,0,0,0,0,376,226,164,281,277,155,116,45,10,1647,5,0,0,3,0,0,5,0,0,17,3,5,3,6,8,6,6,0,0,42,5,3,3,0,13,10,9,12,0,54,15,12,3,5,10,9,6,0,0,54,4,3,0,0,10,9,0,9,0,33,7,0,3,5,0,0,0,0,0,14,6,0,0,9,16,9,8,0,0,50,35,14,9,22,18,9,6,3,0,122,30,7,8,15,29,28,21,12,0,146,0,0,0,0,5,3,0,5,0,13,10,8,0,4,3,0,5,0,0,32,8,8,3,20,17,29,18,19,0,115
501021252,53,28,14,33,36,42,21,10,0,235,614,426,159,379,536,505,270,88,33,3007,0,4,0,0,9,7,5,0,0,16,53,35,14,35,84,112,91,35,8,455,0,0,0,0,0,0,0,0,0,0,29,6,3,12,7,10,13,0,0,88,0,0,0,0,0,0,0,0,0,0,97,66,36,54,100,105,68,14,10,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,3,0,3,5,0,0,0,0,17,0,0,0,0,0,5,8,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,10,3,3,11,11,3,0,0,0,43,8,0,4,0,7,16,8,3,0,50,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,4,0,7,3,3,6,4,9,19,18,7,0,62
501021253,170,106,158,165,168,180,155,98,66,1274,1940,1189,1464,1510,1660,1748,1369,796,492,12156,13,8,15,28,32,20,14,4,0,122,111,69,62,130,242,326,417,294,170,1812,0,0,0,0,0,0,0,0,0,0,15,10,11,9,15,20,22,6,8,129,0,0,0,0,0,0,0,0,0,0,402,228,205,305,354,400,360,207,119,2580,0,8,0,0,0,3,15,9,4,35,5,5,7,0,7,13,3,3,4,53,4,5,9,8,4,6,4,6,5,51,11,6,3,8,7,0,8,0,0,32,0,0,0,6,0,5,8,4,0,39,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,16,10,5,5,49,11,9,4,8,4,10,10,5,0,58,7,6,0,10,13,31,36,29,20,145,0,3,0,5,4,4,8,3,4,31,0,0,0,0,3,3,0,4,3,21,10,15,12,7,41,52,83,69,33,316
501021254,114,65,89,83,79,70,45,31,4,580,1027,658,674,703,668,665,474,236,50,5142,5,4,10,4,9,9,8,0,0,53,38,23,25,47,103,112,143,67,16,566,0,0,0,0,0,0,0,0,0,0,18,14,8,12,10,11,14,0,4,90,0,0,0,0,0,0,0,0,0,0,94,78,70,89,94,105,97,40,16,672,0,0,0,0,0,4,0,4,0,10,6,3,0,0,6,3,3,0,0,17,4,0,3,3,9,3,16,7,0,42,4,6,0,4,0,9,3,0,0,20,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,4,4,5,0,5,4,5,6,3,0,34,8,3,0,9,9,4,3,4,0,36,0,0,0,0,3,12,14,7,0,47,0,4,0,4,0,5,3,0,0,22,0,0,3,0,0,4,0,0,0,15,8,0,0,4,9,15,25,7,7,74
501031017,99,46,45,59,122,139,108,56,18,693,1138,487,426,725,954,1110,988,410,125,6361,5,0,4,7,6,15,11,5,0,59,67,57,29,63,143,224,284,191,51,1107,0,0,0,0,0,0,0,0,0,0,37,0,14,13,12,14,17,8,0,111,4,0,0,0,0,0,0,0,0,9,158,51,56,98,139,155,146,54,16,872,0,0,0,0,4,0,3,6,0,16,0,0,0,0,0,4,0,7,0,11,4,0,3,0,4,3,0,4,4,19,0,0,0,0,0,4,4,0,0,11,6,3,0,4,5,0,0,3,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,6,0,20,0,0,0,0,0,10,4,0,0,16,9,0,5,0,4,14,22,11,0,73,0,0,0,0,0,5,0,0,0,8,14,0,3,3,4,5,10,3,0,46,9,0,0,12,11,31,53,32,9,156
501031018,126,55,51,77,107,123,101,44,19,710,1053,512,526,671,853,1037,791,321,110,5871,0,0,0,4,9,6,9,4,0,32,59,34,28,46,110,199,215,143,47,888,0,0,0,0,0,0,0,0,0,0,10,3,0,3,12,6,8,0,5,51,0,0,0,0,0,0,0,0,0,0,175,64,59,109,131,153,145,84,27,950,6,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,7,3,6,0,7,4,15,11,5,4,61,0,0,0,0,0,0,0,0,0,5,0,3,0,3,5,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,15,8,3,0,16,8,6,0,0,63,3,0,3,3,0,4,4,0,0,23,4,0,0,5,7,10,24,7,5,65,0,0,0,0,0,0,4,0,0,6,11,3,7,4,0,10,9,3,0,47,3,0,0,8,8,26,37,21,6,107
501031019,109,77,66,58,65,85,50,47,42,593,1110,684,593,600,786,770,523,345,130,5539,0,3,4,7,0,5,0,0,0,23,36,21,19,35,81,127,148,114,39,624,0,0,0,0,0,0,0,0,0,0,15,3,9,3,15,20,18,8,4,98,0,0,0,0,0,0,0,0,0,0,150,79,69,96,113,159,134,70,26,897,0,0,0,0,0,0,0,3,0,6,3,0,0,3,0,9,11,12,8,49,9,9,5,5,7,11,9,4,0,52,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,4,4,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,3,13,10,4,3,4,4,4,4,0,0,36,8,0,9,3,4,5,9,8,4,52,0,0,0,0,0,0,0,0,0,4,4,3,4,4,9,9,7,11,4,54,6,9,6,8,12,30,25,23,4,127
501031020,96,44,58,65,110,108,99,56,10,647,827,390,339,539,823,937,791,308,85,5039,7,0,8,6,6,9,14,0,0,54,44,26,13,35,91,139,172,125,39,679,0,0,0,0,0,0,0,0,0,0,5,0,3,3,7,14,12,9,6,51,0,0,0,0,0,0,0,0,0,0,98,68,41,63,115,137,132,51,28,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,7,20,8,0,4,4,4,3,6,0,0,24,0,3,4,0,0,0,3,0,0,13,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,7,3,0,0,4,3,4,3,0,24,0,0,5,0,4,3,4,0,0,9,3,0,3,7,7,12,8,14,6,61,0,0,0,0,0,4,0,0,0,4,3,0,0,3,6,3,0,0,0,19,0,0,3,4,6,28,44,25,7,123
502011021,113,48,61,95,91,109,108,40,3,665,1421,649,687,908,951,1012,1058,360,44,7087,13,5,4,11,5,7,12,0,0,53,83,64,52,78,161,251,380,212,34,1320,0,0,0,0,0,0,0,0,0,0,21,12,12,16,11,16,23,16,0,137,0,0,0,0,0,0,0,0,0,0,289,144,100,150,174,197,225,96,9,1388,4,0,4,0,0,3,3,0,0,17,7,0,8,4,8,5,11,0,0,38,22,16,5,14,13,6,16,6,0,97,7,3,0,0,4,4,12,0,0,24,3,0,0,8,0,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,12,3,0,41,6,3,0,6,6,8,9,4,0,52,5,4,4,6,20,18,31,17,4,112,0,0,0,0,0,7,4,0,0,8,0,0,0,0,5,3,3,5,0,9,3,0,0,7,17,22,61,27,4,140
502011022,121,75,92,101,115,109,110,46,21,792,1500,963,817,1030,1216,1281,1287,544,138,8785,9,12,11,15,18,16,14,3,0,90,96,74,45,73,201,322,474,264,64,1614,0,0,0,0,0,0,0,0,0,0,24,17,6,19,11,16,20,15,3,147,0,0,0,0,0,0,0,0,0,0,240,195,102,162,188,298,298,125,37,1643,3,0,0,0,4,0,0,3,0,14,0,3,3,6,10,8,19,4,0,54,8,6,3,3,10,6,3,3,0,51,0,0,3,0,0,0,6,0,0,11,0,0,0,3,4,0,5,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,5,0,41,14,5,7,10,12,16,10,8,0,63,9,9,0,9,16,22,41,28,6,139,0,0,0,0,0,5,7,0,0,16,0,5,0,3,0,0,0,3,0,15,8,0,10,15,19,35,79,41,3,210
502011023,146,96,106,89,93,98,87,99,44,851,1765,1144,1124,989,1192,1096,1059,1127,354,9857,18,9,11,24,24,20,10,3,0,116,70,55,54,69,160,235,309,371,150,1475,0,0,0,0,0,0,0,0,0,0,32,31,8,18,22,22,30,29,12,216,0,0,0,0,0,0,0,0,0,0,186,125,98,119,168,178,186,166,54,1284,0,0,0,0,3,0,8,9,3,27,0,0,3,3,3,0,6,8,0,23,11,6,8,10,9,11,18,13,4,97,11,10,5,4,0,3,3,0,5,47,0,0,0,0,0,5,4,6,0,29,0,0,0,0,0,0,0,0,0,0,3,5,0,4,8,12,10,20,0,61,18,12,10,12,13,16,12,12,5,99,3,0,4,5,9,29,36,39,20,147,0,0,0,0,0,4,6,8,5,25,4,0,0,3,0,0,3,4,0,20,8,10,4,7,10,38,38,49,32,201
502011024,250,198,172,197,209,201,245,148,58,1678,3254,2140,1652,2122,2426,2411,2604,1455,461,18531,22,14,13,33,49,24,21,0,0,183,195,151,107,162,431,631,932,732,222,3566,0,0,0,0,0,0,0,0,0,0,78,35,25,41,41,57,55,42,9,367,5,0,0,0,0,4,4,0,0,14,487,356,199,298,415,507,516,342,78,3192,3,0,3,0,0,3,8,6,0,25,3,5,0,4,10,7,8,5,0,56,7,14,6,7,15,33,23,15,3,130,7,6,3,8,3,6,11,5,0,37,11,13,0,10,8,15,17,7,6,81,0,0,0,0,0,0,0,0,0,4,4,6,13,0,10,21,21,17,3,90,40,24,14,27,41,22,17,4,0,189,18,7,14,21,31,67,95,92,24,360,0,0,0,0,7,4,11,11,4,34,0,0,0,0,3,0,3,3,0,16,10,14,14,21,31,72,150,108,29,444
502011025,123,113,130,118,139,156,121,104,72,1078,1138,1011,1088,973,1189,1331,1203,807,356,9091,8,5,19,26,29,12,17,0,0,120,53,50,35,76,174,268,423,290,126,1494,0,0,0,0,0,0,0,0,0,0,17,19,14,17,20,17,34,16,6,161,0,0,0,0,0,0,0,0,0,0,149,120,106,162,173,250,283,162,61,1464,3,0,4,0,0,0,4,14,0,24,0,0,0,0,5,9,6,0,0,24,6,0,3,6,12,7,8,15,0,54,9,3,13,0,6,9,3,0,0,44,0,0,0,0,3,3,9,6,0,26,0,0,0,0,0,0,0,0,0,3,0,0,4,3,3,9,12,12,0,50,23,15,17,17,8,9,9,5,0,101,0,0,3,4,16,23,50,18,15,135,0,0,0,0,0,0,5,12,0,26,0,0,0,0,0,3,5,3,0,13,8,11,4,3,23,38,61,41,22,202
502011026,79,61,49,62,71,101,87,39,4,546,938,626,490,611,769,942,937,414,90,5816,8,0,4,6,15,14,5,0,0,58,45,63,24,66,130,193,275,231,49,1082,0,0,0,0,0,0,0,0,0,0,49,17,17,16,12,13,15,4,0,141,0,0,0,0,0,0,0,0,0,0,113,84,72,67,104,163,192,103,12,916,0,0,0,0,0,3,0,0,0,12,6,3,3,0,4,0,4,0,0,17,5,4,3,5,0,8,9,0,0,27,3,0,0,0,4,0,0,0,0,11,3,0,0,3,0,3,0,4,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,9,4,5,27,13,9,0,10,6,5,6,7,4,49,3,6,0,0,13,15,37,8,6,93,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,5,0,0,3,3,7,3,8,8,35,57,41,7,154
502011027,317,178,243,215,197,120,99,67,48,1484,4073,2270,2559,2343,2287,1718,1371,794,370,17780,27,21,17,42,28,27,4,0,3,179,306,257,133,268,409,452,511,433,170,2935,0,0,0,0,0,0,0,0,0,0,140,85,38,90,60,47,37,32,5,538,0,0,0,0,0,0,0,0,0,0,650,393,360,420,438,430,314,181,71,3250,8,4,5,11,6,8,3,5,0,52,11,6,8,6,20,7,12,5,0,64,38,20,20,21,28,17,28,8,4,183,30,20,14,11,7,5,7,0,0,101,6,7,5,3,15,17,12,3,0,62,4,0,0,6,0,0,0,0,0,9,23,14,10,13,24,13,10,13,3,118,89,46,36,47,53,39,9,7,0,322,31,11,12,17,34,57,65,31,12,274,0,0,0,0,0,10,7,8,0,27,14,0,4,9,5,0,6,4,5,41,37,22,15,29,40,52,51,56,21,319
502011028,146,97,83,91,137,146,133,102,46,974,1507,1072,910,984,1279,1452,1554,1008,397,10165,6,7,9,20,18,25,16,3,0,111,97,63,52,98,170,310,512,458,157,1911,0,0,0,0,0,0,0,0,0,0,39,28,15,25,24,25,39,27,12,232,0,0,0,0,0,0,0,0,0,0,260,189,124,161,234,288,349,225,80,1915,4,0,0,0,3,3,5,6,0,19,0,4,0,0,3,4,3,3,0,18,15,8,11,4,6,15,26,8,5,99,17,5,3,6,0,7,3,4,0,56,0,0,0,5,0,4,12,11,0,32,0,0,0,0,0,0,0,0,0,0,3,0,3,6,8,10,11,10,0,56,30,9,12,16,12,12,21,8,0,116,15,0,7,13,15,21,65,54,15,211,0,0,0,0,0,7,10,12,3,25,0,0,0,0,7,4,0,0,0,21,4,7,3,9,17,32,65,41,17,193
502011029,196,96,110,129,138,135,132,93,30,1057,1962,1070,1032,1154,1275,1149,1102,681,201,9627,4,9,8,9,11,8,8,0,0,63,139,91,53,117,201,284,340,268,80,1573,0,0,0,0,0,0,0,0,0,0,43,9,12,21,23,14,16,8,4,155,0,0,0,0,0,0,0,6,0,6,262,135,127,156,192,208,182,131,44,1444,8,0,0,4,0,0,0,0,0,12,0,0,3,0,0,6,0,0,0,11,21,18,8,25,18,12,22,7,0,138,0,0,3,0,0,3,3,0,0,20,3,0,0,3,0,7,6,4,0,30,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6,3,22,10,7,53,25,11,3,10,8,5,8,0,0,68,3,9,7,3,24,21,38,23,6,147,0,0,0,0,0,3,9,3,0,11,0,0,0,0,0,3,3,0,0,10,20,12,3,17,27,39,53,52,17,246
503011030,101,52,39,43,83,59,48,38,15,473,1313,998,323,613,1140,838,554,561,271,6611,11,11,5,13,14,9,4,7,0,76,150,127,20,68,193,169,130,186,107,1153,0,0,0,0,0,0,0,0,0,0,9,6,0,0,10,5,8,4,0,49,0,0,0,0,0,0,0,0,0,0,347,266,72,110,279,246,144,118,65,1654,0,0,0,3,0,4,3,0,4,11,35,32,15,18,26,36,25,15,14,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,3,3,3,4,29,0,0,5,0,4,3,0,0,0,14,0,5,0,5,8,5,0,3,5,30,8,5,0,6,4,3,0,0,0,22,4,4,0,5,18,19,14,17,16,84,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,4,18,5,9,30,27,29,41,26,187
503011031,105,100,147,101,119,124,116,87,53,951,1184,1119,1032,822,1029,957,940,662,400,8149,20,8,7,31,26,24,19,6,4,137,128,132,65,109,184,235,270,352,172,1650,0,0,0,0,0,0,0,0,0,0,16,16,9,13,15,13,5,3,0,81,0,0,0,0,0,0,0,0,0,0,230,207,166,159,210,209,172,167,82,1606,5,5,0,3,0,5,4,4,5,27,12,14,14,13,25,11,14,9,8,111,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,21,3,0,0,4,0,0,0,0,0,9,9,3,0,5,8,3,4,6,0,40,5,7,6,8,5,3,5,6,0,43,8,3,10,7,13,22,21,37,18,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,9,20,20,12,15,42,31,40,66,37,278
503011032,121,78,118,72,115,110,72,18,24,725,1307,839,936,819,1110,1045,774,339,215,7370,0,4,11,3,14,6,14,3,0,46,179,137,58,103,190,226,259,206,66,1423,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,5,3,7,0,30,0,0,0,0,0,0,0,0,0,0,236,204,151,152,216,229,142,86,32,1437,0,0,0,0,0,0,0,0,0,5,21,15,10,6,13,14,8,4,3,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,3,3,4,4,3,0,0,29,3,0,0,4,0,0,5,0,0,24,6,8,8,7,15,15,25,12,3,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,23,8,12,24,33,32,26,9,179
503011033,138,91,38,71,102,86,36,22,16,607,1925,1050,538,1042,1350,1005,510,304,183,7900,15,13,12,39,29,14,8,5,0,127,162,133,40,96,221,190,157,111,43,1145,0,0,0,0,0,0,0,0,0,0,15,3,3,11,8,12,8,9,5,81,0,0,0,0,0,0,0,0,0,0,491,313,93,203,361,322,168,98,34,2083,6,3,0,10,4,0,3,0,0,41,37,27,12,11,31,26,19,14,10,194,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,7,4,0,0,6,0,0,0,3,22,0,0,0,0,0,0,0,0,0,6,0,5,0,4,10,8,6,3,4,31,4,12,4,7,3,3,3,0,0,43,3,0,0,6,18,25,14,15,8,92,0,0,0,0,0,0,6,0,0,3,5,0,0,0,0,0,0,0,0,5,25,13,3,15,24,47,36,34,15,210
