SA2_CODE_2021,C11_Neg_Ni_inc_R1_74,C11_Neg_Ni_inc_R75_99,C11_Neg_Ni_inc_R100_149,C11_Neg_Ni_inc_R150_199,C11_Neg_Ni_inc_R200_224,C11_Neg_Ni_inc_R225_274,C11_Neg_Ni_inc_R275_349,C11_Neg_Ni_inc_R350_449,C11_Neg_Ni_inc_R450_549,C11_Neg_Ni_inc_R550_649,C11_Neg_Ni_inc_R650more,C11_Neg_Ni_inc_R_NS,C11_Neg_Ni_inc_R_Tot,C11_1_149_R1_74,C11_1_149_R75_99,C11_1_149_R100_149,C11_1_149_R150_199,C11_1_149_R200_224,C11_1_149_R225_274,C11_1_149_R275_349,C11_1_149_R350_449,C11_1_149_R450_549,C11_1_149_R550_649,C11_1_149_R650more,C11_1_149_R_NS,C11_1_149_R_Tot,C11_150_299_R1_74,C11_150_299_R75_99,C11_150_299_R100_149,C11_150_299_R150_199,C11_150_299_R200_224,C11_150_299_R225_274,C11_150_299_R275_349,C11_150_299_R350_449,C11_150_299_R450_549,C11_150_299_R550_649,C11_150_299_R650more,C11_150_299_R_NS,C11_150_299_R_Tot,C11_300_399_R1_74,C11_300_399_R75_99,C11_300_399_R100_149,C11_300_399_R150_199,C11_300_399_R200_224,C11_300_399_R225_274,C11_300_399_R275_349,C11_300_399_R350_449,C11_300_399_R450_549,C11_300_399_R550_649,C11_300_399_R650more,C11_300_399_R_NS,C11_300_399_R_Tot,C11_400_499_R1_74,C11_400_499_R75_99,C11_400_499_R100_149,C11_400_499_R150_199,C11_400_499_R200_224,C11_400_499_R225_274,C11_400_499_R275_349,C11_400_499_R350_449,C11_400_499_R450_549,C11_400_499_R550_649,C11_400_499_R650more,C11_400_499_R_NS,C11_400_499_R_Tot,C11_500_649_R1_74,C11_500_649_R75_99,C11_500_649_R100_149,C11_500_649_R150_199,C11_500_649_R200_224,C11_500_649_R225_274,C11_500_649_R275_349,C11_500_649_R350_449,C11_500_649_R450_549,C11_500_649_R550_649,C11_500_649_R650more,C11_500_649_R_NS,C11_500_649_R_Tot,C11_650_799_R1_74,C11_650_799_R75_99,C11_650_799_R100_149,C11_650_799_R150_199,C11_650_799_R200_224,C11_650_799_R225_274,C11_650_799_R275_349,C11_650_799_R350_449,C11_650_799_R450_549,C11_650_799_R550_649,C11_650_799_R650more,C11_650_799_R_NS,C11_650_799_R_Tot,C11_800_999_R1_74,C11_800_999_R75_99,C11_800_999_R100_149,C11_800_999_R150_199,C11_800_999_R200_224,C11_800_999_R225_274,C11_800_999_R275_349,C11_800_999_R350_449,C11_800_999_R450_549,C11_800_999_R550_649,C11_800_999_R650more,C11_800_999_R_NS,C11_800_999_R_Tot,C11_1000_1249_R1_74,C11_1000_1249_R75_99,C11_1000_1249_R100_149,C11_1000_1249_R150_199,C11_1000_1249_R200_224,C11_1000_1249_R225_274,C11_1000_1249_R275_349,C11_1000_1249_R350_449,C11_1000_1249_R450_549,C11_1000_1249_R550_649,C11_1000_1249_R650more,C11_1000_1249_R_NS,C11_1000_1249_R_Tot,C11_1250_1499_R1_74,C11_1250_1499_R75_99,C11_1250_1499_R100_149,C11_1250_1499_R150_199,C11_1250_1499_R200_224,C11_1250_1499_R225_274,C11_1250_1499_R275_349,C11_1250_1499_R350_449,C11_1250_1499_R450_549,C11_1250_1499_R550_649,C11_1250_1499_R650more,C11_1250_1499_R_NS,C11_1250_1499_R_Tot,C11_1500_1999_R1_74,C11_1500_1999_R75_99,C11_1500_1999_R100_149,C11_1500_1999_R150_199,C11_1500_1999_R200_224,C11_1500_1999_R225_274,C11_1500_1999_R275_349,C11_1500_1999_R350_449,C11_1500_1999_R450_549,C11_1500_1999_R550_649,C11_1500_1999_R650more,C11_1500_1999_R_NS,C11_1500_1999_R_Tot,C11_2000_2499_R1_74,C11_2000_2499_R75_99,C11_2000_2499_R100_149,C11_2000_2499_R150_199,C11_2000_2499_R200_224,C11_2000_2499_R225_274,C11_2000_2499_R275_349,C11_2000_2499_R350_449,C11_2000_2499_R450_549,C11_2000_2499_R550_649,C11_2000_2499_R650more,C11_2000_2499_R_NS,C11_2000_2499_R_Tot,C11_2500_2999_R1_74,C11_2500_2999_R75_99,C11_2500_2999_R100_149,C11_2500_2999_R150_199,C11_2500_2999_R200_224,C11_2500_2999_R225_274,C11_2500_2999_R275_349,C11_2500_2999_R350_449,C11_2500_2999_R450_549,C11_2500_2999_R550_649,C11_2500_2999_R650more,C11_2500_2999_R_NS,C11_2500_2999_R_Tot,C11_3000_3999_R1_74,C11_3000_3999_R75_99,C11_3000_3999_R100_149,C11_3000_3999_R150_199,C11_3000_3999_R200_224,C11_3000_3999_R225_274,C11_3000_3999_R275_349,C11_3000_3999_R350_449,C11_3000_3999_R450_549,C11_3000_3999_R550_649,C11_3000_3999_R650more,C11_3000_3999_R_NS,C11_3000_3999_R_Tot,C11_4000more_R1_74,C11_4000more_R75_99,C11_4000more_R100_149,C11_4000more_R150_199,C11_4000more_R200_224,C11_4000more_R225_274,C11_4000more_R275_349,C11_4000more_R350_449,C11_4000more_R450_549,C11_4000more_R550_649,C11_4000more_R650more,C11_4000more_R_NS,C11_4000more_R_Tot,C11_PI_S_R1_74,C11_PI_S_R75_99,C11_PI_S_R100_149,C11_PI_S_R150_199,C11_PI_S_R200_224
501031019,0,0,3,0,0,0,0,0,0,0,0,0,13,0,0,6,0,0,0,0,0,0,0,0,0,15,9,10,18,10,0,3,0,0,0,0,0,0,47,4,22,16,12,3,3,3,0,0,0,0,0,68,0,11,17,24,7,8,4,0,0,0,0,6,71,0,5,13,5,0,3,0,0,0,0,0,0,33,3,5,20,20,6,10,10,0,0,0,0,0,76,0,0,11,9,7,9,4,0,0,0,0,0,47,0,6,19,13,10,13,7,0,0,0,0,0,63,0,3,0,5,6,0,0,0,0,0,0,0,28,0,3,13,10,7,9,4,4,0,0,0,0,49,0,0,0,0,0,3,6,0,0,0,0,0,19,0,0,6,0,0,5,0,0,0,0,0,0,12,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,9,9,3
501031020,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,5,3,3,0,0,0,0,0,0,24,0,11,15,7,0,0,0,0,0,0,0,0,41,0,0,15,15,3,4,0,0,0,0,0,0,47,0,0,3,11,0,0,0,0,0,0,0,0,22,3,11,10,18,7,3,3,0,0,0,0,0,49,4,0,12,20,4,3,0,0,0,0,3,4,42,3,4,9,4,4,3,0,0,0,0,0,5,32,0,0,8,7,0,0,0,0,0,0,0,4,28,0,4,5,4,3,0,0,0,0,0,0,3,30,0,4,3,3,4,0,3,0,0,0,0,0,21,0,0,0,4,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,5
502011021,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,5,7,3,0,0,0,0,6,23,0,0,10,12,3,8,6,3,0,0,0,3,44,0,0,11,5,4,8,9,7,0,0,0,0,43,0,0,0,0,3,0,7,0,4,0,0,0,12,0,0,0,9,4,17,10,7,0,0,0,0,45,0,0,0,5,0,6,13,6,0,0,0,3,25,0,0,0,0,3,7,19,3,4,0,0,0,39,0,0,0,0,0,4,9,3,0,0,0,0,21,0,0,0,0,0,4,24,11,0,0,0,0,43,0,0,0,0,0,3,7,9,4,0,0,0,21,0,0,0,0,0,3,12,10,4,0,0,3,29,0,0,0,0,0,0,3,11,0,0,0,0,18,0,0,0,0,0,0,0,3,6,0,0,0,5,0,0,0,4,0
502011022,0,0,0,0,0,3,0,4,0,0,0,0,14,0,0,0,3,0,5,0,0,0,0,0,0,11,0,0,3,12,8,0,0,0,0,0,0,0,23,0,0,5,14,5,15,11,0,0,0,0,0,55,0,0,3,18,13,21,26,6,0,0,0,0,87,0,0,6,3,5,7,11,0,0,0,0,0,37,0,0,5,8,9,35,33,8,0,0,0,0,99,0,0,0,3,7,26,22,11,3,0,0,0,73,0,0,0,10,8,18,24,11,0,0,0,0,65,0,0,3,6,3,14,31,13,0,0,0,0,77,0,0,0,3,0,12,39,13,7,0,0,0,87,0,0,0,0,3,11,12,10,0,0,0,0,37,0,0,0,0,6,16,17,3,4,0,0,0,49,0,0,0,0,0,3,10,8,0,0,0,0,27,0,0,0,0,0,0,0,6,3,0,0,0,11,0,0,0,7,6
502011023,0,0,0,0,3,4,7,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,0,0,0,13,6,9,9,10,11,6,10,0,0,0,0,0,53,11,16,9,7,5,16,10,0,0,0,0,5,77,3,3,6,10,17,42,35,3,0,0,0,0,122,0,0,15,12,6,14,12,0,0,0,0,0,65,5,5,11,11,15,35,34,0,3,0,0,7,110,0,0,10,7,13,28,31,0,0,0,0,0,94,0,3,0,14,11,27,36,0,0,0,0,0,91,0,0,0,5,10,20,33,5,0,0,0,0,64,0,0,0,0,8,33,51,4,0,0,0,0,95,0,0,0,0,0,11,18,4,0,0,0,0,35,0,0,3,0,0,8,19,0,0,0,0,0,34,0,0,0,0,0,0,8,0,0,0,4,0,15,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,4
502011024,0,0,0,3,3,0,3,3,0,0,0,0,16,0,0,0,0,0,0,0,3,0,0,0,0,14,0,4,8,0,0,12,12,0,0,0,0,3,45,0,4,10,15,9,13,33,7,0,0,0,5,90,0,0,0,13,15,45,41,8,0,0,0,0,134,0,0,8,4,4,7,14,4,0,0,0,5,46,0,4,3,7,10,33,44,22,0,0,4,3,123,0,0,3,4,5,43,51,22,0,5,0,4,140,0,0,0,0,0,20,63,16,5,0,0,0,110,0,0,0,3,0,13,60,24,4,0,0,0,108,0,0,0,0,13,18,83,61,5,0,0,0,186,0,0,0,4,0,18,42,46,3,0,0,0,108,0,0,0,6,0,10,35,56,7,0,3,0,121,0,0,0,0,0,0,28,30,5,4,0,0,76,0,0,0,0,0,0,4,8,0,6,0,0,17,0,0,3,3,3
502011025,0,3,0,3,4,8,4,0,0,0,3,4,28,3,7,5,5,3,9,3,0,0,0,0,0,36,13,23,30,29,9,33,13,5,0,0,0,7,156,21,48,35,39,31,53,12,3,3,0,0,14,264,11,8,25,54,49,84,33,0,0,0,0,4,264,0,0,15,18,13,28,4,0,0,0,4,0,93,7,6,16,28,28,68,29,12,0,0,0,5,203,0,7,16,20,27,65,42,9,4,0,0,3,191,0,0,12,10,18,52,40,7,3,0,0,6,147,0,0,3,9,12,48,41,5,4,0,0,3,134,0,0,5,9,14,37,54,14,4,0,0,0,143,0,0,0,0,0,16,29,12,3,0,0,0,62,0,0,0,0,6,23,25,21,4,3,5,0,82,0,0,3,0,0,6,9,11,6,0,0,0,32,0,0,0,0,0,0,4,9,4,0,0,0,16,5,0,4,15,11
502011026,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,14,0,0,8,4,6,3,6,0,0,0,0,4,29,0,0,6,4,8,6,4,0,0,0,0,0,30,0,0,0,6,4,5,0,4,0,0,0,0,18,0,0,0,3,0,8,11,3,0,0,0,0,26,0,0,0,9,5,6,5,0,0,0,0,6,26,0,0,3,0,3,3,12,14,0,0,0,0,38,0,0,0,3,3,6,8,4,0,0,0,0,26,0,0,0,0,0,4,6,11,3,0,0,4,31,0,0,0,0,0,3,5,0,0,0,0,0,16,0,0,0,0,0,0,4,6,4,0,0,0,22,0,0,0,0,0,4,9,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0
502011027,0,0,0,0,0,0,3,0,0,0,0,5,10,0,0,0,0,0,0,0,4,0,0,0,0,9,0,4,6,4,4,6,7,3,0,0,0,4,30,0,4,15,6,4,8,12,0,0,0,0,3,47,0,0,13,6,10,10,25,11,0,0,0,3,71,0,0,3,14,9,3,14,8,0,0,0,0,48,0,0,4,10,4,16,32,9,0,0,0,3,78,4,0,4,4,4,8,33,16,4,0,0,0,77,0,0,0,0,3,12,34,15,0,0,0,0,70,0,0,0,9,0,7,32,31,0,0,3,0,93,0,0,0,0,0,8,55,46,3,0,3,0,121,0,0,0,0,3,5,23,49,0,0,0,0,86,0,0,0,0,0,3,36,41,0,0,0,3,96,0,0,0,0,0,0,16,31,0,4,0,0,53,0,0,0,0,0,3,0,12,0,0,0,0,18,0,0,0,0,3
502011028,0,0,0,0,0,5,3,0,0,0,0,3,11,0,0,3,6,0,3,5,0,0,0,0,0,18,5,9,20,10,7,9,8,0,0,0,0,0,61,14,18,22,23,4,21,8,7,0,0,4,4,129,5,6,28,9,17,34,20,0,0,0,0,0,121,0,0,16,22,9,14,14,0,0,0,0,3,82,0,0,14,23,20,45,28,5,0,0,0,3,140,0,0,11,14,8,29,29,3,0,0,0,0,100,0,0,6,4,17,18,24,8,0,0,0,3,86,0,0,4,6,6,14,17,8,0,0,0,0,62,0,0,0,5,10,9,33,12,0,0,0,0,82,0,0,0,3,0,7,23,9,0,0,0,0,44,0,0,0,0,0,7,15,14,0,0,0,0,45,0,0,0,3,0,0,12,16,5,0,0,0,37,0,0,0,0,0,0,9,0,0,0,0,0,11,0,0,4,11,12
502011029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,7,4,5,8,9,0,0,0,0,4,37,0,5,15,10,8,10,9,0,0,0,0,6,69,4,0,17,12,13,12,10,0,0,0,0,0,73,0,0,13,4,7,3,5,0,0,0,0,0,37,0,3,4,5,6,10,17,6,0,0,0,3,49,0,0,7,9,5,3,14,7,0,0,0,3,46,0,0,0,0,8,7,12,4,0,0,0,0,40,5,0,6,0,9,4,9,15,0,0,0,0,38,0,0,0,9,5,12,16,8,0,0,0,5,51,0,0,0,3,3,6,13,3,0,0,0,5,30,0,0,0,0,0,5,10,11,0,0,0,0,36,0,0,0,0,0,0,3,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,5
503011030,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,3,3,0,9,0,0,0,0,0,0,4,0,0,4,3,0,11,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,3,4,0,10,0,21,0,0,0,0,0,0,0,3,3,5,6,0,22,0,0,0,0,0,0,0,0,5,4,47,0,62,0,0,0,0,0,0,0,8,3,9,27,0,40,0,0,0,0,0,0,0,3,0,3,19,0,30,0,0,0,0,0
503011031,0,0,0,0,0,3,0,4,4,0,0,0,14,0,0,0,0,0,0,5,4,4,0,0,0,26,7,12,0,6,0,4,3,6,0,0,0,3,35,0,18,9,3,0,4,0,3,0,0,4,0,52,0,3,10,8,4,11,13,6,6,0,0,3,58,0,0,6,5,0,0,5,3,0,0,0,0,15,0,0,3,5,3,8,9,9,4,0,3,0,53,0,0,8,5,4,6,9,16,5,5,0,0,58,0,0,0,6,0,10,15,13,9,0,8,4,66,0,0,0,3,0,5,16,15,9,5,0,5,46,0,0,0,9,3,6,17,33,23,4,8,4,98,0,0,0,0,0,4,10,23,15,3,3,0,60,4,0,5,0,0,0,6,25,19,15,51,0,136,0,0,0,0,0,0,3,18,13,13,13,5,68,0,0,0,0,0,0,0,4,3,6,33,0,48,0,0,0,0,0
503011032,0,0,0,0,0,0,0,5,3,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,4,4,10,3,3,3,0,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,10,8,4,0,5,0,0,31,0,0,0,3,6,4,10,10,6,0,0,0,44,0,0,0,0,0,3,11,12,4,0,3,0,54,0,0,0,0,4,7,10,16,15,3,3,0,59,0,0,0,0,0,5,7,13,24,9,13,5,73,0,0,0,0,0,0,5,14,12,3,6,4,45,0,0,0,0,0,0,14,25,13,21,74,4,152,0,0,0,0,0,0,3,13,22,8,33,4,84,0,0,0,0,4,0,6,4,19,14,51,3,95,0,0,0,0,0
503011033,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,3,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,6,0,0,0,0,15,0,0,0,0,0,0,6,3,4,0,3,0,23,0,0,0,0,0,0,7,0,3,0,0,0,16,0,0,0,0,0,3,4,12,5,5,0,0,33,0,0,0,0,0,0,4,3,4,5,0,0,21,0,0,0,0,0,0,3,13,13,12,24,0,68,0,0,0,0,0,5,3,10,13,10,11,0,49,0,0,0,0,0,0,0,0,5,7,16,0,24,0,0,0,0,0
503011034,5,0,0,0,6,7,5,3,0,0,6,0,26,6,8,0,0,0,0,4,3,3,0,0,0,27,12,19,16,12,0,12,6,8,0,0,0,0,79,16,26,14,14,13,13,7,4,0,0,3,4,108,0,10,12,11,16,23,11,11,4,0,0,5,101,4,0,7,0,0,8,8,0,0,0,0,0,24,0,0,3,9,23,26,23,3,3,0,4,3,100,0,0,11,5,16,18,19,7,5,3,0,8,90,0,0,0,0,10,22,20,26,7,3,3,0,103,5,0,4,5,4,18,23,22,6,0,8,0,93,0,0,3,0,8,22,26,32,6,3,12,4,121,0,0,0,7,0,13,18,33,7,0,10,5,91,0,0,3,0,7,4,12,21,20,7,40,4,118,0,0,0,0,3,10,4,16,18,9,21,0,80,0,0,0,0,0,0,0,3,3,9,23,0,48,0,0,4,3,5
503011035,0,0,4,6,4,7,16,36,26,7,19,3,126,0,0,4,4,3,0,7,10,7,0,0,4,43,3,0,3,3,0,6,9,13,6,0,0,0,52,0,0,9,0,7,3,12,11,10,4,4,3,64,0,0,6,8,11,27,24,17,9,5,0,7,106,0,0,0,4,0,5,0,14,5,6,3,0,46,4,3,0,3,8,24,19,18,14,3,5,0,99,0,0,0,4,3,26,20,36,11,9,5,0,111,0,0,7,3,4,22,18,32,24,10,10,3,131,0,6,0,7,0,8,25,35,15,7,8,0,112,0,0,6,5,7,5,19,46,39,15,18,0,161,0,0,0,0,9,3,10,24,23,7,9,4,93,0,0,0,0,0,6,20,32,40,26,135,8,270,0,0,0,0,6,4,9,13,25,22,66,5,149,0,0,0,0,0,0,0,10,5,12,53,0,84,4,0,6,0,0
503011036,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,6,12,12,0,0,0,3,0,0,4,0,0,0,39,10,20,0,0,0,0,0,3,0,0,0,4,46,4,5,4,0,0,6,0,0,0,0,0,5,23,0,0,7,3,0,3,0,0,0,0,0,0,15,0,0,4,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3,0,0,5,0,3,3,0,18,0,0,0,0,0,0,4,5,4,0,0,0,22,0,0,0,0,6,0,0,3,3,3,4,3,28,0,0,0,3,10,8,4,15,4,6,9,3,60,0,0,0,8,8,4,0,7,7,5,8,4,43,0,0,0,6,9,6,0,9,13,13,67,0,110,0,0,0,0,3,5,3,6,4,9,25,4,52,0,0,0,4,0,4,0,0,9,4,17,0,39,0,0,6,6,17
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021038,0,0,0,0,0,0,0,4,0,0,0,4,10,0,0,0,4,0,0,0,4,0,0,0,0,11,6,8,7,0,0,5,6,3,0,0,0,6,36,9,20,0,5,0,0,6,0,0,0,0,6,53,0,5,6,4,11,3,6,10,3,0,5,0,55,0,0,4,3,0,0,5,6,0,0,0,0,18,0,4,5,7,5,3,14,10,0,0,0,3,60,0,0,3,10,3,6,15,26,10,0,0,0,69,0,0,0,0,4,13,22,38,11,0,0,0,94,0,0,0,0,5,3,25,35,11,4,4,0,94,0,0,0,6,3,10,40,68,19,8,9,0,163,0,0,0,0,8,5,21,59,25,4,3,0,125,0,0,0,0,0,3,17,49,37,16,11,0,137,0,0,0,0,0,0,9,55,39,11,9,0,129,0,0,0,0,0,0,6,19,27,17,7,3,75,0,0,4,0,0
503021039,0,0,3,6,4,3,4,10,4,0,0,3,38,0,0,4,0,0,8,0,0,0,0,0,0,25,12,12,17,13,3,12,14,9,0,0,0,0,96,14,40,23,13,7,21,3,8,5,0,0,5,136,0,14,22,20,17,29,27,15,0,3,0,9,152,0,0,6,4,3,7,8,6,0,0,0,0,32,0,0,7,15,5,39,45,14,5,0,3,0,149,5,3,3,14,18,50,51,34,19,0,3,7,207,0,0,0,12,11,61,78,47,15,0,3,6,234,4,0,7,3,7,29,75,45,9,4,7,0,189,0,0,10,11,16,30,80,105,32,9,9,7,299,0,0,5,3,6,11,54,73,28,10,4,0,191,0,0,0,0,9,5,31,68,35,8,31,0,192,0,0,0,4,4,4,23,46,37,16,19,0,155,0,0,0,0,0,0,4,22,17,11,23,0,78,0,0,4,11,6
503021040,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,12,8,9,4,5,0,3,4,8,0,0,0,4,47,7,20,3,4,0,3,9,3,0,0,0,9,55,0,3,3,9,6,11,6,5,0,0,0,0,45,0,0,4,0,0,0,0,5,0,0,0,5,15,0,3,5,3,7,10,10,10,5,4,0,0,57,0,0,3,4,5,10,19,17,6,0,0,0,63,0,0,0,8,4,9,10,24,15,5,3,4,85,0,0,0,3,5,6,20,28,8,3,0,5,74,0,0,0,0,4,14,12,43,23,0,4,0,110,0,0,0,3,5,7,18,34,23,3,7,0,98,0,0,0,0,4,0,13,19,43,15,8,0,107,0,0,0,0,3,0,6,41,27,3,11,0,99,0,0,0,0,0,0,4,10,20,13,4,0,57,0,0,0,3,4
503021042,0,0,0,0,0,3,5,7,5,0,7,5,44,10,14,3,3,0,4,5,9,5,0,0,0,52,28,44,19,7,7,10,16,9,3,0,4,8,155,23,72,19,16,13,6,5,4,3,0,5,5,172,7,15,18,25,17,17,12,10,0,0,0,5,116,5,3,13,5,0,4,9,5,0,0,0,0,43,0,3,7,21,8,25,29,21,11,3,0,3,141,4,6,7,7,20,24,37,36,13,5,0,6,157,7,3,5,6,20,28,49,36,26,4,7,3,187,0,0,6,3,0,19,49,38,30,0,10,4,172,0,0,3,8,8,20,62,58,52,20,20,5,256,0,0,3,0,7,13,30,57,17,9,13,3,145,0,0,0,10,3,12,31,64,81,66,135,6,412,0,0,0,0,0,4,13,45,47,41,39,0,199,0,0,0,0,0,0,0,15,36,48,68,0,176,0,4,3,4,0
503021043,0,0,4,5,3,9,16,12,0,0,0,3,64,3,7,5,3,5,3,3,3,0,0,0,7,38,9,19,15,11,9,18,11,8,3,3,4,3,102,7,32,26,13,10,14,18,3,6,0,0,11,137,9,10,12,18,22,36,29,9,0,0,0,8,144,0,0,5,11,0,11,11,6,0,0,0,0,54,0,5,12,23,24,53,62,14,5,3,0,0,210,0,0,7,27,23,67,87,21,6,0,4,4,252,0,0,5,13,20,58,93,42,7,6,0,3,252,0,0,0,7,11,53,77,39,12,0,3,0,210,0,0,3,9,14,63,121,58,26,3,9,3,306,0,0,0,4,11,21,67,49,34,7,11,3,197,0,0,0,0,9,19,56,41,46,28,53,0,257,0,0,0,0,5,6,20,37,34,25,25,0,155,0,0,0,0,0,4,8,21,24,15,27,0,103,3,4,8,8,3
503021295,0,0,0,5,0,3,15,12,15,9,7,0,79,7,0,0,0,0,0,6,3,6,3,0,0,27,12,16,13,5,3,7,9,3,4,0,0,3,68,29,42,10,11,4,4,7,5,9,0,0,4,116,0,5,7,8,7,6,0,9,7,0,4,5,61,0,0,17,3,0,3,8,4,5,0,0,3,40,0,3,6,8,0,21,17,18,10,6,9,5,98,0,0,6,10,4,19,28,26,19,4,6,9,116,0,0,6,4,6,13,31,38,25,9,4,0,137,0,0,0,3,7,13,18,35,23,13,11,3,113,0,0,3,6,0,13,28,73,57,30,32,12,252,0,0,0,0,3,6,23,50,50,26,12,0,169,0,0,0,4,5,9,20,67,108,67,131,14,416,0,0,0,0,0,0,3,29,52,44,29,3,171,0,0,0,0,0,0,4,11,25,27,24,0,102,0,0,3,3,0
503021296,0,5,4,0,4,9,4,14,9,3,0,14,63,0,3,4,3,0,5,0,5,0,0,0,0,19,24,26,17,18,14,14,9,4,0,0,0,4,136,20,33,11,10,9,5,4,12,3,0,0,5,117,0,7,12,14,15,29,22,13,9,6,3,0,133,5,6,11,7,4,7,10,10,0,0,0,3,59,5,0,6,11,14,24,30,24,10,0,0,9,140,0,0,0,24,10,30,39,31,12,5,5,7,167,0,0,8,15,15,26,37,41,16,0,8,3,174,0,0,5,9,5,17,45,60,18,3,4,3,177,3,0,0,11,5,34,55,127,48,15,7,9,306,0,0,0,3,0,12,26,67,34,4,5,5,167,0,0,0,8,6,5,28,82,63,21,10,0,228,0,0,3,0,0,4,20,47,47,16,16,0,165,0,0,0,0,0,0,3,19,32,20,13,0,92,0,9,3,0,4
503021297,0,0,0,0,0,0,6,20,25,9,4,3,76,5,5,0,0,0,3,0,0,5,0,0,0,26,14,21,11,6,3,10,3,8,0,0,0,4,78,13,33,3,8,0,3,0,0,3,0,0,0,77,5,6,5,6,0,5,10,11,8,0,0,3,64,0,0,8,0,0,0,3,0,0,0,5,0,23,0,3,7,0,0,19,12,10,22,9,0,9,91,0,0,6,4,0,19,20,16,22,11,7,3,107,0,0,0,4,5,13,25,49,35,12,12,8,159,0,0,0,6,6,11,31,61,48,17,12,10,188,0,0,0,0,6,10,30,88,86,35,29,11,301,0,0,0,0,0,4,16,47,42,11,7,7,147,0,0,0,0,0,14,23,111,160,110,130,33,585,0,0,0,0,5,3,0,37,70,39,18,0,173,0,0,0,0,0,0,0,12,44,29,23,4,117,0,0,0,0,0
504011044,5,0,4,0,0,0,7,0,0,0,0,5,27,4,3,4,0,0,0,3,0,0,0,0,0,20,15,24,15,4,0,3,4,0,0,0,0,9,81,19,40,24,15,9,9,7,5,0,0,0,4,135,11,10,18,13,6,19,40,13,0,0,0,13,140,0,0,18,16,5,3,11,4,0,0,0,5,59,0,3,18,15,14,9,44,14,3,0,0,9,122,0,3,14,11,10,18,45,25,0,0,0,7,141,0,0,7,12,11,22,38,35,4,0,0,0,131,0,4,3,4,9,10,52,38,0,0,0,3,132,0,0,0,8,0,9,61,58,7,0,0,8,157,0,6,0,6,0,3,41,53,11,0,5,0,116,0,0,3,0,0,3,18,27,3,3,0,0,60,0,0,0,0,0,0,14,36,10,0,0,3,63,0,0,0,0,0,0,3,14,3,0,0,0,21,0,0,6,3,6
