SA2_CODE_2021,C16_CF_NCu15DS_MR_1000_1399,C16_CF_NCu15DS_MR_1400_1799,C16_CF_NCu15DS_MR_1800_2399,C16_CF_NCu15DS_MR_2400_2999,C16_CF_NCu15DS_MR_3000_3999,C16_CF_NCu15DS_MR_4000over,C16_CF_NCu15DS_MR_NS,C16_CF_NCu15DS_Tot,C16_CF_NDCO_MR_0_299,C16_CF_NDCO_MR_300_449,C16_CF_NDCO_MR_450_599,C16_CF_NDCO_MR_600_799,C16_CF_NDCO_MR_800_999,C16_CF_NDCO_MR_1000_1399,C16_CF_NDCO_MR_1400_1799,C16_CF_NDCO_MR_1800_2399,C16_CF_NDCO_MR_2400_2999,C16_CF_NDCO_MR_3000_3999,C16_CF_NDCO_MR_4000over,C16_CF_NDCO_MR_NS,C16_CF_NDCO_Tot,C16_CF_Tot_MR_0_299,C16_CF_Tot_MR_300_449,C16_CF_Tot_MR_450_599,C16_CF_Tot_MR_600_799,C16_CF_Tot_MR_800_999,C16_CF_Tot_MR_1000_1399,C16_CF_Tot_MR_1400_1799,C16_CF_Tot_MR_1800_2399,C16_CF_Tot_MR_2400_2999,C16_CF_Tot_MR_3000_3999,C16_CF_Tot_MR_4000over,C16_CF_Tot_MR_NS,C16_CF_Tot_Tot,C16_1PF_Cu15DS_MR_0_299,C16_1PF_Cu15DS_MR_300_449,C16_1PF_Cu15DS_MR_450_599,C16_1PF_Cu15DS_MR_600_799,C16_1PF_Cu15DS_MR_800_999,C16_1PF_Cu15DS_MR_1000_1399,C16_1PF_Cu15DS_MR_1400_1799,C16_1PF_Cu15DS_MR_1800_2399,C16_1PF_Cu15DS_MR_2400_2999,C16_1PF_Cu15DS_MR_3000_3999,C16_1PF_Cu15DS_MR_4000over,C16_1PF_Cu15DS_MR_NS,C16_1PF_Cu15DS_Tot,C16_1PF_CU15_NDS_MR_0_299,C16_1PF_CU15_NDS_MR_300_449,C16_1PF_CU15_NDS_MR_450_599,C16_1PF_CU15_NDS_MR_600_799,C16_1PF_CU15_NDS_MR_800_999,C16_1PF_CU15_NDS_MR_1000_1399,C16_1PF_CU15_NDS_MR_1400_1799,C16_1PF_CU15_NDS_MR_1800_2399,C16_1PF_CU15_NDS_MR_2400_2999,C16_1PF_CU15_NDS_MR_3000_3999,C16_1PF_CU15_NDS_MR_4000over,C16_1PF_CU15_NDS_MR_NS,C16_1PF_CU15_NDS_Tot,C16_1PF_NCu15DS_MR_0_299,C16_1PF_NCu15DS_MR_300_449,C16_1PF_NCu15DS_MR_450_599,C16_1PF_NCu15DS_MR_600_799,C16_1PF_NCu15DS_MR_800_999,C16_1PF_NCu15DS_MR_1000_1399,C16_1PF_NCu15DS_MR_1400_1799,C16_1PF_NCu15DS_MR_1800_2399,C16_1PF_NCu15DS_MR_2400_2999,C16_1PF_NCu15DS_MR_3000_3999,C16_1PF_NCu15DS_MR_4000over,C16_1PF_NCu15DS_MR_NS,C16_1PF_NCu15DS_Tot,C16_1PF_NDCO_MR_0_299,C16_1PF_NDCO_MR_300_449,C16_1PF_NDCO_MR_450_599,C16_1PF_NDCO_MR_600_799,C16_1PF_NDCO_MR_800_999,C16_1PF_NDCO_MR_1000_1399,C16_1PF_NDCO_MR_1400_1799,C16_1PF_NDCO_MR_1800_2399,C16_1PF_NDCO_MR_2400_2999,C16_1PF_NDCO_MR_3000_3999,C16_1PF_NDCO_MR_4000over,C16_1PF_NDCO_MR_NS,C16_1PF_NDCO_Tot,C16_1PF_Tot_MR_0_299,C16_1PF_Tot_MR_300_449,C16_1PF_Tot_MR_450_599,C16_1PF_Tot_MR_600_799,C16_1PF_Tot_MR_800_999,C16_1PF_Tot_MR_1000_1399,C16_1PF_Tot_MR_1400_1799,C16_1PF_Tot_MR_1800_2399,C16_1PF_Tot_MR_2400_2999,C16_1PF_Tot_MR_3000_3999,C16_1PF_Tot_MR_4000over,C16_1PF_Tot_MR_NS,C16_1PF_Tot_Tot,C16_Tot_MR_0_299,C16_Tot_MR_300_449,C16_Tot_MR_450_599,C16_Tot_MR_600_799,C16_Tot_MR_800_999,C16_Tot_MR_1000_1399,C16_Tot_MR_1400_1799,C16_Tot_MR_1800_2399,C16_Tot_MR_2400_2999,C16_Tot_MR_3000_3999,C16_Tot_MR_4000over,C16_Tot_MR_NS,C16_Tot_Tot,C21_CFNC_MR_0_299,C21_CFNC_MR_300_449,C21_CFNC_MR_450_599,C21_CFNC_MR_600_799,C21_CFNC_MR_800_999,C21_CFNC_MR_1000_1399,C21_CFNC_MR_1400_1799,C21_CFNC_MR_1800_2399,C21_CFNC_MR_2400_2999,C21_CFNC_MR_3000_3999,C21_CFNC_MR_4000over,C21_CFNC_MR_NS,C21_CFNC_Tot,C21_CF_Cu15DS_MR_0_299,C21_CF_Cu15DS_MR_300_449,C21_CF_Cu15DS_MR_450_599,C21_CF_Cu15DS_MR_600_799,C21_CF_Cu15DS_MR_800_999,C21_CF_Cu15DS_MR_1000_1399,C21_CF_Cu15DS_MR_1400_1799,C21_CF_Cu15DS_MR_1800_2399,C21_CF_Cu15DS_MR_2400_2999,C21_CF_Cu15DS_MR_3000_3999,C21_CF_Cu15DS_MR_4000over,C21_CF_Cu15DS_MR_NS,C21_CF_Cu15DS_Tot,C21_CF_Cu15NDS_MR_0_299,C21_CF_Cu15NDS_MR_300_449,C21_CF_Cu15NDS_MR_450_599,C21_CF_Cu15NDS_MR_600_799,C21_CF_Cu15NDS_MR_800_999,C21_CF_Cu15NDS_MR_1000_1399,C21_CF_Cu15NDS_MR_1400_1799,C21_CF_Cu15NDS_MR_1800_2399,C21_CF_Cu15NDS_MR_2400_2999,C21_CF_Cu15NDS_MR_3000_3999,C21_CF_Cu15NDS_MR_4000over,C21_CF_Cu15NDS_MR_NS,C21_CF_Cu15NDS_Tot,C21_CF_NCu15DS_MR_0_299,C21_CF_NCu15DS_MR_300_449,C21_CF_NCu15DS_MR_450_599,C21_CF_NCu15DS_MR_600_799,C21_CF_NCu15DS_MR_800_999,C21_CF_NCu15DS_MR_1000_1399,C21_CF_NCu15DS_MR_1400_1799,C21_CF_NCu15DS_MR_1800_2399,C21_CF_NCu15DS_MR_2400_2999,C21_CF_NCu15DS_MR_3000_3999,C21_CF_NCu15DS_MR_4000over,C21_CF_NCu15DS_MR_NS,C21_CF_NCu15DS_Tot,C21_CF_NDCO_MR_0_299,C21_CF_NDCO_MR_300_449,C21_CF_NDCO_MR_450_599,C21_CF_NDCO_MR_600_799,C21_CF_NDCO_MR_800_999,C21_CF_NDCO_MR_1000_1399,C21_CF_NDCO_MR_1400_1799,C21_CF_NDCO_MR_1800_2399,C21_CF_NDCO_MR_2400_2999,C21_CF_NDCO_MR_3000_3999,C21_CF_NDCO_MR_4000over,C21_CF_NDCO_MR_NS,C21_CF_NDCO_Tot,C21_CF_Tot_MR_0_299,C21_CF_Tot_MR_300_449,C21_CF_Tot_MR_450_599,C21_CF_Tot_MR_600_799,C21_CF_Tot_MR_800_999,C21_CF_Tot_MR_1000_1399,C21_CF_Tot_MR_1400_1799,C21_CF_Tot_MR_1800_2399,C21_CF_Tot_MR_2400_2999,C21_CF_Tot_MR_3000_3999,C21_CF_Tot_MR_4000over,C21_CF_Tot_MR_NS,C21_CF_Tot_Tot,C21_1PF_Cu15DS_MR_0_299,C21_1PF_Cu15DS_MR_300_449,C21_1PF_Cu15DS_MR_450_599,C21_1PF_Cu15DS_MR_600_799,C21_1PF_Cu15DS_MR_800_999,C21_1PF_Cu15DS_MR_1000_1399,C21_1PF_Cu15DS_MR_1400_1799,C21_1PF_Cu15DS_MR_1800_2399,C21_1PF_Cu15DS_MR_2400_2999,C21_1PF_Cu15DS_MR_3000_3999
503011033,10,9,28,5,24,36,5,138,9,5,0,0,0,4,4,10,9,6,10,6,51,39,15,5,15,17,48,27,111,56,142,303,35,813,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,9,0,20,4,0,0,0,0,0,9,5,0,3,3,0,20,0,0,0,0,0,4,0,0,4,4,6,0,27,10,0,0,3,4,7,7,8,5,10,19,0,74,61,17,13,20,21,63,39,132,74,183,361,50,1042,25,5,3,6,9,9,11,28,20,31,45,8,197,3,0,0,0,5,8,9,14,15,33,62,8,147,15,8,0,7,6,15,12,41,32,103,211,26,465,11,3,0,4,0,7,4,14,12,26,64,10,165,3,0,7,0,6,0,0,10,10,11,20,5,64,29,7,8,6,12,37,27,77,61,175,356,46,835,0,0,0,0,0,0,0,0,5,6
503011034,9,10,6,8,20,43,6,110,3,0,0,0,0,6,0,7,6,5,13,3,55,30,7,4,8,9,38,21,55,42,105,244,41,589,0,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,6,3,0,0,3,6,4,31,4,0,0,0,0,0,0,5,5,4,4,6,30,6,0,0,0,0,0,3,0,0,0,4,0,17,10,0,0,0,0,5,8,6,5,12,16,10,78,67,5,13,9,17,58,49,88,68,147,311,58,897,22,9,7,4,8,23,6,26,16,38,70,21,249,0,0,0,0,5,0,7,4,9,11,41,6,86,8,0,0,0,3,15,14,34,26,85,183,28,396,7,4,0,0,9,11,6,15,16,17,68,16,160,9,0,0,0,0,4,0,4,3,7,16,0,53,32,3,0,0,13,27,32,61,50,116,306,52,699,0,0,0,0,0,4,0,5,0,0
503011035,14,11,13,17,23,86,12,198,15,5,3,6,3,10,6,3,3,11,41,8,100,69,8,10,16,7,44,29,63,61,121,471,52,957,0,0,0,0,0,0,0,0,0,3,7,0,15,4,0,0,0,0,3,4,5,0,7,4,3,30,3,0,0,0,0,4,0,3,4,3,13,0,29,3,0,0,0,0,7,5,3,0,0,3,6,23,14,5,3,6,0,10,11,15,7,10,21,10,105,121,20,15,21,21,83,51,101,80,167,574,82,1338,40,6,5,10,9,26,17,28,15,29,94,14,284,7,0,3,0,5,7,3,9,8,15,109,11,181,17,0,0,4,0,10,10,26,29,69,279,34,485,17,0,5,3,0,8,9,12,16,22,101,14,208,6,0,3,0,3,3,0,9,3,7,34,9,85,45,0,6,9,8,34,24,57,52,122,518,74,959,0,0,0,0,0,0,0,4,0,0
503011036,11,6,15,11,28,46,0,138,3,0,0,3,0,0,0,9,3,4,13,9,49,31,0,5,11,17,28,26,57,45,112,265,28,633,0,0,0,0,0,0,0,0,0,4,5,0,9,0,0,0,0,0,5,3,0,4,0,10,0,23,0,0,0,0,0,0,0,4,6,0,0,0,24,0,0,0,0,0,4,0,0,0,0,8,0,27,0,0,4,0,3,11,9,14,11,9,19,0,80,57,14,14,14,26,52,49,91,69,140,348,30,903,14,5,6,4,8,3,8,24,21,25,56,19,190,0,0,0,0,0,5,5,13,9,17,64,11,133,7,0,0,4,0,4,12,34,32,93,171,21,392,10,0,8,6,3,5,3,13,5,32,64,12,161,7,0,0,0,0,0,3,5,3,9,10,4,50,23,5,6,3,4,23,28,74,56,150,312,42,737,0,0,0,0,0,0,0,0,4,0
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021038,15,9,14,10,10,13,5,85,9,0,0,0,6,3,7,6,3,5,3,3,57,36,9,13,17,31,65,62,126,100,169,159,30,807,0,0,0,0,0,3,5,0,0,0,5,0,13,3,0,0,0,0,0,10,11,7,10,8,5,50,0,0,0,0,0,4,0,3,0,4,0,0,26,0,0,0,6,0,0,0,0,4,0,3,4,21,6,7,6,4,0,16,16,20,7,13,10,4,108,55,21,21,26,41,108,102,189,163,251,246,45,1274,13,12,0,4,16,31,39,88,57,50,57,15,381,3,3,0,0,5,3,8,23,15,19,23,4,90,9,0,5,7,10,29,37,108,113,174,146,20,658,5,0,0,5,4,6,9,18,15,11,17,4,97,3,0,0,0,4,6,9,5,0,9,12,4,54,25,9,10,12,18,49,61,150,142,210,190,30,900,0,0,0,0,0,0,0,0,0,5
503021039,13,15,34,14,19,40,5,175,9,0,0,9,3,5,8,10,6,10,16,0,75,49,11,16,21,20,67,60,157,117,153,251,27,959,0,0,0,0,0,5,0,7,0,4,0,0,20,4,0,0,0,0,8,12,9,5,7,7,0,53,0,3,0,0,3,0,5,3,5,6,0,0,32,3,4,0,0,5,6,0,7,3,0,3,0,35,8,3,0,4,7,17,19,24,16,17,13,6,140,84,24,23,34,41,138,125,283,203,256,368,42,1618,28,11,12,11,17,57,68,96,74,86,106,20,596,5,0,0,3,3,8,5,20,11,22,35,4,121,15,0,0,5,5,43,43,108,91,152,189,28,685,11,3,0,0,5,15,19,31,15,28,29,5,167,6,0,0,3,4,7,12,14,11,11,15,7,86,42,4,8,13,19,72,76,168,129,210,262,45,1060,0,0,0,0,3,0,0,4,0,0
503021040,9,9,15,3,14,6,3,71,3,3,3,3,4,4,3,4,6,13,0,5,50,25,8,5,14,14,59,46,89,71,134,106,24,594,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,4,7,4,9,3,4,31,4,0,0,0,0,3,0,3,0,3,0,0,13,0,0,0,0,0,0,0,0,5,4,0,0,14,3,0,0,0,3,6,6,13,7,15,3,4,65,46,8,10,21,23,80,80,159,129,209,170,30,963,14,0,3,4,3,30,29,61,67,69,51,12,354,5,0,0,0,0,0,10,18,11,10,15,0,75,7,0,0,3,6,16,26,80,68,125,105,17,457,3,0,0,0,3,5,8,13,0,16,16,10,76,8,0,0,0,0,3,6,10,14,8,13,0,57,23,8,3,3,13,29,46,114,94,159,141,27,661,0,0,0,0,0,0,5,0,0,4
503021042,13,8,15,3,12,34,0,104,3,0,0,3,0,3,3,7,4,9,14,6,59,27,3,7,16,13,49,46,88,67,162,265,21,768,5,0,0,0,0,3,0,0,0,3,0,0,13,8,0,0,3,0,11,4,8,3,13,7,0,50,0,0,0,0,0,6,7,9,3,9,6,0,40,6,3,0,0,4,4,0,0,0,6,3,0,33,13,3,0,8,4,18,13,21,6,28,17,4,138,80,16,16,22,22,104,93,168,131,241,379,32,1308,29,8,7,5,12,31,41,53,44,74,85,12,396,3,0,0,0,0,0,6,16,8,17,43,7,103,13,0,3,3,0,17,34,68,55,126,217,27,581,7,3,0,0,4,9,19,7,13,25,47,8,148,3,0,0,4,3,12,4,5,8,7,14,4,57,34,6,3,11,11,40,64,100,89,181,318,42,894,0,0,0,0,4,0,0,0,5,4
503021043,9,11,11,10,13,25,4,106,9,0,0,3,3,19,3,11,0,10,10,0,66,45,14,10,13,27,74,78,111,103,182,274,37,965,0,0,0,0,3,0,5,3,0,3,3,0,14,0,0,0,0,5,7,5,14,10,8,3,0,64,3,0,0,0,3,5,3,10,0,0,0,0,25,0,0,4,5,4,4,3,4,0,0,10,0,37,7,4,3,4,9,23,18,24,11,17,18,5,143,77,24,23,35,52,139,135,205,162,265,376,52,1552,26,7,5,13,25,50,45,63,47,78,72,16,454,6,0,0,3,3,7,7,13,18,26,35,5,130,22,4,6,11,20,53,52,85,99,162,243,30,783,7,3,4,0,0,14,9,19,14,24,31,6,136,3,3,0,0,4,5,3,4,9,6,8,0,60,45,12,8,12,30,73,70,127,137,219,324,44,1104,0,0,0,0,0,0,0,0,0,0
503021295,0,4,3,0,9,6,0,32,3,0,0,0,0,0,3,0,0,8,7,0,29,9,0,0,4,4,9,8,34,27,41,32,11,180,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,12,3,0,0,0,0,0,4,0,0,5,0,0,15,3,0,0,4,0,0,0,3,0,0,0,0,18,7,0,0,4,3,6,4,4,6,11,8,0,41,30,7,4,7,16,50,62,115,90,112,102,23,621,15,6,0,5,11,43,59,85,48,59,54,20,415,0,0,0,0,0,0,0,3,0,0,0,0,4,9,0,3,0,3,17,19,28,16,29,17,8,152,0,0,0,0,0,0,4,0,3,0,7,3,20,0,0,0,0,0,4,3,3,3,6,5,4,31,14,0,3,0,7,23,25,38,21,36,26,12,210,0,0,0,0,0,0,0,0,0,0
503021296,6,0,3,6,0,6,0,20,0,0,0,0,0,8,0,4,0,0,11,0,24,5,3,0,4,3,15,13,38,38,39,47,9,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,10,0,0,0,0,0,7,5,0,3,0,0,0,10,0,0,0,0,5,6,0,0,0,5,0,0,17,0,4,0,0,0,9,3,0,4,5,3,0,31,28,12,4,0,14,51,62,137,101,122,95,15,646,15,3,4,10,17,41,66,82,52,50,38,18,400,0,0,0,0,0,0,0,0,0,3,0,0,6,10,0,0,0,8,19,33,35,39,34,36,7,224,0,0,0,0,0,0,6,6,0,4,10,0,28,0,0,0,0,0,5,0,6,0,4,0,0,19,12,0,5,0,9,18,35,50,42,42,47,8,279,0,0,0,0,0,0,0,0,0,0
503021297,0,0,9,0,0,7,0,13,0,0,0,0,0,0,0,4,0,0,5,0,13,8,0,0,0,0,3,3,28,8,7,21,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,8,0,0,3,0,15,0,0,0,0,0,0,3,8,4,0,5,3,33,13,9,3,5,12,19,51,96,54,61,49,7,378,13,3,4,5,8,28,54,68,46,24,26,12,290,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,13,9,24,15,14,7,6,92,4,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,6,5,0,17,4,0,0,0,0,11,14,22,20,19,23,11,129,0,0,0,0,0,0,0,0,0,0
504011044,24,13,31,23,12,15,5,128,13,5,3,9,19,22,17,26,4,13,3,3,130,34,13,9,30,42,125,152,277,156,128,63,35,1068,0,0,0,0,3,0,3,4,6,0,0,0,18,4,0,4,6,5,17,22,21,6,6,6,5,102,0,0,0,0,0,3,12,4,6,0,0,0,38,7,3,7,3,6,11,13,11,0,6,0,4,80,19,8,9,9,20,35,46,43,14,15,7,5,232,84,44,34,57,76,217,266,468,255,198,99,57,1856,31,13,7,11,20,87,126,170,58,45,28,25,621,3,0,0,4,7,22,16,29,14,11,12,3,118,17,3,9,11,12,57,124,245,117,85,49,36,759,6,4,4,8,4,15,21,32,18,19,3,4,129,14,5,0,3,9,20,16,26,16,12,5,8,140,37,13,11,20,29,111,180,327,165,133,63,56,1147,0,0,0,0,0,9,5,7,0,0
504011045,25,15,42,33,21,15,10,198,10,5,5,10,7,18,17,25,21,15,14,4,148,68,22,24,33,42,158,194,350,289,268,134,56,1644,5,0,0,0,3,0,4,6,3,0,3,0,31,3,0,0,0,0,17,12,16,18,14,3,3,101,5,0,3,0,3,9,12,12,13,4,3,4,62,9,3,3,14,8,11,9,16,15,9,6,0,105,19,7,7,15,16,44,39,54,42,27,15,10,303,146,47,57,65,89,284,325,602,510,458,222,86,2880,44,22,8,27,31,101,158,271,156,104,69,48,1038,4,0,0,3,4,19,14,44,33,34,12,12,189,33,10,5,18,23,90,166,412,227,228,90,52,1348,25,0,4,8,5,18,28,47,25,31,15,15,222,5,3,5,9,7,24,28,31,19,22,16,11,171,65,13,13,36,40,156,235,537,308,303,134,83,1929,0,0,0,0,0,7,3,6,0,0
504011046,0,3,8,9,12,4,5,50,3,0,0,0,4,4,3,5,5,7,3,3,40,23,5,0,11,18,39,52,95,69,100,56,19,473,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,3,3,4,10,8,3,4,3,0,47,0,0,0,0,4,0,0,6,6,0,0,0,22,0,0,0,0,4,0,6,6,0,3,8,0,32,3,3,0,7,11,9,16,20,7,10,14,0,110,55,18,9,28,34,101,140,245,155,177,105,37,1106,26,4,4,16,22,75,106,120,73,55,38,18,557,0,0,0,0,0,0,4,11,7,12,4,6,50,11,0,0,4,10,36,63,103,68,65,33,18,413,3,0,0,0,3,4,5,11,8,8,8,4,56,4,0,0,0,6,4,0,8,5,4,9,3,43,18,0,0,3,19,47,70,132,88,93,62,27,566,0,0,0,0,3,0,0,4,0,0
504011047,18,33,27,21,12,12,5,155,14,6,7,11,3,23,20,34,25,19,10,10,173,49,13,27,36,41,146,186,318,220,112,63,37,1238,0,5,0,0,0,7,5,0,4,0,0,3,22,6,3,0,0,5,17,19,21,10,4,0,7,104,0,7,8,4,4,8,17,10,5,5,0,0,63,4,3,0,5,3,12,17,20,10,5,0,7,90,13,18,5,13,15,45,51,56,26,15,8,17,273,103,49,42,62,84,259,328,525,342,208,100,78,2184,49,18,16,23,15,93,158,200,70,45,19,42,748,10,0,0,3,5,12,29,37,24,7,14,9,149,26,7,5,7,24,89,186,273,109,78,31,43,884,11,3,9,3,8,26,39,39,14,18,12,7,191,16,5,3,9,7,28,27,44,21,20,8,15,193,60,13,18,24,45,153,287,388,167,127,54,80,1414,0,0,0,0,0,7,4,4,0,0
504011048,14,16,19,12,12,7,0,93,7,4,3,6,4,14,5,21,11,9,0,9,96,19,8,10,18,12,61,69,135,83,79,31,22,557,0,0,0,0,0,5,0,0,0,0,0,0,6,6,3,0,0,0,4,7,8,6,3,0,0,33,0,0,0,0,0,10,6,0,0,0,0,0,17,4,0,3,3,0,5,6,7,0,3,0,4,42,7,3,3,5,3,20,20,17,8,4,5,3,100,37,23,19,38,22,101,99,213,119,108,48,34,868,18,3,4,8,9,23,27,52,28,19,13,22,224,8,0,0,4,4,11,13,20,13,7,11,6,79,10,0,0,5,5,29,43,99,40,41,18,20,310,4,0,6,6,4,9,18,25,13,11,3,0,103,9,3,4,0,3,12,15,16,13,12,0,15,95,18,7,10,13,13,60,89,156,82,71,34,42,585,0,0,0,0,0,0,0,4,0,0
504021049,3,3,9,3,4,0,0,32,0,0,0,4,0,6,8,11,4,0,5,3,51,3,6,6,5,5,30,32,71,41,27,13,15,261,0,0,0,0,4,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,11,0,0,0,0,24,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,7,0,4,0,0,0,4,30,3,0,5,4,6,16,3,15,9,3,0,3,71,10,10,10,13,19,55,54,106,64,50,29,25,457,9,4,5,0,6,9,28,34,27,19,12,15,155,0,0,0,0,0,3,5,18,4,5,3,3,45,0,0,0,3,3,15,23,43,29,12,9,6,136,0,0,0,0,0,3,6,11,8,0,0,0,36,3,0,0,4,3,5,4,11,7,0,3,6,39,10,8,4,4,5,30,38,76,42,13,17,7,256,0,0,0,0,0,0,0,4,0,0
504021050,12,10,26,11,16,16,3,125,4,0,4,8,9,10,10,18,8,11,8,0,78,26,10,4,12,29,55,69,159,126,130,62,22,715,0,0,0,0,0,4,6,3,0,0,4,0,10,5,0,0,0,0,5,6,12,0,7,6,0,46,3,0,0,5,0,3,4,9,6,0,0,0,25,0,0,0,0,0,3,11,4,4,3,6,0,33,8,3,7,5,6,16,24,22,14,11,9,0,120,60,20,12,26,43,110,125,238,165,197,88,40,1120,15,8,9,14,8,35,60,70,36,32,20,19,316,0,0,0,0,0,6,5,25,21,14,14,0,87,7,4,4,12,8,23,63,131,72,58,46,20,440,7,0,0,3,8,12,10,23,13,19,19,4,118,4,0,0,5,0,7,13,19,10,13,4,11,95,27,3,6,20,19,43,90,202,114,95,82,33,743,0,0,0,0,0,0,0,0,0,5
504021051,8,10,15,9,4,0,0,61,9,0,4,5,6,12,11,8,7,3,3,0,70,13,8,9,8,14,59,60,114,76,66,32,15,472,0,0,0,3,0,0,0,3,3,0,0,0,12,0,0,0,0,3,6,3,6,3,3,0,0,39,0,0,0,0,0,4,5,8,0,0,0,0,20,0,4,0,0,0,5,6,4,7,5,0,0,26,0,3,6,6,3,12,14,25,15,8,0,3,96,31,20,11,31,28,83,106,199,139,95,52,25,818,15,5,4,9,6,31,36,54,31,23,7,11,231,0,0,0,0,5,0,8,14,6,5,5,0,41,9,0,0,0,8,29,41,110,53,42,19,12,340,0,0,0,3,4,5,12,20,13,9,4,6,59,3,0,3,0,3,10,10,23,23,0,5,3,83,18,4,3,5,18,44,70,160,91,55,36,21,527,0,0,0,0,3,3,0,0,0,0
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,24,27,31,14,16,12,15,169,8,3,0,11,9,31,28,26,23,21,10,11,180,31,17,7,28,35,123,151,259,196,196,66,64,1176,0,0,0,0,0,3,9,6,0,6,0,0,27,4,3,3,0,3,8,14,9,6,14,0,3,76,0,0,4,0,0,4,3,12,8,3,0,0,41,5,5,0,3,7,4,15,14,6,9,0,10,69,13,3,11,3,11,24,34,50,19,29,3,8,210,89,40,30,54,72,196,258,423,304,312,121,99,1996,32,14,8,19,20,57,93,150,79,85,58,48,673,4,0,0,0,3,16,32,45,23,24,11,8,170,15,4,4,9,16,43,109,216,121,100,34,23,696,4,0,0,7,8,15,16,44,29,22,14,11,173,14,8,6,4,12,25,18,39,32,30,21,14,231,33,18,13,27,41,96,181,348,198,174,76,65,1264,0,0,0,0,0,3,3,7,0,0
504021054,8,15,23,19,13,12,5,107,8,3,0,7,11,33,20,30,19,14,3,6,157,23,9,8,25,25,93,130,230,113,64,38,31,802,0,0,0,4,5,3,0,4,0,0,0,0,14,8,0,4,11,3,15,20,23,7,0,3,7,102,4,0,0,4,4,6,7,6,4,0,0,0,42,6,10,10,7,4,19,17,15,9,8,0,0,113,21,6,15,23,14,38,50,42,19,14,4,11,265,66,32,33,72,71,207,254,404,175,122,57,57,1552,32,3,9,14,33,97,126,138,52,30,20,31,602,0,0,3,0,4,11,26,42,13,9,3,3,114,10,4,0,0,15,56,123,177,55,41,18,29,524,8,3,0,0,3,14,27,31,18,9,4,10,126,6,0,0,9,8,21,27,45,18,6,4,4,136,25,10,4,11,26,103,199,283,101,61,32,48,902,0,0,0,0,0,5,3,3,0,0
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
