SA2_CODE_2021,C21_1PF_Cu15DS_MR_4000over,C21_1PF_Cu15DS_MR_NS,C21_1PF_Cu15DS_Tot,C21_1PF_CU15_NDS_MR_0_299,C21_1PF_CU15_NDS_MR_300_449,C21_1PF_CU15_NDS_MR_450_599,C21_1PF_CU15_NDS_MR_600_799,C21_1PF_CU15_NDS_MR_800_999,C21_1PF_CU15_NDS_MR_1000_1399,C21_1PF_CU15_NDS_MR_1400_1799,C21_1PF_CU15_NDS_MR_1800_2399,C21_1PF_CU15_NDS_MR_2400_2999,C21_1PF_CU15_NDS_MR_3000_3999,C21_1PF_CU15_NDS_MR_4000over,C21_1PF_CU15_NDS_MR_NS,C21_1PF_CU15_NDS_Tot,C21_1PF_NCu15DS_MR_0_299,C21_1PF_NCu15DS_MR_300_449,C21_1PF_NCu15DS_MR_450_599,C21_1PF_NCu15DS_MR_600_799,C21_1PF_NCu15DS_MR_800_999,C21_1PF_NCu15DS_MR_1000_1399,C21_1PF_NCu15DS_MR_1400_1799,C21_1PF_NCu15DS_MR_1800_2399,C21_1PF_NCu15DS_MR_2400_2999,C21_1PF_NCu15DS_MR_3000_3999,C21_1PF_NCu15DS_MR_4000over,C21_1PF_NCu15DS_MR_NS,C21_1PF_NCu15DS_Tot,C21_1PF_NDCO_MR_0_299,C21_1PF_NDCO_MR_300_449,C21_1PF_NDCO_MR_450_599,C21_1PF_NDCO_MR_600_799,C21_1PF_NDCO_MR_800_999,C21_1PF_NDCO_MR_1000_1399,C21_1PF_NDCO_MR_1400_1799,C21_1PF_NDCO_MR_1800_2399,C21_1PF_NDCO_MR_2400_2999,C21_1PF_NDCO_MR_3000_3999,C21_1PF_NDCO_MR_4000over,C21_1PF_NDCO_MR_NS,C21_1PF_NDCO_Tot,C21_1PF_Tot_MR_0_299,C21_1PF_Tot_MR_300_449,C21_1PF_Tot_MR_450_599,C21_1PF_Tot_MR_600_799,C21_1PF_Tot_MR_800_999,C21_1PF_Tot_MR_1000_1399,C21_1PF_Tot_MR_1400_1799,C21_1PF_Tot_MR_1800_2399,C21_1PF_Tot_MR_2400_2999,C21_1PF_Tot_MR_3000_3999,C21_1PF_Tot_MR_4000over,C21_1PF_Tot_MR_NS,C21_1PF_Tot_Tot,C21_Tot_MR_0_299,C21_Tot_MR_300_449,C21_Tot_MR_450_599,C21_Tot_MR_600_799,C21_Tot_MR_800_999,C21_Tot_MR_1000_1399,C21_Tot_MR_1400_1799,C21_Tot_MR_1800_2399,C21_Tot_MR_2400_2999,C21_Tot_MR_3000_3999,C21_Tot_MR_4000over,C21_Tot_MR_NS,C21_Tot_Tot
505011074,0,0,14,0,0,0,4,3,12,19,13,7,6,0,4,67,0,0,0,0,0,0,7,8,3,0,0,0,33,4,0,4,4,3,8,9,14,0,0,0,5,50,4,6,4,4,8,20,39,40,14,7,0,11,156,60,27,17,34,46,144,277,481,172,152,75,80,1564
505011075,0,0,11,7,0,0,0,0,0,10,13,10,3,3,4,50,7,0,0,0,0,3,7,7,3,5,4,4,34,3,0,0,0,0,5,3,6,0,3,3,5,38,20,0,0,4,3,11,23,27,18,11,14,11,133,85,20,15,25,27,90,128,249,237,273,232,92,1477
505011076,0,0,12,0,0,0,0,0,7,0,8,3,0,0,0,27,0,0,0,0,4,3,0,3,3,4,5,3,25,5,0,0,0,0,0,0,0,3,3,4,7,25,3,0,0,0,4,12,5,16,8,6,14,8,86,69,16,11,19,35,104,118,249,286,418,332,109,1767
505011077,0,0,15,0,4,3,0,0,7,17,14,6,4,0,4,61,6,0,0,4,4,8,4,5,3,0,0,0,37,4,0,0,3,3,7,15,12,0,3,0,7,55,10,4,3,9,8,32,40,36,16,6,0,14,173,72,29,29,38,50,188,265,452,213,142,82,74,1656
505011078,0,5,22,4,0,0,6,0,5,16,20,13,3,0,0,65,0,0,0,0,3,6,9,11,0,5,0,7,48,3,0,0,0,5,8,6,9,9,0,0,3,49,14,0,5,3,9,24,31,47,19,11,0,11,178,94,28,27,44,60,171,248,539,280,189,87,105,1869
505011079,0,0,7,0,0,0,0,0,3,7,10,11,4,5,0,40,0,4,0,0,0,0,3,9,7,0,0,3,29,7,0,0,0,3,3,6,8,3,6,0,3,45,5,4,3,6,4,6,21,27,20,13,10,10,127,72,16,25,37,45,109,134,357,277,279,209,107,1671
505011080,0,0,8,0,0,0,0,4,0,7,7,4,3,0,0,33,0,0,0,0,0,0,8,0,10,0,0,0,19,0,0,0,0,0,10,0,5,0,0,0,6,23,3,0,0,0,5,14,14,11,12,8,3,7,86,64,14,15,15,26,93,105,224,184,182,151,76,1142
505011081,0,0,15,0,0,0,0,0,13,12,14,6,0,4,7,49,3,0,0,0,6,7,9,6,0,4,0,0,35,0,0,0,3,0,3,12,4,3,4,0,6,46,4,0,0,8,4,17,42,36,14,6,5,11,141,49,18,18,31,35,117,213,420,218,127,42,70,1368
505011082,5,0,13,5,0,0,0,0,3,0,6,4,4,5,0,36,0,0,0,0,0,0,0,6,6,0,4,0,13,4,0,0,4,0,3,6,0,3,0,4,0,31,6,4,0,6,0,3,9,17,14,6,15,10,87,80,22,11,21,35,94,99,171,168,246,254,84,1289
505011083,0,0,16,0,0,3,0,3,9,13,22,5,8,3,0,71,0,0,0,0,0,7,5,3,7,0,0,0,25,0,0,0,5,0,9,3,8,4,0,0,3,42,5,0,6,4,11,23,29,41,14,9,4,6,153,53,19,24,18,45,118,153,399,274,186,97,70,1463
505021084,0,0,25,7,0,0,6,5,14,22,24,3,9,0,0,101,0,0,0,0,4,3,3,6,8,5,0,3,34,0,0,0,4,9,13,15,15,3,3,3,5,80,9,6,0,9,10,45,49,50,22,21,6,12,243,71,21,27,48,47,212,306,516,208,200,95,107,1858
505021085,0,0,29,6,4,3,4,9,24,33,25,3,0,0,11,120,3,0,3,9,3,22,19,11,4,0,0,0,69,15,3,6,15,12,36,35,12,4,6,0,8,155,26,13,17,26,21,90,93,48,9,3,3,20,378,99,37,38,73,105,418,494,349,115,62,38,123,1947
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,0,0,22,5,0,4,0,4,19,27,25,12,9,5,3,111,0,0,0,0,6,7,10,11,3,8,4,3,55,3,0,4,4,3,4,14,11,4,0,0,6,55,17,0,4,12,9,36,56,55,21,23,7,8,242,90,19,16,46,42,170,301,594,348,336,202,113,2271
505021089,8,3,30,4,0,0,4,0,0,13,21,11,8,14,5,84,6,0,0,0,0,5,8,6,0,6,0,0,34,7,0,0,0,0,8,7,8,3,8,8,5,54,13,4,3,6,9,16,26,38,19,29,30,13,200,117,46,36,60,62,200,235,519,480,632,445,156,2976
505021090,0,0,21,6,3,0,4,3,17,34,24,10,6,0,6,104,0,0,0,0,3,5,12,9,0,0,0,6,42,5,0,0,3,4,23,21,22,0,4,3,7,95,14,5,8,8,14,51,69,60,8,7,4,11,260,53,19,17,42,67,337,527,407,107,81,45,93,1787
505021091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
505021092,6,0,17,7,0,4,0,3,5,15,27,11,11,0,3,90,0,0,0,0,5,15,5,6,4,5,3,3,50,3,0,3,4,8,5,8,9,3,0,3,8,60,9,0,3,3,18,28,37,49,19,18,13,17,219,72,23,18,20,59,132,210,454,303,307,188,101,1893
505021093,0,0,11,0,0,0,0,0,5,3,15,6,3,3,0,45,0,0,0,0,0,0,3,8,0,6,0,0,21,7,3,0,0,3,4,8,12,3,5,3,0,42,9,8,0,0,4,18,12,31,14,6,8,4,116,82,19,15,22,45,129,198,291,190,263,227,94,1579
505021094,0,0,9,0,0,0,0,0,0,7,7,0,5,7,0,28,0,0,0,0,0,4,0,0,0,0,3,0,12,0,0,0,0,0,0,0,4,0,0,0,0,10,4,0,0,5,0,7,6,11,0,8,11,5,53,39,9,13,9,15,44,52,108,108,186,220,67,871
505021095,0,0,7,0,0,0,0,5,12,9,11,3,0,0,3,52,0,0,0,0,0,5,6,7,0,3,3,0,27,3,0,0,0,3,4,10,3,0,3,0,4,33,8,0,0,3,5,18,25,29,3,9,6,7,126,45,9,17,18,40,118,189,310,151,119,74,47,1150
505021096,5,0,16,0,0,0,0,4,8,8,20,0,11,14,0,72,4,0,0,0,0,0,12,5,0,8,3,7,51,4,0,0,0,3,9,0,6,0,3,5,4,34,18,7,0,3,7,16,19,42,11,21,24,12,171,99,21,11,27,30,99,112,245,187,365,465,106,1759
505021097,5,0,12,0,0,3,4,4,10,11,12,8,4,5,5,65,4,0,0,0,0,3,4,5,9,3,6,3,40,5,0,0,3,5,8,9,14,3,3,0,6,47,8,9,4,9,9,23,23,31,19,15,12,11,160,85,17,16,29,47,172,191,349,229,265,237,94,1734
505021301,0,0,6,0,0,0,0,0,4,0,3,6,0,0,0,33,5,0,4,3,0,5,4,4,0,4,5,0,35,4,0,3,3,4,5,4,10,5,3,0,3,48,4,0,10,12,5,18,14,20,11,9,10,5,122,72,12,28,31,42,156,138,282,179,203,165,84,1400
505021302,0,0,6,0,0,0,0,6,8,14,9,12,0,3,9,65,5,0,0,0,0,6,7,10,0,0,0,0,32,3,0,0,3,4,8,11,4,0,7,4,0,48,9,0,0,9,11,24,38,26,15,6,12,12,157,66,19,9,30,42,150,206,354,171,154,95,83,1370
505031098,0,0,29,4,3,0,3,6,12,20,18,3,0,0,3,80,0,0,3,0,5,10,10,13,0,6,0,0,45,7,3,0,0,6,23,14,12,0,0,0,6,83,13,11,7,13,10,55,51,47,12,6,0,11,237,80,33,24,42,68,289,323,383,135,57,44,83,1560
505031099,0,0,44,3,0,0,15,8,46,61,48,11,11,7,15,224,0,0,0,7,0,22,29,26,4,5,3,3,94,6,4,3,6,9,41,41,32,10,4,0,14,172,12,6,8,19,26,110,142,117,33,21,7,31,544,84,37,32,56,100,483,844,972,323,142,86,203,3358
505031100,0,4,44,5,0,0,3,9,39,59,69,17,8,0,17,220,0,0,0,7,3,18,23,16,5,0,0,3,78,6,0,0,9,8,26,27,29,14,0,6,7,133,10,4,0,19,20,89,121,120,39,14,10,38,471,77,17,20,56,81,344,787,1180,446,206,142,195,3559
505031101,0,0,24,8,0,0,0,7,27,39,28,11,3,0,5,136,0,0,0,0,5,14,17,13,0,3,0,3,61,0,0,4,8,4,26,29,23,4,5,0,4,112,14,3,6,6,20,70,94,72,22,13,4,12,332,52,19,28,39,61,316,525,630,210,108,46,81,2120
505031102,0,0,26,4,0,0,0,7,12,18,14,3,0,0,0,58,0,0,0,4,0,5,9,4,3,0,0,3,35,8,0,0,4,0,33,16,9,0,0,0,6,83,17,5,6,14,15,62,47,27,9,0,0,7,195,40,19,18,33,49,226,242,178,40,16,11,50,919
505031104,0,0,15,0,0,0,0,3,12,15,22,5,0,0,0,59,3,0,0,3,5,0,14,3,4,0,0,5,33,7,5,0,4,4,23,24,11,11,5,3,10,98,10,6,3,9,12,34,46,42,13,8,4,16,212,76,28,25,44,55,196,323,350,104,55,40,86,1370
505031105,0,0,25,0,4,0,4,3,4,27,35,14,14,5,0,115,0,0,0,0,0,10,8,17,0,5,3,0,54,0,0,3,3,7,12,23,11,10,10,0,12,107,5,3,7,15,14,38,58,73,37,30,16,15,306,101,38,31,58,84,267,474,855,560,538,297,205,3509
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,0,0,21,3,7,0,0,0,6,25,25,11,8,3,3,97,0,0,4,0,3,6,4,9,3,0,4,5,41,5,0,4,0,3,10,6,20,6,0,0,3,62,11,9,9,8,7,25,41,66,20,14,9,17,229,66,20,26,36,50,190,397,791,321,189,112,115,2312
505031255,0,4,23,0,0,0,0,3,18,47,54,22,5,8,12,171,0,0,0,0,3,11,17,13,0,0,0,0,46,0,0,0,0,6,16,21,22,13,3,3,3,93,4,0,0,3,14,47,85,103,39,12,9,15,329,34,7,12,17,44,211,563,946,408,141,88,134,2607
505031256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,9,9,0,0,3,0,5,7,11,6,23,7,3,77
505031257,0,0,5,0,0,0,0,0,4,10,8,0,0,0,0,30,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,10,0,12,3,0,0,0,29,0,0,0,0,4,11,16,22,3,0,0,0,63,24,7,7,8,22,74,119,168,67,54,29,28,599
505031258,0,0,22,0,7,0,3,4,14,33,46,3,6,0,3,134,0,0,0,0,0,7,3,3,0,0,0,0,23,3,0,0,0,10,8,15,21,5,4,0,5,70,9,3,0,3,8,43,55,78,12,7,3,10,251,45,13,18,26,49,197,366,605,201,108,53,117,1797
505031303,0,3,21,0,4,0,0,5,14,16,29,13,8,4,3,102,0,3,0,4,0,8,4,15,7,3,6,5,45,6,0,0,4,5,16,10,14,3,3,3,6,71,6,0,0,11,16,44,38,64,24,15,8,17,242,77,27,15,33,59,225,381,740,295,178,125,106,2262
505031304,0,0,18,4,0,0,0,4,9,15,34,26,5,9,5,109,3,0,0,3,0,4,10,8,5,0,4,4,45,0,0,0,0,5,9,13,7,5,7,0,0,64,11,4,0,6,14,20,47,57,39,19,8,14,242,101,18,17,44,72,209,352,928,590,344,175,164,3011
505031305,0,0,33,3,0,0,3,0,14,12,24,11,7,0,9,80,5,0,0,3,0,11,9,3,6,6,0,3,40,7,0,3,0,4,12,9,16,3,4,0,5,63,7,0,3,11,11,35,43,47,20,12,3,16,214,83,30,24,49,70,211,319,609,358,252,112,150,2275
505031306,3,0,33,4,3,3,0,11,10,30,33,8,5,4,5,119,0,0,0,0,0,3,10,12,0,0,0,5,35,0,4,4,4,7,14,14,14,11,0,6,8,86,9,5,8,10,18,35,59,67,19,11,9,19,269,56,31,26,39,69,254,458,650,254,176,76,120,2202
506011110,5,5,46,6,0,3,9,16,48,49,47,10,4,4,17,224,0,5,0,6,10,17,24,3,5,4,0,3,76,13,0,3,22,6,50,49,15,6,0,0,8,174,17,9,11,33,38,127,131,76,24,5,12,28,515,71,36,39,116,198,605,786,724,192,91,58,161,3066
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,0,11,0,0,4,7,3,14,16,5,0,0,0,0,57,0,0,0,7,4,3,0,4,0,0,0,4,16,8,0,0,3,9,15,4,12,0,0,0,0,61,4,4,6,11,20,34,28,25,0,3,5,4,147,29,13,15,31,56,176,159,164,37,23,24,36,752
506011114,0,0,14,0,0,0,0,9,14,25,10,4,0,0,4,73,0,0,0,0,4,9,8,7,0,0,0,4,41,6,3,0,4,7,19,17,9,3,5,3,4,80,9,3,0,8,19,52,55,26,9,9,7,9,205,68,26,12,55,75,250,287,269,92,63,33,68,1297
506011115,0,0,7,0,0,0,0,4,8,12,15,9,4,0,0,55,0,0,0,0,0,4,0,5,0,0,0,3,24,3,0,0,0,0,8,4,4,3,0,3,4,38,8,7,3,0,10,19,19,33,10,6,0,6,125,59,25,21,29,38,143,193,323,184,174,87,65,1340
506011116,0,0,15,3,0,0,0,0,0,6,24,9,3,0,0,52,0,0,5,0,0,9,0,4,0,0,0,0,19,0,0,0,0,0,3,6,0,5,5,3,0,38,0,0,3,5,3,18,16,37,23,5,5,6,114,54,21,23,24,39,117,156,352,196,158,74,65,1278
506011117,0,3,20,3,6,3,3,4,27,42,16,7,6,3,6,110,0,0,5,0,3,0,11,4,0,0,0,0,25,4,3,3,10,9,21,17,13,3,0,0,6,85,11,4,8,11,15,57,69,42,11,7,3,11,245,38,26,23,41,90,332,557,455,123,66,37,85,1869
506011307,0,6,18,0,0,0,0,3,3,24,23,7,3,6,3,74,0,0,0,0,3,5,7,9,4,5,0,0,32,0,0,0,0,4,10,7,11,4,4,3,0,54,5,0,0,4,7,19,41,42,18,9,11,13,168,52,5,7,17,35,171,412,773,334,205,109,108,2234
506011308,0,0,8,0,0,0,0,0,11,31,38,12,5,0,6,111,0,0,0,0,5,9,6,7,3,0,0,0,35,5,0,0,0,0,8,16,16,7,8,0,4,60,3,0,6,0,5,28,60,67,18,10,0,13,206,54,10,19,22,36,197,601,1183,599,261,162,156,3309
506021118,0,0,19,4,0,0,0,5,9,10,23,6,0,3,7,58,0,0,0,0,0,9,5,6,0,0,0,6,27,4,5,0,8,3,12,3,13,0,0,3,4,56,6,5,0,5,5,24,20,45,16,3,5,11,160,62,24,13,29,55,165,267,369,162,142,85,70,1436
506021119,0,5,17,0,0,0,3,7,14,22,14,10,3,0,4,65,0,0,0,0,0,3,8,7,0,6,5,0,32,4,0,3,0,0,5,6,8,0,7,0,5,41,4,6,4,5,3,24,27,25,9,19,10,13,159,69,21,17,33,43,178,265,477,287,239,129,84,1838
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,0,0,6,0,0,0,0,4,5,5,14,7,3,0,0,45,3,0,0,0,0,4,4,5,6,3,0,0,27,0,0,0,0,0,3,0,14,5,5,4,4,43,3,4,0,0,7,16,14,29,21,11,7,8,125,54,20,13,23,29,128,185,284,207,203,124,60,1331
506021309,0,0,7,0,0,0,0,0,6,11,8,6,4,0,0,40,0,0,0,0,0,0,5,5,5,0,0,0,20,3,4,0,0,0,5,5,6,0,3,0,5,31,4,6,0,5,0,18,30,18,14,6,0,7,103,36,6,6,19,21,111,189,214,85,56,25,42,807
506021310,0,0,3,0,0,0,0,0,3,8,3,8,0,0,0,26,0,0,0,3,0,4,0,0,0,0,0,0,8,8,0,0,3,4,6,4,5,0,0,0,0,26,11,3,5,8,3,12,10,10,8,3,0,0,73,28,11,12,15,28,82,139,169,79,54,36,38,692
506021311,0,0,9,0,0,0,4,0,4,4,9,4,0,0,3,31,0,6,0,0,0,3,0,3,0,0,0,0,13,4,0,0,0,0,6,0,13,0,0,0,3,32,4,8,0,4,0,16,5,26,5,0,6,8,80,26,17,3,18,28,118,170,262,104,89,43,47,925
506031124,0,0,5,0,0,0,0,0,10,11,11,4,0,0,4,45,0,0,0,0,0,4,11,14,3,0,0,0,35,4,0,0,0,0,3,6,25,4,0,0,6,51,8,0,0,4,4,23,25,44,11,0,3,11,138,62,17,27,31,37,175,274,389,150,96,92,70,1416
506031125,0,5,12,5,0,0,0,4,5,10,8,3,0,0,4,45,4,0,0,0,0,4,0,0,5,6,3,5,31,4,0,0,0,0,0,13,8,0,3,4,7,42,12,0,0,3,8,13,24,28,17,15,5,13,130,80,19,24,21,36,141,195,362,202,173,104,79,1436
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,0,0,7,0,0,0,3,0,11,16,25,3,3,0,0,60,3,0,0,5,3,3,5,9,0,0,0,3,37,4,5,5,4,3,11,16,15,3,7,0,6,69,7,3,3,8,7,23,43,52,8,8,0,10,172,68,23,17,51,54,273,444,456,147,124,74,93,1820
506031128,0,5,19,0,0,0,5,7,16,21,15,3,4,0,6,80,0,0,0,0,0,8,11,7,0,0,0,0,36,7,0,0,3,3,9,18,10,9,7,0,0,70,13,6,3,13,14,41,43,35,12,7,10,16,204,71,24,24,47,73,262,394,423,141,92,57,80,1681
506031129,0,0,17,3,0,0,0,0,9,7,0,3,9,3,0,37,3,0,0,0,0,5,9,11,4,0,4,4,35,3,6,0,0,5,4,4,3,6,0,3,0,37,10,6,3,0,7,19,16,20,13,16,11,4,127,86,22,24,30,39,116,139,312,178,234,248,106,1532
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031131,0,9,38,6,0,0,3,0,14,17,20,12,8,5,0,85,4,4,0,0,0,6,7,12,5,0,4,0,54,6,3,6,5,4,5,9,8,5,7,0,0,55,10,8,6,3,3,30,37,51,31,19,16,10,223,142,32,28,43,66,230,274,513,392,281,192,153,2342
506041132,0,0,22,3,0,3,4,8,19,33,22,8,9,0,6,106,0,0,3,6,3,11,8,3,0,0,0,3,41,9,5,3,4,11,25,29,22,9,5,0,17,135,16,9,12,11,20,61,72,49,21,11,0,28,308,84,37,40,60,101,402,548,533,169,128,69,149,2304
506041133,0,5,24,0,0,0,0,4,14,17,28,15,9,4,3,99,4,3,0,0,5,15,15,19,12,0,3,8,80,5,0,0,3,3,10,14,16,5,3,0,6,69,13,5,0,4,14,40,53,67,34,17,13,18,273,132,41,37,60,103,360,562,935,455,321,214,196,3420
506041134,0,6,33,0,0,0,4,6,32,54,30,8,0,0,7,141,0,0,0,0,0,13,9,5,4,4,0,0,38,14,4,6,12,12,33,28,32,0,4,0,15,159,17,4,12,17,25,85,104,73,13,6,3,27,382,76,35,43,87,111,556,636,522,134,67,44,115,2426
506041135,0,3,29,3,0,4,4,5,23,35,45,15,13,3,4,158,4,0,0,3,0,7,17,19,5,5,7,3,66,3,4,0,7,5,17,12,20,11,0,5,10,98,18,4,4,15,17,59,66,92,35,17,11,19,346,109,37,36,72,96,382,663,1042,517,309,187,213,3653
506041136,0,0,24,4,0,0,0,0,22,31,19,10,0,8,4,102,3,0,0,4,0,3,8,9,0,0,3,0,42,4,8,0,9,3,24,26,8,0,8,3,0,83,12,8,0,13,17,55,67,40,10,8,14,8,251,63,22,15,54,93,360,446,443,165,87,81,100,1933
506041137,0,0,35,7,0,0,6,5,29,42,32,9,4,4,12,136,0,4,3,0,6,16,11,22,3,0,0,6,76,16,5,8,0,11,31,25,17,8,0,0,13,143,22,7,11,7,22,90,81,82,24,5,6,27,391,135,53,41,70,136,498,733,772,211,149,84,181,3069
506051138,0,4,36,0,0,0,10,9,28,40,38,12,8,4,9,156,4,0,0,0,0,10,18,9,6,0,0,3,61,11,0,4,5,0,33,25,23,14,0,0,12,130,17,6,4,15,13,81,95,84,29,15,12,26,376,79,36,31,53,79,365,669,889,316,172,119,177,2976
506051139,0,0,26,0,0,3,0,7,16,22,36,5,4,0,8,98,0,0,0,0,4,7,12,10,0,7,0,3,41,8,4,0,4,12,26,16,14,9,3,0,5,101,6,4,8,7,24,59,53,61,11,10,3,13,262,52,22,28,36,76,216,380,515,161,90,57,75,1707
506051140,0,3,16,0,0,0,4,0,10,7,16,9,7,4,7,62,6,0,0,0,0,8,4,13,0,6,0,0,28,5,6,0,0,0,13,8,18,0,8,0,4,67,7,5,0,3,5,28,18,44,18,15,10,13,173,89,17,26,32,53,205,254,512,295,257,163,108,2007
506051141,0,0,22,0,0,0,0,0,5,8,9,11,8,5,4,54,0,0,0,3,4,3,8,11,3,0,0,0,36,10,0,3,0,10,10,6,8,0,0,0,3,52,10,4,3,5,14,21,26,37,20,10,10,6,155,65,29,24,40,58,155,183,407,217,222,133,76,1610
506061142,0,3,29,7,0,4,3,11,41,69,63,16,17,0,18,250,0,0,0,0,0,11,8,17,8,3,3,0,44,7,0,0,3,5,22,25,24,12,3,5,11,114,14,8,5,6,16,81,104,114,38,23,5,28,437,81,30,24,37,86,405,881,1302,512,237,136,182,3906
506061143,0,0,11,4,0,0,5,0,4,4,8,5,6,4,5,53,0,0,0,0,0,4,0,3,0,0,0,0,15,0,0,0,0,0,9,9,7,5,7,4,0,39,7,0,6,6,4,16,13,19,16,8,8,14,118,33,11,20,11,34,111,160,289,190,222,120,57,1252
506061144,0,0,4,0,0,0,0,0,4,4,4,3,0,0,0,22,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,3,3,0,7,0,0,0,18,0,0,0,0,3,9,7,11,10,3,3,4,51,24,7,6,6,15,78,87,138,121,93,57,39,668
506071145,0,0,11,0,0,0,0,0,3,5,13,4,0,4,3,42,5,0,0,0,0,5,5,12,4,6,5,0,29,10,3,0,0,0,9,0,9,0,4,0,0,36,19,3,0,4,0,14,12,34,6,10,9,3,119,68,18,8,24,22,105,144,276,185,188,200,68,1295
506071146,0,0,3,0,0,0,0,0,3,0,7,10,5,4,4,30,3,0,0,0,0,5,0,0,0,0,5,0,22,3,0,0,0,0,6,7,0,4,5,10,4,43,5,0,0,0,0,12,11,12,15,12,21,10,94,56,15,15,23,22,73,76,196,149,219,241,83,1175
506071147,4,0,17,3,0,3,0,0,4,13,8,9,3,6,0,47,3,0,0,0,0,0,0,7,5,3,0,0,27,0,0,0,0,0,7,9,0,0,0,3,5,34,8,0,10,3,0,9,20,21,14,13,20,5,122,87,18,18,30,28,94,132,201,191,222,388,70,1480
507011148,0,0,27,5,0,0,3,5,18,21,37,14,12,4,0,120,0,0,0,0,0,10,12,9,9,0,0,4,59,3,0,5,0,0,9,10,22,8,5,5,4,74,7,0,6,5,14,38,54,80,32,20,12,9,285,109,32,41,57,75,315,640,1175,550,364,200,154,3709
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,0,0,9,0,0,0,0,6,8,7,13,10,0,0,7,53,0,0,0,0,3,6,4,6,3,0,0,0,20,0,0,0,0,4,5,6,10,5,0,6,0,36,3,0,0,0,13,14,18,20,14,6,8,15,118,42,15,8,19,45,97,165,334,226,191,110,105,1363
507011153,4,0,13,3,0,4,3,0,15,18,12,3,3,6,5,69,0,0,3,0,5,7,8,3,0,3,0,3,36,3,0,3,0,11,19,9,4,6,0,0,8,58,6,0,9,3,13,37,39,37,7,7,10,13,174,42,11,21,29,43,130,236,298,119,85,40,38,1099
507011154,0,0,17,0,3,3,3,6,22,15,23,0,6,4,3,94,0,0,3,3,4,15,5,10,4,4,0,3,47,14,4,0,0,4,10,4,8,4,6,0,5,61,15,3,9,3,13,48,34,44,13,14,0,17,221,40,11,22,35,39,159,236,333,112,84,31,57,1162
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
