SA2_CODE_2021,C21_CF_1P1NW_Tot,C21_CF_1A1NW_Neg_ni_inc,C21_CF_1A1NW_1_149,C21_CF_1A1NW_150_399,C21_CF_1A1NW_400_649,C21_CF_1A1NW_650_799,C21_CF_1A1NW_800_1249,C21_CF_1A1NW_1250_1999,C21_CF_1A1NW_2000_2499,C21_CF_1A1NW_2500_2999,C21_CF_1A1NW_3000_3999,C21_CF_1A1NW_4000more,C21_CF_1A1NW_Ns,C21_CF_1A1NW_Tot,C21_CF_BA_Neg_ni_inc,C21_CF_BA_1_149,C21_CF_BA_150_399,C21_CF_BA_400_649,C21_CF_BA_650_799,C21_CF_BA_800_1249,C21_CF_BA_1250_1999,C21_CF_BA_2000_2499,C21_CF_BA_2500_2999,C21_CF_BA_3000_3999,C21_CF_BA_4000more,C21_CF_BA_Ns,C21_CF_BA_Tot,C21_CF_BNW_Neg_ni_inc,C21_CF_BNW_1_149,C21_CF_BNW_150_399,C21_CF_BNW_400_649,C21_CF_BNW_650_799,C21_CF_BNW_800_1249,C21_CF_BNW_1250_1999,C21_CF_BNW_2000_2499,C21_CF_BNW_2500_2999,C21_CF_BNW_3000_3999,C21_CF_BNW_4000more,C21_CF_BNW_Ns,C21_CF_BNW_Tot,C21_CF_LFns_Neg_ni_inc,C21_CF_LFns_1_149,C21_CF_LFns_150_399,C21_CF_LFns_400_649,C21_CF_LFns_650_799,C21_CF_LFns_800_1249,C21_CF_LFns_1250_1999,C21_CF_LFns_2000_2499,C21_CF_LFns_2500_2999,C21_CF_LFns_3000_3999,C21_CF_LFns_4000more,C21_CF_LFns_Ns,C21_CF_LFns_Tot,C21_C_f_c_Tot_Fi_Neg_ni_inc,C21_C_f_c_Tot_Fi_1_149,C21_C_f_c_Tot_Fi_150_399,C21_C_f_c_Tot_Fi_400_649,C21_CF_c_Tot_Fi_650_799,C21_CF_c_Tot_Fi_800_1249,C21_CF_c_Tot_Fi_1250_1999,C21_CF_c_Tot_Fi_2000_2499,C21_CF_c_Tot_Fi_2500_2999,C21_CF_c_Tot_Fi_3000_3999,C21_CF_c_Tot_Fi_4000more,C21_C_f_with_c_TotFI_Ns,C21_C_f_with_c_Tot_Tot,C21_1PF_F_Neg_ni_inc,C21_1PF_F_1_149,C21_1PF_F_150_399,C21_1PF_F_400_649,C21_1PF_F_650_799,C21_1PF_F_800_1249,C21_1PF_F_1250_1999,C21_1PF_F_2000_2499,C21_1PF_F_2500_2999,C21_1PF_F_3000_3999,C21_1PF_F_4000more,C21_1PF_F_Ns,C21_1PF_F_Tot,C21_1PF_P_Neg_ni_inc,C21_1PF_P_1_149,C21_1PF_P_150_399,C21_1PF_P_400_649,C21_1PF_P_650_799,C21_1PF_P_800_1249,C21_1PF_P_1250_1999,C21_1PF_P_2000_2499,C21_1PF_P_2500_2999,C21_1PF_P_3000_3999,C21_1PF_P_4000more,C21_1PF_P_Ns,C21_1PF_P_Tot,C21_1PF_A_Neg_ni_inc,C21_1PF_A_1_149,C21_1PF_A_150_399,C21_1PF_A_400_649,C21_1PF_A_650_799,C21_1PF_A_800_1249,C21_1PF_A_1250_1999,C21_1PF_A_2000_2499,C21_1PF_A_2500_2999,C21_1PF_A_3000_3999,C21_1PF_A_4000_more,C21_1PF_A_Ns,C21_1PF_A_Tot,C21_1PF_U_Neg_ni_inc,C21_1PF_U_1_149,C21_1PF_U_150_399,C21_1PF_U_400_649,C21_1PF_U_650_799,C21_1PF_U_800_1249,C21_1PF_U_1250_1999,C21_1PF_U_2000_2499,C21_1PF_U_2500_2999,C21_1PF_U_3000_3999,C21_1PF_U_4000_more,C21_1PF_U_Ns,C21_1PF_U_Tot,C21_1PF_N_lf_Fi_Neg_ni_inc,C21_1PF_N_lf_Fi_1_149,C21_1PF_N_lf_Fi_150_399,C21_1PF_N_lf_Fi_400_649,C21_1PF_N_lf_Fi_650_799,C21_1PF_N_lf_Fi_800_1249,C21_1PF_N_lf_Fi_1250_1999,C21_1PF_N_lf_Fi_2000_2499,C21_1PF_N_lf_Fi_2500_2999,C21_1PF_N_lf_Fi_3000_3999,C21_1PF_N_lf_Fi_4000_more,C21_1PF_N_lf_Fi_Ns,C21_1PF_N_the_lf_Tot,C21_1PF_LFns_Neg_ni_inc,C21_1PF_LFns_1_149,C21_1PF_LFns_150_399,C21_1PF_LFns_400_649,C21_1PF_LFns_Fi_650_799,C21_1PF_LFns_Fi_800_1249,C21_1PF_LFns_Fi_1250_1999,C21_1PF_LFns_Fi_2000_2499,C21_1PF_LFns_Fi_2500_2999,C21_1PF_LFns_Fi_3000_3999,C21_1PF_LFns_4000more,C21_1PF_LFns_Ns,C21_1PF_LFns_Tot,C21_1PF_TotFI_Neg_ni_inc,C21_1PF_TotFI_1_149,C21_1PF_TotFI_150_399,C21_1PF_TotFI_400_649,C21_1PF_TotFI_650_799,C21_1PF_TotFI_800_1249,C21_1PF_TotFI_1250_1999,C21_1PF_TotFI_2000_2499,C21_1PF_TotFI_2500_2999,C21_1PF_TotFI_3000_3999,C21_1PF_TotFI_4000more,C21_One_par_f_TotFI_Ns,C21_One_parent_f_Tot_Tot,C21_TotFI_Neg_ni_inc,C21_TotFI_1_149,C21_TotFI_150_399,C21_TotFI_400_649,C21_TotFI_650_799,C21_TotFI_800_1249,C21_TotFI_1250_1999,C21_TotFI_2000_2499,C21_TotFI_2500_2999,C21_TotFI_3000_3999,C21_TotFI_4000_more,C21_TotFI_Ns,C21_Tot_Tot
507051192,68,0,0,0,0,0,7,6,4,0,10,0,4,34,0,0,0,0,0,0,4,0,4,0,0,0,9,0,0,4,8,12,16,30,11,7,3,4,10,108,0,0,0,0,0,0,0,0,0,0,0,172,176,0,0,4,16,16,70,241,218,171,250,229,258,1467,0,0,0,0,5,22,53,43,6,9,7,19,170,0,4,7,17,23,36,36,6,4,4,4,3,138,0,0,0,0,0,5,4,3,0,0,0,5,23,4,0,5,10,0,0,5,0,0,0,0,4,29,10,3,19,65,29,57,41,15,8,5,0,15,264,0,0,0,0,0,0,0,0,0,0,0,7,10,16,9,31,87,60,121,143,61,22,23,11,49,640,45,21,49,161,225,391,631,428,300,390,318,443,3406
507051193,64,0,0,0,0,0,0,12,12,5,7,0,4,32,0,0,0,0,0,0,4,0,0,0,0,0,3,3,0,5,5,3,19,34,13,5,3,0,10,114,0,0,0,0,0,0,3,0,0,0,0,129,134,4,0,5,5,15,66,231,195,149,185,125,197,1181,0,0,0,7,3,33,66,27,13,8,5,14,177,0,0,0,21,22,51,33,5,4,5,0,6,152,0,0,0,0,3,4,3,0,0,3,0,6,15,0,0,4,22,9,13,4,4,0,0,0,6,57,7,0,14,51,43,59,36,10,10,0,4,19,259,0,0,0,0,0,0,0,0,0,0,0,3,6,13,0,24,92,80,159,137,53,25,19,3,57,664,35,7,35,155,211,418,564,378,256,303,207,355,2926
507051312,55,0,0,0,0,0,0,9,8,0,6,7,8,40,0,0,0,0,0,0,0,4,4,4,7,3,19,4,0,0,0,0,12,17,0,4,3,4,3,43,0,0,0,0,0,0,5,0,0,0,0,240,246,4,5,6,4,11,51,274,256,185,256,216,306,1579,0,0,0,0,5,27,63,20,9,9,9,10,150,0,0,6,19,22,39,24,3,0,0,3,10,129,0,0,0,0,0,7,5,3,0,0,0,0,21,0,0,3,4,3,7,0,0,0,0,0,0,26,12,3,7,38,17,21,26,4,8,0,0,10,144,0,0,0,0,0,0,0,0,0,0,0,0,6,15,3,18,60,46,101,110,32,22,13,15,43,483,27,10,28,92,143,263,585,445,340,407,302,472,3118
507051313,108,0,0,0,0,0,5,18,20,5,5,17,7,73,0,0,0,0,0,0,0,4,7,13,9,6,41,8,0,6,6,3,28,30,8,14,5,4,15,125,0,0,0,0,0,0,5,0,0,0,0,537,544,6,0,6,19,21,114,516,568,485,789,665,679,3869,0,0,0,9,4,61,136,73,23,31,15,39,402,0,6,6,34,41,91,58,16,4,8,0,23,281,4,0,0,4,6,8,6,0,4,5,0,6,48,5,0,4,19,11,12,4,0,0,0,0,4,60,23,7,12,58,43,71,41,15,7,10,0,23,301,0,0,0,0,0,6,0,0,0,0,0,4,13,27,11,22,129,103,250,251,106,38,46,26,101,1105,70,20,48,212,301,609,1102,944,702,1141,875,1042,7070
507051314,13,0,0,0,0,0,4,0,5,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,7,4,0,0,0,0,6,17,0,0,0,0,0,0,0,0,0,0,0,42,42,0,0,0,3,0,18,52,62,42,43,46,57,314,0,0,0,0,0,7,18,0,0,3,0,0,31,0,0,0,5,10,9,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,5,3,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,13,16,19,3,8,3,3,10,86,0,0,3,17,26,53,105,94,64,72,56,86,585
509011225,65,0,0,0,0,0,0,5,0,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,14,23,6,3,0,6,4,63,0,0,0,0,0,0,0,0,0,0,0,94,102,3,0,0,5,12,71,245,188,143,201,169,148,1176,0,0,0,0,4,38,71,26,8,9,3,11,179,0,0,0,33,32,50,46,8,3,0,0,15,201,0,0,0,4,0,3,0,5,0,0,0,3,19,0,0,3,6,3,7,0,0,0,0,0,0,25,0,0,11,56,36,59,39,8,3,5,6,18,239,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,18,101,70,162,156,48,17,13,8,54,669,29,20,31,176,311,551,775,465,327,380,298,326,3683
509011226,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,13,0,0,0,5,0,0,4,5,0,3,0,6,18,0,0,0,0,0,0,0,0,0,0,0,48,48,0,0,0,5,4,22,66,63,41,67,53,82,402,0,0,0,0,0,7,12,0,3,0,0,8,32,0,0,0,3,0,5,5,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,3,0,0,0,0,3,30,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,8,14,6,22,21,4,9,0,0,12,93,13,10,10,43,54,118,203,115,86,110,90,138,994
509011227,27,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,6,5,5,4,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,49,53,0,0,0,4,11,22,113,94,87,75,71,74,559,0,0,0,3,4,15,17,8,4,11,3,6,63,0,0,0,14,6,13,13,3,0,0,0,0,63,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,5,14,20,22,15,0,0,0,0,5,85,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,32,28,58,43,10,10,11,4,20,223,20,4,16,70,139,220,294,189,151,129,105,140,1479
509011228,36,0,0,0,0,0,3,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,4,4,0,9,5,5,0,0,3,7,39,0,0,0,0,0,0,0,0,0,0,0,49,53,0,0,4,5,3,52,118,59,82,68,70,96,561,0,0,0,0,4,10,12,8,5,0,0,9,49,0,0,4,14,12,24,18,8,0,0,0,10,92,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,14,8,15,8,0,0,0,0,9,63,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,14,37,22,51,38,11,5,4,0,31,214,17,6,27,90,150,271,305,142,138,118,112,229,1613
509011229,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,4,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,18,22,4,0,0,0,0,32,67,44,27,37,44,70,333,0,0,0,0,0,4,5,3,0,0,0,0,19,0,0,5,0,4,4,5,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,4,11,10,4,0,0,0,6,52,11,11,7,29,38,81,130,95,59,77,73,99,709
509011230,25,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,13,8,0,0,0,0,6,29,0,0,0,0,0,0,0,0,0,0,0,30,30,3,0,0,4,13,50,100,60,52,41,34,69,425,0,0,0,0,7,5,10,5,0,0,0,4,28,0,0,0,9,4,13,10,4,0,0,0,3,35,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,10,0,0,0,0,0,0,0,0,13,0,0,4,19,7,15,14,0,5,0,0,8,80,0,0,0,0,0,0,0,0,0,0,0,4,5,6,0,10,33,12,31,39,7,5,0,0,22,171,10,5,20,63,101,157,240,134,97,84,69,129,1103
509011231,18,0,0,0,0,0,0,3,0,0,4,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,4,4,0,0,3,0,4,20,0,0,0,0,0,0,0,0,0,0,0,21,23,3,4,7,5,5,30,83,63,39,52,59,81,420,0,0,0,0,0,10,6,0,4,0,0,0,25,0,0,0,0,7,9,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,6,3,13,9,0,0,0,0,10,49,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,4,17,15,28,18,7,4,0,0,22,111,7,9,14,42,70,128,192,137,74,93,109,141,1019
509011232,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,4,7,0,3,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0,4,15,75,45,54,69,51,51,356,0,0,0,0,3,4,9,10,0,0,0,3,27,0,0,3,3,3,11,3,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,9,3,0,0,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,12,10,25,14,11,0,0,0,10,87,10,5,15,38,62,136,218,97,94,116,68,102,968
509011233,48,0,0,0,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,3,11,7,0,4,5,10,20,19,11,3,0,0,12,82,0,0,0,0,3,0,0,5,0,0,0,112,122,6,0,8,8,21,73,264,221,173,192,95,193,1260,0,0,0,0,6,31,48,19,3,10,0,10,131,0,4,8,21,30,30,31,8,0,0,0,10,132,0,0,0,3,5,4,0,0,0,0,0,0,22,0,0,0,10,3,4,0,0,0,0,0,0,17,4,4,16,52,11,46,28,8,0,3,0,13,188,0,0,0,3,0,3,0,0,0,0,0,11,14,4,4,23,91,53,115,115,38,4,14,3,42,506,29,20,41,165,250,388,664,415,261,284,146,340,2992
509011234,41,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,0,5,0,9,8,10,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,57,59,0,0,0,17,20,39,110,67,54,52,47,94,500,0,0,0,3,0,5,12,3,3,3,0,10,35,0,0,0,15,6,10,9,0,0,3,0,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,6,14,11,15,9,0,0,0,0,8,71,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,39,19,34,30,6,4,3,0,22,174,18,4,18,103,146,210,276,144,118,98,96,195,1425
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,25,0,0,0,0,0,0,5,0,0,9,0,0,14,0,0,0,0,0,0,0,0,3,3,0,5,7,0,0,0,0,0,5,11,3,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,102,102,3,0,3,0,0,24,92,76,89,144,136,158,738,0,0,0,0,3,13,17,8,3,3,8,7,63,0,0,0,9,4,6,8,3,0,0,0,0,32,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,10,0,11,4,4,4,0,0,10,52,0,0,0,0,0,0,0,0,0,0,0,4,5,0,3,7,15,4,36,39,18,12,3,10,25,165,24,9,15,53,89,173,244,172,158,240,218,268,1664
509021237,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,35,35,4,6,4,6,3,19,77,43,38,40,24,83,335,0,0,0,0,0,8,11,4,0,0,0,7,28,0,0,0,3,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,19,3,0,0,0,0,11,63,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,13,14,33,14,6,5,0,0,17,112,7,6,16,34,76,117,171,102,77,65,60,143,867
509021238,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,3,3,4,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,4,13,23,63,49,28,33,44,74,346,0,0,0,0,6,3,8,5,3,5,0,9,38,0,0,0,5,0,10,9,0,0,0,0,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,7,15,7,7,9,0,0,0,0,4,52,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,7,24,19,25,23,8,3,6,3,23,133,5,7,17,53,102,117,170,109,78,79,80,137,961
509021239,28,0,0,0,0,0,3,7,7,4,0,0,0,19,0,0,0,0,0,0,6,0,0,0,0,0,13,0,0,0,0,5,6,11,4,0,0,4,10,43,0,0,0,0,0,0,0,0,0,0,0,113,113,0,0,0,6,7,27,129,106,78,112,75,194,747,0,0,0,0,0,12,27,5,0,0,0,13,65,0,0,0,8,8,12,14,4,0,0,0,8,55,0,0,0,3,0,4,5,0,0,0,6,0,23,0,0,5,3,0,3,6,0,0,0,0,0,17,0,0,4,14,8,13,7,4,0,0,0,9,67,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,10,32,18,44,55,14,3,0,7,37,229,39,15,42,113,215,266,455,254,166,189,162,393,2318
509021240,19,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,5,5,3,0,3,3,0,0,0,26,0,0,0,0,0,0,3,0,0,0,0,33,39,3,0,0,8,5,35,91,80,47,71,44,89,464,0,0,0,0,0,8,12,5,0,0,0,3,35,0,0,0,4,6,14,6,3,0,0,0,5,33,0,0,0,0,0,3,0,4,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,14,0,0,5,14,4,12,12,0,0,0,0,4,49,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,4,24,13,41,33,8,0,0,5,19,148,7,8,14,45,93,139,238,155,98,125,93,157,1173
509021241,17,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,3,0,0,0,0,0,17,0,0,0,0,0,0,3,0,0,0,0,35,34,0,0,5,8,5,28,63,59,56,60,60,90,432,0,0,0,0,0,7,4,0,5,0,0,0,25,0,0,0,7,3,5,7,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,4,6,0,3,11,8,11,8,0,0,0,0,10,53,0,0,0,0,0,0,0,0,0,0,0,3,5,6,0,6,25,12,26,23,3,8,0,3,17,125,18,0,9,50,63,109,191,130,112,132,107,150,1073
509021242,9,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,3,7,20,41,19,24,27,19,72,229,0,0,0,0,0,8,3,0,3,0,0,0,18,0,0,0,0,0,5,0,0,0,0,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,10,5,0,4,0,0,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,17,14,0,3,0,6,9,72,10,0,13,33,46,94,127,55,62,64,51,119,673
509021243,45,0,0,0,0,3,0,0,6,0,0,5,3,16,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,3,10,5,20,20,4,5,3,4,14,96,0,0,0,4,0,0,0,0,0,0,0,110,112,3,0,5,20,22,67,184,131,113,154,124,185,1004,0,0,0,5,0,24,38,22,11,8,0,11,125,0,0,4,17,16,39,24,9,6,0,0,9,125,0,0,0,3,0,7,0,0,0,6,0,0,15,0,0,3,16,0,7,4,0,0,0,0,3,29,7,0,8,47,23,54,32,13,3,4,3,19,219,0,0,0,0,0,0,0,0,0,0,0,7,4,11,0,18,80,46,133,99,36,20,20,6,56,526,26,17,44,162,262,405,507,304,233,270,205,375,2805
509021244,15,0,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,10,15,4,0,0,3,6,39,0,0,0,0,0,0,0,0,0,0,0,58,59,0,0,0,4,4,22,72,43,42,50,35,93,374,0,0,0,0,0,6,14,3,0,5,0,5,38,0,0,0,8,6,12,6,0,0,0,0,5,30,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,7,4,0,10,16,3,11,13,0,0,0,0,8,64,0,0,0,0,0,0,0,0,0,0,0,3,10,4,0,10,25,15,33,28,5,0,3,0,18,148,16,5,14,71,112,188,218,128,90,125,82,197,1243
509021245,27,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,4,8,15,8,3,3,0,3,46,0,0,0,0,0,0,0,0,0,0,0,30,37,0,0,3,3,10,32,94,59,51,51,39,80,416,0,0,0,6,4,9,13,10,0,3,4,5,49,0,0,0,10,0,9,4,5,3,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,12,0,0,5,15,9,19,9,0,0,0,0,4,65,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,10,31,19,38,30,21,3,0,8,17,179,27,6,25,79,145,206,260,144,104,98,93,181,1382
509031246,10,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,4,6,0,3,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,19,22,0,0,0,3,8,22,60,34,37,48,36,74,318,0,0,0,0,0,5,5,0,0,6,0,4,13,0,0,0,4,3,0,7,0,0,0,0,3,21,0,0,0,0,0,0,5,0,0,0,0,6,10,0,0,0,4,3,0,0,0,0,0,0,0,5,0,0,0,6,4,14,6,0,0,0,0,5,41,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,15,15,19,15,3,3,6,0,15,89,11,6,16,40,80,128,165,102,70,91,70,138,912
509031247,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,21,21,3,4,0,3,7,31,83,49,48,54,36,98,419,0,0,0,0,3,3,10,3,0,0,0,5,22,0,0,0,0,5,6,0,0,0,0,0,3,17,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,6,9,0,0,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,17,11,3,0,0,0,15,82,17,9,4,33,60,117,203,132,94,105,95,166,1037
509031248,6,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,30,31,3,0,0,0,0,4,39,38,20,42,43,55,252,0,0,0,0,0,0,6,11,0,6,0,0,20,0,0,0,5,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,0,4,0,0,0,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,19,7,11,5,6,0,8,77,14,7,8,27,38,66,96,84,42,77,70,97,609
509031249,17,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,8,5,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,4,4,20,71,62,47,50,45,61,362,0,0,0,0,3,12,17,12,3,8,6,5,54,0,0,0,4,8,12,11,0,0,0,0,7,47,0,0,0,5,3,0,0,0,0,0,0,0,6,0,0,3,6,3,3,0,0,0,0,0,0,18,5,0,9,13,7,15,12,4,0,0,5,4,64,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,13,30,21,42,38,16,10,8,4,17,198,15,3,15,42,67,148,199,141,79,109,77,132,1025
509031250,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,4,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,28,30,0,0,0,7,11,32,79,52,50,54,49,88,433,0,0,0,0,5,5,10,5,0,0,0,3,33,0,0,0,0,0,5,7,0,4,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,3,0,0,0,0,0,0,0,0,10,4,0,4,10,8,19,9,0,0,0,0,5,63,0,0,0,0,0,0,0,0,0,0,0,5,8,4,6,5,12,16,34,25,8,4,0,3,21,136,7,4,20,54,100,168,238,138,115,118,110,180,1255
510011262,38,0,0,0,0,0,0,11,4,0,0,0,7,23,0,0,0,0,0,0,5,0,0,3,4,5,13,0,3,5,10,9,12,17,10,0,0,5,13,74,0,0,0,0,0,0,3,0,0,7,4,156,161,0,3,5,15,15,43,127,167,175,328,321,250,1435,0,0,0,6,8,32,72,59,13,18,10,35,243,0,0,7,8,21,24,30,3,3,0,3,11,117,0,0,0,3,0,0,4,5,0,0,0,11,21,0,0,7,3,0,5,0,0,0,0,0,0,24,3,0,35,46,17,29,18,6,4,0,9,34,203,0,0,0,0,0,0,0,0,0,0,0,24,25,6,0,50,68,44,95,132,74,21,22,22,114,633,22,6,53,103,94,206,365,391,360,584,501,557,3229
