SA2_CODE_2021,C16_CFNC_BF_4000more,C16_CFNC_BF_Ns,C16_CFNC_BF_Tot,C16_CFNC_BPT_Neg_ni_inc,C16_CFNC_BPT_1_149,C16_CFNC_BPT_150_399,C16_CFNC_BPT_400_649,C16_CFNC_BPT_650_799,C16_CFNC_BPT_800_1249,C16_CFNC_BPT_1250_1999,C16_CFNC_BPT_2000_2499,C16_CFNC_BPT_2500_2999,C16_CFNC_BPT_3000_3999,C16_CFNC_BPT_4000more,C16_CFNC_BPT_Ns,C16_CFNC_BPT_Tot,C16_CFNC_1F1P_Neg_ni_inc,C16_CFNC_1F1P_1_149,C16_CFNC_1F1P_150_399,C16_CFNC_1F1P_400_649,C16_CFNC_1F1P_650_799,C16_CFNC_1F1P_800_1249,C16_CFNC_1F1P_1250_1999,C16_CFNC_1F1P_2000_2499,C16_CFNC_1F1P_2500_2999,C16_CFNC_1F1P_3000_3999,C16_CFNC_1F1P_4000more,C16_CFNC_1F1P_Ns,C16_CFNC_1F1P_Tot,C16_CFNC_1E1A_Neg_ni_inc,C16_CFNC_1E1A_1_149,C16_CFNC_1E1A_150_399,C16_CFNC_1E1A_400_649,C16_CFNC_1E1A_650_799,C16_CFNC_1E1A_800_1249,C16_CFNC_1E1A_1250_1999,C16_CFNC_1E1A_2000_2499,C16_CFNC_1E1A_2500_2999,C16_CFNC_1E1A_3000_3999,C16_CFNC_1E1A_4000more,C16_CFNC_1E1A_Ns,C16_CFNC_1E1A_Tot,C16_CFNC_1F1NW_Neg_ni_inc,C16_CFNC_1F1NW_1_149,C16_CFNC_1F1NW_150_399,C16_CFNC_1F1NW_400_649,C16_CFNC_1F1NW_650_799,C16_CFNC_1F1NW_800_1249,C16_CFNC_1F1NW_1250_1999,C16_CFNC_1F1NW_2000_2499,C16_CFNC_1F1NW_2500_2999,C16_CFNC_1F1NW_3000_3999,C16_CFNC_1F1NW_4000more,C16_CFNC_1F1NW_Ns,C16_CFNC_1F1NW_Tot,C16_CFNC_1P1NW_Neg_ni_inc,C16_CFNC_1P1NW_1_149,C16_CFNC_1P1NW_150_399,C16_CFNC_1P1NW_400_649,C16_CFNC_1P1NW_650_799,C16_CFNC_1P1NW_800_1249,C16_CFNC_1P1NW_1250_1999,C16_CFNC_1P1NW_2000_2499,C16_CFNC_1P1NW_2500_2999,C16_CFNC_1P1NW_3000_3999,C16_CFNC_1P1NW_4000more,C16_CFNC_1P1NW_Ns,C16_CFNC_1P1NW_Tot,C16_CFNC_1A1NW_Neg_ni_inc,C16_CFNC_1A1NW_1_149,C16_CFNC_1A1NW_150_399,C16_CFNC_1A1NW_400_649,C16_CFNC_1A1NW_650_799,C16_CFNC_1A1NW_800_1249,C16_CFNC_1A1NW_1250_1999,C16_CFNC_1A1NW_2000_2499,C16_CFNC_1A1NW_2500_2999,C16_CFNC_1A1NW_3000_3999,C16_CFNC_1A1NW_4000more,C16_CFNC_1A1NW_Ns,C16_CFNC_1A1NW_Tot,C16_CFNC_BA_Neg_ni_inc,C16_CFNC_BA_1_149,C16_CFNC_BA_150_399,C16_CFNC_BA_400_649,C16_CFNC_BA_650_799,C16_CFNC_BA_800_1249,C16_CFNC_BA_1250_1999,C16_CFNC_BA_2000_2499,C16_CFNC_BA_2500_2999,C16_CFNC_BA_3000_3999,C16_CFNC_BA_4000more,C16_CFNC_BA_Ns,C16_CFNC_BA_Tot,C16_CFNC_BNW_Neg_ni_inc,C16_CFNC_BNW_1_149,C16_CFNC_BNW_150_399,C16_CFNC_BNW_400_649,C16_CFNC_BNW_650_799,C16_CFNC_BNW_800_1249,C16_CFNC_BNW_1250_1999,C16_CFNC_BNW_2000_2499,C16_CFNC_BNW_2500_2999,C16_CFNC_BNW_3000_3999,C16_CFNC_BNW_4000more,C16_CFNC_BNW_Ns,C16_CFNC_BNW_Tot,C16_CFNC_LFns_Neg_ni_inc,C16_CFNC_LFns_1_149,C16_CFNC_LFns_150_399,C16_CFNC_LFns_400_649,C16_CFNC_LFns_650_799,C16_CFNC_LFns_800_1249,C16_CFNC_LFns_1250_1999,C16_CFNC_LFns_2000_2499,C16_CFNC_LFns_2500_2999,C16_CFNC_LFns_3000_3999,C16_CFNC_LFns_4000more,C16_CFNC_LFns_Ns,C16_CFNC_LFns_Tot,C16_CFNC_Tot_Neg_ni_inc,C16_CFNC_Tot_1_149,C16_CFNC_Tot_150_399,C16_CFNC_Tot_400_649,C16_CFNC_Tot_650_799,C16_CFNC_Tot_800_1249,C16_CFNC_Tot_1250_1999,C16_CFNC_Tot_2000_2499,C16_CFNC_Tot_2500_2999,C16_CFNC_Tot_3000_3999,C16_CFNC_Tot_4000more,C16_CFNC_Tot_Ns,C16_CFNC_Tot_Tot,C16_CFC_BFT_Neg_ni_inc,C16_CFC_BFT_1_149,C16_CFC_BFT_150_399,C16_CFC_BFT_400_649,C16_CFC_BFT_650_799,C16_CFC_BFT_800_1249,C16_CFC_BFT_1250_1999,C16_CFC_BFT_2000_2499,C16_CFC_BFT_2500_2999,C16_CFC_BFT_3000_3999,C16_CFC_BFT_4000more,C16_CFC_BFT_Ns,C16_CFC_BFT_Tot,C16_CFC_BPT_Neg_ni_inc,C16_CFC_BPT_1_149,C16_CFC_BPT_150_399,C16_CFC_BPT_400_649,C16_CFC_BPT_650_799,C16_CFC_BPT_800_1249,C16_CFC_BPT_1250_1999,C16_CFC_BPT_2000_2499,C16_CFC_BPT_2500_2999,C16_CFC_BPT_3000_3999,C16_CFC_BPT_4000more,C16_CFC_BPT_Ns,C16_CFC_BPT_Tot,C16_CFC_1F1P_Neg_ni_inc,C16_CFC_1F1P_1_149,C16_CFC_1F1P_150_399,C16_CFC_1F1P_400_649,C16_CFC_1F1P_650_799,C16_CFC_1F1P_800_1249,C16_CFC_1F1P_1250_1999,C16_CFC_1F1P_2000_2499,C16_CFC_1F1P_2500_2999,C16_CFC_1F1P_3000_3999,C16_CFC_1F1P_4000more,C16_CFC_1F1P_Ns,C16_CFC_1F1P_Tot,C16_CF_1E1A_Neg_ni_inc,C16_CF_1E1A_1_149,C16_CF_1E1A_150_399,C16_CF_1E1A_400_649,C16_CF_1E1A_650_799,C16_CF_1E1A_800_1249,C16_CF_1E1A_1250_1999,C16_CF_1E1A_2000_2499,C16_CF_1E1A_2500_2999,C16_CF_1E1A_3000_3999,C16_CF_1E1A_4000more,C16_CF_1E1A_Ns,C16_CF_1E1A_Tot,C16_CF_1F1NW_Neg_ni_inc,C16_CF_1F1NW_1_149,C16_CF_1F1NW_150_399,C16_CF_1F1NW_400_649,C16_CF_1F1NW_650_799,C16_CF_1F1NW_800_1249,C16_CF_1F1NW_1250_1999,C16_CF_1F1NW_2000_2499,C16_CF_1F1NW_2500_2999,C16_CF_1F1NW_3000_3999,C16_CF_1F1NW_4000more,C16_CF_1F1NW_Ns,C16_CF_1F1NW_Tot,C16_CF_1P1NW_Neg_ni_inc,C16_CF_1P1NW_1_149
501021011,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021012,18,0,233,0,0,0,0,0,4,14,0,0,0,3,0,31,0,0,0,0,0,10,70,47,32,18,10,0,195,0,0,0,0,0,3,12,4,6,8,3,0,31,0,0,4,4,4,28,62,25,7,8,3,3,142,0,0,0,7,19,27,17,0,0,0,0,0,74,0,0,0,0,3,6,4,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,12,7,17,70,132,114,62,15,5,5,0,21,457,0,0,0,0,0,0,0,0,0,0,0,113,122,14,9,19,83,163,188,282,155,99,92,52,146,1300,0,0,0,0,0,3,15,31,35,41,25,9,167,0,0,0,0,0,0,13,11,3,3,5,0,43,0,0,0,0,4,18,125,103,97,71,60,26,508,0,0,0,0,0,0,9,15,20,18,13,7,80,0,0,0,5,0,41,122,65,22,33,11,13,314,0,0
501021014,20,3,140,0,0,0,6,10,26,13,6,3,3,5,0,59,0,0,0,0,4,11,37,28,21,15,18,4,129,0,0,0,0,0,0,3,7,6,0,4,0,21,0,0,0,0,0,22,23,8,0,5,3,3,72,0,0,5,9,11,25,13,0,0,0,6,6,68,0,0,0,0,4,9,4,6,0,0,0,3,24,0,0,0,0,0,6,3,4,7,0,0,0,12,5,13,7,51,123,84,27,5,4,3,4,30,359,0,0,0,4,0,3,0,0,0,0,0,76,80,13,14,16,71,152,183,149,86,61,58,55,123,976,0,0,0,0,0,6,19,27,21,31,27,30,163,0,0,0,0,0,4,4,9,0,4,6,5,43,0,0,4,5,0,12,75,56,44,48,33,43,316,0,0,0,0,0,0,8,10,3,4,9,7,43,0,0,0,0,0,36,55,45,16,17,8,10,201,0,0
501021015,12,0,145,0,0,0,0,0,9,4,3,0,0,0,0,29,0,0,0,3,5,10,47,24,20,14,12,0,136,0,0,0,0,0,3,4,7,0,4,0,0,20,0,0,0,4,3,16,23,20,9,0,4,0,80,0,0,0,10,10,20,17,0,0,0,3,5,70,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,6,7,7,9,40,106,65,21,4,4,3,0,23,278,0,0,0,0,3,0,4,0,0,0,0,45,54,7,5,16,49,127,136,154,106,60,52,35,72,828,0,0,0,0,0,0,20,16,11,21,15,10,101,0,0,0,0,0,6,9,0,3,4,0,0,23,0,0,0,0,0,10,64,39,31,21,23,17,212,0,0,0,0,0,0,9,7,3,8,3,5,33,0,0,0,0,0,28,67,24,5,7,5,13,148,0,0
501021016,14,3,60,0,0,0,0,0,10,0,0,3,0,0,0,14,0,0,0,0,0,6,18,14,16,0,0,0,53,0,0,0,0,0,0,0,0,3,7,0,0,13,0,0,0,0,0,7,15,15,7,3,0,3,49,0,0,0,10,5,3,6,0,0,0,0,6,26,0,0,0,0,0,0,0,3,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,6,35,61,44,22,0,0,4,0,12,195,0,0,0,0,0,0,0,0,0,0,0,44,43,11,4,6,50,60,84,83,39,34,22,20,67,481,0,0,0,0,0,0,7,6,11,14,11,9,51,0,0,0,0,0,0,3,0,0,0,0,0,12,0,0,0,0,3,0,25,16,26,16,15,21,119,0,0,0,0,0,0,0,4,5,3,4,0,17,0,0,0,0,0,13,24,23,10,13,7,14,98,0,0
501021251,18,0,180,0,0,0,0,0,5,13,6,4,0,0,0,29,0,0,0,0,0,8,32,22,21,14,7,3,105,0,0,0,0,0,3,6,3,0,4,0,0,19,0,0,0,0,0,14,19,13,8,15,6,3,82,0,0,0,0,5,15,4,3,4,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,3,12,0,5,18,45,40,25,4,5,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,57,60,9,0,8,25,51,92,113,95,75,88,34,73,662,0,0,0,0,0,0,21,36,39,66,44,31,235,0,0,0,0,0,3,10,12,8,3,0,5,48,0,0,0,0,0,9,84,101,75,73,48,19,407,0,0,0,0,0,0,5,10,8,15,3,3,46,0,0,0,0,0,28,102,70,12,34,22,12,284,0,0
501021252,3,0,51,0,0,0,0,0,0,7,0,0,0,0,0,17,0,0,0,0,0,3,9,8,9,12,12,0,49,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,11,8,0,5,0,0,31,0,0,4,5,0,8,3,0,0,0,4,0,34,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,3,10,27,34,15,6,0,3,0,6,113,0,0,0,0,0,0,0,5,0,0,0,30,34,4,3,9,17,35,55,62,32,26,34,24,40,339,0,0,0,0,0,4,8,7,17,16,20,7,84,0,0,0,0,0,0,0,3,0,0,6,3,22,0,0,0,0,0,0,14,28,38,33,30,15,158,0,0,0,0,0,0,0,5,4,0,7,0,19,0,0,0,0,0,10,13,18,3,8,11,8,76,0,0
501021253,45,5,250,0,0,0,0,0,15,28,5,6,4,8,0,71,0,0,4,5,4,17,50,39,40,38,39,0,230,0,0,0,0,0,3,10,5,8,5,6,0,33,0,0,0,3,0,41,47,30,8,16,18,9,174,0,0,8,13,15,40,31,17,4,0,0,4,126,0,0,0,0,3,6,3,0,0,0,0,0,15,0,0,0,0,0,0,5,0,0,3,0,0,12,8,5,5,57,161,116,67,19,15,9,6,24,504,0,0,0,0,4,0,0,0,0,0,0,125,123,11,8,18,72,187,247,276,171,124,144,126,161,1538,0,0,0,0,0,6,20,24,32,49,52,13,199,0,0,0,0,0,6,24,10,0,7,0,0,50,0,0,0,0,0,16,58,50,71,63,72,20,361,0,0,0,0,0,0,8,3,5,5,9,4,34,0,0,0,0,0,31,60,51,9,35,25,11,228,0,0
501021254,0,0,64,0,0,0,0,0,6,11,3,0,0,0,0,20,0,0,0,0,0,4,37,11,4,4,4,0,68,0,0,0,0,0,0,10,0,0,0,0,0,11,0,0,0,0,0,16,23,5,0,4,0,0,45,0,0,5,8,12,20,3,0,0,0,0,0,48,0,0,0,5,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,34,68,36,13,4,0,0,0,5,165,0,0,0,0,0,0,0,0,0,0,0,56,53,3,0,3,48,79,82,114,37,31,21,5,57,491,0,0,0,0,0,3,7,11,9,6,6,5,47,0,0,0,0,0,11,5,0,0,0,0,0,26,0,0,0,0,0,14,38,19,18,14,7,14,111,0,0,0,0,0,4,9,8,6,5,0,0,22,0,0,0,0,0,24,28,11,0,0,3,6,85,0,0
501031017,10,0,120,0,0,0,9,10,22,20,11,0,3,4,0,75,0,0,0,6,6,18,32,17,23,11,0,0,121,0,0,0,0,3,0,6,4,7,0,0,3,21,0,0,0,4,4,20,23,16,0,5,3,0,84,0,0,6,13,14,28,8,5,3,0,0,4,80,0,0,0,0,4,4,11,0,0,0,0,0,15,0,0,0,0,0,4,4,0,3,0,0,0,16,15,8,20,51,117,72,36,6,0,4,0,9,344,0,0,0,0,0,0,0,0,0,0,0,69,74,16,15,25,89,158,180,178,85,55,43,25,93,950,0,0,0,0,3,7,12,10,12,22,17,13,95,0,0,0,0,0,6,6,3,3,4,0,3,33,0,0,3,3,0,14,43,36,39,17,16,22,195,0,0,0,0,0,0,7,0,0,3,0,0,16,0,0,0,4,0,20,39,15,6,5,0,0,98,0,0
501031018,13,0,120,0,0,0,3,4,18,15,9,0,5,0,0,54,0,0,0,0,4,13,35,23,17,12,3,4,108,0,0,0,0,0,7,0,6,3,0,4,0,20,0,0,0,0,6,16,22,8,5,3,4,6,80,0,0,0,10,12,15,12,0,0,0,0,0,58,0,0,0,4,0,4,3,0,0,0,0,0,9,0,0,0,0,0,5,4,0,0,0,0,0,11,6,5,9,38,88,65,40,4,0,0,0,14,267,0,0,0,0,0,0,0,0,5,0,0,74,80,8,7,12,62,114,145,161,73,48,48,32,103,814,0,0,0,0,0,7,12,15,3,19,21,12,86,0,0,0,3,0,8,9,0,3,0,4,4,37,0,0,0,0,5,8,43,25,19,20,16,21,160,0,0,0,0,0,4,7,5,5,3,0,0,24,0,0,0,0,6,18,45,24,4,16,6,20,135,0,0
501031019,11,4,131,0,0,0,3,0,14,6,0,3,0,0,0,31,0,0,0,0,0,9,45,21,8,7,0,0,102,0,0,0,0,0,0,3,3,3,4,0,0,19,0,0,0,0,4,13,26,7,0,0,0,4,56,0,0,5,9,8,12,4,0,0,0,0,0,43,0,0,0,0,0,3,6,0,0,0,0,0,12,0,0,0,0,0,0,3,6,0,0,0,0,7,11,3,0,25,70,47,12,3,0,0,3,8,179,0,0,0,0,0,0,0,0,0,0,0,39,42,11,5,6,44,83,104,154,81,34,36,14,58,634,0,0,0,0,0,5,14,14,22,26,9,11,104,0,0,0,0,0,3,9,5,0,0,0,5,18,0,0,0,3,0,19,58,33,35,13,9,13,190,0,0,0,0,0,0,5,0,5,0,0,10,24,0,0,0,0,0,18,34,17,6,0,3,0,84,0,0
501031020,6,0,115,0,0,4,7,11,6,24,7,4,5,3,0,62,0,0,0,0,3,16,37,19,10,0,3,0,90,0,0,0,0,0,3,4,9,0,0,0,0,23,0,0,0,4,3,11,11,3,5,3,0,0,45,0,0,0,10,8,13,12,0,0,0,0,0,60,0,0,0,4,8,0,0,0,0,0,0,0,19,0,0,0,0,0,0,5,0,0,3,0,0,14,8,7,9,38,78,59,28,10,9,3,8,10,257,0,0,0,0,0,0,0,0,0,0,0,64,67,9,11,16,72,120,127,155,65,34,30,19,91,744,0,0,0,0,0,8,18,13,15,7,9,16,90,0,0,0,0,3,4,9,0,3,0,6,0,27,0,0,0,0,0,12,43,26,10,17,9,9,128,0,0,0,0,0,3,8,4,3,0,0,0,17,0,0,0,0,4,21,23,11,0,5,0,0,61,0,0
502011021,15,0,106,0,0,0,0,11,14,7,0,0,5,0,0,41,0,0,0,0,0,11,28,13,13,9,10,0,83,0,0,0,0,0,0,4,0,8,4,0,0,19,0,0,0,0,7,16,24,23,6,7,3,0,92,0,0,3,13,12,16,11,0,4,0,3,0,60,0,0,0,0,0,4,4,4,3,0,0,0,21,0,0,0,0,0,0,5,0,0,0,4,0,15,13,11,14,54,160,117,43,7,4,5,7,13,456,0,0,0,0,0,6,0,0,0,0,0,75,79,19,12,15,69,185,186,149,67,61,62,44,96,958,0,0,0,0,0,0,10,11,20,34,19,10,110,0,0,0,0,0,4,9,0,3,0,0,4,37,0,0,0,0,0,9,35,55,49,39,33,16,229,0,0,0,0,0,0,0,3,7,4,6,0,33,0,0,0,0,0,18,56,44,10,20,9,9,165,0,0
502011022,27,0,115,0,0,0,0,7,6,15,12,3,4,0,0,41,0,0,0,0,0,13,33,22,19,6,9,6,103,0,0,0,0,0,0,9,5,3,7,0,0,33,0,0,0,4,0,14,38,19,4,14,8,0,98,0,0,3,11,8,26,26,6,4,0,0,5,91,0,0,0,4,0,7,3,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,26,9,18,78,169,171,78,17,3,3,5,20,598,0,0,0,0,4,0,0,0,0,0,0,108,118,24,11,23,99,188,236,215,97,55,71,54,140,1219,0,0,0,0,0,0,14,18,20,42,37,16,141,0,0,0,0,0,4,13,8,0,0,6,0,35,0,0,0,0,0,5,34,48,45,52,35,9,236,0,0,0,0,0,4,7,3,4,4,13,3,41,0,0,0,4,0,17,41,47,12,22,15,9,166,0,0
502011023,12,0,104,0,0,0,0,4,8,9,0,0,0,0,0,21,0,0,0,0,0,4,35,26,14,6,8,0,104,0,0,0,0,0,0,0,3,6,0,0,0,20,0,0,0,0,0,14,32,17,4,7,0,0,74,0,0,4,7,10,35,13,6,6,0,0,0,90,0,0,0,0,4,3,8,0,0,0,0,3,16,0,0,0,0,0,0,5,0,0,0,0,0,5,14,7,16,86,276,155,55,6,0,0,0,35,655,0,0,0,0,0,3,0,0,0,0,0,92,105,14,13,21,102,309,230,174,91,48,35,22,133,1192,0,0,0,0,0,0,10,20,17,20,20,13,99,0,0,0,5,0,6,7,5,0,5,0,7,35,0,0,0,0,0,16,59,35,45,23,19,14,218,0,0,0,0,0,4,3,5,0,4,3,6,31,0,0,0,0,8,33,96,42,16,11,8,14,229,0,0
502011024,48,0,260,0,0,0,4,3,24,32,4,6,5,7,0,83,0,0,3,0,0,19,79,55,41,20,29,0,242,0,0,0,0,0,0,3,4,4,4,5,0,26,0,0,0,8,3,36,79,39,8,32,13,7,221,3,0,9,23,22,52,25,14,0,3,0,3,168,4,0,4,5,0,0,5,0,0,9,3,0,32,0,0,0,0,0,4,0,0,6,0,0,0,10,33,22,24,109,358,343,184,43,7,14,31,56,1211,0,0,0,0,0,6,6,0,0,0,0,180,190,39,22,38,161,390,486,443,212,113,162,137,257,2451,0,0,0,0,0,9,17,29,59,92,91,39,337,0,0,0,0,0,5,20,10,10,10,9,0,70,0,0,0,0,0,20,103,91,121,83,102,39,573,0,0,0,0,0,3,12,9,13,15,17,12,85,0,0,0,3,3,40,110,91,23,57,47,25,404,0,0
502011025,21,0,120,0,0,0,0,4,14,4,5,0,0,0,0,34,0,0,0,0,0,10,36,23,20,14,12,0,120,0,0,0,0,0,3,7,3,0,4,0,0,24,0,0,0,3,3,28,38,17,0,11,0,3,99,0,0,5,12,17,14,16,4,4,5,4,3,79,0,0,0,6,0,5,8,5,0,0,0,0,22,0,0,0,0,0,0,0,3,0,4,4,0,10,21,10,12,58,147,126,83,5,6,3,7,17,477,0,0,0,0,0,0,5,0,0,0,0,93,100,21,14,20,82,175,204,216,83,56,61,41,118,1081,0,0,0,0,0,0,12,5,8,14,11,6,63,0,0,0,5,0,7,13,5,0,0,0,0,30,0,0,0,0,4,17,37,18,18,13,14,7,128,0,0,0,3,0,4,4,5,0,0,6,0,19,0,0,0,0,9,39,38,19,9,9,9,10,132,0,0
502011026,13,0,88,0,0,0,0,0,12,5,4,0,3,3,0,29,0,0,0,0,0,6,21,17,12,12,8,0,78,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,12,14,8,7,12,4,4,67,0,0,0,5,11,12,7,0,3,0,4,4,53,0,0,0,0,0,3,4,5,0,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,0,7,15,6,3,78,124,112,50,16,7,0,6,25,438,0,0,0,0,0,0,4,0,0,0,0,84,91,15,8,5,86,141,160,134,72,49,52,37,120,879,0,0,0,0,0,0,3,16,16,25,19,14,94,0,0,0,0,0,4,5,5,0,0,4,0,23,0,0,0,0,0,5,25,28,29,17,20,9,134,0,0,0,0,0,0,3,3,0,4,9,3,31,0,0,0,0,0,4,31,30,8,13,6,12,110,0,0
502011027,41,11,326,0,0,0,7,3,11,10,3,5,0,0,0,33,0,0,0,0,0,13,81,71,42,19,23,0,260,0,0,0,0,0,6,3,5,5,8,4,0,39,0,0,4,6,5,41,62,37,10,17,7,9,194,0,0,0,16,19,30,17,5,0,4,0,0,97,4,0,0,0,0,6,4,3,3,0,0,0,31,0,0,0,0,0,3,6,5,5,0,0,0,16,25,11,9,93,245,177,81,10,0,0,4,26,687,0,0,0,0,0,0,0,0,0,0,0,188,193,30,8,22,121,275,286,320,205,137,145,80,231,1877,0,0,0,0,4,3,36,71,73,99,89,28,405,0,0,0,0,0,4,25,5,3,0,6,12,58,0,0,0,0,0,19,126,130,130,111,101,36,656,0,0,0,0,0,6,15,21,16,18,21,9,105,0,0,0,5,6,48,181,110,32,57,36,18,476,0,0
502011028,20,5,128,0,0,0,0,4,20,17,4,3,4,0,0,54,0,0,0,0,0,16,38,26,21,16,9,3,129,0,0,0,0,0,6,4,5,4,6,3,0,27,0,0,0,4,7,26,43,24,4,6,5,4,122,0,0,3,3,15,40,10,0,4,0,4,3,94,0,0,0,4,0,7,5,0,0,0,0,4,24,0,0,0,0,0,0,9,0,0,0,0,4,14,14,8,15,91,231,173,104,12,3,5,6,26,698,0,0,0,0,0,3,4,0,0,0,0,113,123,13,12,21,105,264,290,248,112,60,70,50,161,1417,0,0,0,0,0,4,14,15,16,23,27,17,116,0,0,0,0,0,0,9,4,4,4,0,0,26,0,0,0,3,0,0,41,34,29,30,22,15,179,0,0,0,0,0,0,9,0,10,6,0,6,27,0,0,0,0,8,22,64,29,18,11,9,20,179,0,0
502011029,21,0,136,0,0,0,6,6,14,16,7,0,4,0,3,54,0,0,4,3,4,11,34,25,20,19,9,5,127,0,0,0,0,0,0,6,5,4,3,5,0,27,0,0,0,6,4,17,37,21,3,8,5,3,100,0,0,4,9,16,28,17,5,3,0,0,3,81,0,0,0,0,0,0,7,0,3,0,0,5,24,0,0,0,0,0,0,0,0,0,0,0,0,7,12,10,15,59,166,126,49,8,6,0,6,30,489,0,0,0,0,0,0,3,0,0,0,0,78,82,15,6,25,87,192,208,184,102,67,68,47,124,1119,0,0,0,0,0,0,16,13,24,29,35,23,149,0,0,0,0,4,0,13,8,3,0,0,5,31,0,0,0,0,0,7,49,58,54,44,27,26,267,0,0,0,0,0,4,9,4,0,5,7,9,37,0,0,0,0,7,28,65,49,17,21,9,15,230,0,0
503011030,28,0,59,0,0,0,0,0,5,6,0,5,0,14,0,36,0,0,0,0,0,4,8,9,6,11,38,0,73,0,0,0,0,0,0,0,0,0,6,4,0,10,0,0,0,0,0,0,9,9,5,14,19,0,48,0,0,0,5,0,10,22,3,9,7,17,0,72,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,4,20,24,59,67,20,20,22,40,13,301,0,0,0,0,0,0,0,0,0,0,0,54,54,7,0,7,26,27,73,113,49,55,65,168,71,665,0,0,0,0,0,0,0,6,4,14,114,17,155,0,0,0,0,0,0,4,0,9,10,16,4,42,0,0,4,0,0,5,9,11,20,35,205,25,318,0,0,0,0,0,0,0,0,0,3,16,0,24,0,0,0,0,0,7,18,16,9,63,102,13,227,0,0
503011031,49,0,141,0,0,0,5,0,5,4,5,6,3,12,0,45,0,0,0,0,0,0,22,18,15,15,22,3,104,0,0,0,0,0,3,3,0,0,0,0,0,14,0,0,0,0,0,5,12,15,0,24,31,0,91,0,0,0,4,9,14,15,3,12,9,14,4,85,0,0,0,0,0,0,6,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,5,5,7,3,10,8,25,40,75,28,23,30,42,12,299,0,0,0,0,0,0,0,0,0,0,0,86,88,5,0,10,19,34,73,160,93,67,121,184,107,877,0,0,0,0,0,0,6,5,3,20,68,13,114,0,0,0,0,0,3,9,4,9,0,17,5,43,0,0,0,0,0,4,15,17,23,34,140,18,253,0,0,0,0,0,0,3,0,4,4,17,6,31,0,0,0,0,0,4,20,25,8,59,77,12,207,0,0
503011032,93,0,166,0,0,0,0,0,7,9,4,0,3,14,0,39,0,0,0,0,0,6,12,8,15,12,46,0,109,0,0,0,0,0,0,0,7,3,0,10,0,12,0,0,0,0,0,6,8,13,8,21,39,0,92,0,0,0,4,3,6,20,8,9,8,26,0,84,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,11,26,32,39,14,19,20,26,6,207,0,0,0,0,0,0,0,0,0,0,0,72,75,3,3,0,13,26,56,101,66,62,113,256,92,800,0,0,0,0,0,0,3,7,7,18,95,16,139,0,0,0,0,0,5,0,0,3,3,17,4,32,0,0,0,0,0,0,15,12,25,28,184,24,278,0,0,0,0,0,0,3,0,0,7,22,4,33,0,0,0,0,0,0,10,17,4,60,94,11,208,0,0
