SA2_CODE_2021,C11_SH_0b_s_a_b_NPFH_2,C11_SH_0b_s_a_b_NPFH_3,C11_SH_0b_s_a_b_NPFH_4,C11_SH_0b_s_a_b_NPFH_5,C11_SH_0b_s_a_b_NPFH_6_mor,C11_SH_0b_s_a_b_Tot,C11_SH_1b_NPFH_2,C11_SH_1b_NPFH_3,C11_SH_1b_NPFH_4,C11_SH_1b_NPFH_5,C11_SH_1b_NPFH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPFH_2,C11_SH_2b_NPFH_3,C11_SH_2b_NPFH_4,C11_SH_2b_NPFH_5,C11_SH_2b_NPFH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPFH_2,C11_SH_3b_NPFH_3,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_Tot,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5,C11_SH_Tot_NPFH_6_mor,C11_SH_Tot_Tot,C11_SDRTHT_0b_s_a_b_NPFH_2,C11_SDRTHT_0b_s_a_b_NPFH_3,C11_SDRTHT_0b_s_a_b_NPFH_4,C11_SDRTHT_0b_s_a_b_NPFH_5,C11_SDRTHT_0b_s_a_b_NPFH_6mor,C11_SDRTHT_0b_s_a_b_Tot,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_Tot,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_Tot_Tot,C11_F_a_0b_s_a_b_NPFH_2,C11_F_a_0b_s_a_b_NPFH_3,C11_F_a_0b_s_a_b_NPFH_4,C11_F_a_0b_s_a_b_NPFH_5,C11_F_a_0b_s_a_b_NPFH_6_mor,C11_F_a_0b_s_a_b_Tot,C11_F_a_1b_NPFH_2,C11_F_a_1b_NPFH_3,C11_F_a_1b_NPFH_4,C11_F_a_1b_NPFH_5,C11_F_a_1b_NPFH_6_mor,C11_F_a_1b_Tot,C11_F_a_2b_NPFH_2,C11_F_a_2b_NPFH_3,C11_F_a_2b_NPFH_4,C11_F_a_2b_NPFH_5,C11_F_a_2b_NPFH_6_mor,C11_F_a_2b_Tot,C11_F_a_3b_NPFH_2,C11_F_a_3b_NPFH_3,C11_F_a_3b_NPFH_4,C11_F_a_3b_NPFH_5,C11_F_a_3b_NPFH_6_mor,C11_F_a_3b_Tot,C11_F_a_4mb_NPFH_2,C11_F_a_4mb_NPFH_3,C11_F_a_4mb_NPFH_4,C11_F_a_4mb_NPFH_5,C11_F_a_4mb_NPFH_6_mor,C11_F_a_4mb_Tot,C11_F_a_NB_NS_NPFH_2,C11_F_a_NB_NS_NPFH_3,C11_F_a_NB_NS_NPFH_4,C11_F_a_NB_NS_NPFH_5,C11_F_a_NB_NS_NPFH_6_mor,C11_F_a_NB_NS_Tot,C11_F_a_Tot_NPFH_2,C11_F_a_Tot_NPFH_3,C11_F_a_Tot_NPFH_4,C11_F_a_Tot_NPFH_5,C11_F_a_Tot_NPFH_6_mor,C11_F_a_Tot_Tot,C11_OD_0b_s_a_b_NPFH_2,C11_OD_0b_s_a_b_NPFH_3,C11_OD_0b_s_a_b_NPFH_4,C11_OD_0b_s_a_b_NPFH_5,C11_OD_0b_s_a_b_NPFH_6_mor,C11_OD_0b_s_a_b_Tot,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_Tot,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_Tot_Tot,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_Tot,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_Tot_Tot,C16_SH_0b_s_a_b_NPFH_2,C16_SH_0b_s_a_b_NPFH_3,C16_SH_0b_s_a_b_NPFH_4,C16_SH_0b_s_a_b_NPFH_5,C16_SH_0b_s_a_b_NPFH_6_mor,C16_SH_0b_s_a_b_Tot,C16_SH_1b_NPFH_2,C16_SH_1b_NPFH_3,C16_SH_1b_NPFH_4,C16_SH_1b_NPFH_5,C16_SH_1b_NPFH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPFH_2,C16_SH_2b_NPFH_3,C16_SH_2b_NPFH_4,C16_SH_2b_NPFH_5,C16_SH_2b_NPFH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPFH_2,C16_SH_3b_NPFH_3
503011033,0,0,0,0,0,0,0,0,0,0,0,3,74,20,18,0,0,108,297,127,207,38,9,669,247,181,395,227,69,1129,0,0,0,0,0,3,625,330,620,268,76,1919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,339,620,268,76,1930,0,0,0,0,0,0,0,0,0,0,0,0,59,19,10,0,0,91,259,133
503011034,3,0,0,0,0,6,7,0,0,0,0,7,91,20,10,0,0,125,328,142,150,32,7,662,318,210,342,188,67,1127,12,3,0,0,0,17,755,380,502,221,79,1940,0,0,0,0,0,0,3,0,0,0,0,3,47,10,0,0,0,61,49,23,18,4,0,95,6,0,3,6,0,11,0,0,0,0,0,0,98,39,23,7,3,174,0,0,0,0,0,0,69,16,0,0,0,89,136,32,14,4,0,185,21,11,0,0,0,31,0,0,0,0,0,0,3,0,0,0,0,3,229,56,19,7,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,473,554,232,82,2423,0,0,0,0,0,0,0,0,0,0,0,0,67,22,10,0,0,98,307,135
503011035,0,0,0,0,0,0,5,0,0,0,0,6,139,46,30,5,0,228,381,201,210,46,13,847,568,400,704,409,116,2196,8,3,3,0,0,20,1106,662,944,458,126,3299,0,0,0,0,0,0,10,0,0,0,0,13,70,14,11,0,0,99,97,48,31,4,0,190,14,10,17,9,0,45,0,0,0,0,0,5,193,77,61,15,3,344,0,0,0,0,0,0,74,14,6,0,0,93,150,52,30,10,0,237,122,34,19,4,0,183,11,0,0,4,0,17,4,0,0,0,0,4,365,100,51,18,5,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,7,1672,838,1057,494,131,4185,0,0,0,0,0,0,5,0,0,0,0,9,105,34,16,6,7,166,387,157
503011036,0,0,0,0,0,0,4,0,0,0,0,4,103,15,8,0,0,131,342,166,168,32,0,704,281,201,374,209,70,1132,5,0,0,0,0,8,741,379,546,241,73,1989,0,0,0,0,0,0,0,0,0,0,0,0,29,5,0,0,0,32,28,5,4,0,0,38,3,0,3,0,0,8,0,0,0,0,0,0,62,14,9,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,391,557,239,73,2096,0,0,0,0,0,0,0,3,0,0,0,5,54,16,10,4,0,76,287,132
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021038,0,0,0,0,0,0,10,0,0,0,0,10,300,67,31,3,4,406,390,280,325,51,16,1066,110,90,215,108,25,549,5,3,0,0,0,9,813,442,570,168,39,2040,0,0,0,0,0,0,7,0,0,0,0,8,74,6,3,0,0,87,112,55,37,8,5,207,9,3,4,4,0,23,0,0,0,0,0,0,196,66,46,13,5,322,0,0,0,0,0,0,14,0,0,0,0,21,75,17,4,0,0,98,29,17,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,120,29,7,0,0,157,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,1133,545,626,180,40,2524,0,0,0,0,0,0,13,0,0,0,0,13,209,61,47,5,0,316,385,240
503021039,0,0,5,0,0,3,18,0,0,0,0,17,244,72,25,6,0,347,578,282,264,55,9,1189,254,228,405,189,55,1135,10,0,0,0,0,15,1102,589,696,244,65,2701,0,0,0,0,0,0,12,0,0,0,0,17,155,23,0,0,0,180,173,73,40,12,0,300,23,20,22,13,0,79,3,0,0,0,0,3,369,112,67,22,3,573,0,0,0,0,0,0,107,10,6,0,0,117,275,69,19,4,4,372,37,7,5,4,0,55,0,0,8,0,0,3,6,0,3,0,0,7,426,89,30,4,4,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,1906,794,796,272,71,3840,0,0,0,0,0,0,6,3,0,0,0,14,206,56,24,4,0,295,561,311
503021040,0,0,0,0,0,0,23,0,0,0,0,21,201,63,27,0,0,295,420,206,228,42,16,911,110,121,140,77,23,465,4,4,0,0,0,8,756,399,390,121,38,1706,0,0,0,0,0,0,6,0,0,0,0,9,19,10,5,0,0,31,70,44,17,4,0,132,15,4,11,5,0,32,0,0,0,0,0,0,112,55,25,11,0,207,0,0,0,0,0,0,29,4,0,0,0,30,45,19,0,0,0,66,36,17,12,0,0,66,7,0,0,0,0,6,0,0,0,0,0,0,113,40,11,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,985,490,433,137,40,2084,0,0,0,0,0,0,11,0,0,0,0,7,160,40,23,0,0,213,360,183
503021042,0,0,0,0,0,5,24,0,0,0,0,24,199,77,42,0,0,318,450,242,278,54,4,1028,205,152,290,130,35,807,11,0,3,0,0,13,890,473,608,188,36,2199,0,0,0,0,0,0,29,0,0,0,0,29,136,34,5,4,0,180,264,93,60,7,4,422,47,24,19,7,0,99,6,0,0,0,0,9,479,154,84,18,0,740,0,0,0,0,0,0,139,11,0,0,0,152,309,62,23,3,3,398,71,21,6,4,0,103,8,3,0,0,0,15,9,0,0,0,0,9,530,98,33,14,3,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,6,0,0,4,0,9,1910,726,735,222,43,3633,0,0,0,0,0,0,16,0,0,0,0,19,217,57,33,4,0,317,494,243
503021043,0,0,0,0,0,0,7,3,0,0,0,9,171,55,35,12,0,277,512,248,293,62,10,1118,206,194,335,197,55,990,0,4,5,0,0,9,900,501,672,262,65,2399,0,0,0,0,0,0,25,4,0,0,0,28,115,22,5,4,0,146,173,87,40,15,3,314,16,6,6,3,4,39,3,4,0,0,0,6,333,120,58,19,9,534,6,0,0,0,0,11,146,26,8,0,0,176,413,141,70,20,0,644,77,31,15,6,0,125,0,0,0,0,0,7,7,3,0,0,0,11,646,205,90,19,8,969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1888,823,817,306,79,3912,0,0,0,0,0,0,6,3,0,0,0,13,137,43,28,10,0,220,456,247
503021295,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,12,40,15,6,0,4,62,19,22,13,4,0,58,0,0,0,0,0,0,70,40,18,11,0,135,0,0,0,0,0,0,3,0,0,0,0,3,44,3,0,0,0,51,67,28,14,0,0,113,24,26,7,4,0,60,0,0,0,0,0,0,135,57,24,9,0,229,11,4,0,0,0,15,223,32,9,0,0,260,553,132,41,3,0,729,238,73,41,9,6,358,15,5,4,0,0,22,4,3,0,0,0,11,1043,244,90,14,8,1394,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,6,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,20,0,0,0,0,0,0,1260,343,127,30,11,1775,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,15,36,14
503021296,0,0,0,0,0,0,23,0,0,0,0,23,103,27,14,6,0,153,120,77,50,15,3,266,41,23,22,14,4,113,3,0,0,0,0,3,289,133,87,35,10,557,0,0,0,0,0,0,22,0,0,0,0,25,198,53,10,4,0,267,139,64,30,7,0,244,21,12,9,7,6,47,0,0,0,0,0,3,377,131,52,19,11,594,13,0,0,0,0,8,217,14,3,0,0,235,267,76,16,10,0,364,64,17,16,3,3,108,0,4,0,0,0,4,10,0,0,0,0,11,569,113,34,8,3,732,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,14,3,0,0,0,0,3,1246,385,177,64,25,1898,0,0,0,0,0,0,15,0,0,0,0,9,123,23,16,3,0,169,141,71
503021297,0,0,0,0,0,0,4,0,0,0,0,4,11,0,0,0,0,11,3,0,0,0,0,4,0,0,3,3,0,9,0,0,0,0,0,0,20,0,3,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,34,10,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,46,3,0,0,0,54,9,0,0,0,0,9,257,29,5,0,0,284,631,150,31,7,0,818,155,51,37,8,3,247,11,4,0,0,0,16,7,0,0,0,0,6,1068,236,70,9,3,1387,0,0,0,0,0,0,3,0,0,0,0,3,12,3,0,0,0,13,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,18,8,0,0,0,22,4,0,0,0,0,4,1156,243,71,12,3,1481,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0
504011044,0,0,0,0,0,0,9,0,0,0,0,9,216,70,33,4,0,322,842,390,325,73,16,1650,417,256,331,195,98,1300,14,5,0,3,5,30,1495,725,685,281,116,3301,0,0,0,0,0,0,5,0,0,0,0,5,63,7,0,0,0,67,97,40,20,5,0,162,9,7,3,5,0,23,0,0,0,0,0,7,172,62,24,11,0,266,0,0,0,0,0,0,4,0,0,0,0,4,37,4,0,0,0,45,92,49,32,5,3,182,5,5,3,0,0,15,3,0,0,0,0,3,138,61,34,6,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1805,848,746,295,121,3817,3,0,0,0,0,3,11,0,4,0,0,12,190,44,21,3,0,272,806,388
504011045,5,0,0,0,0,5,21,0,4,0,0,25,438,117,58,22,0,630,1246,611,502,117,47,2520,441,345,433,191,81,1494,19,9,7,4,4,46,2167,1088,1001,330,135,4718,0,0,0,0,0,0,15,0,0,0,0,15,137,39,16,0,0,198,175,83,41,10,5,326,33,29,43,17,3,126,0,3,0,0,0,10,372,156,100,33,13,667,0,0,0,0,0,0,3,0,0,0,0,3,43,15,4,3,0,66,29,11,4,3,0,53,0,3,3,3,5,14,0,0,0,0,0,4,77,38,11,13,3,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,2614,1281,1109,378,143,5529,0,0,0,0,0,0,21,0,0,0,0,23,379,113,52,10,3,553,1350,673
504011046,0,0,0,0,0,0,7,0,0,0,0,7,114,37,21,4,0,172,322,136,98,23,13,592,124,80,120,47,17,401,10,0,0,0,0,15,577,261,240,69,33,1190,0,0,0,0,0,0,13,0,0,0,0,15,173,40,10,4,0,232,235,103,43,15,3,395,8,7,9,5,0,34,5,3,0,0,0,4,434,151,63,21,3,675,6,0,0,0,0,7,153,20,7,0,0,176,380,137,51,15,0,587,102,40,32,14,0,180,4,0,0,3,0,10,15,7,0,0,0,22,653,207,97,25,0,982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,3,1667,628,403,114,44,2856,0,0,0,0,0,0,7,0,0,0,0,8,109,28,10,0,0,146,356,143
504011047,3,0,0,0,0,6,9,0,5,0,0,14,114,35,16,8,0,173,1170,510,392,139,51,2265,805,475,569,288,136,2272,32,10,7,3,3,50,2125,1022,991,444,195,4781,0,0,0,0,0,0,5,0,0,0,0,5,68,14,4,0,0,95,223,102,72,12,14,424,31,26,32,15,6,118,6,0,0,0,0,11,332,147,119,32,20,647,0,0,0,0,0,0,3,0,0,0,0,0,40,7,0,0,0,44,34,16,5,0,0,64,5,0,0,0,0,4,0,0,0,0,0,5,86,26,10,0,3,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2542,1190,1123,479,216,5563,0,0,0,0,0,3,12,0,0,0,0,13,99,28,15,7,0,152,1117,566
504011048,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,0,0,10,219,100,80,25,5,435,551,334,409,196,86,1575,3,0,0,0,3,10,782,441,492,222,92,2036,0,0,0,0,0,0,0,0,0,0,0,0,34,15,8,0,0,52,58,27,14,6,0,107,6,7,4,3,3,19,3,0,0,0,0,4,106,51,22,8,3,188,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,8,3,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,12,3,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,500,522,228,93,2238,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,16,196,103
504021049,0,0,0,0,0,0,4,0,0,0,0,5,45,6,0,0,0,54,138,48,47,10,4,258,142,70,99,63,33,401,3,0,3,0,0,8,332,131,158,74,36,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,335,131,156,79,36,742,0,0,0,0,0,0,6,0,0,0,0,6,43,7,5,0,0,55,125,67
504021050,4,0,0,0,0,4,3,0,0,0,0,3,89,12,9,3,0,119,369,164,123,37,5,704,407,230,333,168,38,1179,11,3,3,0,6,17,881,403,472,212,51,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893,403,474,212,51,2037,0,0,0,0,0,0,11,3,0,0,0,7,83,13,9,0,0,106,351,152
504021051,0,0,0,0,0,0,8,0,0,0,0,7,43,13,6,0,0,66,213,94,63,14,8,394,235,135,211,116,55,754,9,0,0,0,0,10,508,245,288,132,63,1233,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,245,288,132,63,1256,0,0,0,0,0,0,0,0,0,0,0,7,83,9,0,0,0,96,231,90
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,3,3,0,0,0,7,19,0,0,0,0,23,120,30,12,4,0,178,621,245,177,47,15,1110,691,409,591,296,149,2144,26,8,0,0,0,30,1480,707,784,348,164,3486,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,12,0,0,0,0,15,7,4,7,6,0,21,0,0,0,0,0,0,28,9,10,6,0,43,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,1517,709,799,353,164,3549,5,0,0,0,0,4,18,3,5,0,3,28,132,29,14,9,0,184,595,217
504021054,0,0,0,0,0,0,9,0,0,0,0,5,76,31,9,0,0,119,746,298,213,77,29,1370,571,358,346,202,102,1573,19,4,7,4,5,42,1426,701,577,278,136,3114,0,0,0,0,0,0,11,0,0,0,0,11,42,13,0,0,0,55,28,18,4,0,7,51,8,4,8,3,5,25,0,0,0,0,0,0,89,36,12,0,12,150,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526,734,589,287,142,3273,0,0,0,0,0,0,7,4,0,0,0,10,87,23,5,0,0,126,658,288
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
