SA2_CODE_2021,C11_Chr_Tot_0_14,C11_Chr_Tot_15_24,C11_Chr_Tot_25_34,C11_Chr_Tot_35_44,C11_Chr_Tot_45_54,C11_Chr_Tot_55_64,C11_Chr_Tot_65_74,C11_Chr_Tot_75_84,C11_Chr_Tot_85ov,C11_Chr_Tot_Tot,C11_Hinduism_0_14,C11_Hinduism_15_24,C11_Hinduism_25_34,C11_Hinduism_35_44,C11_Hinduism_45_54,C11_Hinduism_55_64,C11_Hinduism_65_74,C11_Hinduism_75_84,C11_Hinduism_85ov,C11_Hinduism_Tot,C11_Islam_0_14,C11_Islam_15_24,C11_Islam_25_34,C11_Islam_35_44,C11_Islam_45_54,C11_Islam_55_64,C11_Islam_65_74,C11_Islam_75_84,C11_Islam_85ov,C11_Islam_Tot,C11_Judaism_0_14,C11_Judaism_15_24,C11_Judaism_25_34,C11_Judaism_35_44,C11_Judaism_45_54,C11_Judaism_55_64,C11_Judaism_65_74,C11_Judaism_75_84,C11_Judaism_85ov,C11_Judaism_Tot,C11_OR_Au_Ab_Tr_R_0_14,C11_OR_Au_Ab_Tr_R_15_24,C11_OR_Au_Ab_Tr_R_25_34,C11_OR_Au_Ab_Tr_R_35_44,C11_OR_Au_Ab_Tr_R_45_54,C11_OR_Au_Ab_Tr_R_55_64,C11_OR_Au_Ab_Tr_R_65_74,C11_OR_Au_Ab_Tr_R_75_84,C11_OR_A_Ab_Tr_Re_85ov,C11_OR_Au_Ab_Tr_Re_Tot,C11_OR_Sikhism_0_14,C11_OR_Sikhism_15_24,C11_OR_Sikhism_25_34,C11_OR_Sikhism_35_44,C11_OR_Sikhism_45_54,C11_OR_Sikhism_55_64,C11_OR_Sikhism_65_74,C11_OR_Sikhism_75_84,C11_OR_Sikhism_85ov,C11_OR_Sikhism_Tot,C11_OR_OR_0_14,C11_OR_OR_15_24,C11_OR_OR_25_34,C11_OR_OR_35_44,C11_OR_OR_45_54,C11_OR_OR_55_64,C11_OR_OR_65_74,C11_OR_OR_75_84,C11_OR_OR_85ov,C11_OR_OR_Tot,C11_OR_Tot_0_14,C11_OR_Tot_15_24,C11_OR_Tot_25_34,C11_OR_Tot_35_44,C11_OR_Tot_45_54,C11_OR_Tot_55_64,C11_OR_Tot_65_74,C11_OR_Tot_75_84,C11_OR_Tot_85ov,C11_OR_Tot_Tot,C11_SBOSB_No_RA_0_14,C11_SBOSB_No_RA_15_24,C11_SBOSB_No_RA_25_34,C11_SBOSB_No_RA_35_44,C11_SBOSB_No_RA_45_54,C11_SBOSB_No_RA_55_64,C11_SBOSB_No_RA_65_74,C11_SBOSB_No_RA_75_84,C11_SBOSB_No_RA_85ov,C11_SBOSB_No_RA_Tot,C11_Rel_aff_ns_0_14,C11_Rel_aff_ns_15_24,C11_Rel_aff_ns_25_34,C11_Rel_aff_ns_35_44,C11_Rel_aff_ns_45_54,C11_Rel_aff_ns_55_64,C11_Rel_aff_ns_65_74,C11_Rel_aff_ns_75_84,C11_Rel_aff_ns_85ov,C11_Rel_aff_NS_Tot,C11_Tot_0_14,C11_Tot_15_24,C11_Tot_25_34,C11_Tot_35_44,C11_Tot_45_54,C11_Tot_55_64,C11_Tot_65_74,C11_Tot_75_84,C11_Tot_85ov,C11_Tot_Tot,C16_Buddhism_0_14,C16_Buddhism_15_24,C16_Buddhism_25_34,C16_Buddhism_35_44,C16_Buddhism_45_54,C16_Buddhism_55_64,C16_Buddhism_65_74,C16_Buddhism_75_84,C16_Buddhism_85ov,C16_Buddhism_Tot,C16_Christ_Angl_0_14,C16_Christ_Angl_15_24,C16_Christ_Angl_25_34,C16_Christ_Angl_35_44,C16_Christ_Angl_45_54,C16_Christ_Angl_55_64,C16_Christ_Angl_65_74,C16_Christ_Angl_75_84,C16_Christ_Angl_85ov,C16_Christ_Angl_Tot,C16_C_Assyr_Apo_0_14,C16_C_Assyr_Apo_15_24,C16_C_Assyr_Apo_25_34,C16_C_Assyr_Apo_35_44,C16_C_Assyr_Apo_45_54,C16_C_Assyr_Apo_55_64,C16_C_Assyr_Apo_65_74,C16_C_Assyr_Apo_75_84,C16_C_Assyr_Apo_85ov,C16_C_Assyr_Apo_Tot,C16_C_Baptist_0_14,C16_C_Baptist_15_24,C16_C_Baptist_25_34,C16_C_Baptist_35_44,C16_C_Baptist_45_54,C16_C_Baptist_55_64,C16_C_Baptist_65_74,C16_C_Baptist_75_84,C16_C_Baptist_85ov,C16_C_Baptist_Tot,C16_Christ_Breth_0_14,C16_Christ_Breth_15_24,C16_Christ_Breth_25_34,C16_Christ_Breth_35_44,C16_Christ_Breth_45_54,C16_Christ_Breth_55_64,C16_Christ_Breth_65_74,C16_Christ_Breth_75_84,C16_Christ_Breth_85ov,C16_Christ_Breth_Tot,C16_Ch_Catholic_0_14,C16_Ch_Catholic_15_24,C16_Ch_Catholic_25_34,C16_Ch_Catholic_35_44,C16_Ch_Catholic_45_54,C16_Ch_Catholic_55_64,C16_Ch_Catholic_65_74,C16_Ch_Catholic_75_84,C16_Ch_Catholic_85ov,C16_C_Catholic_Tot,C16_C_Chur_Christ_0_14,C16_C_Chur_Christ_15_24,C16_C_Chur_Christ_25_34,C16_C_Chur_Christ_35_44,C16_C_Chur_Christ_45_54,C16_C_Chur_Christ_55_64,C16_C_Chur_Christ_65_74,C16_C_Chur_Christ_75_84,C16_C_Chur_Christ_85ov,C16_C_Chur_Christ_Tot,C16_C_East_Ortho_0_14,C16_C_East_Ortho_15_24,C16_C_East_Ortho_25_34,C16_C_East_Ortho_35_44,C16_C_East_Ortho_45_54,C16_C_East_Ortho_55_64,C16_C_East_Ortho_65_74,C16_C_East_Ortho_75_84,C16_C_East_Ortho_85ov,C16_C_East_Ortho_Tot,C16_C_Jeh_Wit_0_14,C16_C_Jeh_Wit_15_24,C16_C_Jeh_Wit_25_34,C16_C_Jeh_Wit_35_44,C16_C_Jeh_Wit_45_54,C16_C_Jeh_Wit_55_64,C16_C_Jeh_Wit_65_74,C16_C_Jeh_Wit_75_84,C16_C_Jeh_Wit_85ov,C16_C_Jeh_Wit_Tot
505031304,1204,715,516,874,823,395,204,82,10,4820,50,20,57,35,12,3,5,0,0,173,94,64,45,57,30,15,5,0,0,307,0,6,3,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,9,3,0,10,0,0,0,0,0,20,8,0,8,10,0,4,0,0,0,28,12,7,7,18,6,6,0,0,0,47,427,233,248,224,159,70,20,8,0,1397,111,67,66,75,57,39,12,3,0,431,1949,1154,989,1342,1121,550,246,107,19,7475,87,75,78,92,66,59,9,9,0,485,186,169,112,168,249,144,98,51,7,1178,0,0,0,0,0,0,0,0,0,0,30,29,33,29,28,22,10,11,0,189,0,0,0,0,0,0,0,0,0,0,742,457,498,461,463,244,130,47,6,3059,3,6,0,0,6,3,6,3,0,20,112,42,67,88,52,30,11,7,0,415,7,16,9,0,19,19,5,0,0,72
505031305,1784,784,1088,1323,934,609,362,229,52,7164,165,71,93,143,40,27,7,0,0,542,172,81,52,79,57,23,7,10,0,477,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,3,0,0,0,12,33,12,17,28,10,6,7,0,0,116,36,10,19,29,18,13,7,0,0,127,625,258,403,420,187,120,36,4,7,2057,142,63,92,101,70,55,27,57,62,658,3042,1322,1831,2185,1357,876,464,301,123,11500,100,76,75,96,86,46,20,6,0,498,225,122,99,220,196,158,179,128,50,1373,0,0,0,0,0,0,0,0,0,0,53,44,18,45,46,27,12,14,13,259,0,0,0,0,0,0,0,0,0,0,791,365,389,540,417,256,171,106,40,3086,15,7,0,15,15,4,5,10,0,73,134,49,81,122,61,47,25,18,0,534,9,5,11,12,12,10,0,3,0,63
505031306,1335,934,1007,1008,1096,1131,736,477,239,7960,35,12,30,23,4,8,0,0,0,118,47,18,25,18,15,5,0,4,0,132,0,0,0,0,0,0,9,0,0,13,0,0,0,0,0,0,0,0,0,4,9,4,8,0,0,0,0,0,0,28,5,15,14,8,20,6,8,0,0,77,19,17,24,19,21,10,8,0,0,116,862,628,722,484,336,266,116,56,18,3477,264,149,208,156,112,116,63,57,27,1150,2584,1780,2066,1730,1620,1558,937,592,293,13162,51,25,57,46,30,25,11,6,0,255,180,158,166,216,335,387,411,233,155,2243,0,0,0,0,0,0,0,0,0,0,42,43,28,32,37,30,22,21,3,254,0,0,0,0,0,0,0,0,3,3,627,361,396,411,368,330,269,147,56,2959,13,3,10,5,4,3,10,3,0,52,20,9,17,13,12,15,7,7,0,105,3,4,7,10,8,17,6,0,4,58
506011110,1487,1079,1037,1054,1156,1249,903,613,203,8776,21,17,29,14,10,3,0,0,0,96,46,32,34,22,15,12,5,0,0,168,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,3,0,0,8,4,4,19,5,0,6,0,0,0,35,10,16,28,30,17,14,3,0,0,118,15,19,47,31,18,13,6,0,0,155,1384,946,831,608,471,258,128,73,15,4717,534,345,316,243,219,184,120,129,61,2153,3509,2458,2325,2017,1922,1745,1167,820,281,16243,37,25,44,54,42,33,20,3,5,257,293,215,202,241,383,408,370,277,112,2509,0,0,0,0,0,0,0,0,0,0,99,78,62,48,67,60,30,33,5,488,6,0,4,6,0,5,0,0,0,25,609,355,422,417,367,342,292,163,58,3024,10,4,6,4,3,4,5,5,0,46,3,8,12,11,6,7,10,4,0,61,20,8,6,17,11,23,15,5,0,103
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,491,380,328,346,468,434,240,101,35,2816,11,8,6,6,3,3,0,0,0,32,13,11,0,9,3,5,0,4,0,39,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,9,3,0,0,0,0,29,4,3,8,9,3,0,0,0,0,29,454,316,300,193,185,110,34,10,0,1607,159,123,88,95,66,49,27,18,12,627,1144,836,745,669,760,615,307,135,52,5250,18,8,28,18,11,20,8,0,0,110,85,103,56,95,163,196,141,41,18,896,0,0,0,0,0,0,0,0,0,0,53,23,27,22,19,20,12,8,0,196,0,0,0,0,0,0,0,0,0,0,139,73,120,113,116,113,83,38,4,786,0,4,0,0,0,3,0,0,0,14,0,0,0,0,3,3,4,0,0,17,5,3,3,0,7,8,6,0,0,29
506011114,746,652,591,620,838,959,649,403,135,5593,21,8,42,4,8,0,5,0,0,92,19,16,17,16,15,8,0,0,0,88,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,15,0,0,0,0,0,0,18,5,12,12,16,12,14,5,0,0,74,3,16,26,12,12,13,5,0,0,94,725,494,470,385,325,252,108,34,12,2801,286,186,163,163,161,125,73,58,12,1223,1813,1394,1336,1232,1379,1370,835,506,156,10022,28,14,31,40,21,12,8,8,0,164,148,119,110,179,282,313,311,163,43,1670,0,0,0,0,0,0,0,0,0,0,56,19,33,26,31,24,19,13,3,218,8,13,10,4,5,0,5,6,4,58,262,217,201,219,241,257,203,100,36,1730,0,3,0,0,3,4,8,0,0,25,3,0,0,3,0,3,0,0,0,19,15,6,12,9,8,12,12,7,4,77
506011115,722,552,337,543,802,834,568,255,51,4658,0,0,3,0,3,0,0,0,0,10,12,3,6,0,0,0,4,0,0,34,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,10,3,0,0,31,3,6,3,5,4,10,3,0,0,41,416,312,216,279,287,181,105,33,6,1829,147,106,59,84,119,84,38,29,4,667,1308,988,635,932,1238,1129,733,312,65,7329,8,6,19,16,9,7,9,4,0,77,172,142,93,151,267,323,245,160,35,1589,0,0,0,0,0,0,0,0,0,0,39,30,7,19,32,23,10,9,0,177,28,16,13,13,13,7,3,3,0,90,204,166,130,155,218,237,157,80,23,1363,0,0,0,0,0,0,5,5,0,9,3,3,0,4,0,7,0,0,0,31,0,4,0,0,3,0,0,3,0,17
506011116,680,427,296,569,651,760,398,133,45,3955,0,0,0,0,0,0,0,0,0,4,4,6,3,3,9,0,0,0,0,30,0,0,0,0,0,3,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,13,13,5,0,0,0,44,5,8,3,13,13,5,0,0,0,44,552,329,209,350,305,278,115,23,3,2160,85,69,47,70,91,78,34,15,8,500,1337,839,572,1017,1080,1135,559,175,58,6774,6,7,14,17,20,16,10,4,0,86,136,106,65,127,211,245,262,78,26,1259,0,0,0,0,0,0,0,0,0,0,14,18,13,11,20,15,13,3,0,110,0,4,0,0,0,0,0,0,0,4,252,150,120,150,210,206,141,52,12,1283,3,0,3,3,6,6,11,0,0,43,6,0,0,0,5,4,5,0,0,16,3,5,6,5,7,6,10,0,0,44
506011117,1148,726,874,740,664,436,190,106,35,4918,22,10,31,12,0,0,0,0,0,72,42,27,32,8,11,11,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,13,6,8,9,7,7,0,3,0,0,41,8,12,19,7,7,0,3,6,0,52,921,578,640,335,230,98,27,13,5,2851,320,184,214,141,118,59,30,15,3,1082,2478,1543,1835,1272,1044,619,258,129,33,9216,47,23,33,48,29,6,6,0,0,189,255,138,158,191,199,180,127,62,23,1324,0,0,0,0,0,0,0,0,0,0,78,50,52,45,31,29,9,3,0,293,12,3,0,10,0,4,4,0,0,43,429,207,294,290,237,151,67,33,11,1723,9,8,0,6,0,0,0,0,0,23,4,0,7,6,6,0,0,0,0,24,16,9,13,7,9,3,0,0,0,61
506011307,583,268,494,392,307,168,45,8,0,2264,32,15,39,26,13,4,0,0,0,130,20,17,16,9,10,0,0,0,0,69,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,4,9,3,8,0,0,0,0,40,4,0,0,0,0,0,0,0,0,9,13,9,10,4,6,3,0,0,0,50,259,135,271,146,83,34,8,5,0,932,58,26,55,45,31,22,6,0,0,239,994,483,921,649,447,234,61,15,0,3804,82,34,101,115,31,15,10,3,0,393,161,96,145,148,143,96,63,23,9,867,0,0,0,0,0,0,0,0,0,0,103,34,41,53,32,23,9,0,0,292,0,0,0,0,0,0,0,0,0,0,414,192,403,304,174,130,47,7,0,1679,9,0,4,8,0,0,0,0,0,16,19,0,8,10,0,8,0,0,0,40,4,0,0,9,0,0,0,0,0,15
506011308,466,282,493,346,279,184,99,22,6,2185,13,5,36,6,8,4,0,0,0,68,12,5,8,10,0,0,0,0,0,47,4,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,9,0,0,3,4,0,0,0,0,0,8,0,0,5,7,0,0,0,0,0,16,217,183,291,113,87,53,8,4,0,955,56,46,66,39,30,25,10,5,4,282,785,534,947,537,416,270,120,30,9,3653,75,30,94,105,26,19,7,3,0,362,141,95,165,160,170,124,100,21,11,974,0,0,0,0,0,0,0,0,0,0,61,23,46,42,23,24,6,0,0,237,0,0,0,0,0,0,0,0,0,0,555,190,510,352,203,132,55,27,3,2023,0,4,0,3,4,0,0,0,0,13,11,3,13,3,4,0,0,0,0,35,4,0,4,8,3,3,0,0,0,15
506021118,1106,807,1044,1072,1041,997,667,510,230,7477,33,21,77,23,10,6,0,0,0,170,152,97,98,67,33,27,9,4,0,490,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,4,11,18,39,0,0,0,0,0,0,74,0,3,9,10,9,3,0,0,0,49,15,24,54,14,12,3,3,0,0,124,518,501,728,496,325,220,91,60,11,2950,290,227,323,267,213,154,100,48,24,1645,2186,1738,2439,2019,1688,1448,882,634,266,13288,49,51,95,114,66,52,9,5,0,450,135,112,113,185,243,292,275,171,87,1616,0,0,0,0,0,0,0,0,0,0,8,17,29,29,14,13,17,6,0,141,0,0,0,0,0,0,0,0,0,0,681,399,572,521,461,378,294,188,74,3553,0,7,4,6,4,3,8,3,0,26,19,4,15,13,11,17,11,0,3,92,4,6,8,8,3,3,0,3,0,42
506021119,1181,897,1269,1234,1003,870,537,370,226,7585,51,68,175,52,13,3,0,0,0,362,205,103,196,130,40,29,7,4,0,706,0,0,3,7,4,0,0,0,0,18,4,4,0,0,0,3,4,0,0,18,6,38,65,3,0,0,0,0,3,117,7,9,31,21,18,10,6,3,0,107,19,52,98,22,20,14,9,3,3,238,582,766,1068,695,428,318,98,64,28,4051,225,267,332,253,179,120,81,60,34,1548,2301,2252,3293,2479,1729,1383,754,509,286,14993,42,65,128,98,65,42,24,6,7,474,134,101,136,209,271,232,212,109,68,1472,0,0,0,0,0,0,0,0,0,0,12,17,35,17,16,19,18,4,0,142,0,0,0,0,0,0,0,0,0,0,636,392,634,519,442,355,243,166,76,3464,6,4,3,7,3,3,9,0,3,44,7,5,13,18,10,10,5,3,5,77,18,8,16,14,16,18,3,5,4,102
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,24,11,11,0,0,0,0,55,0,10,24,11,11,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,771,733,1209,967,976,869,480,338,129,6476,75,92,290,56,15,5,3,0,5,545,113,122,193,90,19,5,7,0,0,558,0,3,0,0,0,5,0,0,0,21,0,0,0,0,0,0,0,0,0,6,3,37,59,9,0,0,0,0,0,110,13,18,18,17,10,9,0,0,0,82,15,54,72,23,14,7,0,0,0,191,416,701,1062,558,405,299,81,44,13,3570,187,300,467,269,233,172,71,30,14,1737,1620,2096,3466,2057,1732,1405,655,414,154,13607,52,58,162,101,54,40,20,8,0,484,98,109,116,151,213,245,187,86,43,1251,0,0,0,0,0,0,0,0,0,0,22,15,23,21,14,11,10,11,0,129,0,0,0,0,0,0,0,0,0,5,417,356,609,428,438,365,232,161,58,3063,0,0,0,5,10,3,0,0,0,19,16,9,17,19,20,19,9,6,6,116,7,0,9,5,14,3,4,0,3,45
506021309,668,424,562,604,524,481,428,379,120,4197,30,13,50,19,3,0,0,0,0,117,100,54,75,49,14,15,6,4,0,304,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,7,18,3,0,3,0,0,0,41,0,8,9,5,8,6,0,0,0,29,8,10,21,10,8,5,0,0,0,70,368,322,363,234,205,99,42,39,9,1685,118,96,125,103,89,58,45,37,17,687,1310,958,1258,1055,862,676,528,463,157,7274,28,42,75,59,27,15,20,8,0,274,61,57,68,82,121,144,114,125,54,818,0,0,0,0,0,0,0,0,0,0,16,12,14,18,13,11,11,6,0,100,0,0,0,0,0,0,0,0,0,0,379,236,294,278,241,201,170,133,58,1991,0,0,5,0,5,7,5,0,0,14,6,3,8,5,6,9,5,8,0,48,10,0,0,4,9,0,0,0,0,24
506021310,506,388,403,456,477,438,365,267,106,3394,24,7,44,20,7,0,0,0,0,99,250,89,127,101,45,17,12,0,0,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,27,0,0,0,0,0,0,51,0,0,4,8,0,0,0,0,0,13,9,19,31,6,0,0,0,0,0,71,236,231,254,208,168,101,54,22,5,1283,77,100,110,82,68,48,34,28,8,548,1123,851,1018,893,784,618,477,316,115,6189,28,15,53,41,16,23,12,7,0,207,47,39,49,70,119,130,112,81,38,687,0,0,0,0,0,0,0,0,0,0,15,8,15,12,8,3,5,6,0,76,0,0,0,0,0,0,0,0,0,0,239,176,224,195,177,160,143,137,41,1488,0,3,0,0,0,6,0,4,0,13,18,5,7,11,7,6,5,6,0,64,6,0,4,3,7,9,3,0,0,22
506021311,557,489,766,608,534,491,401,246,102,4193,23,26,93,18,5,10,0,0,0,176,129,77,124,63,31,14,10,0,0,451,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,15,19,51,7,0,6,0,0,0,98,4,5,27,10,9,9,6,0,0,68,23,27,80,14,12,11,3,0,0,172,278,378,543,323,268,141,51,20,9,2017,150,179,242,152,98,71,56,55,31,1045,1198,1230,1948,1236,1001,769,541,334,140,8400,27,34,125,73,45,39,19,3,0,369,47,49,112,100,126,146,123,97,37,831,0,0,0,0,0,0,0,0,0,0,18,10,21,18,5,16,8,10,0,110,0,0,0,0,0,0,0,0,0,0,402,273,470,333,267,236,131,97,42,2246,5,0,0,0,6,0,4,0,0,17,3,4,10,6,16,10,5,4,3,63,4,0,3,3,0,3,4,0,0,23
506031124,1110,1524,1345,1052,946,894,821,993,690,9365,47,149,201,51,19,8,0,0,0,472,365,371,330,217,93,63,21,13,3,1469,0,3,0,0,0,0,5,0,0,9,6,0,0,0,0,0,0,0,0,8,27,44,77,14,3,8,0,0,0,172,5,28,27,13,20,7,4,10,0,115,34,76,108,23,28,12,7,10,0,296,486,1446,1021,457,338,254,147,98,76,4324,251,678,441,247,184,120,109,142,188,2353,2364,4740,3808,2155,1695,1421,1136,1276,958,19557,81,355,390,171,82,82,41,12,11,1234,100,151,122,130,181,212,242,291,271,1696,0,0,0,0,0,0,0,0,0,0,49,87,66,47,42,32,27,17,19,396,7,5,10,5,8,6,6,6,0,41,498,583,572,424,346,337,305,321,218,3602,4,15,8,6,7,9,9,3,3,53,0,5,10,15,13,9,3,7,0,71,4,14,12,5,10,6,3,6,0,67
506031125,1202,1043,531,889,1222,812,383,134,34,6248,73,45,33,62,33,25,0,5,0,276,91,67,39,47,41,30,7,0,0,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,8,11,8,7,6,0,0,62,10,3,5,9,7,0,0,0,0,35,18,14,16,16,9,10,6,0,0,99,592,438,274,336,277,174,61,14,5,2166,122,85,55,75,87,50,12,11,0,495,2177,1785,1031,1497,1792,1173,494,171,40,10155,60,74,72,75,102,77,41,10,3,524,174,151,59,124,297,235,179,64,18,1304,0,0,0,0,0,0,0,0,0,0,43,32,24,32,27,27,12,6,0,200,9,5,5,0,7,5,5,0,0,38,424,381,195,268,405,334,173,54,10,2244,0,0,0,0,0,6,5,0,0,16,9,0,6,5,11,5,0,0,0,46,8,0,0,7,3,9,5,0,0,38
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,1120,993,1271,993,972,799,524,368,111,7148,88,87,242,73,25,9,0,0,0,518,607,303,436,273,99,49,19,0,0,1790,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,35,78,154,21,3,5,0,0,0,289,3,5,29,15,6,5,6,0,0,74,39,86,182,33,5,9,6,0,0,365,408,689,775,383,269,145,61,33,7,2769,229,282,406,206,173,111,53,47,20,1518,2578,2627,3588,2082,1609,1180,689,460,140,14951,99,118,308,168,83,66,33,10,3,886,63,82,103,106,156,179,160,108,37,993,0,0,0,0,0,0,0,0,0,0,45,36,51,42,29,22,23,8,3,255,0,0,0,0,0,0,0,0,0,3,767,516,671,610,526,388,286,152,76,3981,17,12,3,13,6,9,3,0,0,66,11,9,11,12,14,13,5,4,5,80,11,4,10,10,9,8,6,10,7,69
506031128,1109,835,956,901,1072,1234,762,446,193,7504,59,47,76,32,19,20,6,7,0,267,107,65,64,65,29,19,6,6,0,355,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,13,8,28,10,3,0,0,0,0,59,6,16,9,11,10,8,11,0,0,65,19,21,38,22,11,8,8,0,0,129,755,671,715,494,399,272,145,53,33,3537,179,178,150,126,124,121,54,46,17,995,2305,1930,2094,1738,1788,1809,1041,581,255,13538,90,66,142,83,121,116,97,31,3,747,136,121,113,147,241,369,313,182,78,1711,0,0,0,0,0,0,0,0,0,0,63,48,54,35,40,45,16,9,0,312,10,3,5,10,6,0,0,4,0,36,446,269,330,343,299,371,288,139,65,2553,6,0,8,5,4,7,3,3,0,37,10,3,8,4,12,14,10,3,0,62,7,5,10,12,9,11,9,3,0,60
506031129,1166,1027,559,874,1155,1046,882,605,303,7616,131,66,46,102,73,10,9,7,6,446,113,60,41,71,53,15,11,4,0,373,0,3,0,0,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,10,9,14,9,7,8,4,0,0,60,7,5,4,3,7,5,5,0,0,41,16,21,21,11,16,16,8,0,3,110,582,653,369,373,376,278,121,75,20,2848,185,191,117,118,123,131,69,40,16,994,2338,2174,1228,1667,1937,1580,1135,737,354,13153,179,121,92,147,161,86,63,15,0,860,135,156,72,122,247,268,339,243,79,1651,0,0,0,0,0,0,0,0,0,0,78,45,27,41,63,43,40,18,8,363,13,8,8,9,3,0,4,3,0,42,456,369,164,289,410,333,288,186,104,2609,3,0,4,5,6,0,4,4,0,32,8,6,11,8,13,13,9,3,5,71,7,0,0,5,8,6,0,0,0,31
