POA_CODE_2021,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
POA6237,0,0,0,32,0,0,0,0,0,0,0,0,0,0,30,26,0,0,0,0,0,0,0,0,0,3,4,18,61,10,10,58,5,37,4,31,13,116,33,376
POA6239,0,0,0,46,0,0,0,0,0,0,0,0,0,0,46,48,0,0,0,0,0,0,0,0,0,3,8,14,103,31,6,78,13,70,0,44,10,240,53,649
POA6240,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,7,0,3,0,4,0,14,3,40
POA6243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,11
POA6244,0,0,0,6,0,0,0,0,0,0,0,0,0,4,18,19,0,0,0,0,0,0,0,0,0,0,0,7,46,11,4,41,4,13,0,17,9,68,19,230
POA6251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,11,0,0,0,8,0,4,0,48
POA6252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,10,3,27
POA6253,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,20,3,3,18,0,5,3,8,4,47,8,124
POA6254,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,4,0,9,0,5,0,27,9,71
POA6255,0,0,0,27,0,0,0,0,0,0,0,0,0,4,44,43,0,0,0,0,0,0,0,0,0,0,7,12,80,38,3,90,13,54,5,54,11,287,52,686
POA6256,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,14,4,7,12,5,5,0,6,0,13,8,57
POA6258,0,0,0,33,0,0,0,3,0,0,0,0,0,0,45,55,0,0,0,4,0,0,0,0,0,4,9,19,160,53,13,140,20,65,15,44,11,222,69,809
POA6260,0,0,0,13,0,0,0,0,0,0,0,0,0,0,21,20,0,0,0,0,0,0,0,0,0,0,0,4,27,12,5,26,0,6,3,9,0,51,23,162
POA6262,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,4,17,18,0,21,0,9,0,6,0,35,7,108
POA6271,0,0,0,24,0,0,0,0,0,0,0,0,0,0,42,43,6,0,0,0,0,0,0,0,0,4,0,4,67,17,11,66,11,34,7,34,3,149,44,436
POA6275,0,0,0,10,0,0,0,0,0,0,0,0,0,0,23,24,0,0,0,0,0,0,0,0,0,0,4,4,19,22,0,31,0,17,6,26,4,97,29,244
POA6280,0,31,0,237,0,6,0,0,0,4,0,6,0,12,266,294,4,0,0,0,0,4,0,4,0,27,27,64,520,211,29,543,59,230,38,301,43,1621,322,3921
POA6281,3,18,0,101,0,0,0,0,0,0,0,0,0,4,78,88,0,0,0,0,0,0,0,0,0,7,3,11,126,85,19,141,17,50,18,84,9,402,88,1035
POA6282,0,10,0,35,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,33,22,0,27,0,21,3,23,4,62,19,214
POA6284,0,0,0,19,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,47,34,0,49,3,17,4,25,0,61,23,284
POA6285,6,6,0,68,0,0,0,0,0,0,0,0,0,0,94,101,4,0,0,0,0,0,0,0,0,0,6,11,180,92,17,189,17,66,18,82,27,264,106,1043
POA6286,0,0,0,7,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,12,17,0,24,4,12,0,5,4,22,12,112
POA6288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,12,4,4,25,3,11,0,9,0,20,4,87
POA6290,0,0,0,10,0,0,0,0,0,0,0,0,0,0,18,22,0,0,0,0,0,0,0,0,0,3,4,7,22,33,6,38,3,14,0,22,6,176,19,336
POA6302,3,4,0,34,0,0,0,0,0,0,0,0,0,0,38,46,3,0,3,0,0,0,0,0,0,8,3,14,68,27,7,53,9,37,9,52,9,215,45,529
POA6304,0,0,0,12,0,0,0,0,0,0,0,0,0,0,18,19,0,0,0,0,0,0,0,0,0,3,4,6,29,14,3,26,10,24,0,29,3,94,23,250
POA6306,0,0,0,13,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,3,25,8,0,18,0,8,0,14,4,38,9,126
POA6308,0,4,0,16,0,0,0,0,0,0,0,0,0,4,16,20,0,0,0,0,0,0,0,0,0,3,0,4,37,10,5,28,3,27,0,26,0,77,14,226
POA6309,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,6,0,6,0,9,0,12,5,42
POA6311,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,19,8,3,14,0,6,0,7,0,23,9,99
POA6312,0,8,0,34,0,0,0,0,0,0,0,0,0,0,37,41,0,0,0,0,0,0,0,0,0,5,7,16,86,22,3,91,8,47,5,27,6,150,45,493
POA6313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,3,0,0,0,0,0,14,0,32
POA6315,0,0,0,21,0,0,0,0,0,0,0,0,0,3,8,13,0,0,0,0,0,0,0,0,0,6,0,4,37,10,0,57,4,12,6,22,3,87,13,249
POA6316,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,4,0,4,0,8,5,43
POA6317,0,3,0,26,0,0,0,3,0,0,0,0,0,3,18,25,0,0,0,0,0,0,0,0,0,6,7,10,106,22,3,72,15,27,8,32,5,148,28,465
POA6318,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,12,0,4,0,6,0,8,0,60
POA6320,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,3,8,16,0,0,16,0,10,0,3,5,10,6,67
POA6321,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,13,0,6,5,4,0,12,3,63
POA6322,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,4,0,0,0,17,3,37
POA6323,0,0,0,9,0,0,0,0,0,0,0,0,0,0,11,15,0,0,0,0,0,0,0,0,0,0,0,0,17,9,0,12,4,12,0,10,3,74,18,165
POA6324,0,0,0,35,0,0,0,0,0,0,0,0,0,0,39,48,0,0,0,0,0,0,0,0,0,0,4,11,80,24,9,71,15,37,8,33,7,162,40,490
POA6326,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,4,0,3,19,5,3,20,0,4,0,0,3,17,8,84
POA6327,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,4,0,27
POA6328,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,3,15,4,0,15,0,6,0,3,0,11,9,59
POA6330,3,18,0,244,0,0,0,4,0,4,0,4,0,16,245,285,0,0,0,0,0,0,0,0,0,43,24,71,697,304,48,668,79,359,61,396,68,1724,300,4700
POA6333,0,10,0,40,0,0,0,0,0,0,0,0,0,0,86,88,0,0,0,0,0,0,0,0,0,6,7,17,82,62,13,81,8,40,9,87,8,346,99,837
POA6335,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0,17,0,10,0,7,0,19,5,85
POA6336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,12,0,0,0,3,0,4,3,38
POA6337,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14,3,10,0,4,0,5,0,53
POA6338,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,23,8,0,12,3,4,0,9,0,34,9,108
POA6341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,3,0,0,0,5,0,26
POA6343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,5,0,0,0,0,0,21
POA6346,0,0,0,8,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,27,5,5,12,3,6,4,3,0,21,11,86
POA6348,0,0,0,13,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,4,0,11,17,9,0,17,6,22,5,13,0,57,13,159
POA6350,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,3,0,15,3,45
POA6351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7
POA6352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,3,0,15
POA6353,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,31,4,4,18,0,4,4,3,0,12,7,88
POA6355,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,7,0,11,0,4,0,3,4,59
POA6356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,8
POA6357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,8
POA6358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,15
POA6359,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,5,4,6,0,0,6,3,3,45
POA6361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,10
POA6363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,13
POA6365,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,4,22,9,0,13,0,6,0,5,0,13,4,67
POA6367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,14,0,3,0,5,0,11,7,57
POA6368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,10
POA6369,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,9,0,10,0,12,0,22,4,86
POA6370,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,3,17,5,3,10,0,4,0,4,5,11,4,53
POA6372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,4,0,19
POA6373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,16
POA6375,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,28,9,0,24,0,9,3,3,4,37,10,128
POA6383,0,0,0,13,0,0,0,0,0,0,0,0,0,0,6,6,0,3,0,0,0,0,0,0,0,0,0,3,21,5,0,19,0,15,0,3,5,46,6,117
POA6384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
POA6386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4
POA6390,0,0,0,20,0,0,0,0,0,0,0,0,0,0,21,25,0,0,0,0,0,0,0,0,0,0,3,3,25,6,5,26,9,16,4,9,4,61,20,190
POA6391,0,0,0,20,0,0,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,48,9,3,21,8,8,5,0,6,20,13,139
POA6392,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,4,6,14,7,0,13,0,11,0,0,0,14,9,64
POA6393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,0,0,5,0,14
POA6394,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,0,18,0,6,0,5,0,15,4,73
POA6395,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,5,41,9,6,31,4,15,0,10,4,36,8,167
POA6396,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,3,0,0,0,0,0,4,0,41
POA6397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,0,13
POA6398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,5,0,4,6,10,0,11,0,7,0,14,3,44,10,109
POA6401,0,4,0,46,0,0,0,0,0,0,0,0,0,0,75,82,0,0,0,3,0,5,0,0,0,7,6,21,146,39,5,115,11,100,4,62,16,302,95,892
POA6403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,17
POA6405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,9,0,32
POA6407,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,6,10,6,3,19,0,11,0,4,5,22,9,94
POA6409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,10,0,3,0,0,0,12,0,36
POA6410,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,4,0,16,8,0,24,0,13,0,6,0,43,7,116
POA6411,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,3,0,0,0,0,4,23
POA6412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
POA6413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,9
POA6414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,10
POA6415,0,4,0,24,0,0,0,0,0,0,0,0,0,0,17,23,0,0,0,0,0,0,0,0,0,0,4,7,63,19,4,53,7,39,6,14,6,82,29,314
POA6418,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,9,0,9,0,8,0,25,0,77
POA6419,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,13
POA6420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
POA6421,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,14
POA6422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7
POA6423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,5,0,0,0,16,0,27
POA6424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,8
POA6425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,3,0,0,0,4,0,17
POA6426,0,0,0,10,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,23,8,0,15,0,13,0,9,0,19,9,94
POA6427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6428,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,9
POA6429,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0,0,0,0,0,0,0,6,5,21,0,0,12,0,14,3,6,0,25,14,101
POA6430,4,0,0,425,0,0,0,6,4,0,0,0,0,0,137,151,3,0,0,0,0,0,3,3,0,6,13,36,798,53,16,311,49,235,28,77,31,231,159,1982
POA6431,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,5,0,0,0,4,0,27,8,51
POA6432,4,0,0,59,0,0,0,0,0,4,0,0,0,0,49,56,0,0,0,4,0,0,0,0,0,0,4,6,200,16,8,92,13,75,10,22,7,78,52,564
POA6434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6
POA6437,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,7,0,7,0,0,0,0,3,37
POA6438,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,3,15,0,3,4,0,7,0,0,0,13,12,58
POA6440,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,5,0,3,0,0,0,16,4,50
POA6442,0,0,0,54,0,0,0,0,0,0,0,0,0,0,18,23,0,0,0,0,0,0,0,0,0,0,3,6,61,13,4,20,6,52,3,6,7,29,26,215
POA6443,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,8,4,0,0,5,0,23,6,64
POA6445,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,20
POA6446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,4,0,0,0,4,0,17
POA6447,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,0,25
POA6448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,5,0,5,8,0,0,10,0,3,3,0,0,6,7,44
POA6450,6,14,5,135,0,0,6,4,0,0,0,0,0,8,127,143,0,0,0,4,0,0,0,0,0,11,3,25,318,65,20,229,21,114,13,97,11,430,140,1465
POA6452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6460,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,4,0,3,14,10,3,10,0,11,0,8,5,30,9,80
POA6461,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,10,6,0,8,0,5,0,4,0,28,3,60
POA6462,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,6,16
POA6463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6465,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8
POA6466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7
POA6467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3
POA6468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,9,0,0,0,0,0,23
POA6470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6472,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,4,0,18
POA6473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7
POA6475,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,5,8,0,5,0,5,0,18,6,53
POA6476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9
POA6477,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,9,0,0,0,0,0,3,0,29
POA6479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,3,3,23,3,0,14,3,10,0,4,0,14,10,75
POA6480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
POA6484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
POA6485,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,9,6,3,0,0,0,15,3,58
POA6487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
POA6488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,7,3,24
POA6489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,7,0,11
POA6490,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,4,0,0,0,11,4,30
POA6501,0,3,0,13,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,24,4,9,16,0,13,0,9,0,37,7,126
POA6502,0,0,0,13,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,4,24,8,4,19,0,25,4,9,4,68,13,180
POA6503,0,4,0,20,0,0,0,0,0,0,0,0,0,0,21,24,0,0,0,0,0,0,0,0,0,5,3,8,55,20,7,39,7,23,3,18,5,93,26,298
POA6504,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,9,4,33
POA6505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,14
POA6506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,3,0,0,0,10
POA6507,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,32,6,0,11,5,5,0,4,0,9,6,78
POA6509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,6,0,0,0,0,0,21
POA6510,0,0,0,16,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,0,0,0,0,0,0,0,0,0,54,10,4,47,5,16,3,16,4,44,17,217
POA6511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,4,6,0,0,5,0,4,0,34,0,66
