POA_CODE_2021,Afghanistan_Before_1951,Afghanistan_1951_1960,Afghanistan_1961_1970,Afghanistan_1971_1980,Afghanistan_1981_1990,Afghanistan_1991_2000,Afghanistan_2001_2010,Afghanistan_2011_2015,Afghanistan_2016,Afghanistan_2017,Afghanistan_2018,Afghanistan_2019,Afghanistan_2020,Afghanistan_2021,Afghanistan_Yr_arrival_NS,Afghanistan_Tot,Bangladesh_Before_1951,Bangladesh_1951_1960,Bangladesh_1961_1970,Bangladesh_1971_1980,Bangladesh_1981_1990,Bangladesh_1991_2000,Bangladesh_2001_2010,Bangladesh_2011_2015,Bangladesh_2016,Bangladesh_2017,Bangladesh_2018,Bangladesh_2019,Bangladesh_2020,Bangladesh_2021,Bangladesh_Yr_arrival_NS,Bangladesh_Tot,Canada_Before_1951,Canada_1951_1960,Canada_1961_1970,Canada_1971_1980,Canada_1981_1990,Canada_1991_2000,Canada_2001_2010,Canada_2011_2015,Canada_2016,Canada_2017,Canada_2018,Canada_2019,Canada_2020,Canada_2021,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1951,China_exc_SARs_Taiwan_51_60,China_exc_SARs_Taiwan_61_70,China_exc_SARs_Taiwan_71_80,China_exc_SARs_Taiwan_81_90,China_exc_SARs_Taiwan_91_00,China_exc_SARs_Taiwan_01_10,China_exc_SARs_Taiwan_11_15,China_exc_SARs_Taiwan_2016,China_exc_SARs_Taiwan_2017,China_exc_SARs_Taiwan_2018,China_exc_SARs_Taiwan_2019,China_exc_SARs_Taiwan_2020,China_exc_SARs_Taiwan_2021,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1951,Croatia_1951_1960,Croatia_1961_1970,Croatia_1971_1980,Croatia_1981_1990,Croatia_1991_2000,Croatia_2001_2010,Croatia_2011_2015,Croatia_2016,Croatia_2017,Croatia_2018,Croatia_2019,Croatia_2020,Croatia_2021,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1951,Egypt_1951_1960,Egypt_1961_1970,Egypt_1971_1980,Egypt_1981_1990,Egypt_1991_2000,Egypt_2001_2010,Egypt_2011_2015,Egypt_2016,Egypt_2017,Egypt_2018,Egypt_2019,Egypt_2020,Egypt_2021,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1951,Fiji_1951_1960,Fiji_1961_1970,Fiji_1971_1980,Fiji_1981_1990,Fiji_1991_2000,Fiji_2001_2010,Fiji_2011_2015,Fiji_2016,Fiji_2017,Fiji_2018,Fiji_2019,Fiji_2020,Fiji_2021,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1951,Germany_1951_1960,Germany_1961_1970,Germany_1971_1980,Germany_1981_1990,Germany_1991_2000,Germany_2001_2010,Germany_2011_2015,Germany_2016,Germany_2017,Germany_2018,Germany_2019,Germany_2020,Germany_2021,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1951,Greece_1951_1960,Greece_1961_1970,Greece_1971_1980,Greece_1981_1990,Greece_1991_2000,Greece_2001_2010,Greece_2011_2015,Greece_2016,Greece_2017,Greece_2018,Greece_2019,Greece_2020,Greece_2021,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1951,Hng_Kng_SAR_China_1951_1960,Hng_Kng_SAR_China_1961_1970,Hng_Kng_SAR_China_1971_1980,Hng_Kng_SAR_China_1981_1990,Hng_Kng_SAR_China_1991_2000,Hng_Kng_SAR_China_2001_2010,Hng_Kng_SAR_China_2011_2015,Hong_Kong_SAR_China_2016,Hong_Kong_SAR_China_2017,Hong_Kong_SAR_China_2018,Hong_Kong_SAR_China_2019,Hong_Kong_SAR_China_2020,Hong_Kong_SAR_China_2021,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1951,India_1951_1960,India_1961_1970,India_1971_1980,India_1981_1990,India_1991_2000,India_2001_2010,India_2011_2015,India_2016,India_2017,India_2018,India_2019,India_2020,India_2021,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1951,Indonesia_1951_1960,Indonesia_1961_1970,Indonesia_1971_1980,Indonesia_1981_1990,Indonesia_1991_2000,Indonesia_2001_2010,Indonesia_2011_2015,Indonesia_2016,Indonesia_2017,Indonesia_2018,Indonesia_2019,Indonesia_2020,Indonesia_2021,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1951,Iran_1951_1960,Iran_1961_1970,Iran_1971_1980,Iran_1981_1990,Iran_1991_2000,Iran_2001_2010,Iran_2011_2015
POA6026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,9,11,4,0,0,0,0,0,0,0,49,0,0,0,0,17,9,52,32,9,6,0,0,0,0,0,138,0,7,4,5,0,0,0,0,0,0,0,0,0,0,0,25,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,16,8,11,21,11,34,9,0,0,0,0,0,0,0,123,0,4,5,0,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,15,9,13,4,0,0,0,4,0,0,0,47,3,4,31,24,27,23,49,17,0,3,3,4,6,0,0,201,0,0,0,0,3,17,16,9,0,0,4,0,0,0,0,45,0,0,0,3,9,9,31,53
POA6027,0,0,0,0,3,7,3,3,0,0,3,0,0,0,0,17,0,0,0,0,0,0,0,3,0,0,3,0,8,0,0,21,0,3,3,17,20,21,35,26,5,4,0,11,0,0,0,143,0,0,0,3,8,13,60,35,0,11,20,28,7,0,7,205,0,4,16,3,0,4,5,4,0,0,0,0,0,0,0,35,0,6,16,9,18,7,9,20,0,0,0,0,0,0,3,88,0,0,0,3,3,0,0,5,0,0,0,0,0,0,0,17,22,21,12,27,42,24,74,35,0,5,3,4,0,0,8,270,3,8,10,5,0,0,0,5,0,0,0,5,0,0,3,35,0,0,0,7,10,3,20,8,8,0,0,0,3,0,0,61,6,9,30,21,26,31,61,52,20,11,32,28,18,0,8,355,0,3,4,4,8,17,29,17,3,6,8,13,7,0,4,127,0,0,0,4,17,12,17,39
POA6028,0,0,0,0,4,23,3,0,0,5,0,0,0,0,0,41,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,13,7,16,18,0,0,3,0,0,4,0,75,0,0,0,5,15,19,47,32,0,3,5,15,0,0,4,142,0,0,9,0,4,7,0,0,0,0,0,0,0,0,0,25,0,0,5,7,19,18,13,11,0,0,0,3,0,0,0,66,0,0,0,0,0,0,5,3,0,0,0,3,0,0,0,10,9,10,10,4,15,8,13,12,0,4,0,0,5,0,0,82,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,13,8,15,0,0,0,0,0,0,0,0,42,0,4,14,13,11,15,48,43,5,0,10,3,0,0,7,170,0,0,0,0,8,28,10,11,0,0,0,0,4,0,0,70,0,0,0,5,20,16,14,11
POA6029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,11,0,0,0,0,4,3,4,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6030,0,0,0,0,11,42,45,7,4,3,0,0,5,0,3,114,0,0,0,0,0,3,15,5,0,0,0,0,0,0,0,34,0,0,0,8,9,6,36,14,4,0,0,0,0,0,0,88,0,0,0,0,7,19,67,38,4,16,4,8,0,6,0,173,0,0,4,0,3,8,3,5,0,0,0,0,0,0,0,38,0,0,0,5,4,14,17,22,0,0,3,0,0,0,0,76,0,0,6,0,0,6,5,4,0,0,0,0,0,0,0,15,14,14,19,14,32,18,56,14,0,3,0,0,0,0,4,196,0,6,3,0,6,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,4,8,12,3,0,0,0,3,0,0,0,38,5,4,19,16,15,24,168,93,22,15,13,27,10,0,4,422,0,0,0,5,3,25,21,18,10,4,9,0,9,0,0,108,0,0,0,0,3,9,14,18
POA6031,0,0,0,0,4,11,8,3,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,10,4,10,8,0,0,0,0,0,0,0,36,0,0,0,0,0,0,25,8,0,4,4,0,0,0,0,53,0,0,3,0,0,8,8,0,0,0,0,0,0,0,0,19,0,0,0,0,5,0,15,19,0,0,0,0,0,3,0,41,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,13,0,5,6,8,20,3,10,4,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,11,0,0,6,10,0,10,194,154,8,11,17,22,10,0,5,444,0,0,0,0,0,10,22,3,0,0,0,0,0,0,0,44,0,0,0,4,3,4,11,5
POA6032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,6,11,4,0,3,0,0,0,0,29,0,0,0,0,0,3,0,3,0,0,0,5,0,0,0,11,0,0,0,0,0,0,6,0
POA6035,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,0,0,3,0,0,0,0,24,0,0,0,0,0,0,6,0,4,0,0,0,4,5,0,19,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,6,10,0,9,10,0,24,0,0,0,4,0,0,0,0,70,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8,0,0,10,6,0,3,19,4,0,0,0,0,0,0,0,48,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,18,0,0,0,0,5,0,0,0
POA6036,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,0,0,0,3,0,5,19,11,0,0,0,0,0,0,0,40,0,0,0,0,0,10,12,8,0,3,4,4,3,0,0,44,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,11,0,0,0,0,5,11,12,12,0,0,7,0,7,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,4,5,3,11,0,16,8,0,0,0,3,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,4,0,5,11,0,0,0,0,0,0,0,17,0,0,0,4,10,5,77,50,0,5,13,11,8,0,0,184,0,0,0,0,0,3,5,0,5,7,0,0,14,0,0,39,0,0,0,4,3,7,3,15
POA6037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,0,8,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
POA6038,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,3,0,0,0,0,0,0,22,0,0,0,0,0,0,19,9,0,0,0,0,0,0,0,36,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,11,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,3,16,4,0,0,3,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,3,0,0,3,0,0,0,5,17,0,0,0,0,0,6,65,52,5,7,5,9,5,0,9,165,0,0,0,0,7,7,3,4,0,6,0,0,3,0,0,41,0,0,0,0,0,5,4,0
POA6041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,5,0,0,0,0,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,10,0,0,0,6,11,7,16,8,0,0,0,3,0,4,6,62,0,0,0,0,11,23,31,17,7,10,8,21,0,0,4,134,0,7,13,0,5,4,0,0,0,0,0,0,0,0,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,8,14,11,9,5,9,11,0,8,0,0,0,4,0,0,3,78,0,13,22,5,0,0,3,0,0,0,0,0,0,0,0,53,0,0,0,5,10,4,8,9,4,0,0,0,0,0,0,41,9,0,28,15,15,6,29,27,7,7,9,17,6,3,0,176,0,3,4,0,0,5,17,4,6,0,7,0,0,0,0,49,0,0,0,0,0,3,0,13
POA6051,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,7,9,0,0,5,0,0,0,0,29,0,0,5,9,6,9,15,6,0,3,0,4,0,0,0,56,0,0,0,0,6,17,40,27,10,9,8,20,9,0,3,146,0,0,4,0,3,8,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,11,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,13,8,3,0,12,24,4,22,8,3,3,3,0,0,3,0,88,0,6,8,0,0,0,0,3,0,0,0,0,0,0,0,16,0,0,0,3,7,15,14,11,0,0,4,0,0,0,0,56,0,5,17,32,15,17,109,146,43,37,44,53,9,4,7,527,3,0,0,3,4,30,21,16,3,0,0,5,8,0,0,100,0,0,0,0,5,4,10,12
POA6052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,6,3,5,16,9,6,0,0,0,0,0,0,0,40,0,0,0,0,7,10,45,34,5,3,0,3,10,0,0,118,0,5,4,4,0,8,0,0,0,0,0,0,0,0,0,23,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,8,7,6,9,9,0,13,5,0,0,0,3,0,0,3,61,5,5,13,6,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,15,7,13,7,0,0,0,5,0,0,0,48,9,0,21,20,20,20,44,30,3,3,3,0,0,0,5,177,0,0,0,0,0,8,10,5,3,0,0,0,0,0,0,35,0,0,0,0,4,0,3,17
POA6053,0,0,0,0,0,0,6,5,0,0,0,6,0,0,0,22,0,0,0,5,4,0,3,4,0,0,0,6,0,0,0,17,0,0,0,5,7,12,12,10,0,5,0,0,0,0,0,54,0,0,0,6,12,15,50,32,5,7,7,5,8,0,3,147,5,9,13,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,4,9,7,18,7,7,8,0,0,0,0,0,0,0,77,0,0,0,3,0,0,0,5,0,0,0,3,0,0,0,12,0,0,0,8,4,7,7,7,0,3,0,0,0,0,0,37,3,0,37,39,20,14,78,67,19,12,23,26,9,0,6,368,0,0,0,0,9,13,11,3,3,0,0,0,0,0,3,43,0,0,0,0,3,0,6,18
POA6054,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,16,0,0,0,9,0,0,3,7,0,0,0,0,0,0,4,12,0,0,4,7,9,5,10,5,0,0,0,3,0,0,0,36,0,0,0,6,12,20,61,34,0,3,8,5,3,0,3,164,0,6,23,4,9,21,12,0,0,0,0,0,0,0,0,77,3,3,9,0,0,0,4,0,0,0,0,0,0,0,0,15,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,20,8,11,3,6,8,17,6,0,0,0,0,0,0,0,90,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,5,10,3,3,4,0,0,0,0,0,0,0,29,8,0,54,43,29,37,97,94,14,13,6,17,6,7,9,436,0,0,0,0,12,12,11,13,0,0,3,5,7,0,0,70,0,0,0,0,0,10,6,3
POA6055,0,0,0,0,0,13,56,40,6,8,0,3,0,3,3,129,0,0,0,3,3,5,13,9,0,0,0,0,0,0,0,36,0,0,3,3,11,5,7,10,0,5,0,0,0,0,0,49,0,0,0,0,5,8,72,33,6,6,3,13,0,0,3,157,0,10,24,8,4,18,6,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,29,0,0,0,0,4,0,8,3,0,0,0,0,0,0,0,16,9,10,5,4,20,14,20,6,0,0,0,0,0,0,0,82,0,0,5,5,0,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,11,7,20,9,3,4,0,0,3,0,5,67,0,0,29,15,52,51,1109,678,126,100,110,145,48,9,29,2513,0,0,0,0,7,16,40,30,0,9,3,9,0,0,0,123,0,0,0,0,0,8,10,21
POA6056,0,0,0,0,0,4,6,7,0,0,0,0,0,0,0,17,0,0,0,0,0,6,9,3,0,0,0,4,0,0,0,26,0,0,11,10,10,16,14,6,0,0,3,0,0,0,0,67,0,0,0,6,4,9,89,45,9,10,5,8,0,0,0,177,4,20,82,34,16,8,0,0,0,0,0,0,0,0,3,179,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,15,0,0,0,0,4,3,4,0,0,0,0,0,4,3,0,19,47,40,18,15,32,9,22,8,0,4,0,0,0,0,7,216,0,8,8,5,0,0,0,0,0,0,0,0,0,0,0,19,0,0,5,0,0,7,3,0,0,0,0,0,0,0,0,24,3,3,55,34,34,22,226,201,49,14,38,36,5,4,12,734,0,3,0,3,5,8,32,22,6,0,4,0,4,0,6,93,0,0,0,0,6,5,0,13
POA6057,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,7,3,0,0,0,0,0,0,0,25,0,0,0,0,0,0,23,12,5,3,0,0,0,0,0,37,0,3,6,5,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,15,7,9,5,7,3,10,0,0,0,0,3,0,0,0,66,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,8,3,0,16,23,15,11,46,46,5,4,4,9,0,0,3,183,0,0,0,3,6,9,21,5,0,0,0,0,4,0,0,48,0,0,0,0,0,0,0,6
POA6058,0,0,0,0,0,12,62,44,8,11,3,7,6,0,0,150,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,13,0,0,0,0,3,5,0,4,0,0,0,0,0,0,0,20,0,0,0,0,0,7,30,16,3,0,0,4,0,0,0,64,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,3,0,0,4,8,3,5,8,6,11,0,12,12,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,0,15,0,0,27,18,5,3,109,85,20,10,23,14,8,0,0,323,0,0,0,0,4,13,27,12,4,0,0,0,0,6,0,64,0,0,0,0,0,0,3,7
POA6059,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,12,0,0,0,0,3,3,0,4,3,0,0,0,0,0,0,19,0,0,7,5,3,10,6,10,5,0,0,0,0,0,0,48,0,0,0,9,47,81,215,85,21,22,9,32,3,0,10,529,4,10,19,15,9,16,3,0,0,0,0,0,0,0,0,83,4,5,5,5,6,6,0,0,0,0,0,4,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,22,13,10,11,8,14,0,0,0,0,0,0,0,0,85,14,53,51,17,7,6,4,0,0,0,0,0,0,0,0,152,0,0,0,12,23,24,21,20,4,0,3,9,3,0,4,119,11,7,66,51,51,70,153,127,21,17,30,37,13,0,5,656,0,0,4,6,9,24,26,9,0,4,3,0,5,0,0,104,0,0,0,3,34,28,36,28
POA6060,0,0,0,0,0,3,6,8,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,12,4,13,18,12,3,3,0,7,0,0,0,75,0,0,0,3,29,27,114,87,11,6,8,11,6,0,3,332,3,11,28,6,0,21,15,0,0,0,0,0,0,0,4,90,0,8,4,0,3,0,3,5,0,0,0,0,0,0,0,25,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,11,10,7,9,5,14,10,26,13,5,5,0,4,0,0,0,102,8,25,23,7,3,4,0,11,0,0,0,4,0,0,0,84,0,0,3,7,15,17,34,17,0,0,5,4,0,0,0,107,3,0,28,18,24,22,211,317,93,76,127,108,46,9,10,1088,0,5,0,5,0,26,26,14,0,0,5,3,0,0,3,89,0,0,0,0,16,34,36,56
