POA_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
POA6042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,0,5,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6044,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,3,0,25,0,29,0,3,0,0,0,0,0,5,0,9,0,20,0,4,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,4,0,19,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,9,9,0,3,0,0,0,0,0,0,0,0,16,5,0,0,0,0,0,0,3,0,6,0,18,4,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0
POA6050,0,0,0,0,0,0,0,0,0,18,0,24,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,8,0,19,0,26,0,0,0,0,0,0,0,7,0,7,0,17,0,4,0,0,0,0,0,14,0,74,0,96,0,12,0,0,0,5,0,11,0,46,0,72,0,14,0,4,0,3,0,13,0,55,0,94,4,18,0,19,0,13,0,16,0,53,0,122,0,5,0,14,0,14,4,11,0,25,0,75,9,4,0,13,0,15,0,11,0,27,0,87,49,14,0,40,5,19,0,14,0,36,0,186,53,18,0,29,0,14,6,12,0,26,0,151,60,4,5,28,0,15,0,12,3,8,0,124,55,6,0,6,4,3,0,0,0,4,0,82,220,18,5,91,20,57,3,25
POA6051,0,0,0,0,0,0,0,0,0,18,0,23,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,17,0,23,0,0,0,0,0,0,0,5,0,12,0,13,0,4,0,0,0,3,0,9,0,55,0,74,0,11,0,3,0,9,3,12,0,38,0,70,0,17,0,3,0,11,0,11,0,23,0,71,3,18,0,31,0,16,0,14,3,26,0,116,10,11,0,37,0,16,0,9,0,12,0,89,19,8,0,26,0,17,0,3,0,11,0,91,104,16,0,58,3,28,0,8,3,9,0,227,82,10,4,58,6,12,0,5,0,8,0,181,91,0,0,39,0,8,4,0,0,3,0,152,74,6,0,22,3,0,0,4,0,0,0,107,186,3,0,35,11,21,0,0
POA6052,0,0,0,0,0,0,0,0,0,26,0,30,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,3,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,17,0,22,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,8,0,73,0,81,0,0,0,0,0,3,0,6,3,38,0,56,3,8,0,6,0,8,0,16,0,41,0,78,3,15,0,13,0,12,0,11,0,27,0,81,0,6,0,12,0,13,0,10,0,17,0,49,9,8,0,15,0,10,0,5,0,12,0,68,42,7,0,35,3,17,0,11,0,5,0,121,35,4,0,34,0,13,0,8,0,5,0,98,53,0,0,28,6,7,0,0,0,0,0,98,43,0,0,21,7,0,5,0,0,3,0,77,140,10,6,36,9,24,0,3
POA6053,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,0,0,0,0,13,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,24,0,28,0,0,0,0,0,4,0,3,0,17,0,26,0,0,0,0,0,3,0,16,0,97,0,124,0,3,0,0,0,8,0,7,0,57,0,75,0,6,0,4,0,8,0,11,0,41,3,80,6,17,0,7,0,12,0,17,4,53,0,119,0,3,0,14,4,15,0,11,0,9,0,67,10,10,0,34,0,17,0,3,0,13,0,85,59,11,0,44,10,23,4,6,3,17,0,169,90,10,5,49,0,14,0,0,0,10,0,178,83,7,3,45,4,9,0,0,0,3,0,155,91,4,0,22,3,0,0,0,0,0,0,130,196,8,0,51,11,22,0,0
POA6054,0,0,0,0,0,0,0,0,0,24,0,20,0,0,0,0,0,0,0,0,0,10,0,17,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,11,0,34,4,53,0,0,0,4,0,0,0,6,0,23,0,34,0,4,0,0,0,6,0,19,0,208,0,236,0,8,0,0,0,15,0,23,0,80,0,129,0,10,0,5,3,32,0,15,3,78,0,154,10,16,0,29,4,35,0,17,4,51,0,167,9,12,0,29,0,16,0,9,7,10,0,95,16,5,0,25,0,20,0,3,6,12,0,93,90,8,4,74,3,50,0,14,0,24,0,265,110,4,0,54,5,12,4,3,4,3,0,203,87,5,0,36,7,11,5,0,0,4,0,155,74,0,0,17,6,4,0,0,0,3,0,108,117,5,0,40,7,26,5,0
POA6055,0,0,0,0,0,0,0,0,3,65,0,68,0,0,0,0,0,0,0,0,0,11,0,17,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,9,0,32,0,39,0,5,0,0,0,3,0,3,0,25,0,41,0,6,0,4,0,12,0,18,3,119,0,156,0,9,0,3,0,18,0,17,3,54,0,101,0,21,0,9,0,27,0,25,0,65,0,154,9,18,3,35,0,36,0,27,3,49,0,179,11,12,0,40,5,30,3,14,0,26,0,138,45,12,0,49,6,30,0,10,0,15,0,162,190,19,4,115,8,44,5,12,6,12,0,427,203,12,4,92,18,24,3,11,0,3,0,368,185,5,3,59,11,10,0,4,0,4,0,285,109,0,0,22,17,3,0,3,0,0,0,158,172,3,5,40,14,28,8,5
POA6056,0,0,0,0,0,0,0,0,0,68,0,74,0,0,0,0,0,0,0,7,0,21,0,31,0,0,0,0,0,0,0,11,0,24,0,36,0,0,0,0,0,0,0,8,0,11,0,12,0,3,0,0,0,3,0,10,0,67,0,86,0,3,0,3,0,6,0,30,0,41,0,87,0,13,0,0,0,10,0,43,4,401,8,477,3,16,0,13,0,23,0,50,5,208,0,323,6,24,0,16,0,45,0,57,9,163,4,324,26,28,0,60,0,59,0,40,7,158,5,392,12,22,0,52,0,48,3,19,6,39,0,203,44,11,0,70,0,40,0,13,6,42,0,227,168,28,5,150,13,75,9,18,10,46,6,519,181,11,7,93,14,38,5,6,3,19,0,376,141,6,8,66,9,23,0,8,0,12,3,274,104,3,7,34,8,3,4,3,0,6,0,164,157,11,10,60,9,32,0,8
POA6057,0,0,0,0,0,0,0,0,0,30,0,30,0,0,0,0,0,0,0,5,0,11,0,13,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,7,0,35,0,41,0,0,0,0,0,0,0,4,0,17,0,24,0,3,0,0,0,0,0,19,0,167,0,184,0,8,0,0,0,4,0,16,3,80,0,111,0,10,0,6,0,21,0,18,0,74,0,133,7,13,0,20,0,30,0,22,8,62,0,144,8,5,0,18,0,34,0,7,0,19,0,91,23,3,0,42,3,18,6,4,0,6,0,97,85,6,0,71,3,40,0,4,3,12,0,231,77,4,3,60,9,4,0,6,0,9,0,173,62,3,0,31,5,14,0,4,0,0,0,131,46,0,0,12,6,0,0,0,0,4,0,72,83,4,0,23,12,12,5,7
POA6058,0,0,0,0,0,0,0,0,0,23,0,21,0,0,0,0,0,0,0,0,0,17,0,16,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,23,0,29,0,0,0,0,0,0,0,12,0,15,0,27,0,0,0,0,0,0,0,10,0,141,0,159,0,5,0,0,0,8,0,14,0,57,0,87,0,3,0,0,0,17,0,18,0,53,0,99,0,7,0,14,3,19,6,16,3,42,0,113,0,6,0,20,0,24,0,8,0,14,0,77,18,0,0,22,0,15,0,6,6,6,0,68,70,6,0,46,10,28,3,9,6,14,0,191,62,0,0,35,0,10,5,0,0,3,0,114,62,5,0,27,0,6,4,0,0,4,0,113,44,5,0,8,0,6,0,3,0,0,0,58,48,0,3,12,3,10,0,0
POA6059,0,0,0,0,0,0,0,0,0,65,0,69,0,0,0,0,0,0,0,0,0,20,0,24,0,0,0,0,0,0,0,3,0,11,0,12,0,0,0,0,0,0,0,0,0,13,0,16,0,3,0,0,0,0,0,15,0,66,0,86,0,0,0,0,0,3,0,9,0,32,0,46,0,5,0,0,0,6,0,20,0,226,9,268,0,9,0,0,0,13,0,21,5,115,0,174,4,18,0,8,0,25,0,19,3,100,0,186,10,21,3,26,0,23,0,23,0,88,0,204,7,12,0,18,0,37,0,14,0,26,0,121,18,14,0,35,3,12,0,3,3,38,0,130,79,19,0,74,0,38,3,14,12,45,0,280,93,14,0,51,8,18,3,7,0,24,0,219,78,0,0,53,6,19,0,0,0,6,0,173,62,3,0,18,0,9,6,10,0,6,0,99,149,11,4,71,4,28,4,18
POA6060,4,0,0,0,0,0,0,3,0,49,0,56,0,0,0,0,0,0,0,3,0,13,0,13,0,0,0,0,0,0,0,4,0,6,0,9,0,0,0,0,0,0,0,3,0,5,0,11,0,0,0,0,0,0,0,3,0,40,0,53,0,5,0,0,0,0,0,18,0,24,0,46,0,7,0,0,0,7,0,22,4,151,4,183,0,12,0,3,0,11,0,24,0,92,0,139,0,30,0,17,0,30,0,26,4,58,0,165,9,38,0,53,0,42,0,26,3,64,0,234,9,18,0,64,0,21,4,10,0,27,0,158,30,25,0,57,0,21,3,9,0,14,0,160,169,29,0,141,10,38,5,13,3,17,0,426,156,14,0,95,9,8,6,9,0,8,0,301,150,3,0,54,8,20,0,3,0,5,0,241,146,3,4,22,4,8,0,3,0,3,0,198,288,11,7,58,11,32,5,0
POA6061,0,0,0,0,0,0,0,0,0,70,5,71,0,0,0,0,0,0,0,4,0,9,0,13,0,0,0,0,0,0,0,7,0,18,0,23,0,0,0,0,0,0,0,3,0,16,0,21,0,0,0,0,0,0,0,12,0,70,0,81,0,8,0,0,0,0,0,17,5,37,3,71,0,21,3,0,0,15,4,26,0,295,9,371,0,17,0,12,0,31,0,47,3,118,0,229,9,32,0,21,3,44,4,33,0,77,0,233,19,43,0,86,0,51,3,35,4,47,3,305,26,23,0,79,6,34,3,12,0,8,3,198,56,20,0,81,10,42,4,8,0,7,0,225,214,30,7,152,10,54,3,15,4,20,3,517,186,11,0,88,10,10,4,0,3,8,0,323,141,3,4,41,9,10,3,0,0,0,0,210,74,3,0,18,3,6,6,0,0,3,0,116,126,0,0,18,8,3,3,0
POA6062,0,0,0,0,0,0,0,3,0,97,0,104,0,0,0,0,0,0,0,3,0,25,0,32,0,0,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,3,0,9,0,23,0,0,0,0,0,0,0,8,0,105,4,116,0,5,0,0,0,6,0,23,0,50,3,91,0,4,0,4,0,10,0,37,6,411,7,481,0,8,0,3,0,20,0,52,0,174,7,269,3,24,0,16,0,38,0,35,0,165,0,284,22,31,3,50,0,50,0,39,5,124,5,322,8,18,0,41,9,37,0,16,0,22,0,158,25,9,0,59,0,30,0,11,3,34,0,186,152,22,3,117,16,63,0,16,3,30,0,434,146,9,4,77,14,24,0,13,3,20,0,306,139,4,3,57,12,19,0,4,0,11,0,254,90,3,0,28,7,3,4,0,0,0,0,144,144,11,3,45,13,22,0,10
POA6063,0,0,0,0,0,0,0,0,0,43,0,43,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,0,0,0,0,12,0,7,0,0,0,0,0,0,0,4,0,12,0,18,0,0,0,0,0,0,0,4,0,11,0,23,0,7,0,0,0,3,0,15,0,97,0,124,0,0,0,7,0,10,0,17,0,38,0,75,0,8,0,5,0,28,0,14,0,36,0,89,5,9,0,23,0,24,0,13,0,30,0,102,5,10,0,21,0,24,0,0,0,5,0,69,16,5,0,18,3,13,3,3,0,7,0,76,66,5,0,43,3,24,0,3,0,0,0,147,56,3,0,30,0,8,3,0,0,4,0,108,37,0,0,16,3,6,3,0,0,0,5,64,20,0,0,7,8,0,3,0,0,0,0,40,30,0,0,8,3,3,0,0
POA6064,0,0,0,0,0,0,0,0,0,73,5,77,0,0,0,0,0,0,0,4,0,11,0,24,0,0,0,0,0,0,0,8,0,7,0,20,0,0,0,0,0,0,0,7,0,10,0,20,0,0,0,0,0,0,0,9,0,80,0,93,0,3,0,0,0,4,0,18,4,38,0,70,0,4,0,3,0,26,0,28,0,311,4,381,0,15,0,3,0,26,0,39,3,141,4,235,7,19,0,14,0,46,0,30,3,84,0,201,13,20,0,45,4,43,0,30,3,68,5,234,16,12,0,31,4,33,5,16,8,16,0,139,32,9,0,40,7,26,0,8,8,19,0,143,126,30,5,93,5,33,0,11,6,25,0,323,109,10,0,73,5,8,3,7,0,6,0,214,68,0,0,31,3,3,0,0,0,4,0,117,43,3,0,13,5,5,0,0,0,0,0,68,57,3,0,10,4,5,0,0
POA6065,0,0,0,0,0,0,0,3,0,137,0,142,0,0,0,0,0,0,0,0,0,27,0,32,0,0,0,0,0,0,0,10,0,18,0,33,0,0,0,0,0,0,0,5,0,27,0,32,0,3,0,0,0,0,0,21,0,104,0,126,0,8,0,0,0,3,0,24,0,64,0,99,3,10,0,0,0,12,0,37,3,443,3,514,0,15,0,8,0,37,0,52,7,261,4,392,0,20,0,26,0,42,4,62,5,219,0,380,25,42,0,66,10,59,5,41,3,184,0,436,24,28,0,68,3,79,3,27,0,48,0,275,60,21,0,88,10,70,3,24,9,42,0,325,281,34,4,200,19,107,9,17,3,43,3,717,310,22,13,171,19,28,3,3,6,19,0,598,243,4,8,120,18,33,7,0,4,15,0,457,188,4,8,52,15,11,3,3,0,3,0,276,290,6,4,70,18,46,7,8
POA6066,0,0,0,0,0,0,0,0,0,38,0,44,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,3,0,5,0,9,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,7,0,36,0,50,0,0,0,0,0,0,0,11,0,20,0,33,0,3,0,4,0,4,0,15,4,156,0,178,0,9,0,0,0,8,0,28,0,72,0,124,4,15,0,4,0,33,0,23,0,54,0,136,7,16,0,19,3,19,4,14,0,35,0,127,4,5,0,26,0,25,3,13,0,7,0,89,21,8,0,34,0,27,4,0,0,7,0,111,71,14,0,59,8,39,5,4,3,3,0,202,74,3,0,32,0,11,4,5,0,7,0,132,44,3,0,24,0,6,3,0,0,8,0,89,50,4,0,12,3,3,0,0,0,0,0,74,34,0,0,20,4,16,0,0
POA6067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6069,0,0,0,5,0,0,0,3,0,61,0,64,0,0,0,0,0,0,0,0,0,20,0,25,0,0,0,0,0,0,0,6,0,10,0,17,0,0,0,0,0,0,0,0,0,9,0,6,0,4,0,0,0,0,0,4,0,62,0,69,0,0,0,0,0,0,0,11,0,32,0,46,3,10,0,0,0,7,0,19,4,285,0,325,0,9,0,3,0,20,0,19,0,138,0,190,11,16,0,20,0,36,0,29,4,126,0,241,19,22,0,35,0,54,0,11,0,113,0,262,22,9,3,45,0,32,5,20,3,37,0,170,58,4,0,55,0,38,3,13,0,20,0,201,214,22,4,159,22,106,6,16,8,30,0,593,215,16,3,105,6,15,7,9,0,14,0,391,175,3,7,53,11,28,0,3,5,9,0,296,107,5,4,29,10,4,0,4,0,5,0,174,177,11,6,58,8,46,0,3
POA6070,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,14,0,0,0,0,0,0,0,4,0,4,0,7,0,0,0,0,0,0,0,3,0,28,0,33,0,0,0,0,0,0,0,0,0,17,0,25,0,0,0,0,0,0,0,11,0,27,0,37,0,0,0,0,0,3,0,8,0,23,0,38,0,0,0,9,0,3,0,4,0,8,0,19,0,0,0,4,0,3,0,4,0,6,0,23,10,3,0,11,0,7,0,4,0,16,0,53,12,0,0,7,0,4,0,0,0,5,0,26,10,0,3,4,0,0,0,0,0,3,0,27,12,0,0,3,0,0,0,0,0,0,0,18,31,0,4,22,5,5,0,0
POA6071,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,5,0,3,0,6,0,0,0,0,0,0,0,4,0,29,0,32,0,6,0,4,0,0,0,0,0,15,0,28,0,0,0,0,0,4,0,6,0,20,0,34,0,3,0,4,0,5,0,8,0,25,0,42,0,0,0,3,0,3,0,3,0,14,0,29,4,0,0,0,0,3,0,0,0,10,0,17,8,0,0,6,0,12,0,3,0,9,0,38,12,7,0,12,0,0,0,3,0,3,0,35,16,4,0,18,0,3,0,0,0,4,0,43,7,0,0,7,0,0,0,0,0,0,0,15,20,3,0,9,3,3,0,0
POA6072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,4,0,7,8,0,0,0,0,0,0,0,0,0,0,15,6,0,0,3,0,0,0,0,0,0,0,9,0,0,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,4,0,3,0,0
POA6073,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,10,0,13,0,0,0,0,0,0,0,0,0,45,0,52,0,0,0,0,0,3,0,11,0,24,0,30,4,0,0,0,0,3,0,9,0,29,0,48,0,3,0,0,0,6,0,6,0,16,0,36,0,0,0,5,0,9,0,5,0,4,0,15,3,9,0,6,0,7,0,0,0,3,0,26,8,4,0,13,0,9,3,0,0,10,0,53,3,0,0,14,0,3,0,0,0,0,0,30,6,0,0,0,0,7,0,0,0,3,0,28,5,0,0,6,0,0,0,0,0,0,0,20,23,0,3,6,0,6,0,0
