POA_CODE_2021,F_Chile_0_4,F_Chile_5_14,F_Chile_15_24,F_Chile_25_44,F_Chile_45_54,F_Chile_55_64,F_Chile_65_74,F_Chile_75_84,F_Chile_85ov,F_Chile_Tot,F_China_0_4,F_China_5_14,F_China_15_24,F_China_25_44,F_China_45_54,F_China_55_64,F_China_65_74,F_China_75_84,F_China_85ov,F_China_Tot,F_Croatia_0_4,F_Croatia_5_14,F_Croatia_15_24,F_Croatia_25_44,F_Croatia_45_54,F_Croatia_55_64,F_Croatia_65_74,F_Croatia_75_84,F_Croatia_85ov,F_Croatia_Tot,F_Egypt_0_4,F_Egypt_5_14,F_Egypt_15_24,F_Egypt_25_44,F_Egypt_45_54,F_Egypt_55_64,F_Egypt_65_74,F_Egypt_75_84,F_Egypt_85ov,F_Egypt_Tot,F_England_0_4,F_England_5_14,F_England_15_24,F_England_25_44,F_England_45_54,F_England_55_64,F_England_65_74,F_England_75_84,F_England_85ov,F_England_Tot,F_Fiji_0_4,F_Fiji_5_14,F_Fiji_15_24,F_Fiji_25_44,F_Fiji_45_54,F_Fiji_55_64,F_Fiji_65_74,F_Fiji_75_84,F_Fiji_85ov,F_Fiji_Tot,F_France_0_4,F_France_5_14,F_France_15_24,F_France_25_44,F_France_45_54,F_France_55_64,F_France_65_74,F_France_75_84,F_France_85ov,F_France_Tot,F_Germany_0_4,F_Germany_5_14,F_Germany_15_24,F_Germany_25_44,F_Germany_45_54,F_Germany_55_64,F_Germany_65_74,F_Germany_75_84,F_Germany_85ov,F_Germany_Tot,F_Greece_0_4,F_Greece_5_14,F_Greece_15_24,F_Greece_25_44,F_Greece_45_54,F_Greece_55_64,F_Greece_65_74,F_Greece_75_84,F_Greece_85ov,F_Greece_Tot,F_Hong_Kong_SAR_Ch_0_4,F_Hong_Kong_SAR_Ch_5_14,F_Hong_Kong_SAR_Ch_15_24,F_Hong_Kong_SAR_Ch_25_44,F_Hong_Kong_SAR_Ch_45_54,F_Hong_Kong_SAR_Ch_55_64,F_Hong_Kong_SAR_Ch_65_74,F_Hong_Kong_SAR_Ch_75_84,F_Hong_Kong_SAR_Ch_85ov,F_Hong_Kong_SAR_Ch_Tot,F_India_0_4,F_India_5_14,F_India_15_24,F_India_25_44,F_India_45_54,F_India_55_64,F_India_65_74,F_India_75_84,F_India_85ov,F_India_Tot,F_Indonesia_0_4,F_Indonesia_5_14,F_Indonesia_15_24,F_Indonesia_25_44,F_Indonesia_45_54,F_Indonesia_55_64,F_Indonesia_65_74,F_Indonesia_75_84,F_Indonesia_85ov,F_Indonesia_Tot,F_Iran_0_4,F_Iran_5_14,F_Iran_15_24,F_Iran_25_44,F_Iran_45_54,F_Iran_55_64,F_Iran_65_74,F_Iran_75_84,F_Iran_85ov,F_Iran_Tot,F_Iraq_0_4,F_Iraq_5_14,F_Iraq_15_24,F_Iraq_25_44,F_Iraq_45_54,F_Iraq_55_64,F_Iraq_65_74,F_Iraq_75_84,F_Iraq_85ov,F_Iraq_Tot,F_Ireland_0_4,F_Ireland_5_14,F_Ireland_15_24,F_Ireland_25_44,F_Ireland_45_54,F_Ireland_55_64,F_Ireland_65_74,F_Ireland_75_84,F_Ireland_85ov,F_Ireland_Tot,F_Italy_0_4,F_Italy_5_14,F_Italy_15_24,F_Italy_25_44,F_Italy_45_54,F_Italy_55_64,F_Italy_65_74,F_Italy_75_84,F_Italy_85ov,F_Italy_Tot,F_Japan_0_4,F_Japan_5_14,F_Japan_15_24,F_Japan_25_44,F_Japan_45_54,F_Japan_55_64,F_Japan_65_74,F_Japan_75_84,F_Japan_85ov,F_Japan_Tot,F_Korea_South_0_4,F_Korea_South_5_14,F_Korea_South_15_24,F_Korea_South_25_44,F_Korea_South_45_54,F_Korea_South_55_64,F_Korea_South_65_74,F_Korea_South_75_84,F_Korea_South_85ov,F_Korea_South_Tot,F_Lebanon_0_4,F_Lebanon_5_14,F_Lebanon_15_24,F_Lebanon_25_44,F_Lebanon_45_54,F_Lebanon_55_64,F_Lebanon_65_74,F_Lebanon_75_84,F_Lebanon_85ov,F_Lebanon_Tot,F_Malaysia_0_4,F_Malaysia_5_14,F_Malaysia_15_24,F_Malaysia_25_44,F_Malaysia_45_54,F_Malaysia_55_64,F_Malaysia_65_74,F_Malaysia_75_84,F_Malaysia_85ov,F_Malaysia_Tot
POA6062,0,0,0,5,4,4,6,0,0,11,0,11,41,221,97,93,41,6,12,531,0,0,0,18,6,11,17,11,0,57,0,0,0,8,0,4,4,3,0,22,0,9,27,122,61,138,149,126,55,686,0,0,0,0,0,0,0,0,0,6,0,0,0,7,4,7,0,4,0,25,0,0,0,27,5,11,18,18,9,79,0,3,3,7,5,4,23,19,18,79,3,0,0,47,16,20,15,0,0,100,0,30,44,239,64,67,85,56,12,610,0,4,4,55,21,14,4,4,0,115,0,5,9,41,4,13,3,0,0,80,0,4,4,25,4,6,3,0,0,51,0,0,11,59,7,6,10,16,4,105,0,0,4,33,14,38,150,127,71,432,0,0,7,30,17,4,8,3,0,70,0,0,0,37,5,0,0,0,0,53,0,0,0,4,5,3,0,5,0,19,0,12,10,118,47,54,82,30,8,357
POA6063,0,0,0,0,0,0,0,0,0,5,0,0,12,40,20,24,9,0,0,101,0,0,0,3,4,8,0,0,0,19,0,0,0,0,0,3,0,0,0,5,0,11,10,26,45,74,57,26,18,273,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,0,13,0,0,0,0,0,0,0,0,0,4,0,0,8,15,5,11,3,0,0,34,0,14,23,165,50,55,43,24,4,376,0,0,3,13,6,0,7,0,0,34,0,3,12,23,8,0,0,0,0,54,0,9,6,52,20,10,3,0,0,97,0,0,0,19,0,0,3,0,0,21,0,0,0,4,8,6,13,6,4,34,0,0,0,5,0,0,0,0,0,7,0,0,0,3,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,6,5,19,20,30,24,3,0,112
POA6064,0,0,0,6,0,4,0,0,0,9,0,0,7,28,33,17,9,0,3,103,0,0,0,9,11,7,13,3,0,49,0,0,12,4,4,4,8,3,0,29,0,4,18,90,80,163,110,104,38,608,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,3,0,11,0,0,0,14,6,0,8,9,0,37,0,0,0,8,6,4,4,8,3,23,0,0,0,17,5,4,3,0,0,31,3,7,27,86,26,35,46,36,6,273,0,0,4,33,12,11,4,0,0,64,0,8,10,21,9,10,4,0,0,62,0,4,7,46,27,14,3,0,0,104,0,5,0,45,4,6,9,3,4,71,0,0,0,11,4,34,33,34,34,151,0,0,9,12,3,0,4,0,0,29,0,0,0,9,4,0,0,0,0,20,0,0,3,3,4,6,0,0,0,16,5,25,9,71,14,38,30,6,0,203
POA6065,0,0,0,0,0,12,5,3,0,18,0,5,13,151,34,41,20,0,4,272,0,0,0,19,5,13,23,17,9,85,0,8,12,31,5,3,8,4,3,82,7,130,315,754,672,567,478,367,143,3434,0,5,0,5,0,0,3,0,0,12,0,0,0,8,7,3,5,0,0,29,0,8,0,36,20,14,21,19,3,126,0,0,0,0,0,3,9,10,0,22,0,3,3,36,8,3,4,6,0,70,0,49,84,656,161,99,76,43,6,1173,0,7,5,61,38,10,4,3,0,127,0,5,10,58,20,11,0,0,0,108,0,8,4,62,19,7,3,0,0,108,3,27,35,179,49,20,23,19,6,351,0,0,5,27,18,24,52,34,17,171,0,6,0,11,12,0,0,0,0,28,0,0,0,28,10,5,0,0,0,51,0,4,0,7,7,4,6,0,0,26,0,7,23,114,62,54,31,15,3,308
POA6066,0,0,0,5,4,0,0,0,0,9,0,5,3,33,20,9,9,3,0,83,0,0,0,0,11,3,6,6,0,23,0,0,0,0,0,0,0,0,0,8,7,0,7,48,79,143,62,56,12,417,0,0,0,0,0,0,0,0,0,6,0,0,0,5,6,4,0,0,0,13,0,0,0,3,0,8,7,0,0,26,0,0,3,3,0,0,0,0,0,11,0,0,0,7,7,5,0,0,0,25,0,3,10,42,25,37,23,15,5,157,0,8,7,18,4,7,0,0,4,48,0,0,11,34,7,0,0,0,0,57,4,15,10,50,22,4,0,0,0,110,0,4,0,24,5,7,8,3,0,47,0,0,0,8,0,17,13,3,0,45,0,0,0,3,0,0,0,0,0,11,0,0,0,5,0,0,0,0,0,7,0,0,0,4,4,6,0,0,0,11,0,8,9,21,33,29,42,8,3,161
POA6067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6069,0,0,0,7,0,3,0,3,0,17,0,0,4,36,12,11,5,0,0,65,0,0,4,3,6,0,0,4,0,20,0,3,11,9,0,0,0,0,0,25,0,42,133,326,342,358,248,175,55,1678,0,0,0,4,5,4,0,0,0,19,0,0,4,4,3,3,0,0,0,17,0,3,3,30,8,16,12,11,5,87,0,0,0,0,0,0,0,0,0,6,0,0,0,9,5,5,4,0,0,27,5,43,45,548,75,45,41,10,6,817,0,3,5,40,18,0,4,0,0,78,0,3,0,18,4,0,0,0,0,34,0,0,3,25,0,0,0,0,0,35,0,8,0,41,23,11,4,5,4,100,0,3,0,7,10,13,16,3,3,55,0,0,0,14,12,0,3,0,0,31,0,4,0,22,0,0,0,0,0,27,0,0,0,7,0,0,0,0,0,8,0,5,15,47,24,24,15,0,4,137
POA6070,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,34,43,63,43,25,9,230,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,4,0,10,7,0,23,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,10,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,3,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,5,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,11
POA6071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,7,39,33,50,40,23,5,206,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,5,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,7,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,10
POA6072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,13,9,3,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,4,13,31,54,56,36,17,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,12,0,0,0,0,0,0,3,0,0,6,0,0,0,4,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
POA6074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,18,6,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6076,0,0,0,0,0,0,0,0,0,5,0,4,5,11,11,5,0,6,0,35,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,4,0,0,6,3,18,43,127,207,270,322,243,93,1326,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7,3,4,0,23,0,0,5,13,16,16,30,11,4,94,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,7,8,7,14,13,9,64,0,3,0,11,0,5,0,0,0,23,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,26,17,17,17,12,3,108,0,0,0,7,3,11,30,24,28,109,0,0,0,5,11,4,0,0,0,21,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,4,0,0,0,7,0,0,0,6,5,18,11,3,0,55
POA6077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,17,22,33,27,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
POA6078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,12,16,16,5,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
POA6079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,30,58,80,51,31,4,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,9,8,10,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,6,0,0,0,7,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,3,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,8
POA6082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,21,29,46,30,18,5,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
POA6083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,38,61,40,19,4,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,3,6,3,3,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,7,3,5,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5
POA6084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,32,82,124,149,82,33,9,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,13,0,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,7,0,0,14
POA6090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6100,0,0,0,3,0,0,0,0,0,13,0,10,17,117,22,25,15,0,0,203,0,0,0,0,0,3,0,0,0,9,0,4,0,9,0,0,0,0,0,14,0,9,16,100,50,89,62,29,12,357,0,0,0,0,0,3,0,0,0,7,0,0,3,13,0,3,0,0,0,15,0,0,0,14,7,0,3,0,3,36,0,0,0,0,0,0,4,0,0,5,0,0,8,17,5,3,0,0,0,35,7,29,13,178,16,15,12,11,3,283,5,4,12,68,22,10,15,0,0,135,0,0,0,25,0,0,3,0,0,30,0,3,3,3,0,0,0,0,0,13,8,0,0,33,0,6,4,0,0,54,0,3,4,21,4,0,19,33,17,98,0,0,0,28,17,7,3,0,0,57,0,0,0,46,12,9,0,0,0,75,0,0,0,0,0,0,0,0,0,3,0,7,25,100,23,18,14,11,0,193
POA6101,0,0,0,5,4,0,0,0,0,7,0,4,12,101,29,19,6,8,0,180,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,10,28,127,71,79,67,30,8,408,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,0,6,0,0,19,0,0,0,24,9,0,0,0,3,42,0,0,0,0,0,0,0,0,0,5,0,0,0,20,0,6,0,0,0,34,6,7,22,121,25,19,14,15,12,240,0,10,8,52,26,3,14,0,0,101,0,0,0,12,8,0,3,0,0,25,0,0,0,4,6,0,3,0,0,9,0,0,0,46,12,9,5,3,5,76,0,0,0,16,9,4,14,34,14,93,3,0,3,19,14,3,0,0,0,39,0,0,4,35,9,3,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,7,21,93,26,25,20,11,0,195
POA6102,0,0,0,0,0,0,5,0,0,5,0,3,20,102,26,14,8,5,0,180,0,0,0,4,5,0,3,0,0,9,0,0,0,3,0,0,0,0,0,10,0,0,12,39,19,22,36,78,48,252,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,10,0,0,0,5,0,0,5,6,0,22,0,0,0,0,3,0,0,0,0,3,0,0,29,29,0,0,0,0,0,62,3,8,49,165,7,13,10,12,15,282,0,0,34,69,23,12,8,0,4,160,0,0,0,15,6,0,0,0,4,21,0,0,5,9,4,0,0,0,0,16,0,0,0,15,3,13,3,0,3,31,0,0,0,7,0,0,23,19,20,68,0,0,4,10,4,4,0,0,0,31,0,3,0,45,0,7,0,0,0,60,0,0,0,0,0,0,0,0,0,3,0,5,87,119,26,27,27,13,7,299
POA6103,0,0,0,4,0,0,0,0,0,3,0,9,15,87,27,28,8,4,0,175,0,0,3,0,3,6,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,3,11,53,26,47,36,22,6,204,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,4,5,0,3,6,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,3,3,0,0,40,3,5,8,88,7,4,9,9,5,144,0,0,6,38,14,5,9,3,0,68,0,0,8,19,4,0,0,0,0,30,0,0,0,8,0,0,0,0,0,13,0,0,0,29,0,0,0,6,0,41,0,0,0,3,3,3,9,7,8,35,0,0,0,20,3,3,0,0,0,25,0,0,5,54,6,3,5,0,0,66,0,0,0,0,0,0,0,0,0,5,0,3,12,72,18,14,10,4,3,136
POA6104,0,0,0,0,0,5,4,0,0,5,0,3,11,86,41,32,18,5,0,196,0,0,0,0,0,0,0,3,0,10,0,0,0,4,0,0,0,0,0,14,0,0,7,44,40,80,61,45,31,311,0,0,0,3,0,0,0,0,0,11,0,0,0,12,0,0,0,0,0,11,0,0,3,3,0,3,9,4,4,29,0,0,0,0,0,0,0,0,0,0,0,0,4,29,4,0,4,0,0,42,0,10,13,103,19,22,11,8,4,191,0,0,3,36,17,6,11,0,0,76,0,5,0,15,4,6,0,0,0,22,0,4,0,10,4,5,0,0,0,20,0,0,0,38,0,7,4,4,3,61,0,0,0,13,0,4,19,8,10,50,0,0,0,15,8,0,0,0,0,24,0,0,5,23,3,3,0,0,0,34,0,0,0,6,0,0,3,0,0,7,0,3,8,50,23,22,12,7,0,122
POA6105,0,0,0,0,5,0,0,3,0,10,0,5,19,106,57,34,16,6,0,236,0,0,0,0,0,0,0,4,0,17,0,0,0,0,0,0,0,0,0,6,0,5,16,47,36,65,60,49,31,316,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,5,0,9,0,0,0,8,0,0,8,3,0,24,0,0,0,0,0,0,4,3,0,6,0,0,7,29,5,0,3,0,0,42,10,19,20,164,27,17,20,18,13,307,5,7,4,41,22,4,5,4,5,93,0,0,0,7,0,0,0,0,0,7,0,0,0,6,0,3,0,0,0,13,0,0,0,30,3,13,3,3,0,51,0,0,3,3,0,4,20,31,6,76,0,0,0,17,10,5,0,0,0,33,0,5,0,38,4,0,0,0,0,48,0,0,4,0,0,0,10,0,0,11,0,12,21,81,29,25,11,5,6,184
POA6106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
