POA_CODE_2021,M_Ag_For_Fshg_15_19,M_Ag_For_Fshg_20_24,M_Ag_For_Fshg_25_34,M_Ag_For_Fshg_35_44,M_Ag_For_Fshg_45_54,M_Ag_For_Fshg_55_64,M_Ag_For_Fshg_65_74,M_Ag_For_Fshg_75_84,M_Ag_For_Fshg_85ov,M_Ag_For_Fshg_Tot,M_Mining_15_19,M_Mining_20_24,M_Mining_25_34,M_Mining_35_44,M_Mining_45_54,M_Mining_55_64,M_Mining_65_74,M_Mining_75_84,M_Mining_85ov,M_Mining_Tot,M_Manufact_15_19,M_Manufact_20_24,M_Manufact_25_34,M_Manufact_35_44,M_Manufact_45_54,M_Manufact_55_64,M_Manufact_65_74,M_Manufact_75_84,M_Manufact_85ov,M_Manufact_Tot,M_El_Gas_Wt_Waste_15_19,M_El_Gas_Wt_Waste_20_24,M_El_Gas_Wt_Waste_25_34,M_El_Gas_Wt_Waste_35_44,M_El_Gas_Wt_Waste_45_54,M_El_Gas_Wt_Waste_55_64,M_El_Gas_Wt_Waste_65_74,M_El_Gas_Wt_Waste_75_84,M_El_Gas_Wt_Waste_85ov,M_El_Gas_Wt_Waste_Tot,M_Constru_15_19,M_Constru_20_24,M_Constru_25_34,M_Constru_35_44,M_Constru_45_54,M_Constru_55_64,M_Constru_65_74,M_Constru_75_84,M_Constru_85ov,M_Constru_Tot,M_WhlesaleTde_15_19,M_WhlesaleTde_20_24,M_WhlesaleTde_25_34,M_WhlesaleTde_35_44,M_WhlesaleTde_45_54,M_WhlesaleTde_55_64,M_WhlesaleTde_65_74,M_WhlesaleTde_75_84,M_WhlesaleTde_85ov,M_WhlesaleTde_Tot,M_RetTde_15_19,M_RetTde_20_24,M_RetTde_25_34,M_RetTde_35_44,M_RetTde_45_54,M_RetTde_55_64,M_RetTde_65_74,M_RetTde_75_84,M_RetTde_85ov,M_RetTde_Tot,M_Accom_food_15_19,M_Accom_food_20_24,M_Accom_food_25_34,M_Accom_food_35_44,M_Accom_food_45_54,M_Accom_food_55_64,M_Accom_food_65_74,M_Accom_food_75_84,M_Accom_food_85ov,M_Accom_food_Tot,M_Trans_post_wrehsg_15_19,M_Trans_post_wrehsg_20_24,M_Trans_post_wrehsg_25_34,M_Trans_post_wrehsg_35_44,M_Trans_post_wrehsg_45_54,M_Trans_post_wrehsg_55_64,M_Trans_post_wrehsg_65_74,M_Trans_post_wrehsg_75_84,M_Trans_post_wrehsg_85ov,M_Trans_post_wrehsg_Tot,M_Info_media_teleco_15_19,M_Info_media_teleco_20_24,M_Info_media_teleco_25_34,M_Info_media_teleco_35_44,M_Info_media_teleco_45_54,M_Info_media_teleco_55_64,M_Info_media_teleco_65_74,M_Info_media_teleco_75_84,M_Info_media_teleco_85ov,M_Info_media_teleco_Tot,M_Fin_Insur_15_19,M_Fin_Insur_20_24,M_Fin_Insur_25_34,M_Fin_Insur_35_44,M_Fin_Insur_45_54,M_Fin_Insur_55_64,M_Fin_Insur_65_74,M_Fin_Insur_75_84,M_Fin_Insur_85ov,M_Fin_Insur_Tot,M_RtnHir_REst_15_19,M_RtnHir_REst_20_24,M_RtnHir_REst_25_34,M_RtnHir_REst_35_44,M_RtnHir_REst_45_54,M_RtnHir_REst_55_64,M_RtnHir_REst_65_74,M_RtnHir_REst_75_84,M_RtnHir_REst_85ov,M_RtnHir_REst_Tot,M_Pro_scien_tec_15_19,M_Pro_scien_tec_20_24,M_Pro_scien_tec_25_34,M_Pro_scien_tec_35_44,M_Pro_scien_tec_45_54,M_Pro_scien_tec_55_64,M_Pro_scien_tec_65_74,M_Pro_scien_tec_75_84,M_Pro_scien_tec_85ov,M_Pro_scien_tec_Tot,M_Admin_supp_15_19,M_Admin_supp_20_24,M_Admin_supp_25_34,M_Admin_supp_35_44,M_Admin_supp_45_54,M_Admin_supp_55_64,M_Admin_supp_65_74,M_Admin_supp_75_84,M_Admin_supp_85ov,M_Admin_supp_Tot,M_Public_admin_sfty_15_19,M_Public_admin_sfty_20_24,M_Public_admin_sfty_25_34,M_Public_admin_sfty_35_44,M_Public_admin_sfty_45_54,M_Public_admin_sfty_55_64,M_Public_admin_sfty_65_74,M_Public_admin_sfty_75_84,M_Public_admin_sfty_85ov,M_Public_admin_sfty_Tot,M_Educ_trng_15_19,M_Educ_trng_20_24,M_Educ_trng_25_34,M_Educ_trng_35_44,M_Educ_trng_45_54,M_Educ_trng_55_64,M_Educ_trng_65_74,M_Educ_trng_75_84,M_Educ_trng_85ov,M_Educ_trng_Tot,M_HlthCare_SocAs_15_19,M_HlthCare_SocAs_20_24,M_HlthCare_SocAs_25_34,M_HlthCare_SocAs_35_44,M_HlthCare_SocAs_45_54,M_HlthCare_SocAs_55_64,M_HlthCare_SocAs_65_74,M_HlthCare_SocAs_75_84,M_HlthCare_SocAs_85ov,M_HlthCare_SocAs_Tot,M_Art_recn_15_19,M_Art_recn_20_24,M_Art_recn_25_34,M_Art_recn_35_44,M_Art_recn_45_54,M_Art_recn_55_64,M_Art_recn_65_74,M_Art_recn_75_84,M_Art_recn_85ov,M_Art_recn_Tot,M_Oth_scs_15_19,M_Oth_scs_20_24,M_Oth_scs_25_34,M_Oth_scs_35_44,M_Oth_scs_45_54,M_Oth_scs_55_64,M_Oth_scs_65_74,M_Oth_scs_75_84,M_Oth_scs_85ov,M_Oth_scs_Tot,M_ID_NS_15_19,M_ID_NS_20_24,M_ID_NS_25_34,M_ID_NS_35_44,M_ID_NS_45_54,M_ID_NS_55_64,M_ID_NS_65_74,M_ID_NS_75_84,M_ID_NS_85ov,M_ID_NS_Tot
POA6155,0,3,8,9,13,16,4,0,0,52,3,50,177,379,321,184,32,0,0,1141,45,70,147,265,295,225,55,7,0,1095,0,14,20,81,64,57,5,0,0,241,65,125,240,377,376,238,64,8,0,1492,20,48,84,142,146,89,36,5,0,563,168,236,194,190,163,128,32,3,0,1124,288,129,131,122,96,80,19,3,0,868,24,82,219,271,247,214,69,0,0,1132,3,15,23,52,38,18,0,0,0,159,5,21,39,103,86,56,13,4,0,318,8,14,19,21,38,30,12,0,0,151,14,103,221,404,354,194,54,4,0,1343,11,45,42,72,73,69,29,3,0,342,8,37,82,178,245,192,56,6,0,804,39,58,92,136,182,125,55,3,0,687,21,82,137,241,236,139,44,4,0,903,25,39,34,31,30,25,15,0,0,207,18,47,84,95,98,78,52,5,0,481,34,90,162,181,208,115,44,5,0,841
POA6156,0,5,3,0,4,9,4,0,0,25,5,10,76,116,139,58,11,0,0,415,13,19,56,53,86,64,13,4,3,305,0,3,12,20,14,12,11,0,0,64,27,67,120,163,158,95,19,0,0,648,11,9,18,29,66,24,10,5,0,162,82,71,57,42,51,36,14,0,0,344,93,49,20,39,31,13,4,0,0,245,9,19,32,49,76,51,22,3,0,260,0,0,7,16,16,6,6,0,0,48,0,6,18,28,37,29,8,0,0,121,0,4,18,17,28,13,11,7,0,91,3,32,83,120,129,90,28,4,0,481,8,9,17,17,29,28,10,0,0,116,0,11,35,50,82,48,18,5,0,257,14,18,39,56,57,54,17,5,0,254,3,20,75,52,76,53,19,0,0,295,26,14,19,6,7,9,6,0,0,90,14,10,25,26,21,32,13,0,0,144,13,17,35,56,63,47,10,0,0,241
POA6157,0,0,0,0,8,7,4,0,0,20,5,13,73,100,75,60,18,0,0,329,7,16,56,57,58,50,20,0,0,261,0,0,8,16,11,10,0,0,0,39,25,37,126,120,103,71,20,4,0,512,8,4,16,20,26,25,13,0,0,116,50,41,35,33,30,26,8,0,0,235,63,31,37,17,22,8,6,0,0,186,0,21,23,45,64,52,13,5,0,219,0,5,6,6,7,3,3,0,0,30,4,9,22,23,29,11,7,0,0,102,0,0,18,14,25,12,10,0,0,79,7,17,66,92,88,53,14,4,0,350,6,9,12,16,18,19,5,0,0,88,0,11,39,51,57,55,13,0,0,225,3,12,59,70,43,55,24,0,0,272,7,16,58,62,52,45,15,4,0,270,4,8,20,8,8,9,3,0,0,68,3,9,27,18,19,19,9,0,0,101,8,3,31,44,48,35,7,6,0,184
POA6158,0,4,6,0,4,6,3,0,0,17,0,8,29,50,61,38,7,0,0,188,7,11,5,17,26,24,3,0,0,99,0,0,0,3,3,6,0,0,0,19,12,11,34,48,45,49,11,5,0,207,4,3,9,5,25,11,3,0,0,54,22,24,16,15,10,23,13,8,0,122,34,25,18,8,12,7,3,0,0,112,0,7,7,20,20,26,6,0,0,80,0,3,4,0,5,4,5,0,0,21,0,0,9,18,21,10,8,4,0,71,0,0,3,7,18,7,10,3,0,51,0,9,32,51,91,52,19,3,0,268,0,0,8,4,8,9,4,0,0,33,0,9,19,18,33,30,8,0,0,119,10,14,20,20,23,34,14,4,0,139,0,6,33,37,47,39,9,3,0,173,5,8,9,9,3,6,5,0,0,37,0,6,11,12,22,4,11,0,0,59,3,7,7,14,23,13,6,0,0,79
POA6159,0,0,0,0,6,7,0,0,0,16,0,0,13,23,19,22,4,0,0,95,0,5,6,11,11,16,11,0,0,57,0,0,0,3,0,0,0,0,0,4,0,7,17,17,20,21,6,0,0,88,0,5,0,3,7,9,5,0,0,24,3,5,3,6,5,10,3,0,0,39,15,15,12,4,10,3,0,0,0,58,0,0,6,8,6,8,6,0,0,37,0,3,0,3,0,5,0,0,0,15,0,0,6,17,7,8,5,0,0,43,0,3,5,3,3,5,9,8,0,35,0,4,32,42,34,39,18,8,0,184,0,4,4,7,3,8,0,0,0,28,0,0,10,10,12,18,6,0,0,53,3,3,10,12,18,16,5,0,0,62,4,3,25,19,15,23,11,0,0,98,0,3,3,10,0,0,0,0,0,24,0,4,3,4,4,7,3,0,0,28,0,0,9,19,10,11,6,3,0,51
POA6160,0,3,0,4,3,6,0,0,0,31,0,10,61,50,47,33,8,4,0,206,0,8,34,33,25,30,9,4,0,142,0,0,4,9,9,15,0,0,0,32,0,18,65,59,45,46,8,0,0,248,0,0,9,12,11,9,3,0,0,51,21,21,22,24,23,16,3,0,0,125,22,45,80,25,17,12,0,0,0,193,0,5,24,22,21,26,6,0,0,104,4,0,0,9,4,7,3,0,0,24,0,0,3,15,20,3,0,0,0,46,0,0,7,9,8,6,10,0,0,36,0,16,79,94,77,59,32,3,0,360,0,5,19,11,12,11,7,0,0,60,0,12,54,41,35,23,8,0,0,171,6,7,47,46,33,45,15,3,0,203,0,8,58,41,40,30,18,3,0,195,6,8,23,19,0,14,7,3,0,78,0,4,15,15,21,16,6,0,0,69,3,4,38,21,20,26,5,5,0,122
POA6161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,5,8,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6162,0,0,3,6,8,12,0,8,0,42,0,4,53,75,64,45,9,0,0,241,7,15,38,43,68,38,13,0,0,215,0,0,5,18,11,11,0,0,0,46,6,25,70,96,85,68,18,3,0,373,3,5,15,11,10,10,3,0,0,59,29,27,27,26,15,20,5,5,0,156,52,38,34,28,13,12,3,0,0,189,11,3,18,38,43,36,13,0,0,166,0,3,12,5,12,6,4,0,0,39,0,0,4,16,12,14,3,0,0,50,0,3,6,8,16,6,6,0,0,39,3,17,59,94,94,70,29,5,0,359,4,9,10,16,22,16,4,0,0,77,0,4,36,48,42,37,17,0,0,200,4,16,35,36,47,63,14,5,0,219,0,18,62,55,52,54,16,6,0,259,5,7,13,16,9,22,3,0,0,84,8,0,17,14,17,11,4,3,0,75,9,11,41,36,45,28,6,3,0,172
POA6163,0,10,23,28,28,16,12,0,0,111,5,56,278,289,232,166,33,0,0,1060,45,104,232,270,314,241,73,5,0,1280,8,6,41,50,36,49,16,0,0,200,55,184,518,520,370,362,85,11,0,2106,9,29,92,100,113,95,22,0,0,464,147,212,197,132,120,115,54,7,0,981,175,168,166,118,53,51,19,0,0,738,17,57,159,172,237,221,72,0,0,941,3,8,31,32,29,15,7,0,0,131,0,6,43,34,49,25,8,0,0,169,3,5,25,39,36,29,20,3,0,159,9,68,267,308,225,154,59,7,0,1097,21,27,88,66,81,79,20,6,0,379,9,41,235,196,188,187,45,3,0,909,17,51,178,172,166,175,59,0,0,821,9,83,194,165,160,151,42,6,0,816,35,44,54,60,35,24,11,0,0,259,26,56,111,98,86,104,39,3,0,525,33,79,185,210,173,123,40,4,3,843
POA6164,4,8,20,30,18,18,11,0,0,117,12,80,477,586,445,217,31,0,0,1840,62,153,403,486,458,256,40,3,0,1853,11,19,81,77,79,42,13,0,0,310,93,227,737,796,571,338,58,0,0,2813,26,51,167,214,169,106,20,4,0,759,192,248,277,244,172,134,33,3,0,1295,332,156,171,135,75,53,11,3,0,946,32,74,266,301,303,254,71,5,0,1308,0,12,45,42,23,19,5,0,0,154,0,15,93,139,80,37,11,0,0,369,3,16,51,50,37,22,9,0,0,193,8,99,392,541,265,111,34,4,0,1453,16,47,105,109,109,82,19,4,0,491,12,59,277,306,234,159,40,3,0,1091,24,47,171,196,157,108,47,0,0,743,9,68,266,261,181,104,45,4,0,949,42,31,49,70,29,16,7,0,0,250,49,94,168,136,138,105,18,0,0,714,52,105,282,301,237,115,41,4,0,1138
POA6165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6166,0,0,3,10,21,10,9,3,0,51,5,15,54,75,65,35,17,0,0,261,6,14,47,69,81,82,18,0,0,324,0,0,5,13,11,12,0,0,0,49,22,40,126,123,97,92,23,0,0,518,0,3,21,27,26,29,10,0,0,114,37,40,26,27,40,33,5,3,0,213,49,15,22,19,19,9,7,0,0,128,4,10,24,42,61,73,12,3,0,228,0,0,4,4,3,0,0,0,0,15,0,0,11,6,16,5,3,0,0,51,0,4,6,9,8,6,9,0,0,37,0,13,25,43,38,35,10,5,0,157,0,8,10,7,14,23,7,0,0,67,0,10,31,29,33,47,8,0,0,167,5,5,19,28,23,25,10,0,0,111,0,9,20,24,23,24,6,0,0,111,8,10,6,9,3,0,0,0,0,44,3,11,20,26,22,28,9,0,0,121,8,21,28,42,44,36,15,7,0,201
POA6167,4,7,12,18,14,12,8,0,0,72,5,35,181,167,144,81,12,0,0,632,32,73,138,214,196,127,35,3,0,814,3,0,25,34,34,14,0,0,0,113,32,107,282,281,210,139,23,0,0,1073,5,22,59,90,60,38,9,0,0,283,75,76,114,92,81,35,11,0,0,492,121,61,47,48,34,10,8,0,0,321,11,20,106,153,126,100,29,0,0,541,0,5,16,15,7,4,0,3,0,48,0,5,18,26,16,5,0,0,0,68,0,0,18,19,7,8,5,0,0,60,6,27,82,109,72,25,11,4,0,324,3,15,45,32,33,23,13,0,0,173,4,17,83,108,90,65,12,3,0,373,5,9,40,42,36,32,10,0,0,172,6,23,65,61,50,40,18,0,0,254,7,7,20,25,17,10,4,0,0,86,9,39,64,56,50,40,11,0,0,260,17,40,107,108,113,61,18,0,0,460
POA6168,0,3,9,4,0,6,0,0,0,31,8,38,103,107,147,94,19,0,0,514,18,56,106,82,167,160,27,0,0,618,4,6,17,14,21,26,0,0,0,94,40,73,182,183,173,201,33,0,0,876,12,16,31,31,36,41,7,0,0,172,53,55,70,43,57,44,20,0,0,324,77,28,34,45,18,21,12,0,0,242,0,11,46,55,73,108,36,0,0,334,0,3,9,6,4,0,0,0,0,35,0,0,6,3,6,11,5,0,0,30,0,0,3,8,11,19,3,0,0,48,3,10,39,40,35,32,7,5,0,165,6,24,33,34,32,37,6,0,0,175,15,194,252,136,127,126,21,9,0,881,0,8,18,34,22,43,16,3,0,148,3,14,42,29,39,38,17,3,0,183,3,9,7,8,10,10,4,0,0,50,10,22,31,29,44,46,16,0,0,198,18,39,75,62,65,64,22,0,0,347
POA6169,0,5,12,16,11,15,5,3,0,69,11,49,207,258,250,165,39,0,0,980,32,58,165,183,238,245,33,0,0,948,4,8,39,33,44,32,8,0,0,164,51,133,337,313,309,245,38,0,0,1431,13,17,58,51,60,48,9,0,0,250,104,98,79,72,65,65,13,0,0,495,135,62,51,36,28,19,3,0,0,341,12,26,67,72,113,169,40,4,0,505,5,3,13,10,12,7,0,0,0,50,0,4,14,9,11,23,0,0,0,60,4,6,6,13,17,24,10,6,0,80,5,19,55,84,102,83,27,0,0,378,4,31,56,38,31,57,11,0,0,228,3,50,182,163,153,151,35,5,0,739,6,22,44,48,61,78,18,0,0,281,4,19,38,62,68,67,13,4,0,273,16,7,12,7,11,6,0,0,0,76,17,40,58,62,60,50,15,0,0,298,19,42,98,100,93,97,23,6,0,487
POA6170,0,0,13,9,12,5,0,0,0,35,3,23,126,157,105,50,7,0,0,474,7,52,119,138,110,54,11,0,0,497,0,0,23,26,20,8,0,0,0,82,25,61,176,146,96,79,8,0,0,590,3,15,50,50,32,9,4,0,0,170,34,54,90,86,30,20,0,0,0,318,88,47,64,39,28,7,0,0,0,267,4,22,122,134,68,58,11,0,0,411,4,5,20,17,4,0,0,0,0,42,0,3,20,29,7,9,0,0,0,67,0,4,4,21,4,7,0,0,0,43,4,10,82,99,44,24,4,0,0,266,3,9,33,33,33,17,4,0,0,138,0,45,107,111,64,28,8,4,0,375,3,6,23,41,16,17,4,0,0,117,3,15,72,79,54,22,4,5,0,253,8,11,17,12,6,3,0,0,0,54,14,18,65,58,24,11,6,0,0,194,15,29,81,81,50,37,3,0,0,292
POA6171,0,0,13,14,10,15,3,0,0,56,10,65,411,426,285,151,20,0,0,1374,24,68,266,279,203,153,10,0,0,1006,0,8,47,56,38,30,3,0,0,179,66,125,445,398,285,138,19,0,0,1480,11,20,103,95,72,47,5,0,0,355,102,103,166,101,83,40,15,0,0,610,236,71,61,49,47,20,3,0,0,487,15,29,133,187,113,105,25,0,0,613,0,3,21,15,17,8,0,0,0,64,0,5,20,29,24,4,4,0,0,83,0,5,19,18,21,12,7,0,0,85,10,34,111,158,92,46,15,0,0,469,13,22,55,57,42,30,3,0,0,232,8,68,275,242,206,91,14,0,0,908,14,13,62,80,58,40,10,0,0,288,3,38,52,92,80,36,9,3,0,319,10,6,28,9,12,6,3,5,0,79,31,30,97,77,54,39,8,0,0,338,25,43,146,134,101,57,15,6,0,531
POA6172,0,4,6,4,4,0,0,0,0,25,3,25,90,109,118,72,13,0,0,436,11,35,72,82,98,97,15,0,0,409,0,7,11,11,26,11,0,0,0,65,25,59,115,120,147,79,7,0,0,548,0,10,19,14,23,20,4,0,0,97,39,50,45,23,45,28,7,0,0,239,72,19,18,14,7,10,4,0,0,136,0,10,26,29,74,59,14,0,0,211,0,4,5,3,5,0,0,0,0,22,0,3,9,0,10,5,4,0,0,26,0,0,0,4,14,7,0,0,0,29,3,9,20,35,36,22,8,0,0,135,3,5,15,10,23,18,3,0,0,82,3,20,72,50,61,75,10,0,0,292,5,10,11,14,23,23,8,0,0,94,0,10,16,15,20,16,12,0,0,90,5,7,0,7,4,3,0,0,0,31,8,6,27,16,21,17,4,0,0,112,19,24,45,42,41,28,5,0,0,210
POA6173,0,0,0,5,6,5,0,0,0,17,8,19,95,177,169,80,4,0,0,547,24,23,45,77,93,66,15,0,0,344,3,3,11,17,21,10,0,0,0,62,52,59,98,180,158,72,3,0,0,623,12,5,17,24,36,19,5,0,0,106,61,45,26,20,32,18,0,0,0,203,95,23,13,13,16,7,0,0,0,169,9,4,20,44,43,40,12,0,0,174,3,4,5,15,7,8,0,0,0,37,0,0,9,9,20,8,0,0,0,42,0,0,6,7,3,5,0,0,0,24,4,9,24,34,47,24,4,0,0,150,3,18,10,17,30,10,4,0,0,81,5,27,62,99,99,57,3,0,0,358,3,9,20,15,36,20,6,0,0,119,0,13,13,24,34,22,10,0,0,109,10,9,6,8,3,9,4,0,0,53,15,11,16,17,17,17,0,0,0,82,14,19,23,46,53,29,4,0,0,193
POA6174,0,0,0,0,4,0,0,0,0,10,0,7,61,62,40,24,0,0,0,209,14,16,25,43,35,24,3,0,0,155,0,0,4,4,4,8,0,0,0,16,24,49,79,67,46,28,9,0,0,310,0,0,7,5,6,6,0,0,0,33,21,27,22,16,8,4,0,0,0,95,32,18,7,4,4,4,0,0,0,71,0,6,8,14,18,12,4,0,0,62,0,0,0,0,0,0,0,0,0,9,0,0,0,3,5,4,0,0,0,18,0,0,5,3,0,0,0,0,0,7,0,8,12,12,16,8,3,0,0,56,0,4,11,5,0,3,0,0,0,27,5,16,42,34,24,14,3,0,0,132,0,0,9,10,11,10,0,0,0,50,0,3,15,12,10,5,0,0,0,40,4,5,0,4,0,0,3,0,0,15,4,5,13,9,10,6,0,0,0,48,10,9,26,20,21,11,3,0,0,96
POA6175,0,0,0,4,3,0,0,0,0,6,0,3,39,36,41,33,0,0,0,158,6,11,20,36,34,18,0,0,0,122,0,0,3,3,9,6,0,0,0,26,15,26,42,57,52,41,3,0,0,234,0,5,3,8,3,6,0,0,0,27,15,15,8,6,8,6,0,0,0,59,20,3,5,3,0,0,0,0,0,40,0,3,7,11,14,7,0,0,0,35,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,4,0,0,0,6,0,0,0,0,4,3,0,0,0,9,0,4,4,16,14,7,0,0,0,46,0,4,0,3,7,4,0,0,0,11,0,3,12,23,26,12,4,0,0,76,0,3,6,11,14,11,0,0,0,47,0,5,3,5,5,9,0,0,0,28,3,0,0,6,3,0,0,0,0,11,3,5,12,5,10,4,0,0,0,37,5,5,7,17,13,14,0,0,0,58
POA6176,0,0,0,0,0,0,0,0,0,6,0,5,23,20,13,12,0,0,0,74,0,0,22,14,13,14,3,5,0,69,0,0,6,0,0,0,0,0,0,13,3,15,33,15,18,15,0,0,0,103,0,3,7,3,4,7,0,0,0,17,5,6,11,6,5,5,0,0,0,30,10,0,5,0,0,4,0,0,0,15,0,6,4,6,7,7,0,0,0,28,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,6,0,0,3,4,0,0,0,0,0,3,0,0,4,4,0,0,0,0,0,16,0,0,4,0,0,0,0,0,0,7,0,0,19,9,14,5,0,0,0,44,0,0,3,0,7,3,0,0,0,9,0,0,0,6,0,0,0,0,0,13,0,4,0,0,4,5,0,0,0,16,0,0,8,8,3,3,0,0,0,24,0,5,9,8,5,4,0,0,0,30
POA6180,0,0,4,0,0,0,0,0,0,5,0,18,74,104,57,19,4,0,0,277,5,13,45,43,52,33,3,0,0,194,0,0,10,9,8,0,0,0,0,35,20,26,60,62,38,19,4,0,0,226,0,4,13,15,10,15,5,0,0,49,23,24,27,20,17,3,0,3,0,115,47,14,16,17,13,8,0,0,0,113,0,0,18,25,21,16,10,0,0,90,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,12,0,0,5,0,0,0,0,0,0,15,0,0,11,12,14,6,5,0,0,49,6,0,13,11,10,10,5,0,0,51,0,7,31,31,20,10,0,0,0,101,6,4,9,11,11,11,5,0,0,53,0,3,14,6,12,6,6,0,0,50,5,4,0,3,0,0,0,0,0,8,3,10,23,16,11,12,0,0,0,74,8,6,27,26,13,8,4,5,0,102
POA6181,0,0,0,0,0,0,0,0,0,6,0,0,0,5,9,9,0,0,0,25,4,0,0,3,11,4,0,0,0,24,0,0,0,0,0,0,0,0,0,5,0,6,0,0,9,8,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,3,0,0,0,10,10,3,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,11,0,0,0,0,10
POA6182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6207,0,0,0,0,0,6,3,0,0,18,3,0,8,12,14,7,0,0,0,55,0,0,6,6,12,3,0,0,0,34,0,0,0,0,0,0,0,0,0,6,0,9,10,15,8,5,0,0,0,50,0,0,0,0,0,0,4,0,0,8,0,0,0,3,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,4,0,0,0,0,8,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,6,3,6,3,0,0,0,25,0,0,0,5,0,3,0,0,0,10,0,0,0,0,0,3,0,0,0,6,0,0,3,0,5,3,0,0,0,12,3,0,5,0,6,9,0,0,0,23,0,0,4,3,11,7,0,0,0,20
POA6208,0,0,13,15,18,24,13,7,0,97,8,24,111,147,143,117,16,0,0,565,16,16,81,88,121,91,15,0,0,436,0,0,11,17,17,9,8,0,0,59,13,45,90,92,69,76,28,0,0,426,4,5,5,11,15,12,5,0,0,59,32,31,38,21,12,13,5,0,0,149,41,19,8,4,11,9,9,0,0,105,5,4,13,17,27,33,10,3,0,113,0,0,0,3,9,4,0,0,0,14,0,0,4,5,4,0,0,0,0,11,0,3,0,6,8,4,5,0,0,19,0,6,11,15,14,12,3,0,0,64,0,6,12,4,23,9,3,0,0,64,0,0,25,16,29,35,7,0,0,118,3,0,11,3,13,13,8,0,0,53,3,10,19,11,7,7,4,0,0,63,3,6,9,8,5,9,5,0,0,37,12,12,22,17,15,13,8,0,0,105,3,14,22,23,17,30,8,5,0,128
