POA_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arrival_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,United_States_America_2016,United_States_America_2017,United_States_America_2018,United_States_America_2019,United_States_America_2020,United_States_America_2021,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_NS,Tot_Tot
POA6055,0,0,0,0,34,64,505,703,68,41,48,56,17,3,14,1563,5,0,0,0,20,12,10,3,0,0,0,0,0,0,3,43,0,0,0,13,24,15,53,37,4,0,7,5,0,0,4,161,0,0,3,5,32,59,154,79,5,13,4,12,3,0,4,373,0,0,0,0,5,13,60,46,7,4,0,7,6,0,5,151,0,0,0,0,0,3,4,8,0,0,0,0,0,0,0,22,0,0,0,0,10,14,56,28,6,4,3,5,0,0,4,130,24,55,332,241,295,177,390,230,17,16,8,11,9,3,43,1844,0,0,3,7,8,15,23,25,0,0,0,0,0,0,0,88,0,0,0,10,45,41,52,36,6,3,0,8,0,0,20,222,5,12,66,44,120,192,964,411,76,52,68,54,27,24,68,2166,57,159,540,440,945,1008,4201,2991,357,306,302,368,143,57,271,12157
POA6056,0,0,3,10,44,53,355,363,73,48,68,77,32,4,13,1136,9,4,15,9,33,12,5,12,0,3,0,0,0,0,0,95,0,6,10,13,10,17,14,0,0,0,0,0,0,0,0,77,0,0,7,13,29,33,131,43,3,0,5,4,4,9,0,285,0,0,0,5,9,10,21,12,11,4,3,8,0,0,0,79,0,0,0,0,0,3,8,8,4,0,7,5,0,0,3,32,0,0,0,0,12,17,44,31,0,4,0,6,6,0,5,136,52,153,943,596,422,234,369,158,9,3,16,10,5,4,95,3066,0,0,3,15,30,14,31,16,0,6,6,4,0,0,3,132,0,0,0,10,28,16,26,20,4,4,4,7,0,3,3,128,19,36,128,124,144,131,303,197,32,28,15,52,24,15,41,1297,168,579,1542,1130,1298,914,2185,1521,243,166,199,255,119,56,274,10654
POA6057,0,0,0,4,8,8,65,103,15,5,9,9,5,4,4,245,0,0,3,0,5,3,0,0,0,0,0,0,0,0,0,17,0,0,3,14,15,11,7,12,0,0,0,0,0,0,4,60,0,0,0,4,27,17,71,19,0,0,0,3,4,0,0,153,0,0,0,0,0,0,5,11,6,0,3,0,0,0,0,29,0,0,0,0,0,5,10,4,0,0,0,0,0,0,0,14,0,0,0,0,5,9,10,9,7,6,7,5,0,0,0,58,22,56,417,292,260,119,139,93,5,4,4,5,3,0,31,1454,0,0,0,7,11,5,5,0,7,0,0,0,0,0,0,37,0,0,0,0,4,5,8,0,0,0,0,0,0,3,5,25,3,11,43,39,59,46,139,44,10,7,10,8,11,0,4,438,50,155,583,491,598,388,830,544,70,42,51,49,32,13,82,3982
POA6058,0,0,0,8,26,24,82,60,12,18,6,18,0,0,0,255,0,0,0,3,10,5,6,4,0,0,0,0,0,0,0,26,0,0,0,11,22,3,16,7,0,0,0,0,0,0,3,71,0,0,0,0,16,15,68,28,6,8,0,3,10,0,7,155,0,0,0,3,3,0,20,16,3,0,0,0,0,0,0,50,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,13,0,0,0,0,9,5,20,16,3,0,0,3,3,0,0,55,19,54,266,190,153,67,151,73,3,7,0,8,9,5,25,1023,0,0,0,4,3,3,9,3,0,0,0,0,0,0,0,26,0,0,0,4,3,0,4,3,0,0,0,0,0,0,0,17,7,15,48,44,41,36,175,85,14,8,5,7,8,3,10,510,49,143,400,377,443,291,1035,653,86,73,56,74,50,18,80,3833
POA6059,0,0,0,7,33,22,36,53,10,6,8,7,9,0,0,203,15,5,8,9,51,12,9,10,0,0,3,0,0,0,6,129,0,0,3,10,31,26,45,14,0,0,3,0,5,0,4,138,0,4,9,41,149,169,245,40,4,5,0,0,3,3,11,686,0,0,15,23,10,7,13,23,3,0,5,8,5,0,0,108,0,0,0,0,0,0,14,23,0,0,0,4,0,0,0,52,0,0,0,5,9,5,23,18,0,0,0,6,3,3,3,81,25,75,264,200,222,119,172,93,7,4,9,5,0,12,17,1235,0,0,6,5,14,15,20,6,3,0,0,8,3,0,0,82,0,0,0,152,333,119,81,72,13,16,16,24,14,0,44,883,33,39,105,156,192,275,362,186,46,31,53,42,19,0,33,1573,166,557,881,964,1578,1254,1827,1159,203,168,188,256,105,27,193,9532
POA6060,0,0,0,0,31,21,46,50,5,11,6,5,4,0,0,183,5,3,6,3,46,13,19,22,3,0,0,0,0,0,0,118,0,3,5,24,22,29,34,14,4,5,4,10,0,0,3,153,0,0,6,45,100,131,155,59,0,15,5,0,9,0,6,539,0,0,0,4,12,10,21,15,8,3,6,36,5,0,0,124,0,0,0,0,5,5,7,38,6,3,0,3,0,0,4,67,0,0,0,0,16,12,34,23,10,0,8,4,12,0,4,111,21,67,265,209,257,147,271,158,21,20,19,13,17,0,32,1506,0,0,9,5,10,11,17,19,0,0,4,0,3,0,0,78,0,0,0,58,131,54,44,36,10,11,12,17,7,4,17,383,21,28,85,97,156,334,438,366,121,146,163,234,106,11,33,2343,140,447,723,692,1178,1145,2003,1808,376,393,466,536,249,42,181,10376
POA6061,0,0,0,13,66,64,248,237,67,26,46,36,10,0,9,816,6,0,4,18,85,22,26,15,0,0,0,0,0,0,8,187,0,8,11,20,30,31,56,22,0,3,0,0,0,0,0,171,0,0,3,15,45,44,118,36,5,4,0,10,3,0,9,280,0,7,4,11,18,7,70,34,3,6,14,21,4,0,0,199,0,0,0,0,0,0,30,43,3,12,6,12,0,0,0,106,0,0,0,11,28,39,123,65,30,17,15,7,3,0,11,348,22,73,354,214,190,112,187,96,13,10,15,12,7,0,35,1347,0,0,0,14,4,15,14,21,8,0,5,0,0,0,0,92,0,0,0,95,448,297,363,257,61,48,40,56,23,5,57,1754,19,15,158,158,279,814,1837,1141,443,355,313,411,122,18,127,6225,99,307,906,891,1814,2169,5165,3879,1067,862,942,1216,431,65,444,20258
POA6062,0,0,0,15,51,58,132,195,59,13,25,36,7,0,13,598,8,3,13,16,72,9,11,19,5,0,0,0,0,0,0,161,3,3,13,44,75,38,40,11,5,3,0,3,6,0,4,248,0,0,0,34,109,93,125,46,0,6,4,4,3,0,0,434,0,0,14,21,30,15,26,43,13,4,11,25,13,5,6,222,0,0,0,0,0,0,19,39,3,6,0,13,0,0,4,100,0,0,0,8,21,19,49,38,6,9,6,7,0,0,5,169,38,96,502,276,273,123,226,113,16,9,8,6,0,0,40,1716,0,0,7,8,6,16,15,5,5,3,3,0,3,0,0,70,0,0,3,157,444,285,213,142,35,26,15,26,22,3,49,1435,24,31,187,237,281,408,542,342,61,45,61,64,12,9,46,2352,160,619,1422,1296,2065,1638,2872,2085,402,303,321,407,160,28,321,14116
POA6063,0,0,0,10,37,55,85,66,11,14,13,11,7,0,7,310,0,3,3,3,22,9,10,0,0,0,0,0,0,0,0,49,0,0,5,16,22,4,13,4,0,0,3,0,0,0,0,72,0,0,0,0,24,26,65,12,0,0,6,0,0,3,4,149,0,0,3,5,25,9,19,17,3,0,6,0,0,0,4,83,0,0,0,0,0,5,0,13,0,0,0,3,0,0,0,26,0,0,0,0,23,14,43,19,0,7,7,0,0,0,0,114,7,21,202,119,93,55,62,41,3,0,3,5,0,0,15,638,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,22,0,0,0,35,163,182,118,75,26,12,12,15,18,4,32,696,7,12,55,86,120,328,402,161,29,23,32,16,11,4,33,1310,29,80,366,437,817,1127,1737,867,152,94,152,105,77,34,138,6214
POA6064,0,0,0,7,61,53,184,108,22,13,13,24,11,0,12,518,3,0,0,13,41,14,9,10,0,0,0,0,0,0,0,91,0,0,6,25,30,18,24,16,3,0,0,0,0,0,0,126,0,0,6,7,34,19,60,27,5,0,0,0,0,3,3,168,0,0,4,13,13,5,21,5,0,0,0,4,4,0,0,80,0,0,0,0,0,0,7,8,0,3,3,3,0,0,0,33,0,0,0,0,30,25,121,88,33,4,23,14,0,0,4,350,22,88,478,300,227,133,153,60,7,3,4,8,3,0,41,1514,0,0,0,7,3,14,15,6,0,0,3,0,3,0,0,56,0,0,0,95,606,440,398,269,46,61,46,54,25,6,101,2135,14,16,183,193,332,566,1079,491,108,76,103,77,23,17,69,3350,78,258,1041,1058,1887,1835,3024,1726,300,263,306,329,107,50,369,12627
POA6065,0,0,0,13,85,77,262,256,39,30,28,29,6,0,9,827,0,0,3,12,94,36,12,14,0,0,8,0,0,0,0,193,0,0,7,31,46,55,126,35,3,3,4,6,0,3,5,326,0,0,9,46,92,229,1029,431,60,56,38,60,23,8,27,2105,5,0,5,7,17,14,28,25,0,0,8,9,0,0,0,125,0,0,0,0,3,8,12,24,0,0,5,3,0,0,0,61,0,0,0,5,29,23,64,49,23,6,11,10,4,3,4,236,49,157,970,904,1241,781,2401,1042,120,82,69,64,25,7,152,8067,0,0,9,20,12,21,64,22,4,0,5,3,0,0,3,170,0,0,5,58,406,260,168,109,24,21,9,28,8,5,33,1139,18,34,156,214,459,703,1661,682,92,78,70,66,41,8,46,4312,137,452,1528,1775,3513,3276,8817,4557,602,438,431,524,226,87,430,26786
POA6066,0,0,0,3,52,23,97,91,6,9,12,10,0,0,5,311,0,0,6,0,42,7,4,0,0,0,0,0,0,0,0,65,0,0,5,15,35,20,33,23,0,0,0,0,5,0,0,128,0,0,0,0,70,27,66,7,6,0,0,0,0,0,3,183,0,0,9,15,31,13,10,6,0,0,0,3,0,0,0,81,0,0,0,0,0,0,12,3,0,0,0,3,4,0,0,25,0,0,0,7,14,14,31,21,0,0,6,4,0,0,0,90,10,33,348,183,184,88,88,40,5,3,5,0,0,3,14,1006,0,0,0,7,0,3,15,0,0,0,0,5,0,0,0,39,0,0,0,51,284,189,188,107,9,17,16,25,8,0,30,922,0,9,81,87,199,224,443,190,24,50,18,24,11,0,23,1374,22,113,591,551,1315,1002,1600,958,107,139,98,119,62,20,128,6832
POA6067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6069,0,0,0,6,39,51,260,257,29,15,24,11,8,0,12,727,0,5,0,0,43,9,18,13,4,0,0,0,0,0,0,90,0,0,5,20,25,33,88,29,0,0,7,3,0,0,4,211,0,0,4,21,61,102,578,234,28,14,22,37,4,3,17,1128,0,0,0,0,14,13,49,36,0,3,0,4,11,0,0,138,0,0,0,0,4,0,3,5,0,0,0,0,0,0,0,26,0,0,0,8,6,9,69,52,6,8,5,8,0,0,8,179,31,92,578,511,638,427,1108,464,40,26,24,37,10,8,68,4055,0,0,4,8,12,10,32,24,3,6,0,6,0,0,3,123,0,0,0,3,28,24,38,19,7,6,6,0,0,0,8,146,6,24,79,92,191,295,1393,549,53,43,39,51,24,9,47,2897,76,219,848,907,1508,1494,5626,3028,339,252,239,329,143,48,270,15321
POA6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,9,8,27,13,0,0,3,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,19,101,110,66,55,126,37,7,0,3,9,5,0,3,548,0,0,5,6,6,0,5,5,0,0,0,0,0,5,0,35,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,3,5,18,12,29,15,30,8,0,0,0,5,0,0,0,134,29,32,156,171,167,117,224,92,21,5,12,9,3,9,6,1057
POA6071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,9,25,0,0,0,6,10,0,3,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,8,4,0,0,0,0,0,0,0,10,7,22,127,65,64,43,79,28,4,0,0,0,3,0,7,447,0,0,5,0,0,8,11,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,10,14,11,11,21,12,0,0,0,0,0,0,0,100,20,61,161,123,132,92,187,79,4,4,6,9,5,3,14,902
POA6072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,21,15,0,30,3,0,0,0,0,0,0,4,97,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,4,0,0,0,0,0,0,0,0,4,18,3,13,23,37,39,15,40,22,3,0,0,0,0,0,4,196
POA6073,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,0,6,0,3,5,8,17,8,0,3,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,14,23,144,89,59,35,69,31,0,0,0,0,0,0,13,485,0,0,0,3,6,7,0,4,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,18,13,12,9,8,7,0,0,0,0,0,0,8,76,21,55,197,151,117,82,122,63,3,13,0,0,3,0,26,859
POA6074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,31,37,18,20,7,5,0,0,3,0,0,0,3,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,3,5,3,0,0,0,0,0,0,0,0,18,4,13,48,50,35,30,22,17,0,0,4,0,0,0,6,230
POA6076,0,0,0,4,17,7,16,6,0,5,0,0,0,0,4,63,3,0,4,5,19,3,6,0,0,0,0,0,0,0,0,38,5,0,3,15,10,6,22,5,0,0,0,0,0,0,4,70,0,3,13,31,49,54,134,42,3,3,5,0,0,0,5,343,0,0,3,7,5,6,0,3,0,0,0,6,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,10,19,14,0,0,0,4,4,0,4,69,42,120,760,596,552,288,455,135,7,12,17,6,8,0,91,3089,0,0,8,17,13,18,17,25,0,0,3,4,3,3,6,117,0,0,0,0,4,3,4,6,0,0,0,0,0,0,4,21,21,29,119,102,136,92,132,66,7,6,6,8,0,0,20,737,148,356,1138,1000,1146,665,1092,469,36,50,59,38,25,16,175,6400
POA6077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,21,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,7,9,46,53,51,24,45,11,0,0,0,0,0,0,5,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,6,0,0,0,0,0,0,0,0,0,34,0,0,10,4,5,5,6,0,0,0,0,0,0,0,0,32,15,38,97,82,98,71,93,18,4,0,0,8,0,0,3,526
POA6078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,37,24,16,21,9,0,0,0,0,0,0,0,131,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,3,5,4,6,0,0,0,0,0,0,0,15,0,0,5,5,4,0,3,0,0,0,0,0,0,0,0,21,3,8,31,55,47,39,61,22,0,0,5,4,0,0,3,272
POA6079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,11
POA6081,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,7,17,21,14,6,0,0,0,0,0,0,74,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,6,5,14,147,112,101,63,87,26,4,0,0,0,0,0,11,578,0,0,0,0,8,6,4,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,25,21,9,16,17,11,0,0,0,0,0,0,5,104,8,48,209,189,202,142,188,81,14,0,3,8,3,0,21,1111
POA6082,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,3,4,11,14,3,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,6,9,87,81,39,34,72,23,4,0,0,0,0,0,9,358,0,0,5,0,0,4,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,5,16,4,11,14,14,4,3,0,0,0,0,0,0,78,17,33,127,104,105,85,161,41,5,7,3,4,0,0,12,706
POA6083,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,13,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,9,7,8,0,9,0,0,0,0,0,43,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,18,113,77,56,42,60,11,0,0,0,0,0,0,12,404,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,8,20,12,15,14,19,4,0,0,0,0,0,0,0,87,19,34,159,117,136,108,129,43,9,12,6,3,0,4,19,791
POA6084,0,0,0,0,3,3,4,8,0,0,5,0,0,0,0,22,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10,0,0,4,7,4,3,6,0,0,0,0,3,0,0,14,43,0,0,0,3,10,16,54,21,6,0,0,0,0,0,0,114,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,13,5,25,193,157,184,137,312,57,4,0,3,4,0,0,29,1124,0,0,6,0,3,6,3,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,0,8,24,26,29,29,52,10,0,4,5,5,0,0,10,199,15,66,250,273,372,265,537,172,31,8,16,20,10,3,77,2098
POA6090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3
POA6100,0,0,0,5,8,17,34,33,13,6,19,29,4,0,3,172,3,0,0,3,5,3,3,8,0,0,0,0,0,0,0,34,0,0,6,19,27,28,47,14,9,3,10,12,3,0,5,179,0,0,3,14,15,22,57,20,7,0,4,4,0,3,9,165,0,0,3,10,11,3,23,6,5,11,12,19,8,0,0,117,0,0,0,0,3,7,11,20,8,0,3,8,0,0,0,56,0,0,0,3,6,14,27,27,0,3,3,3,4,0,3,104,13,48,192,162,147,106,181,102,15,8,16,13,3,9,12,1034,0,0,3,3,4,13,23,19,4,9,5,8,7,0,3,100,0,0,0,11,14,5,18,21,13,21,12,3,10,0,3,143,5,8,42,50,92,96,188,173,27,74,60,96,36,14,13,970,40,173,383,423,592,598,1258,1030,293,326,400,477,205,72,109,6393
