POA_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
POA6012,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,3,0,3,0,11,0,0,0,0,0,5,0,0,3,0,0,11,0,3,0,0,0,4,0,3,0,7,0,20,0,4,0,0,0,8,0,3,3,0,0,18,3,0,0,4,0,3,0,5,0,5,0,27,4,0,0,13,0,9,0,3,0,0,0,34,6,0,0,26,3,6,0,0,0,5,0,55,12,7,0,38,3,10,0,3,0,9,0,89,13,4,0,21,0,0,0,0,0,6,0,43,180,28,4,234,28,123,5,22
POA6014,0,0,0,0,0,0,0,0,0,5,0,5,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,5,0,4,0,17,0,3,0,0,0,3,0,5,0,0,0,18,4,7,0,4,0,12,0,11,0,8,0,41,0,12,0,13,0,17,3,3,0,4,0,55,3,5,0,21,0,13,0,0,0,12,0,59,0,10,0,20,6,20,0,6,0,10,0,75,23,13,0,71,0,48,0,10,0,8,0,187,34,19,3,83,8,22,0,8,0,13,0,187,42,20,3,89,6,36,0,16,3,6,0,223,49,16,0,76,11,16,4,4,0,8,0,182,522,50,14,731,55,268,13,41
POA6015,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,6,0,7,0,0,0,18,0,0,0,12,0,7,0,0,0,7,0,33,7,0,0,16,0,0,0,3,0,3,0,39,5,3,0,20,0,10,0,3,0,5,0,49,8,4,0,19,0,3,4,0,0,5,0,47,175,22,0,264,11,156,5,18
POA6016,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,5,0,3,0,0,0,15,0,9,0,6,0,9,0,9,0,7,0,33,0,6,0,17,0,3,0,0,0,0,0,34,0,3,0,16,0,3,0,7,0,4,0,45,5,10,0,17,0,5,0,6,0,3,0,41,25,9,0,53,0,28,0,5,0,11,0,133,20,6,0,67,7,12,4,0,0,5,0,121,36,9,0,66,10,23,0,5,0,0,0,157,38,6,6,52,9,8,3,0,0,0,0,120,195,25,0,289,32,82,7,3
POA6017,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,8,0,9,0,0,0,0,0,7,0,0,0,0,0,15,0,4,0,4,0,8,0,0,0,5,0,18,0,9,0,3,0,8,0,5,0,0,0,25,4,3,0,15,0,3,0,3,0,3,0,32,0,4,0,14,0,4,0,0,0,0,0,25,15,3,0,28,0,16,0,0,0,0,0,68,9,6,0,17,0,0,0,0,0,4,0,36,9,0,0,9,4,3,0,3,0,0,0,26,7,0,0,7,0,7,0,0,0,3,0,29,7,0,0,17,0,6,0,0
POA6018,0,0,0,0,0,0,0,0,0,18,0,23,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,4,0,6,0,0,0,16,0,0,0,4,0,6,0,4,0,9,0,23,0,3,0,4,0,18,0,6,3,12,0,47,4,5,0,7,3,21,0,9,0,12,0,62,3,8,0,25,4,22,0,13,3,17,0,105,3,3,0,32,5,45,0,10,0,7,0,114,13,15,0,58,0,54,0,8,6,18,0,177,50,35,3,170,16,126,3,29,10,31,0,461,92,28,0,259,24,48,6,15,0,24,0,501,119,26,0,288,37,93,6,11,7,14,0,602,148,11,0,204,39,27,12,11,0,14,0,471,736,52,17,887,96,357,23,29
POA6019,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,4,0,0,0,0,0,13,0,5,0,0,0,5,0,8,0,6,0,14,0,0,0,9,0,13,0,13,0,7,0,44,4,8,5,10,0,10,0,5,0,6,0,48,5,7,0,22,3,25,0,7,0,7,0,78,0,3,0,20,4,20,0,3,0,11,0,72,20,7,0,101,8,59,4,8,4,12,0,229,29,18,4,97,8,24,6,10,0,7,0,194,51,17,3,135,20,42,4,3,4,6,0,276,56,12,3,98,10,14,6,6,0,4,0,214,374,40,12,440,65,165,7,12
POA6020,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,5,0,6,0,6,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,16,0,3,0,4,0,4,0,8,0,10,0,29,7,0,0,14,0,6,0,0,3,12,0,41,0,3,0,15,0,15,0,0,3,8,0,54,5,0,0,20,0,17,0,11,0,7,0,60,7,13,4,87,0,55,4,12,7,30,0,223,31,17,4,146,8,25,4,12,0,8,0,247,53,14,0,158,12,47,0,10,0,17,0,323,78,10,0,124,20,12,4,11,5,11,0,275,479,49,6,620,60,201,21,30
POA6021,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,5,0,7,0,0,0,0,0,0,0,3,0,3,0,9,3,5,0,0,0,4,0,10,0,9,0,34,5,7,0,4,0,16,0,8,0,16,0,47,0,0,0,10,0,15,0,14,0,24,0,71,7,13,0,27,0,32,0,14,0,18,0,114,10,3,0,33,0,41,0,13,3,12,0,121,10,19,0,52,0,31,0,9,0,14,0,138,44,22,0,128,6,75,3,17,3,30,3,328,45,12,7,150,21,22,5,5,3,8,0,275,73,13,0,119,19,34,4,3,0,10,0,278,66,8,0,77,8,9,0,3,0,8,0,192,248,25,10,277,39,117,3,10
POA6022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,5,0,14,0,3,0,3,0,0,0,0,0,5,0,19,0,0,0,4,0,3,0,9,0,8,0,26,0,3,0,12,0,8,0,0,0,0,0,27,0,3,0,19,0,13,3,0,4,6,0,43,19,4,0,35,3,19,3,8,0,5,0,82,15,4,0,58,13,11,0,5,0,4,0,107,11,3,0,44,3,7,0,0,0,0,0,78,26,0,0,23,7,4,0,0,0,0,0,64,55,4,0,52,13,14,0,0
POA6023,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,5,0,10,0,16,0,0,0,0,0,4,0,0,0,7,0,8,0,0,0,0,0,8,0,3,3,3,0,22,0,3,0,10,0,6,0,7,0,14,0,39,3,3,0,10,0,21,0,3,0,0,0,43,0,0,0,19,3,10,0,3,0,7,0,50,23,20,0,80,7,56,0,8,9,10,0,212,36,13,0,133,9,19,0,12,0,15,0,243,58,14,0,181,16,44,4,15,3,8,0,340,76,10,3,122,11,11,6,0,0,3,0,234,300,21,5,382,53,115,10,15
POA6024,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,12,0,0,0,3,0,4,0,5,0,5,0,18,0,4,0,4,0,7,0,7,0,11,0,37,0,9,0,15,0,22,0,9,0,18,0,67,0,8,0,15,0,23,4,7,0,12,0,66,8,6,0,23,4,33,0,4,4,12,0,92,24,13,0,90,14,56,5,3,5,16,0,223,52,11,0,120,19,17,3,4,0,6,0,242,38,8,0,119,21,21,3,5,0,4,0,223,75,3,4,89,16,14,5,5,0,0,0,213,143,7,10,111,20,47,5,4
POA6025,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,4,0,3,0,8,0,0,0,0,0,5,0,7,0,14,0,30,0,0,0,3,0,9,0,11,0,6,0,34,3,7,0,9,3,21,6,14,3,22,0,79,3,13,0,18,0,33,0,9,0,17,0,107,11,15,0,44,8,49,3,14,0,22,0,155,7,6,9,58,4,44,7,8,0,18,0,153,45,22,4,190,21,92,9,25,8,39,0,445,99,21,6,237,27,52,7,11,5,17,0,484,107,12,7,228,34,53,10,7,3,8,0,472,109,17,3,173,24,25,5,5,0,7,0,370,482,52,10,524,56,222,19,22
POA6026,0,0,0,0,0,4,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,4,7,0,19,0,0,0,0,0,4,0,0,0,6,0,21,0,3,0,0,0,14,0,11,0,19,0,49,4,6,0,11,0,21,0,14,0,14,0,71,0,9,0,20,5,31,0,12,3,16,0,95,0,7,0,41,0,24,4,4,4,12,0,97,36,23,7,136,14,74,18,16,0,22,0,343,68,17,8,231,19,43,6,15,5,16,0,429,107,18,3,205,15,49,9,13,0,9,0,421,110,10,8,136,10,19,4,3,0,3,0,306,399,30,0,367,49,110,9,12
POA6027,0,0,0,5,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,5,0,7,0,15,0,0,0,0,0,0,0,10,0,9,0,14,3,4,0,0,0,8,0,4,0,14,0,37,6,3,0,5,0,21,0,4,0,17,0,64,0,4,0,12,0,32,0,17,0,30,0,107,0,10,0,24,7,48,3,22,0,29,0,153,13,23,3,59,6,45,3,21,0,20,3,201,14,12,5,82,9,66,3,16,8,16,5,232,81,50,0,255,30,155,10,32,6,32,0,646,124,32,3,308,45,70,9,30,5,18,0,637,180,32,4,345,29,86,10,15,9,9,0,717,171,30,6,187,31,37,5,8,6,14,0,491,530,20,16,516,77,188,10,26
POA6028,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,4,0,9,0,4,0,20,0,3,0,0,0,0,0,6,0,3,0,17,0,7,0,3,0,10,0,14,0,12,0,56,4,8,0,25,0,23,0,19,0,10,0,92,9,4,0,23,0,32,0,8,3,9,0,100,7,12,0,38,7,32,0,10,5,5,0,109,47,17,3,146,12,90,4,14,8,21,0,363,79,15,0,208,12,38,8,8,3,14,5,397,114,17,5,212,17,56,4,12,6,6,0,443,118,11,3,152,14,25,5,3,0,3,0,338,470,23,4,438,51,188,11,16
POA6029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,4,0,5,0,0,0,0,0,6,6,4,0,9,0,8,0,0,0,4,0,20,7,0,0,11,0,3,0,0,0,3,0,31,3,0,0,11,0,4,0,3,0,0,0,27,8,6,0,19,4,4,0,5,0,0,0,29,66,6,0,100,8,37,5,8
POA6030,0,0,0,0,0,0,0,0,0,11,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,3,0,5,0,6,0,0,0,0,0,0,0,0,0,11,0,14,0,0,0,0,0,0,0,7,0,3,0,15,0,4,0,0,0,11,0,10,4,27,0,59,0,10,0,5,0,18,0,10,4,30,0,82,3,17,0,15,3,45,3,24,10,23,0,142,8,20,4,62,4,90,0,35,8,35,0,264,9,18,3,66,3,93,6,27,3,23,0,258,22,29,0,113,11,78,4,14,9,23,0,300,118,36,4,269,30,168,15,24,11,35,0,700,163,21,10,281,27,61,15,15,0,17,0,625,157,15,7,211,31,88,16,10,4,8,0,545,132,14,8,155,24,22,3,0,0,5,0,368,413,22,15,347,36,120,26,14
POA6031,3,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,8,0,3,0,16,0,0,0,3,0,7,0,4,0,9,0,23,0,5,0,5,0,8,0,8,4,5,0,34,0,3,0,8,0,26,0,15,3,11,0,67,7,11,0,40,5,47,3,14,6,15,0,147,8,10,6,57,7,42,5,4,0,12,0,155,15,11,6,67,9,46,6,9,3,11,5,175,79,20,0,180,18,98,9,13,7,12,4,432,109,22,5,168,25,32,12,4,8,4,0,384,104,10,3,141,20,38,7,6,5,3,0,344,86,5,0,75,5,5,5,5,0,0,0,183,209,10,9,131,25,48,6,6
POA6032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
POA6033,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,7,4,0,0,3,0,3,0,0,0,0,0,5,3,0,0,3,0,0,0,0
POA6034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,5,0,7,0,3,0,0,0,9,0,4,0,0,0,23,0,0,0,12,0,12,0,0,0,0,0,29,4,0,0,10,6,12,0,3,0,7,0,31,3,3,0,14,0,14,0,3,0,0,0,39,22,6,3,36,12,24,0,4,8,0,0,111,25,3,0,31,3,0,0,0,0,0,0,66,18,0,0,20,5,6,0,0,0,0,0,52,15,0,3,3,5,0,0,0,0,0,0,27,20,0,0,21,0,6,3,0
POA6035,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,7,0,0,0,3,0,4,0,0,0,4,0,14,0,6,0,0,0,4,0,3,0,3,0,15,0,0,0,8,0,13,0,7,3,6,0,37,0,9,0,12,5,27,0,15,0,12,0,72,0,0,0,16,7,19,3,5,9,10,0,64,5,8,0,23,4,21,0,0,4,3,0,75,28,6,0,75,11,65,11,3,9,4,0,214,39,6,4,75,10,19,8,10,0,6,0,174,36,0,3,69,4,19,7,5,0,5,0,153,18,0,4,32,4,4,0,0,0,0,0,70,53,0,0,44,17,31,11,0
POA6036,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,4,0,6,0,3,0,6,0,0,0,0,0,5,0,4,0,11,0,18,0,5,0,5,0,6,0,9,0,12,0,29,0,0,0,7,0,30,0,14,4,5,0,71,5,13,0,31,0,26,0,6,3,8,0,87,6,9,0,33,4,36,0,13,0,11,0,115,6,10,0,47,0,46,0,7,4,9,0,132,48,14,4,129,14,85,4,10,12,9,0,328,84,11,6,132,15,25,4,9,3,10,0,294,62,17,4,114,13,41,6,3,0,3,0,260,67,0,5,65,8,15,0,3,0,0,0,170,184,3,8,133,17,68,7,10
POA6037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,15,0,3,0,4,0,6,0,7,0,4,0,19,0,6,0,4,0,8,0,3,0,4,0,21,0,3,0,8,0,7,0,5,0,0,0,22,8,3,0,21,4,10,0,0,0,0,0,47,13,5,0,21,6,4,5,0,0,0,0,62,7,0,0,10,6,9,0,0,0,0,0,32,14,0,0,14,0,0,0,0,0,0,0,31,19,0,0,15,5,13,0,0
POA6038,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,4,0,9,0,10,0,0,0,0,0,0,0,6,0,0,0,11,0,0,0,7,0,16,0,0,0,4,0,36,3,11,0,22,0,35,4,5,5,5,0,92,0,6,0,30,4,35,0,0,4,0,0,87,3,0,0,28,0,35,4,4,4,3,0,82,46,12,0,101,7,64,0,6,0,3,0,245,40,11,4,108,6,17,8,3,5,0,0,204,58,4,0,66,20,36,5,4,0,0,0,195,35,0,0,33,10,0,0,0,0,0,0,87,76,3,3,60,20,30,5,6
POA6041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,5,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,5,0,0,0,3,0,14,4,0,0,8,0,3,0,0,0,3,0,22,0,4,0,0,0,0,0,0,0,0,0,15,4,0,0,6,0,0,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,0,0,12,5,0,0,0,0,3,5,0
