POA_CODE_2021,Iran_2016,Iran_2017,Iran_2018,Iran_2019,Iran_2020,Iran_2021,Iran_Yr_arrival_NS,Iran_Tot,Iraq_Before_1951,Iraq_1951_1960,Iraq_1961_1970,Iraq_1971_1980,Iraq_1981_1990,Iraq_1991_2000,Iraq_2001_2010,Iraq_2011_2015,Iraq_2016,Iraq_2017,Iraq_2018,Iraq_2019,Iraq_2020,Iraq_2021,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1951,Ireland_1951_1960,Ireland_1961_1970,Ireland_1971_1980,Ireland_1981_1990,Ireland_1991_2000,Ireland_2001_2010,Ireland_2011_2015,Ireland_2016,Ireland_2017,Ireland_2018,Ireland_2019,Ireland_2020,Ireland_2021,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1951,Italy_1951_1960,Italy_1961_1970,Italy_1971_1980,Italy_1981_1990,Italy_1991_2000,Italy_2001_2010,Italy_2011_2015,Italy_2016,Italy_2017,Italy_2018,Italy_2019,Italy_2020,Italy_2021,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1951,Japan_1951_1960,Japan_1961_1970,Japan_1971_1980,Japan_1981_1990,Japan_1991_2000,Japan_2001_2010,Japan_2011_2015,Japan_2016,Japan_2017,Japan_2018,Japan_2019,Japan_2020,Japan_2021,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1951,Korea_Rep_Sth_1951_1960,Korea_Rep_Sth_1961_1970,Korea_Rep_Sth_1971_1980,Korea_Rep_Sth_1981_1990,Korea_Rep_Sth_1991_2000,Korea_Rep_Sth_2001_2010,Korea_Rep_Sth_2011_2015,Korea_Republic_South_2016,Korea_Republic_South_2017,Korea_Republic_South_2018,Korea_Republic_South_2019,Korea_Republic_South_2020,Korea_Republic_South_2021,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1951,Lebanon_1951_1960,Lebanon_1961_1970,Lebanon_1971_1980,Lebanon_1981_1990,Lebanon_1991_2000,Lebanon_2001_2010,Lebanon_2011_2015,Lebanon_2016,Lebanon_2017,Lebanon_2018,Lebanon_2019,Lebanon_2020,Lebanon_2021,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1951,Malaysia_1951_1960,Malaysia_1961_1970,Malaysia_1971_1980,Malaysia_1981_1990,Malaysia_1991_2000,Malaysia_2001_2010,Malaysia_2011_2015,Malaysia_2016,Malaysia_2017,Malaysia_2018,Malaysia_2019,Malaysia_2020,Malaysia_2021,Malaysia_Yr_arrival_ns,Malaysia_Tot,Nepal_Before_1951,Nepal_1951_1960,Nepal_1961_1970,Nepal_1971_1980,Nepal_1981_1990,Nepal_1991_2000,Nepal_2001_2010,Nepal_2011_2015,Nepal_2016,Nepal_2017,Nepal_2018,Nepal_2019,Nepal_2020,Nepal_2021,Nepal_Yr_arrival_NS,Nepal_Tot,Netherlands_Before_1951,Netherlands_1951_1960,Netherlands_1961_1970,Netherlands_1971_1980,Netherlands_1981_1990,Netherlands_1991_2000,Netherlands_2001_2010,Netherlands_2011_2015,Netherlands_2016,Netherlands_2017,Netherlands_2018,Netherlands_2019,Netherlands_2020,Netherlands_2021,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1951,New_Zealand_1951_1960,New_Zealand_1961_1970,New_Zealand_1971_1980,New_Zealand_1981_1990,New_Zealand_1991_2000,New_Zealand_2001_2010,New_Zealand_2011_2015,New_Zealand_2016,New_Zealand_2017,New_Zealand_2018,New_Zealand_2019,New_Zealand_2020,New_Zealand_2021,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,North_Macedonia_Before_1951,North_Macedonia_1951_1960,North_Macedonia_1961_1970,North_Macedonia_1971_1980,North_Macedonia_1981_1990,North_Macedonia_1991_2000,North_Macedonia_2001_2010,North_Macedonia_2011_2015,North_Macedonia_2016,North_Macedonia_2017,North_Macedonia_2018,North_Macedonia_2019,North_Macedonia_2020,North_Macedonia_2021,North_Macedonia_Yr_arrival_NS,North_Macedonia_Tot,Pakistan_Before_1951,Pakistan_1951_1960,Pakistan_1961_1970,Pakistan_1971_1980,Pakistan_1981_1990,Pakistan_1991_2000,Pakistan_2001_2010,Pakistan_2011_2015,Pakistan_2016,Pakistan_2017,Pakistan_2018,Pakistan_2019,Pakistan_2020,Pakistan_2021,Pakistan_Yr_arrival_NS,Pakistan_Tot
POA6026,3,0,8,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,11,64,30,90,122,0,3,0,0,0,0,3,348,9,39,42,9,7,0,6,10,0,0,0,0,0,0,4,118,0,0,0,0,0,15,22,5,0,0,0,0,0,0,0,47,0,0,0,0,5,5,6,0,0,0,0,0,0,0,0,14,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,13,21,42,5,38,13,0,0,3,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,38,15,4,9,10,13,14,0,0,0,0,0,0,0,100,0,0,15,85,146,80,112,81,0,7,3,3,0,3,12,556,0,0,5,6,5,3,0,0,0,0,0,0,0,0,0,26,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5
POA6027,3,7,0,10,3,0,5,127,0,0,0,0,0,4,17,7,0,6,0,0,0,0,0,32,0,9,22,39,174,62,219,215,11,9,4,11,0,5,3,780,7,38,35,18,6,11,16,33,6,5,3,9,4,0,10,200,0,0,0,5,9,6,18,11,3,0,0,4,0,0,0,62,0,0,0,0,10,0,19,18,4,0,4,3,0,0,0,55,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,12,0,3,16,36,72,32,35,25,3,0,9,20,3,0,4,262,0,0,0,0,0,0,6,3,5,0,0,5,4,0,0,30,5,59,13,19,39,18,17,8,0,8,3,0,4,0,3,187,0,4,25,139,299,192,259,176,22,15,6,24,0,8,21,1188,0,4,3,9,3,9,0,3,0,0,0,0,0,0,0,42,0,0,0,0,0,0,5,14,6,10,11,5,6,0,0,62
POA6028,3,0,0,3,0,0,3,86,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,7,14,91,27,118,127,0,5,7,3,4,0,3,416,0,9,11,4,4,3,9,3,0,0,0,0,3,0,6,53,0,0,0,0,3,7,15,5,7,0,4,0,0,0,0,36,0,0,0,0,10,0,14,0,0,0,0,0,0,0,0,29,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,9,6,35,25,53,18,5,3,6,4,5,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,9,6,12,0,14,0,0,0,0,0,0,0,0,65,0,0,6,58,129,125,113,76,9,7,4,13,3,3,11,560,0,0,9,9,10,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,4,6,7,0,0,0,3,0,0,0,30
POA6029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,6,0,0,0,3,0,0,0,23,5,17,3,3,4,0,0,3,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,12,0,0,6,4,7,15,7,9,0,0,0,0,0,4,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6030,3,5,3,9,0,0,0,65,0,0,0,0,0,6,8,4,9,0,14,0,0,0,0,36,0,3,19,29,82,34,139,146,8,3,9,3,0,0,10,478,4,22,18,3,8,6,18,26,4,0,0,0,0,0,5,118,0,0,0,0,4,11,9,11,0,5,0,0,5,0,0,45,0,0,0,0,0,8,20,6,0,0,0,0,0,0,0,31,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,9,12,43,22,59,20,13,12,19,6,11,0,4,234,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,17,3,28,15,3,11,13,19,8,0,0,0,0,0,0,7,113,0,3,18,117,249,234,427,308,22,18,24,42,21,16,36,1556,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,13,20,11,0,0,0,0,0,0,0,55
POA6031,0,0,0,0,0,0,0,37,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,12,0,0,3,0,28,17,79,91,4,3,3,0,0,0,0,227,0,8,3,0,0,0,9,14,0,0,0,0,0,0,0,37,0,0,0,0,0,9,11,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,5,9,0,0,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,37,4,8,3,0,11,3,0,0,92,0,0,0,0,0,0,5,3,0,0,0,0,0,0,4,12,0,10,0,0,7,5,3,4,0,0,0,0,0,0,0,32,0,0,0,25,106,117,207,174,12,5,4,17,9,3,13,679,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,6,7,8,0,3,0,0,0,0,0,24
POA6032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6034,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,16,26,58,65,3,8,3,8,3,0,4,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
POA6035,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,18,31,0,0,0,0,0,0,0,71,4,0,10,3,0,0,3,10,0,0,0,0,0,0,0,28,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,4,0,0,0,0,0,5,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,5,0,0,3,5,0,0,0,0,0,0,0,38,0,0,9,29,74,75,166,149,7,4,11,18,15,3,15,579,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6036,0,0,0,4,0,0,0,30,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,19,0,4,0,3,13,16,69,70,0,0,5,4,0,0,0,187,0,4,7,0,6,0,9,14,0,0,0,0,0,0,0,34,0,0,0,0,0,3,11,6,0,0,0,0,0,0,0,27,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,5,10,0,18,11,0,0,5,4,6,0,3,64,0,0,0,0,0,0,4,4,0,0,0,3,0,0,0,17,0,13,0,0,6,7,11,4,0,0,0,0,0,0,0,39,0,0,4,28,94,135,285,215,13,14,14,6,12,11,22,860,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,12,10,0,0,0,0,0,0,0,29
POA6037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,11,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,16,0,0,4,16,25,35,52,14,5,7,3,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6038,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,3,5,39,47,0,0,3,6,0,0,0,109,0,3,8,0,0,0,0,7,0,0,0,0,0,0,0,21,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,15,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,4,5,0,20,23,0,5,0,3,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,5,0,0,0,0,3,0,0,0,18,0,0,0,20,48,63,156,127,8,20,8,9,3,0,12,474,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,14
POA6041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,4,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,15,21,6,6,0,0,0,0,0,0,0,7,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,7,3,5,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6050,7,0,0,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,24,7,19,25,6,0,0,4,0,0,6,116,16,117,74,21,9,0,6,30,11,0,5,3,4,0,14,304,0,0,0,4,4,11,14,6,0,5,0,0,0,0,0,43,0,0,0,0,9,0,13,15,0,4,4,0,0,0,0,46,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,5,12,25,35,25,29,19,6,7,6,4,4,0,0,166,0,0,0,0,0,0,10,15,7,5,7,11,7,0,0,61,0,21,10,7,4,12,0,3,0,0,0,4,0,0,0,57,0,0,15,34,75,46,41,47,3,0,6,10,9,0,3,300,0,6,9,5,3,0,3,0,0,0,0,0,0,0,0,30,0,0,4,0,0,0,0,4,0,0,3,10,0,0,0,28
POA6051,0,4,0,5,6,0,0,38,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,3,7,27,7,37,34,8,0,4,7,0,0,0,138,3,26,23,0,0,10,12,19,4,0,0,0,0,0,0,109,0,0,0,0,5,8,19,8,3,0,3,0,0,3,0,54,0,0,0,0,5,3,16,9,8,0,4,7,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,13,37,18,38,27,5,7,11,7,0,0,5,181,0,0,0,0,0,0,9,15,9,18,23,26,10,0,3,108,0,9,5,0,5,4,3,4,4,0,0,0,0,0,0,38,0,0,17,31,53,36,60,45,6,0,12,5,0,3,9,280,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,6,16,3,5,8,7,5,0,0,59
POA6052,0,0,8,0,5,0,0,41,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,15,0,4,5,8,26,10,25,29,0,0,3,3,0,0,0,115,9,67,41,12,8,0,11,21,0,3,0,0,0,0,0,175,0,0,0,0,0,9,9,10,0,0,0,0,0,0,0,27,0,0,0,0,12,6,10,5,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,34,11,25,14,0,3,3,4,0,0,5,135,0,0,0,0,0,0,11,11,10,0,3,5,0,0,0,38,0,7,0,0,8,0,3,0,0,0,0,0,0,0,7,32,0,0,11,31,43,43,34,18,0,4,3,0,0,0,3,192,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,3,0,4,4,0,0,9,5,0,0,35
POA6053,9,0,0,0,3,0,0,35,0,0,0,0,0,4,0,7,6,0,5,0,0,0,0,24,0,0,18,16,27,12,58,49,6,0,5,0,0,0,3,188,7,51,61,8,3,3,6,15,0,0,0,0,0,0,8,167,0,0,0,0,3,5,14,6,0,0,3,5,0,0,0,43,0,0,0,0,4,6,17,8,0,3,3,5,0,0,0,45,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,6,0,0,14,22,31,21,32,23,4,3,0,3,0,0,5,153,0,0,0,0,0,0,12,13,6,3,8,9,3,0,0,52,4,18,8,7,8,0,13,3,0,0,0,0,0,0,0,65,4,6,12,63,76,52,97,60,0,7,6,6,0,3,5,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,6,3,3,4,0,8,0,0,0,32
POA6054,4,5,0,0,0,0,0,29,0,0,0,0,0,10,7,0,0,0,5,0,0,0,5,29,0,0,3,16,30,14,49,42,0,0,0,0,0,0,0,164,6,74,38,17,7,5,8,20,3,0,0,0,0,0,5,177,0,0,0,0,0,5,15,5,0,0,0,0,3,0,0,37,0,0,0,0,7,7,20,6,0,0,0,4,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,12,11,47,16,47,26,0,9,0,3,3,0,0,187,0,0,0,0,0,0,17,11,0,5,4,0,0,0,0,42,0,25,7,11,10,3,5,0,0,0,0,0,0,0,0,68,0,4,28,59,129,101,129,69,9,12,9,3,0,0,16,567,0,0,3,4,10,3,7,0,0,0,0,0,0,0,0,30,0,0,0,4,0,0,6,11,0,6,4,0,0,0,0,32
POA6055,0,0,0,0,3,0,0,43,0,0,0,0,0,38,28,19,3,5,3,0,0,0,4,96,0,5,10,5,24,10,50,85,6,0,0,4,0,0,0,195,8,48,21,10,4,0,5,8,4,0,0,0,0,0,6,131,0,0,0,0,0,11,25,9,0,0,0,0,0,0,0,43,0,0,0,0,5,3,15,5,0,6,0,0,0,0,0,29,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,12,0,0,3,4,31,38,70,20,4,0,4,0,0,0,9,187,0,0,0,0,0,0,62,28,5,4,4,11,6,0,0,117,4,14,6,6,5,0,3,5,0,0,0,0,0,0,0,49,0,0,12,47,150,145,271,298,8,17,22,22,10,4,37,1047,0,0,0,4,10,9,3,9,0,0,0,0,0,0,0,35,0,0,0,0,5,10,40,52,0,5,6,5,4,4,5,137
POA6056,0,0,0,0,0,0,0,24,0,0,0,0,0,5,6,9,0,0,0,0,0,0,0,16,0,5,23,24,49,11,30,39,13,0,0,3,0,0,6,191,22,230,136,26,5,0,10,9,3,0,0,7,6,0,25,460,0,0,0,0,4,8,11,3,0,0,0,0,0,0,0,28,0,0,0,0,0,5,6,5,3,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,10,40,24,31,9,3,4,6,3,0,0,5,153,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,21,5,64,21,17,15,6,13,0,0,0,0,0,0,0,10,151,0,0,57,143,293,206,353,269,17,31,8,22,5,10,28,1446,0,0,0,5,4,6,7,0,0,0,0,0,0,0,0,23,0,0,8,0,0,0,0,16,0,0,9,0,0,0,0,46
POA6057,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,15,9,26,25,0,0,0,0,0,0,4,106,4,32,28,3,0,0,3,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,3,9,13,21,6,9,9,3,3,0,0,0,0,3,82,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,28,6,4,7,5,3,4,0,0,0,0,0,0,0,64,0,0,27,46,118,94,214,118,5,4,14,4,6,0,20,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,12
POA6058,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,4,17,0,14,23,8,0,0,0,0,0,0,78,9,24,14,3,0,0,7,5,0,0,0,0,0,0,4,55,0,3,0,0,0,5,8,0,0,0,0,0,0,0,0,14,0,0,0,0,4,4,12,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,4,9,16,3,28,9,0,4,0,4,0,0,0,80,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,3,30,3,4,4,4,0,0,0,0,0,0,0,0,0,54,0,0,11,52,91,73,156,120,9,11,5,5,0,3,15,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,9,0,0,0,0,5,0,0,24
POA6059,0,6,3,0,0,3,0,151,0,0,0,0,4,24,22,17,0,0,0,0,0,0,0,69,0,3,15,13,34,5,29,58,7,5,0,3,0,0,0,173,23,266,190,49,16,10,9,36,6,0,3,0,0,0,19,636,0,0,0,0,6,9,22,9,0,3,0,3,0,0,0,53,0,0,0,0,9,6,16,16,0,0,0,5,0,0,0,60,0,0,5,0,5,3,0,3,0,0,0,0,0,0,0,16,3,6,25,38,128,43,77,39,17,23,6,9,12,0,11,449,0,0,0,0,0,0,3,12,8,0,5,0,0,0,4,29,10,36,7,3,9,0,5,0,0,0,0,0,0,0,0,73,0,0,15,40,72,63,80,61,4,4,0,10,0,4,7,368,0,15,40,75,46,34,4,13,0,0,0,0,0,0,3,236,0,0,3,4,0,11,39,74,17,7,12,17,8,0,0,195
POA6060,3,4,0,4,0,0,8,155,0,0,0,0,0,16,23,18,7,0,0,0,3,0,0,74,0,5,15,11,37,8,64,176,5,12,31,17,9,0,0,396,38,245,168,47,10,6,27,70,13,0,13,3,0,0,20,665,0,0,0,0,3,24,35,21,8,0,4,11,0,0,3,115,0,0,0,7,6,8,48,33,0,3,0,0,0,0,0,105,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,20,0,6,16,35,85,35,77,28,9,12,7,8,0,0,8,329,0,0,0,0,0,4,8,35,12,18,17,13,7,4,3,117,8,22,0,0,0,0,6,0,0,0,0,0,0,0,0,53,0,4,23,56,110,81,106,67,7,9,6,9,5,0,11,493,5,8,37,20,28,19,11,0,0,0,0,0,0,0,4,133,0,0,0,0,0,5,18,28,5,8,9,9,9,0,0,90
POA6061,18,22,5,20,5,0,4,313,0,0,0,0,0,136,185,110,55,31,21,35,7,0,9,596,3,5,20,10,21,3,54,146,20,19,23,35,10,0,6,375,9,100,92,25,13,24,30,73,14,7,8,4,3,0,10,415,0,0,0,0,9,17,34,9,4,0,0,0,0,0,0,78,0,0,0,6,10,4,49,30,4,5,0,5,0,0,0,120,0,0,0,4,12,3,12,0,5,0,0,0,0,4,5,44,3,5,14,29,115,49,132,75,37,36,38,41,11,0,24,616,0,0,0,0,0,6,35,22,12,7,15,14,0,0,7,110,6,29,11,3,3,3,0,8,0,0,0,0,0,0,3,67,0,0,22,61,135,106,212,205,13,11,25,16,21,15,34,865,0,9,71,88,121,89,67,26,11,8,5,17,3,0,16,537,0,0,0,0,9,7,73,156,46,44,46,78,42,5,12,516
