POA_CODE_2021,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Brazil_0_4,P_Brazil_5_14,P_Brazil_15_24,P_Brazil_25_44,P_Brazil_45_54,P_Brazil_55_64,P_Brazil_65_74,P_Brazil_75_84,P_Brazil_85ov,P_Brazil_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot
POA6058,0,0,0,3,3,3,0,0,0,12,0,0,0,9,0,0,4,0,0,11,0,0,8,18,3,8,3,7,0,49,0,8,12,62,19,23,21,14,10,164,5,33,27,91,40,28,30,27,13,283,402,791,695,1888,799,774,713,381,155,6596,0,13,33,81,18,6,0,3,0,150,819,1394,1099,2336,999,855,787,305,125,8722,0,5,0,10,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,3,3,0,0,0,0,0,6,0,0,5,7,0,5,0,0,0,20,0,5,3,0,4,3,0,0,0,17,0,5,3,29,11,8,3,0,0,64,0,0,0,0,0,4,3,0,0,8,0,0,0,5,0,0,0,0,0,5,4,18,33,136,114,210,154,155,63,880,0,0,6,3,0,0,0,0,0,8,0,0,3,11,0,4,0,0,0,17
POA6059,5,11,27,117,128,102,70,23,16,477,0,0,0,0,0,3,5,4,0,13,0,0,0,6,11,10,5,3,0,29,0,25,51,201,78,75,68,45,29,577,15,35,35,105,43,62,54,62,31,437,587,1221,1358,3115,1709,1593,1354,1073,487,12500,0,0,0,9,0,0,0,0,0,12,1146,2131,2124,3123,1694,1399,976,804,322,13726,0,0,5,3,0,4,5,0,0,19,0,0,0,34,15,18,10,0,0,73,0,0,0,20,4,5,4,0,0,32,0,0,0,0,3,4,0,0,0,17,0,5,9,17,10,7,4,0,0,48,0,0,0,6,0,3,0,0,0,10,0,15,39,212,88,101,54,16,12,529,0,0,0,10,11,8,26,13,8,83,0,0,0,5,6,0,8,17,0,28,0,18,31,190,169,211,166,147,82,1010,0,0,0,0,0,0,0,0,0,0,0,3,3,19,10,4,0,6,3,41
POA6060,0,3,25,68,56,40,24,8,5,219,0,0,0,7,3,0,0,5,0,17,0,0,0,28,4,7,4,0,0,48,5,39,76,520,101,68,55,32,21,911,28,45,45,234,62,57,49,26,21,570,722,1060,1245,5045,1525,1394,1140,722,522,13378,0,0,3,6,0,0,0,0,0,15,1366,1660,1622,4587,1581,1394,889,533,313,13945,0,0,0,6,0,0,0,0,0,9,0,0,0,26,16,30,19,0,4,101,3,3,4,136,7,9,0,0,0,163,0,0,0,5,3,5,3,0,0,17,3,0,0,34,12,11,9,0,0,75,0,0,5,22,7,3,4,0,0,45,0,15,30,161,47,38,26,10,9,332,0,0,4,17,16,10,17,16,7,90,0,0,4,3,0,4,0,7,0,25,0,15,72,371,199,215,183,101,71,1224,0,5,0,0,3,6,0,0,0,11,0,0,0,37,5,8,0,0,0,55
POA6061,0,27,59,379,203,160,104,29,18,987,0,0,4,4,0,5,3,4,0,24,0,0,8,45,4,7,3,0,0,72,28,193,287,1134,248,174,86,51,16,2208,106,188,182,517,145,134,99,60,20,1445,1557,2327,2384,7672,2191,2048,1584,877,308,20947,4,16,33,162,28,24,9,0,0,280,2833,3405,2477,4843,1561,1477,1012,597,195,18397,0,0,4,42,3,6,0,0,0,58,4,0,8,105,48,94,32,10,0,301,0,10,7,213,11,3,0,0,0,251,0,0,0,21,15,13,5,0,0,65,0,7,3,20,3,0,0,0,0,35,0,0,5,18,10,13,9,4,0,49,0,10,30,227,56,64,30,10,3,430,0,0,0,28,20,29,29,22,3,127,5,20,20,13,9,10,7,6,4,94,0,14,34,272,138,234,215,142,37,1084,0,0,0,6,5,0,0,0,0,14,0,0,4,42,0,10,3,0,3,56
POA6062,4,14,43,251,183,176,90,38,14,815,0,0,0,0,0,3,0,5,0,17,0,0,4,19,7,9,0,3,0,41,0,29,62,289,114,91,79,52,14,720,28,51,58,176,64,54,57,51,44,571,959,1686,1794,4868,2094,2048,1942,1187,548,17125,0,0,5,30,10,3,0,6,0,47,1846,2985,2736,4784,2056,1732,1441,831,316,18725,0,0,0,18,7,3,3,0,0,31,0,0,5,58,19,33,27,15,0,161,0,9,3,33,12,5,0,0,0,58,0,4,0,12,19,14,0,0,0,53,0,7,3,14,10,3,4,4,0,53,0,0,0,11,8,3,8,0,0,28,0,22,97,377,165,140,71,15,14,912,0,0,0,24,6,17,37,25,6,107,0,0,7,10,0,6,12,8,0,42,4,22,45,263,175,303,272,249,84,1424,0,0,0,0,0,0,0,0,0,10,0,7,0,14,7,5,8,4,0,39
POA6063,0,18,24,152,83,56,44,11,4,389,0,0,0,0,0,4,0,0,3,11,0,3,6,9,0,4,5,4,0,29,0,8,38,123,61,30,31,8,4,305,24,47,43,95,29,34,16,20,12,323,443,1049,970,2117,983,952,596,249,99,7454,0,6,32,154,44,17,14,4,0,263,853,1890,1424,1843,793,739,439,140,37,8162,0,0,0,10,0,0,5,0,0,18,0,0,0,31,18,24,15,11,3,96,0,0,0,13,0,0,0,0,0,11,0,0,0,16,16,10,7,3,0,45,0,0,0,0,5,3,0,0,0,11,0,0,0,0,0,0,3,0,0,4,0,3,19,56,40,34,14,3,0,169,0,0,0,17,8,11,9,0,0,48,0,0,0,6,0,3,4,0,0,24,4,12,18,66,83,138,98,51,30,497,0,0,0,7,0,4,5,0,0,12,0,0,0,0,0,3,0,0,0,6
POA6064,3,27,57,424,236,221,142,33,9,1166,0,0,0,3,4,7,3,3,0,13,0,0,0,3,9,9,4,0,0,23,9,41,115,317,167,121,80,36,16,913,45,83,58,183,74,69,67,77,50,710,967,1927,2015,4148,1992,1956,1512,759,315,15582,6,33,64,179,41,23,0,0,0,344,1776,3319,2822,4097,1715,1540,1081,478,130,16950,0,0,7,16,3,6,9,0,0,35,0,0,0,52,23,32,35,0,0,147,0,0,0,27,0,0,0,0,0,26,0,0,12,32,37,21,24,6,8,136,4,0,0,16,5,6,3,0,0,30,0,0,0,9,4,9,0,0,0,21,0,0,12,47,42,28,15,7,4,156,0,0,0,23,15,30,29,10,5,109,0,0,19,5,0,8,15,11,0,59,0,5,34,182,179,318,243,205,70,1228,0,0,0,0,3,0,0,0,0,3,0,0,0,7,5,5,0,3,0,18
POA6065,0,7,33,277,142,98,48,8,10,622,0,0,10,35,29,22,10,7,10,124,0,7,38,92,66,37,22,4,0,272,3,91,163,621,299,182,131,55,22,1563,38,95,97,249,114,84,83,68,27,842,2350,5213,4173,10426,4723,3370,2517,1433,568,34763,0,11,31,125,53,34,20,6,0,282,4695,9132,5708,10149,3979,2616,1943,1024,367,39605,0,3,0,26,4,0,5,0,0,42,0,0,5,52,42,24,13,0,0,137,0,4,10,61,12,6,0,0,0,88,0,3,0,48,15,10,5,0,0,79,0,0,15,40,16,11,6,5,0,96,0,0,0,9,0,14,10,3,0,39,0,15,20,268,52,60,39,5,0,466,0,0,0,41,15,25,40,22,14,156,0,19,30,56,20,10,10,5,5,164,15,277,673,1494,1304,1148,917,684,242,6744,0,0,6,15,5,7,6,0,0,37,0,0,0,20,20,12,7,3,0,55
POA6066,0,9,26,177,137,81,53,12,9,512,0,0,0,0,0,3,0,0,0,8,0,6,0,12,11,6,0,3,0,35,0,19,47,124,67,67,42,23,9,398,25,44,35,87,38,35,32,16,5,310,537,1205,1242,2301,1334,1406,770,351,109,9263,0,20,40,126,32,19,5,4,0,241,995,2101,2005,2456,1185,1325,577,244,78,10964,0,0,0,10,3,5,5,0,0,19,0,0,0,15,18,21,12,7,0,73,0,6,0,16,3,0,0,0,0,21,0,4,0,11,8,18,12,0,0,51,0,0,0,5,0,5,3,0,0,13,0,0,0,5,4,9,0,0,0,11,0,3,14,59,39,21,17,3,3,160,0,0,0,4,11,18,11,6,0,50,0,0,0,0,0,3,3,3,0,10,0,11,23,97,136,295,157,108,27,858,0,0,0,0,3,0,0,0,0,4,0,0,0,11,4,6,3,0,0,24
POA6067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,8,0,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,3,6,0,22,0,3,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6069,0,3,7,58,14,7,5,0,0,101,0,0,5,16,10,9,3,3,0,47,0,11,40,113,41,30,10,4,0,259,4,63,149,478,188,101,54,28,13,1082,58,123,96,307,104,62,61,30,12,858,1772,3922,2902,7547,3055,2112,1370,728,265,23667,0,7,15,54,11,5,0,0,0,99,3592,6884,4103,7751,3006,1793,1163,587,197,29070,0,8,3,16,6,3,0,0,0,34,0,0,0,24,3,0,0,4,0,43,0,3,4,25,7,0,0,0,0,38,0,4,0,17,4,0,4,0,0,33,0,4,12,18,14,10,6,6,3,72,0,0,0,12,6,3,3,3,0,31,0,4,7,53,18,14,5,0,0,102,0,0,4,9,6,6,9,5,3,38,0,8,20,19,7,0,0,0,0,50,4,78,267,663,688,713,466,346,104,3331,0,0,0,17,5,5,0,0,0,27,0,0,4,15,5,5,3,0,0,29
POA6070,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,6,0,6,0,9,0,0,0,4,0,4,0,0,0,5,0,0,0,9,6,13,13,4,0,49,0,4,4,10,11,13,8,16,5,60,87,277,167,383,298,267,238,132,28,1876,0,0,0,0,0,0,0,0,0,0,171,517,313,523,338,279,254,117,26,2541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,13,0,0,5,0,4,0,0,0,0,8,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,28,64,94,127,80,55,11,482,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,13
POA6071,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,3,0,7,0,0,0,6,5,0,0,0,0,12,0,0,3,9,8,4,8,4,4,37,0,4,9,7,8,6,12,0,5,57,82,205,188,344,303,268,247,96,42,1770,0,0,0,0,0,0,0,0,0,0,164,400,338,471,372,299,266,109,25,2447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,14,55,58,106,88,60,13,412,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,4,4,10
POA6072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,3,6,0,3,0,0,0,16,13,44,48,92,68,68,46,20,3,407,0,0,0,0,0,0,0,0,0,0,36,89,81,140,86,84,63,18,7,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,16,18,13,10,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6073,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,10,0,0,0,4,0,0,5,0,0,3,0,0,0,5,7,6,3,0,4,36,0,8,5,11,3,11,6,10,13,63,61,199,151,294,243,240,238,158,89,1676,0,0,0,0,0,0,0,0,0,0,120,327,280,434,298,277,247,134,66,2190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,6,10,33,50,101,102,86,38,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,0,0,3,5,0,3,0,0,0,16,21,62,49,94,71,76,67,33,13,489,0,0,0,0,0,0,0,0,0,0,40,118,99,153,122,86,70,31,7,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,13,26,36,15,4,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6076,0,0,0,7,0,0,0,0,0,12,0,0,0,7,3,7,6,5,0,30,0,0,6,11,17,14,13,6,0,68,0,11,10,51,54,54,52,40,23,302,3,27,29,61,31,48,42,47,32,329,444,1458,1183,2115,1634,1534,1534,989,400,11292,0,0,0,0,0,0,0,0,0,0,871,2808,2224,2968,2070,1605,1524,872,246,15189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,23,12,13,7,4,0,67,0,0,3,0,6,0,0,0,0,9,0,6,4,15,14,4,0,6,0,44,0,0,0,0,0,3,8,4,3,25,0,0,0,0,0,7,0,5,0,15,4,38,93,224,417,558,631,506,184,2655,0,0,0,0,6,0,0,0,0,8,0,0,0,12,5,7,3,5,0,35
POA6077,0,0,0,0,3,4,7,0,0,19,0,0,0,0,0,4,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,11,0,5,3,3,5,6,9,8,0,34,20,57,91,111,104,139,157,105,13,800,0,0,0,0,0,0,0,0,0,0,43,130,193,144,113,169,145,86,15,1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,24,24,41,66,44,11,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6
POA6078,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,6,4,7,5,0,0,0,31,16,60,49,90,58,87,54,14,5,439,0,0,0,0,0,0,0,0,0,0,34,107,109,115,71,82,57,24,6,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,17,29,38,6,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,6,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6081,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,7,0,0,0,12,0,0,0,9,0,13,7,8,0,35,3,7,4,17,10,16,7,8,0,73,130,314,276,548,400,397,259,114,20,2465,0,0,0,0,0,0,0,0,0,0,253,627,546,830,511,448,290,110,23,3633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,14,54,106,150,104,63,13,507,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8
POA6082,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,6,4,0,0,0,0,13,0,0,0,6,8,10,9,0,0,33,3,11,9,21,13,15,13,9,4,79,87,213,196,410,244,262,179,80,17,1689,0,0,0,0,0,0,0,0,0,0,179,454,332,620,301,327,219,71,17,2516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,9,46,56,89,53,44,8,317,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5
POA6083,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,3,6,0,0,6,0,0,0,4,4,0,4,0,0,11,0,0,0,8,3,11,0,0,0,29,0,0,12,16,19,14,10,7,4,75,77,204,206,328,340,330,191,88,20,1795,0,0,0,0,0,0,0,0,0,0,132,382,387,460,473,380,235,95,27,2579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,14,22,63,118,68,46,11,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,5
POA6084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,5,5,4,4,0,0,15,0,0,9,24,15,17,15,4,0,79,9,30,43,57,65,51,26,16,9,298,235,597,545,1083,730,653,385,146,37,4412,0,0,0,0,0,0,0,0,0,0,482,1171,938,1541,860,646,428,164,28,6266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,5,3,3,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,15,83,141,208,283,157,70,16,976,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
POA6090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6100,4,4,18,47,9,3,10,0,0,87,0,0,0,5,3,5,6,6,0,14,0,0,5,3,0,0,3,0,0,18,3,6,27,235,33,26,18,8,4,364,13,22,49,144,39,35,29,13,3,350,437,620,996,3018,877,833,617,248,104,7749,0,0,0,8,0,0,0,0,0,23,724,964,1305,2731,1022,910,646,195,68,8568,0,13,0,40,0,0,5,0,0,57,0,0,0,5,0,3,0,3,0,13,0,3,5,54,3,0,0,0,0,70,0,5,0,4,0,0,5,0,0,10,0,0,0,29,5,7,3,0,0,49,0,0,0,7,6,0,6,0,0,21,0,14,30,201,36,40,18,4,0,338,0,0,0,0,0,3,9,5,4,18,0,8,0,13,0,0,0,0,0,29,0,23,33,203,129,202,152,57,14,810,0,0,3,0,0,6,0,0,0,15,0,0,3,27,0,0,0,0,0,31
POA6101,0,0,10,30,18,7,3,0,4,65,0,0,0,6,3,8,5,3,0,20,0,0,3,8,15,3,5,0,0,35,4,21,36,218,57,48,23,9,0,415,29,31,46,185,58,50,28,23,12,446,555,787,1017,3238,1097,815,636,302,143,8576,0,6,3,23,4,3,3,7,0,51,1003,1354,1377,3366,1174,890,670,238,100,10176,0,0,4,13,0,0,0,0,0,25,0,0,0,3,6,0,0,0,0,7,0,4,0,39,3,6,4,0,0,53,0,4,3,10,6,0,0,0,0,20,0,6,5,35,7,7,5,0,0,61,0,0,0,9,8,0,0,0,0,18,0,6,34,179,45,29,16,8,4,317,0,0,0,0,5,6,3,3,0,14,0,4,4,8,3,0,0,0,0,25,3,16,51,262,165,207,137,69,12,925,0,0,0,5,0,0,0,0,0,8,0,0,0,35,5,5,3,0,0,51
