POA_CODE_2021,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_North_Macedonia_0_4,F_North_Macedonia_5_14,F_North_Macedonia_15_24,F_North_Macedonia_25_44,F_North_Macedonia_45_54,F_North_Macedonia_55_64,F_North_Macedonia_65_74,F_North_Macedonia_75_84,F_North_Macedonia_85ov,F_North_Macedonia_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Samoa_0_4,F_Samoa_5_14,F_Samoa_15_24,F_Samoa_25_44,F_Samoa_45_54,F_Samoa_55_64,F_Samoa_65_74,F_Samoa_75_84,F_Samoa_85ov,F_Samoa_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
POA6061,0,0,0,0,0,0,0,0,0,9,0,5,15,43,6,14,10,4,7,97,0,16,38,213,74,61,54,17,12,475,0,0,12,32,0,0,0,0,0,48,0,0,0,3,0,5,10,12,3,31,5,32,63,163,67,71,37,13,3,446,0,0,7,63,47,63,55,26,15,275,5,16,10,110,7,3,0,0,0,152,0,0,0,0,0,0,0,0,0,4,0,34,77,180,95,52,32,4,0,482,0,0,4,22,13,20,26,9,7,99,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,10,26,18,4,81,0,0,10,43,10,19,13,6,0,97,0,0,19,55,24,16,14,3,0,134,0,3,9,39,12,10,11,9,0,90,0,0,0,73,4,0,0,0,0,79,4,23,43,90,56,16,11,0,0,231,0,5,0,20,6,0,0,0,0,31,0,3,3,25,3,3,3,3,0,43
POA6062,0,0,0,0,3,0,4,7,0,8,0,0,6,32,14,19,7,19,0,86,0,0,10,19,25,42,34,13,9,149,0,3,9,46,0,0,0,0,0,59,0,0,0,7,3,3,5,16,14,40,0,14,29,113,52,50,46,12,8,308,0,0,0,15,11,14,13,14,4,71,0,3,4,20,0,0,3,0,0,36,0,0,0,0,8,3,0,0,0,6,0,25,43,131,58,40,31,3,4,348,0,4,0,19,7,18,25,7,9,95,0,0,0,0,0,0,0,0,0,5,0,0,0,16,11,12,24,17,10,96,0,0,4,32,13,33,34,17,0,141,0,4,19,55,43,36,41,17,0,215,4,3,3,38,13,7,13,14,6,97,0,5,4,52,8,0,0,0,0,67,0,7,14,52,36,13,5,4,0,133,0,4,0,12,5,3,0,0,3,25,0,3,0,17,3,8,0,0,0,33
POA6063,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0,8,4,4,0,47,0,5,10,59,30,30,28,9,3,183,0,0,3,9,0,0,0,0,0,12,0,0,0,0,0,0,3,0,5,10,0,9,28,58,30,33,11,12,0,180,0,0,5,6,3,3,0,0,0,20,0,5,3,13,6,6,0,0,0,35,0,0,9,0,0,0,0,0,0,9,4,4,17,59,38,25,21,5,0,181,0,0,0,11,3,0,0,5,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,12,6,0,39,0,4,0,5,9,3,8,7,0,28,0,4,6,23,15,8,7,11,0,68,0,0,3,16,6,4,8,0,0,44,0,0,0,8,0,0,0,0,0,15,0,10,12,26,7,18,0,0,0,75,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8
POA6064,0,0,0,0,0,0,5,0,0,7,0,0,9,11,9,12,15,11,4,64,0,16,60,194,101,82,66,27,14,564,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,13,9,5,36,0,10,37,84,51,54,27,9,0,280,0,0,0,45,40,60,57,24,6,236,0,7,9,20,7,0,0,0,0,54,0,0,0,0,0,8,0,0,0,8,0,17,49,101,57,39,21,7,0,294,0,0,0,5,5,14,12,7,3,50,0,0,0,0,0,0,0,0,0,0,0,4,0,10,19,20,21,26,3,105,0,4,0,11,16,12,16,4,4,68,0,0,16,25,18,14,7,3,0,84,0,0,10,8,7,3,7,3,0,37,0,0,0,20,0,0,0,0,0,23,4,39,58,57,26,14,7,0,0,197,0,0,3,0,4,0,0,0,0,8,0,0,4,11,3,3,0,0,0,25
POA6065,0,0,0,0,0,6,3,0,0,7,0,10,4,46,11,22,15,0,0,112,0,0,9,37,31,33,23,9,3,144,0,0,5,18,5,0,0,0,0,24,0,0,3,10,3,6,21,16,21,80,3,72,103,299,186,156,81,30,9,929,0,3,15,106,46,25,24,4,0,229,0,11,11,30,6,3,0,0,0,71,0,0,3,6,9,0,0,0,0,16,0,32,79,192,98,53,29,5,0,483,0,0,0,26,17,34,24,3,4,106,0,0,0,0,3,5,0,0,0,10,0,15,35,117,89,79,74,39,13,462,0,4,14,67,27,34,15,5,3,176,0,102,160,346,269,113,61,29,10,1087,0,3,9,13,12,11,0,6,0,54,0,0,0,44,0,3,0,0,0,47,0,12,18,84,34,11,5,0,0,167,0,0,0,12,0,5,0,0,0,19,0,4,16,37,8,11,0,4,0,86
POA6066,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,7,10,4,0,37,0,8,17,68,28,19,16,8,3,167,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,4,8,3,13,5,21,35,69,38,43,15,5,0,228,0,0,0,20,14,10,10,4,0,61,0,6,0,10,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,14,27,57,41,21,17,6,0,175,0,0,0,3,0,17,13,0,4,41,0,0,0,0,0,0,0,0,0,5,0,0,0,7,6,21,15,0,0,49,0,3,0,11,11,25,17,0,0,68,0,0,5,22,20,24,10,11,0,94,0,0,3,5,0,12,8,3,0,33,0,0,0,14,4,0,0,0,0,20,0,3,11,19,19,8,4,0,0,57,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,4,3,0,0,17
POA6067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6069,0,0,0,0,0,8,4,0,0,13,0,4,9,47,13,12,5,7,0,93,0,0,5,31,13,7,11,3,0,73,0,0,0,3,0,0,0,0,0,3,0,0,0,7,8,7,22,19,4,59,4,94,120,416,170,166,66,13,0,1055,0,0,0,4,3,6,0,0,0,18,0,0,9,23,0,0,0,0,0,32,0,0,0,10,5,0,0,0,0,14,0,38,65,193,77,39,10,0,0,422,0,0,3,20,7,9,3,7,0,51,0,0,0,0,0,0,0,0,0,3,0,9,17,45,50,62,35,21,14,259,0,3,10,49,19,16,15,4,0,116,4,40,75,185,140,73,28,18,3,566,0,3,6,24,20,5,5,0,0,65,0,0,0,11,4,0,0,0,0,12,3,6,22,69,22,7,5,0,0,130,0,0,0,3,4,0,0,0,0,5,0,5,9,21,14,4,4,4,0,52
POA6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,8,0,0,0,7,10,0,7,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,4,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,4,5,0,20,0,0,0,0,0,0,0,0,0,3,0,4,0,8,8,4,6,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,16
POA6071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,24,0,0,0,6,7,12,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,10,0,0,0,0,3,4,0,0,0,7,0,3,0,10,10,4,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,13
POA6072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,3,7,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
POA6073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,6,0,16,0,0,0,6,8,9,3,6,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,3,0,13,0,0,0,0,0,0,0,0,0,0,0,5,3,4,10,0,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,12
POA6074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6076,0,0,0,0,0,7,5,0,0,10,0,0,0,3,0,4,0,5,5,16,0,0,0,0,0,0,5,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,3,12,10,13,20,6,10,73,0,16,14,66,61,69,35,11,3,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,0,0,0,18,0,0,4,14,13,8,12,0,0,52,0,0,0,8,7,4,3,0,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,41,36,28,15,159,0,0,0,7,10,5,11,3,0,36,3,0,18,46,38,30,19,17,5,173,0,0,0,4,4,0,0,0,0,15,0,0,0,4,0,0,0,0,0,4,0,5,7,18,13,10,3,0,0,56,0,0,0,0,0,0,0,0,0,0,3,10,6,13,3,8,13,0,0,60
POA6077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,7,0,0,3,8,5,9,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,5,6,0,5,4,0,22,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
POA6079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,8,0,0,20,0,0,5,21,9,20,5,4,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,3,0,0,23,0,3,0,0,0,0,0,0,0,3,0,0,3,7,15,8,3,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7
POA6082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,0,0,6,5,15,10,7,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,0,18,0,0,0,0,0,0,0,0,0,3,0,4,0,6,0,3,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4
POA6083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,7,5,16,5,6,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,17,0,0,0,0,3,0,0,0,0,7,0,0,0,7,8,0,7,5,0,27,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
POA6084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,18,0,0,4,35,30,33,15,5,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,0,0,0,15,0,0,0,5,0,3,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,14,14,6,0,63,0,0,0,3,4,10,0,0,0,16,0,4,6,16,12,5,6,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,17
POA6090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6100,0,0,0,0,0,3,0,0,0,5,0,0,3,11,0,4,0,0,0,17,0,0,0,5,0,8,5,0,0,23,0,0,33,109,0,3,0,0,0,148,0,0,0,8,5,0,8,3,5,24,0,5,13,48,24,36,19,7,0,155,0,0,0,3,0,0,0,0,0,0,0,4,0,13,0,4,3,0,0,19,0,0,0,0,0,0,0,0,0,4,0,5,13,55,15,10,5,0,0,105,0,0,0,6,6,7,4,4,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,20,12,5,0,73,0,0,5,40,20,13,14,6,0,98,0,0,9,31,12,13,0,0,3,76,0,0,5,31,4,4,6,8,0,55,0,0,0,30,0,0,0,0,0,34,0,0,6,33,13,7,0,0,0,66,0,0,0,3,0,0,6,0,0,8,0,0,4,30,4,8,0,0,0,52
POA6101,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,12,0,0,3,9,12,10,0,5,6,45,0,0,31,64,3,0,0,0,0,91,0,0,0,9,0,0,3,6,0,21,0,5,17,87,37,31,20,4,0,203,0,0,0,0,0,0,0,0,0,0,0,3,3,11,0,0,3,0,0,21,0,0,0,0,5,0,0,0,0,7,0,4,28,53,21,21,3,0,0,130,0,0,0,8,7,3,5,0,4,26,0,0,0,0,0,0,0,0,0,0,0,0,7,15,8,7,10,3,3,58,0,0,6,44,8,5,4,0,0,72,0,0,14,27,15,0,3,0,0,66,0,0,7,14,11,0,9,0,0,33,0,8,0,32,0,3,0,0,0,40,0,0,3,32,16,5,0,0,0,59,0,0,0,7,0,0,4,0,0,10,0,0,8,25,5,5,3,0,0,41
POA6102,0,0,0,0,0,0,0,0,0,0,0,0,10,12,6,0,0,0,0,31,0,0,0,19,4,10,10,11,7,56,0,4,27,77,0,0,0,0,0,104,6,0,0,0,0,0,6,11,11,35,0,8,15,40,18,15,10,4,0,110,0,0,0,0,0,0,0,0,0,0,0,5,7,20,0,6,0,0,0,31,0,0,4,0,0,4,0,0,0,11,0,7,29,56,21,12,5,0,0,126,0,0,0,6,4,0,10,3,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,9,8,7,8,44,0,0,34,43,8,7,4,9,5,106,0,0,10,20,3,6,5,0,3,50,0,0,11,19,3,5,0,5,0,43,0,0,0,45,0,0,0,0,0,49,0,3,10,25,8,8,6,0,0,62,0,0,0,0,4,3,0,0,0,9,0,0,0,7,4,4,0,0,0,18
POA6103,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,4,4,0,0,28,0,0,0,7,0,4,6,4,0,25,0,0,10,39,0,0,0,0,0,54,0,0,0,0,0,0,0,3,0,10,0,4,11,53,21,32,11,0,0,141,0,0,0,0,0,0,0,0,0,3,0,3,0,23,0,0,4,0,0,34,0,0,0,4,0,0,0,0,0,7,0,5,12,85,11,11,5,4,0,130,0,0,0,5,5,6,5,5,4,18,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,3,0,3,0,27,0,0,0,32,5,20,10,5,0,76,0,0,10,30,6,8,5,0,0,62,0,0,0,25,6,9,3,0,0,45,0,0,0,36,3,0,0,0,0,46,0,0,3,29,12,3,0,0,0,57,0,0,0,4,0,0,0,0,0,8,0,3,0,12,0,0,0,0,0,19
POA6104,0,0,0,0,0,0,4,0,0,3,0,4,3,17,3,0,0,0,0,20,0,0,0,14,6,8,6,3,4,42,0,0,4,26,0,0,0,0,0,36,0,0,0,0,0,0,7,5,3,17,3,13,18,73,50,49,24,0,0,240,0,0,0,5,0,0,0,0,0,4,0,9,3,25,4,0,6,0,0,50,0,0,0,0,0,0,0,0,0,5,4,16,34,74,35,29,8,3,0,188,0,0,0,0,5,0,6,0,4,18,0,0,0,0,0,3,0,0,0,10,0,0,4,14,12,13,9,7,3,73,0,3,10,35,11,8,16,3,0,83,0,0,7,28,14,14,3,3,0,66,0,0,3,32,4,4,6,0,0,47,0,0,0,40,4,0,0,0,0,46,0,0,5,30,16,9,0,0,0,64,0,0,0,5,0,5,0,0,0,10,0,0,6,12,0,6,0,3,0,27
