POA_CODE_2021,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_married,P_Tot_Tot
POA6465,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,11,4,3,0,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,7,0,21,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,3,12,0,0,0,0,0,5,7,0,0,0,0,13,4,0,0,0,0,3,0,0,0,0,0,0,19,4,3,7,11,41
POA6466,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,4,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,21,3,5,0,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,4,8,0,0,0,0,8,5,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,4,22,0,0,0,0,6,6,0,0,0,0,0,0,5,0,0,0,7,12,3,0,0,0,0,3,8,0,0,0,0,8,11,0,0,0,0,11,6,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,33,3,0,0,8,50
POA6467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,7,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,13,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,3,28
POA6468,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,10,11,11,0,0,0,4,19,12,0,8,0,4,22,14,0,3,0,4,21,3,0,0,0,3,6,4,0,0,0,0,5,0,0,0,0,0,0,44,3,10,4,28,89,0,0,0,0,7,7,0,0,0,0,3,3,3,0,0,0,4,9,10,0,0,0,5,13,16,0,0,0,5,19,10,0,0,0,0,15,4,0,0,0,0,4,0,0,0,4,0,5,0,0,0,0,0,0,40,0,3,4,20,74,0,0,0,0,10,10,0,0,0,0,9,9,3,0,0,0,11,17,17,0,0,0,13,34,21,0,3,0,5,36,29,0,3,0,4,41,9,0,0,0,3,10,8,0,0,0,0,9,0,0,0,0,0,0,86,4,12,7,50,163
POA6470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
POA6472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,0,0,11,11,8,0,3,0,5,21,9,0,0,0,4,15,9,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,4,39,0,11,6,24,72,0,0,0,0,0,0,0,0,0,0,5,5,4,0,0,0,5,5,3,0,4,0,0,9,10,0,0,0,7,16,10,0,0,0,0,11,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,39,4,5,0,7,53,0,0,0,0,0,0,0,0,0,0,6,6,4,0,0,0,7,14,11,0,4,0,12,25,19,5,3,0,7,31,20,0,3,0,4,29,18,0,0,0,0,15,5,0,0,0,0,5,3,0,0,0,0,3,74,4,10,0,30,127
POA6473,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,6,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5,10,3,0,0,0,0,11,3,0,0,0,0,3,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,7,36
POA6475,0,0,0,0,3,3,0,0,0,0,0,0,4,0,0,0,10,20,12,0,0,0,4,18,15,0,0,0,17,30,16,7,8,0,0,26,22,0,7,0,3,37,8,0,4,4,0,15,3,0,0,0,0,0,87,5,17,4,49,163,0,0,0,0,9,9,0,0,0,0,3,3,5,0,0,0,6,12,13,0,0,0,3,20,15,0,8,0,4,26,25,4,3,4,0,31,18,0,0,0,3,23,6,0,0,0,0,6,0,0,0,7,0,7,85,5,14,7,19,129,0,0,0,0,12,12,0,0,0,0,7,7,8,0,0,0,17,28,25,0,0,0,7,33,32,0,12,0,16,53,43,6,8,4,5,63,40,0,5,0,9,61,17,0,7,4,0,27,3,0,0,7,0,6,165,9,38,10,69,291
POA6476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,3,0,0,0,0,3,4,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,5,0,0,0,0,4,3,4,0,0,0,5,9,12,0,0,0,0,14,8,0,0,0,6,9,0,0,0,0,0,3,5,0,0,0,0,5,23,0,0,0,17,39
POA6477,0,0,0,0,5,5,0,0,0,0,3,3,4,0,0,0,7,13,4,0,0,0,8,14,10,0,5,0,3,17,22,0,4,0,4,29,0,0,0,0,5,7,3,0,0,0,0,4,0,0,0,0,0,3,46,4,5,4,37,101,0,0,0,0,7,7,0,0,0,0,8,8,5,0,0,0,6,14,0,5,0,0,4,11,6,0,0,0,3,17,19,0,3,0,3,23,9,0,3,0,0,6,3,0,0,0,0,6,0,0,0,9,0,9,45,0,10,11,29,98,0,0,0,0,9,9,0,0,0,0,12,12,7,0,0,0,13,30,10,4,0,0,13,24,15,0,5,0,11,32,38,0,3,0,13,58,9,0,5,0,5,18,9,0,0,3,0,8,0,0,0,12,0,7,95,9,19,11,70,200
POA6479,0,0,0,0,21,21,0,0,0,0,9,8,13,0,0,0,20,30,22,0,3,0,11,31,34,0,5,0,6,43,27,3,6,0,3,40,32,0,0,0,0,34,19,0,0,3,0,20,3,0,0,0,0,6,138,0,12,3,71,240,0,0,0,0,8,8,0,0,0,0,6,6,15,0,0,0,15,27,23,0,0,0,0,28,33,4,3,0,0,35,28,0,8,4,9,39,21,0,0,9,0,33,17,0,0,14,0,26,0,0,0,4,0,3,137,4,12,24,35,208,0,0,0,0,35,35,4,0,0,0,16,17,23,0,0,0,33,60,47,0,3,0,13,61,60,4,4,0,6,73,59,3,13,3,8,85,51,0,3,6,0,67,27,0,0,17,0,46,4,0,0,4,0,11,275,6,27,29,106,449
POA6480,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,4,4,0,0,0,0,0,0,5,0,0,0,4,3,3,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,0,0,0,3,11,4,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,14,33
POA6484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,5,3,0,0,0,0,0,0,5,5,0,0,7,0,0,0,0,0,5,0,0,0,0,0,0,9,6,6,0,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,3,9,4,0,0,0,0,8,0,5,6,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0,11,6,9,0,11,28
POA6485,0,0,0,0,7,7,0,0,0,0,9,9,9,0,0,0,14,16,9,0,0,0,13,26,14,0,4,0,11,28,15,5,10,0,11,44,20,3,12,3,5,38,21,0,12,0,3,35,0,0,0,0,0,3,91,16,29,3,72,203,0,0,0,0,5,5,0,0,0,0,5,6,12,0,4,0,12,25,7,0,0,0,8,20,14,0,9,0,4,22,20,6,3,0,0,34,20,4,9,3,3,41,18,0,6,10,0,31,0,0,0,9,0,9,82,9,27,22,41,182,0,0,0,0,9,9,0,0,0,0,14,16,14,0,4,0,26,47,16,0,0,0,22,42,21,0,13,0,19,54,40,4,11,0,13,73,37,8,16,7,9,75,36,0,13,10,3,65,0,0,0,6,0,9,166,22,58,26,115,388
POA6487,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,5,5,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,9,5,0,0,11,19,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,8,18,0,0,0,0,8,8,0,0,0,0,8,8,0,0,0,0,5,5,0,0,0,0,0,0,8,0,0,0,0,4,6,3,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,17,41
POA6488,0,0,0,0,4,4,0,0,0,0,5,5,0,0,0,0,6,13,4,0,0,0,0,7,4,0,0,0,4,6,8,6,4,0,0,22,7,0,3,0,7,17,10,0,3,0,0,8,0,0,0,0,0,0,30,9,6,0,26,76,0,0,0,0,4,4,0,0,0,0,3,3,4,0,0,0,7,8,5,0,0,0,0,4,6,0,0,0,3,14,3,0,3,4,3,13,6,0,0,0,0,10,4,0,0,0,0,12,0,0,0,0,0,0,29,9,8,4,24,68,0,0,0,0,5,5,0,0,0,0,5,5,7,0,0,0,14,26,3,0,0,0,3,12,10,0,0,0,7,17,18,6,4,4,7,37,14,4,5,0,7,28,11,0,7,0,3,14,0,0,0,0,0,0,59,16,14,6,51,148
POA6489,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,3,0,5,0,8,11,6,0,8,5,0,14,0,0,0,0,0,4,0,0,0,0,0,0,20,0,8,5,9,44,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,4,0,0,0,0,0,6,8,0,3,0,0,7,0,0,0,3,0,5,0,0,0,0,0,0,20,3,7,3,12,39,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,5,3,0,0,0,0,5,5,0,3,0,3,13,7,0,3,0,4,17,9,3,7,5,0,22,4,0,0,3,0,9,0,0,0,0,0,0,32,5,16,8,22,84
POA6490,0,0,0,0,10,10,0,0,0,0,14,14,0,0,0,0,7,8,0,0,3,0,3,12,11,5,0,0,3,14,10,8,0,0,4,23,14,0,3,0,5,22,5,0,0,0,0,3,0,0,3,0,0,5,48,10,18,6,41,112,0,0,0,0,6,6,0,0,0,0,9,9,6,0,0,0,3,6,3,0,3,0,0,8,13,3,3,0,6,24,17,0,4,0,0,24,18,0,5,0,0,21,0,0,0,6,0,5,0,0,0,0,0,0,46,3,12,6,29,102,0,0,0,0,12,12,0,0,0,0,19,19,8,0,0,0,9,17,7,0,7,0,0,20,15,9,3,0,8,37,22,9,8,7,7,46,28,3,5,0,5,44,4,0,5,6,0,14,0,0,3,4,0,4,89,13,30,13,67,217
POA6501,0,0,0,0,22,22,0,0,0,0,31,31,10,0,0,0,30,37,31,0,3,0,13,52,52,0,9,0,18,79,51,5,10,0,10,79,34,0,15,0,0,52,18,0,5,0,0,20,7,0,0,0,0,7,204,5,42,4,132,387,0,0,0,0,26,26,0,0,0,0,17,17,17,0,0,0,29,50,31,0,3,0,13,45,46,6,13,0,11,85,53,4,12,6,10,78,33,0,6,3,0,49,12,3,10,7,0,29,0,0,0,5,0,6,204,18,42,19,108,390,0,0,0,0,50,50,0,0,0,0,50,50,31,0,4,0,60,97,64,0,4,0,30,99,102,6,22,0,29,164,106,5,24,3,18,157,67,0,25,3,0,101,31,3,7,7,0,47,5,0,0,5,0,13,410,26,87,22,235,775
POA6502,0,0,0,0,50,50,0,0,0,0,26,26,13,0,0,0,29,39,27,0,4,0,20,51,40,3,14,0,16,78,66,6,15,4,10,99,72,4,5,6,0,90,45,4,3,4,4,55,5,0,0,0,0,12,270,20,51,12,151,504,0,0,0,0,42,42,0,0,0,0,8,11,16,0,0,0,24,48,38,6,0,0,23,63,51,3,12,5,12,83,64,6,20,3,12,98,71,3,11,3,8,88,23,0,7,13,0,42,8,0,0,10,0,17,272,18,52,31,129,501,0,0,0,0,86,86,0,0,0,0,31,33,37,5,0,0,58,91,63,6,10,0,36,113,97,9,31,5,26,167,131,10,31,5,24,201,140,9,17,5,9,188,65,4,10,18,4,97,9,0,5,10,0,28,540,37,98,52,279,1009
POA6503,0,0,0,0,52,52,4,0,0,0,58,65,41,0,0,0,101,146,85,12,8,0,51,151,85,3,15,0,38,148,129,11,14,0,34,196,96,9,35,12,13,164,74,4,14,5,4,100,8,0,5,0,0,15,526,38,92,26,351,1030,0,0,0,0,58,58,3,0,0,0,39,42,53,0,4,0,94,147,84,9,7,0,42,138,94,8,14,3,31,156,120,10,19,6,14,172,102,0,9,15,3,127,46,0,4,16,0,67,4,0,0,10,0,18,503,22,61,48,279,919,0,0,0,0,111,111,6,0,0,0,96,100,93,0,6,0,194,287,171,17,12,0,91,292,185,13,33,5,67,301,252,18,38,5,54,360,197,13,45,26,18,295,124,4,14,27,4,168,11,0,5,11,0,30,1026,64,150,74,632,1951
POA6504,0,0,0,0,5,5,0,0,0,0,3,3,5,0,0,0,15,16,0,0,0,0,3,3,13,3,0,0,0,20,13,0,0,0,0,18,10,0,3,0,0,18,12,0,0,0,0,12,3,0,0,0,0,3,61,6,5,0,27,98,0,0,0,0,8,8,0,0,0,0,0,0,4,0,0,0,4,9,5,0,0,0,0,11,7,0,0,0,3,11,18,0,0,0,4,25,13,0,0,0,0,13,7,0,0,0,0,8,0,0,0,0,0,0,56,5,6,0,23,83,0,0,0,0,13,13,0,0,0,0,3,3,7,0,0,0,12,24,7,0,0,0,4,12,20,0,0,0,3,31,33,0,0,0,8,39,26,0,3,0,0,30,18,0,0,4,0,21,3,0,0,0,0,3,116,10,6,3,47,183
POA6505,0,0,0,0,0,0,0,0,0,0,5,5,4,0,0,0,8,10,3,0,0,0,5,16,0,0,0,0,0,6,11,0,0,0,5,13,4,0,0,0,0,5,7,0,0,0,0,6,0,0,0,0,0,0,29,4,5,0,15,56,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,8,7,0,0,0,0,7,3,0,0,0,4,10,5,0,0,0,0,9,5,0,0,0,0,6,0,0,0,3,0,4,0,0,0,0,0,0,27,0,4,0,14,45,0,0,0,0,6,6,0,0,0,0,3,3,6,0,0,0,8,17,9,0,0,0,5,16,7,3,0,0,4,7,14,0,0,0,6,25,8,0,0,0,0,14,4,0,0,3,0,7,0,0,0,0,0,0,59,4,9,0,30,106
POA6506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,4,0,0,0,5,3,4,0,0,0,0,6,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,15,0,5,0,8,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,17,0,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,10,5,0,0,0,5,14,9,0,0,0,0,10,8,0,0,0,0,9,6,0,0,0,0,6,0,0,0,0,0,0,36,3,7,0,11,53
POA6507,0,0,0,0,12,12,0,0,0,0,17,17,9,0,0,0,31,44,24,0,3,0,12,44,19,0,4,0,10,34,27,3,9,0,10,50,29,4,7,0,3,42,11,0,3,0,0,18,0,0,0,0,0,3,124,13,18,4,94,254,0,0,0,0,10,10,4,0,0,0,8,11,16,0,0,0,20,37,15,0,0,0,9,23,21,0,0,0,8,34,25,0,3,0,10,40,19,0,0,4,0,24,13,0,0,6,0,16,0,0,0,6,0,6,106,0,13,9,62,191,0,0,0,0,19,19,4,0,0,0,27,25,28,0,0,0,58,81,38,0,4,0,21,69,40,0,3,0,15,64,53,3,12,0,17,87,47,8,3,4,3,64,23,0,0,8,0,34,0,0,0,6,0,4,232,14,32,19,151,451
POA6509,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,3,3,0,0,0,0,7,11,0,0,0,0,14,5,0,0,0,4,10,5,0,0,3,0,10,10,0,0,0,0,12,0,0,0,0,0,0,35,0,5,5,26,72,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,4,3,0,0,0,8,13,9,0,0,0,0,10,7,0,4,0,0,13,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,34,0,4,5,18,57,0,0,0,0,7,7,0,0,0,0,8,9,3,0,0,0,11,10,8,0,0,0,11,22,24,0,0,0,0,24,15,0,4,0,9,28,10,0,0,0,0,15,8,0,0,3,0,16,0,0,0,0,0,0,66,0,3,5,42,125
POA6510,0,0,0,0,54,56,0,0,0,0,56,61,28,6,5,0,82,117,48,5,4,0,43,93,57,13,5,0,38,118,102,5,8,0,29,151,83,4,25,8,6,118,39,0,8,3,11,61,7,0,0,9,0,14,363,32,56,18,317,787,0,0,0,0,49,49,4,0,0,0,42,44,29,5,8,0,73,108,56,3,5,0,39,105,76,0,7,3,33,123,93,9,17,3,13,137,72,4,12,23,4,112,30,3,6,19,0,60,4,0,5,28,0,34,357,25,59,77,260,778,0,0,0,0,105,103,5,0,0,0,98,106,57,8,9,0,157,225,105,8,7,3,79,200,137,16,15,3,73,240,196,13,30,3,44,288,149,4,36,28,11,234,69,4,19,23,11,125,11,0,3,35,0,50,723,56,116,98,578,1565
POA6511,0,0,0,0,11,10,0,0,0,0,4,4,5,0,0,0,25,32,7,0,0,0,6,19,6,0,4,0,6,26,21,3,7,0,8,47,30,0,10,4,7,49,15,0,11,3,0,24,6,0,0,0,0,5,102,6,34,9,68,219,0,0,0,0,3,3,0,0,0,0,4,4,7,0,0,0,14,27,11,0,0,0,4,21,14,0,7,0,4,24,22,8,8,3,4,42,26,0,5,9,0,44,13,0,0,15,0,29,4,0,0,7,0,8,99,10,17,33,43,195,0,0,0,0,11,12,0,0,0,0,9,9,17,0,0,0,40,55,19,0,0,0,12,36,20,4,9,0,14,49,45,8,9,6,17,92,59,0,20,9,7,92,30,0,11,16,0,53,11,0,0,7,0,16,200,18,51,38,108,416
POA6512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,14,0,0,0,4,16,3,0,0,0,0,10,4,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,25,0,8,3,6,42,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,10,7,0,0,0,0,7,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,5,4,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,3,0,0,13,19,0,0,0,4,22,13,0,6,3,0,20,8,0,0,0,0,12,5,0,0,0,0,9,0,0,0,0,0,5,53,0,8,3,13,78
POA6513,0,0,0,0,5,5,0,0,0,0,4,4,4,0,0,0,9,8,9,0,0,0,5,17,9,0,0,0,5,15,11,0,0,0,6,17,7,0,3,0,0,11,0,0,0,0,0,6,0,0,0,0,0,0,40,3,9,0,28,70,0,0,0,0,7,7,0,0,0,0,0,0,3,0,0,0,4,3,5,0,0,0,0,8,10,0,0,0,5,19,5,0,0,0,0,12,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,7,17,55,0,0,0,0,10,10,0,0,0,0,3,3,3,0,0,0,9,9,15,0,0,0,11,23,22,0,3,0,8,35,15,0,3,0,6,22,12,0,3,3,0,13,6,0,0,0,0,4,0,0,0,0,0,0,69,6,9,7,45,133
POA6514,0,0,0,0,6,6,0,0,0,0,10,10,0,0,0,0,19,18,7,0,0,0,7,19,11,0,0,0,15,32,41,7,16,0,11,76,58,5,25,8,4,99,28,0,3,9,0,41,0,0,0,4,0,6,153,9,55,17,72,316,0,0,0,0,12,12,0,0,0,0,4,4,9,0,0,0,12,22,4,0,0,0,9,18,19,0,3,0,7,36,36,0,13,6,8,61,56,4,3,7,0,77,26,0,0,6,0,30,0,0,0,12,0,11,156,8,30,27,47,264,0,0,0,0,18,18,0,0,0,0,9,9,12,0,0,0,28,40,14,4,3,0,14,36,34,0,7,0,22,67,79,3,31,6,16,136,113,9,30,16,6,174,56,0,3,14,0,77,5,0,0,16,0,17,310,16,83,46,120,577
POA6515,0,0,0,0,3,3,0,0,0,0,9,9,10,3,0,0,12,24,16,0,0,0,5,22,10,3,0,0,10,25,18,3,10,0,13,38,18,0,3,0,0,18,8,0,0,0,0,13,4,0,0,0,0,3,74,8,15,5,48,145,0,0,0,0,0,0,0,0,0,0,7,7,10,0,0,0,14,25,13,0,0,0,8,25,8,0,0,0,6,14,14,0,0,0,4,23,14,0,3,0,0,25,3,0,0,0,0,9,0,0,0,0,0,0,71,4,10,3,39,118,0,0,0,0,3,3,0,0,0,0,16,16,12,5,3,0,20,47,32,0,0,0,12,42,16,3,0,0,14,36,33,3,10,0,14,57,34,0,9,0,0,41,15,0,0,0,0,18,4,0,0,0,0,6,145,11,20,9,79,267
