POA_CODE_2021,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
POA6155,1851,5,0,0,0,0,0,135,1992,1479,38,8,0,0,0,0,95,1620,883,161,75,14,10,0,0,105,1246,533,354,439,100,22,3,0,93,1541,261,406,962,287,68,12,10,73,2085,181,367,1124,406,95,28,17,60,2264,145,276,1000,433,102,28,13,60,2059,136,259,919,378,108,23,23,56,1894,138,239,738,366,119,30,19,42,1683,120,181,609,349,96,19,21,29,1429,78,159,598,336,101,15,8,22,1330,67,103,426,223,82,17,18,24,966,34,50,226,161,67,20,18,26,595,16,25,103,109,61,14,16,26,376,23,23,97,97,70,23,26,25,389,5941,2640,7327,3264,996,232,198,875,21473
POA6156,627,4,0,0,0,0,0,46,677,479,8,5,0,0,0,0,31,521,399,47,23,0,0,0,0,26,495,254,129,106,37,4,0,0,21,553,129,102,246,98,17,7,0,22,615,82,99,300,108,17,3,0,25,647,77,91,290,143,37,4,5,20,677,94,108,285,141,38,3,7,31,708,107,81,257,109,30,6,5,19,617,92,51,207,108,26,10,6,28,518,52,51,178,100,32,4,4,14,430,37,45,169,98,29,5,7,20,408,30,19,107,84,32,8,6,21,312,16,14,99,87,41,14,3,24,299,26,29,90,86,76,29,25,45,408,2506,885,2365,1201,374,99,72,391,7883
POA6157,384,0,0,0,0,0,0,26,412,379,4,0,0,0,0,0,28,416,415,36,8,4,0,0,0,32,501,259,106,90,18,4,0,0,29,506,150,112,193,65,10,4,0,20,542,108,102,204,86,14,0,0,12,533,116,92,225,76,11,4,0,17,545,88,82,222,81,20,4,0,21,521,123,77,170,89,21,0,3,16,488,89,60,194,74,26,5,5,10,471,68,57,166,95,38,6,0,23,456,49,57,145,80,38,0,0,20,397,25,21,114,70,22,8,0,23,273,25,14,57,52,37,10,6,21,228,21,24,84,65,38,9,10,31,281,2293,852,1878,860,276,47,28,328,6566
POA6158,262,0,0,0,0,0,0,16,278,178,0,0,0,0,0,0,11,184,133,11,0,0,0,0,0,13,158,118,42,35,4,0,0,0,12,210,63,42,86,27,12,0,0,12,238,39,42,115,53,8,0,0,9,276,36,40,129,69,8,0,0,10,291,45,45,140,72,11,0,0,16,332,53,39,117,55,13,0,0,4,287,44,35,120,63,11,0,0,17,284,35,31,99,51,18,4,0,16,256,27,22,52,56,23,0,0,4,187,17,15,64,34,7,0,0,11,144,8,11,35,25,11,8,0,14,111,13,9,31,32,13,0,8,47,149,1082,368,1032,543,135,19,16,203,3394
POA6159,67,0,0,0,0,0,0,3,75,95,0,0,0,0,0,0,15,113,141,5,0,0,0,0,0,6,149,95,25,8,0,0,0,0,9,138,70,33,27,12,0,0,0,10,148,28,27,38,12,4,0,0,6,116,32,10,37,13,3,0,0,8,108,27,26,56,22,5,0,0,0,140,30,16,59,23,5,4,0,4,148,27,18,75,28,11,0,0,3,171,21,16,55,21,11,0,0,9,141,8,14,63,42,9,3,0,4,153,3,4,38,38,12,0,6,10,108,4,9,20,19,6,5,0,4,68,0,13,24,17,4,0,0,0,63,666,223,513,242,70,16,9,103,1837
POA6160,177,0,0,0,0,0,0,17,192,298,5,0,0,0,0,0,46,348,363,12,3,0,0,0,0,50,432,312,61,22,3,0,0,0,45,441,157,50,75,24,3,0,0,27,336,90,49,79,16,6,4,0,16,261,80,46,104,43,9,0,0,31,309,99,50,94,47,14,8,0,26,332,82,48,114,28,7,0,0,21,308,76,56,96,54,14,0,0,14,313,57,34,95,50,20,5,6,22,296,37,40,88,43,18,3,4,15,253,23,17,51,39,14,4,0,7,145,8,10,25,35,15,10,4,6,111,7,0,25,32,18,4,11,5,102,1854,488,874,422,132,40,26,349,4185
POA6161,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,5,17,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,3,15,8,0,0,0,7,68
POA6162,260,0,0,0,0,0,0,21,280,288,3,0,0,0,0,0,31,326,286,19,8,0,4,0,0,28,346,233,82,44,6,4,0,0,30,399,137,103,142,36,12,0,6,27,463,89,83,154,53,7,0,0,21,403,88,78,177,56,14,6,0,15,432,109,71,176,84,17,4,3,22,472,110,72,172,69,17,0,5,14,467,78,64,135,80,17,11,0,19,407,73,31,129,70,24,7,0,16,349,44,39,126,71,40,5,3,15,341,26,19,73,57,21,9,0,21,224,5,10,41,46,18,8,3,7,143,6,15,53,57,30,15,8,10,196,1842,694,1436,675,216,66,31,304,5263
POA6163,1247,8,0,0,0,0,0,106,1365,1540,51,12,3,0,0,0,132,1734,1405,178,95,33,6,0,0,133,1851,1087,468,381,87,23,10,5,132,2197,608,409,601,180,42,16,14,77,1950,403,330,658,245,48,19,19,85,1805,358,306,642,272,73,26,11,82,1768,327,309,705,289,93,21,7,71,1831,318,269,712,383,119,25,15,81,1917,202,220,736,406,134,35,13,61,1813,152,171,621,397,110,33,15,72,1567,112,148,530,398,145,35,15,89,1469,52,78,356,265,126,31,23,68,993,39,49,227,225,124,32,32,90,819,33,44,194,213,137,55,47,185,912,7887,3038,6473,3396,1195,333,203,1467,23993
POA6164,1785,8,0,0,0,0,0,110,1902,1871,113,43,3,0,0,0,140,2168,1726,406,197,46,10,0,0,111,2507,1143,754,728,188,47,14,4,120,2999,562,591,1296,430,105,24,13,111,3121,388,437,1134,484,144,30,16,68,2698,273,352,1039,445,121,25,16,73,2348,229,312,903,403,139,44,26,58,2104,160,192,713,404,119,29,22,53,1687,124,182,587,352,126,36,19,52,1479,59,144,474,293,105,30,18,31,1147,41,83,352,225,80,19,9,44,855,23,31,166,149,74,11,10,37,513,16,35,84,95,52,14,18,37,338,17,20,82,77,60,31,31,51,371,8416,3652,7801,3583,1173,305,207,1098,26241
POA6165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,7,6,0,0,0,3,24
POA6166,290,0,0,0,0,0,0,17,300,261,3,4,0,0,0,0,18,284,182,49,17,0,0,0,0,21,270,136,87,76,27,3,0,0,17,343,71,76,160,62,13,4,0,17,394,56,48,131,69,17,5,0,16,346,49,63,166,80,13,4,0,16,387,40,53,175,85,16,5,5,14,390,45,51,185,85,30,3,0,24,416,36,41,133,83,32,9,0,16,349,26,25,153,94,27,3,4,23,346,14,21,104,71,20,8,0,17,266,5,11,51,51,17,3,4,15,168,8,7,35,42,21,8,0,13,133,0,0,27,29,19,10,3,3,88,1216,535,1416,780,224,58,20,238,4483
POA6167,678,12,0,0,0,0,0,74,771,607,84,31,9,0,0,0,63,789,535,191,145,46,14,4,0,74,1018,323,269,294,103,43,7,3,62,1099,252,237,402,178,56,23,21,60,1222,126,154,343,170,75,22,22,34,946,143,126,304,161,76,30,17,50,890,116,120,274,156,65,28,6,37,812,81,102,255,179,88,23,23,39,768,61,78,207,156,85,29,9,37,658,46,59,189,131,96,22,21,34,602,25,36,137,122,62,25,18,40,452,11,25,101,84,40,22,9,31,319,9,16,60,62,42,16,16,14,237,4,12,55,50,33,22,19,15,214,3007,1511,2806,1604,760,267,186,672,10811
POA6168,493,6,0,0,0,0,0,87,593,572,52,16,0,0,0,0,106,758,368,104,88,27,15,6,0,74,689,230,142,130,87,27,8,5,66,697,168,114,200,91,40,21,17,53,691,102,133,200,103,34,23,15,55,659,130,107,217,133,52,28,14,56,734,118,112,272,169,50,22,24,51,817,123,105,313,206,90,24,18,52,930,92,95,320,227,78,29,12,45,892,68,83,349,215,89,22,12,55,903,47,51,321,215,86,21,10,62,813,35,43,189,161,64,20,8,68,592,28,26,120,126,87,20,18,71,490,13,37,101,96,100,32,28,98,501,2600,1231,2860,1838,814,261,166,987,10760
POA6169,925,16,3,0,0,0,0,73,1019,741,79,29,6,0,0,0,73,931,467,184,156,60,10,6,4,82,977,295,231,285,132,58,20,8,59,1083,176,198,375,219,67,14,17,67,1134,163,155,401,214,76,26,17,44,1106,153,139,426,238,101,34,18,45,1161,166,180,479,223,105,44,15,58,1261,141,149,486,317,107,33,26,57,1315,110,107,468,299,104,42,15,47,1195,80,105,412,250,103,28,14,30,1026,54,72,314,223,91,19,20,48,841,35,43,230,189,64,19,12,50,647,16,16,125,122,83,22,16,53,465,19,26,84,89,67,31,20,104,443,3564,1709,4257,2580,1057,331,199,903,14591
POA6170,412,4,0,0,0,0,0,42,460,487,59,15,13,0,0,0,45,621,430,172,113,35,8,3,0,57,813,256,254,253,87,31,5,7,31,931,134,197,335,123,33,15,6,48,898,95,95,225,111,43,18,17,21,622,89,84,193,111,37,18,7,21,553,55,51,166,90,38,17,10,25,450,32,48,130,87,44,16,6,13,384,16,32,102,55,34,15,8,19,289,12,24,84,48,23,13,11,6,227,0,17,51,32,19,7,4,5,132,3,4,33,24,0,3,3,8,87,0,3,11,15,3,8,0,4,46,3,4,4,7,0,0,3,3,21,2034,1053,1705,843,323,142,83,340,6534
POA6171,1123,7,0,0,0,0,0,75,1207,898,108,46,8,3,0,0,83,1147,709,344,257,87,17,4,0,97,1519,484,403,592,262,73,13,11,100,1940,224,283,706,335,116,33,14,65,1769,139,196,519,284,106,35,20,48,1344,123,152,482,264,78,25,20,48,1194,112,128,383,226,83,23,13,33,999,76,81,350,179,82,33,13,35,843,42,69,248,178,65,29,13,25,659,48,56,210,140,63,15,7,31,581,17,40,189,143,50,20,3,32,502,12,24,126,101,50,10,10,25,366,6,8,47,43,33,10,15,22,190,0,9,20,22,19,11,9,9,97,4021,1915,4164,2273,841,257,133,745,14355
POA6172,478,4,0,0,0,0,0,33,510,328,39,13,7,0,0,0,27,402,171,69,77,27,7,0,0,24,371,91,93,138,55,17,11,3,31,444,65,70,150,95,34,16,4,34,465,49,48,162,89,41,13,11,16,428,41,55,204,125,47,12,6,22,515,34,62,208,124,49,18,14,18,529,30,55,185,124,51,11,9,19,480,25,35,143,79,48,12,6,13,368,13,22,99,81,40,7,0,13,265,10,24,88,66,17,10,7,16,227,8,11,49,50,22,6,8,16,166,0,8,29,27,12,4,0,10,92,5,5,27,30,20,9,10,28,128,1343,595,1575,972,408,131,74,301,5392
POA6173,488,0,0,0,0,0,0,24,515,303,20,9,0,0,0,0,19,357,165,60,52,13,5,0,0,14,315,84,78,123,60,11,0,0,11,370,45,54,201,117,45,7,3,19,483,46,50,239,140,45,10,0,13,552,35,56,260,123,41,13,6,11,547,35,61,260,127,36,9,4,15,547,30,27,156,99,41,7,4,16,368,12,16,85,63,20,4,0,5,203,6,9,59,49,13,4,6,4,152,8,12,52,27,15,0,0,5,117,6,0,41,16,14,0,0,5,85,0,3,13,10,6,4,0,0,41,0,4,5,4,8,3,6,0,26,1258,460,1557,858,292,68,28,157,4679
POA6174,183,0,0,0,0,0,0,26,213,155,24,11,0,0,0,0,10,203,120,42,44,15,7,0,0,20,249,61,50,72,26,7,4,0,5,232,28,45,88,46,12,5,4,14,254,24,22,68,59,15,10,0,8,205,19,28,83,49,25,6,0,6,212,14,22,79,42,18,7,11,11,194,28,15,46,29,11,4,7,5,143,3,8,37,32,17,4,0,0,96,9,3,32,25,4,0,4,3,74,0,0,19,20,12,4,0,5,52,0,3,16,9,0,4,0,7,36,3,0,7,11,0,0,4,0,27,0,0,3,0,0,0,0,0,10,650,259,597,366,122,48,36,120,2194
POA6175,129,0,0,0,0,0,0,9,139,95,12,0,0,0,0,0,9,115,55,13,13,0,4,0,0,9,98,48,33,51,25,7,0,0,5,169,21,22,59,28,9,4,0,3,150,13,8,67,41,6,0,0,5,149,17,18,60,23,14,6,0,4,145,15,18,76,38,11,3,0,6,170,13,11,49,23,8,0,6,3,115,8,8,42,29,12,3,5,6,103,9,17,19,19,6,3,0,0,63,0,10,27,16,8,0,0,0,61,0,5,16,6,12,3,0,0,40,0,0,12,7,3,0,0,0,16,0,0,4,4,0,0,4,3,18,422,186,491,262,99,29,14,60,1557
POA6176,60,0,0,0,0,0,0,7,65,41,7,3,7,0,0,0,3,56,49,23,30,10,5,4,0,0,118,30,20,29,15,0,0,0,4,105,7,9,38,17,4,0,0,6,87,4,10,11,17,7,4,0,3,50,4,9,25,16,5,0,0,4,67,5,12,23,11,3,0,4,0,57,0,5,14,10,7,0,0,0,49,4,4,15,11,6,0,0,3,40,3,0,16,16,3,0,0,4,40,4,0,10,10,5,0,0,0,32,0,0,5,0,4,0,0,0,7,0,0,0,7,0,0,0,0,5,0,0,0,3,0,0,0,0,4,211,103,219,140,57,12,4,38,783
POA6180,193,4,0,0,0,0,0,10,210,142,26,13,0,0,0,0,16,193,102,50,45,19,8,0,0,16,231,75,56,113,55,17,3,0,12,320,38,55,104,59,19,8,3,13,294,21,26,96,50,21,8,0,3,221,21,29,76,43,16,3,0,4,197,18,25,76,38,17,3,5,6,194,13,15,51,36,23,5,0,11,156,4,17,53,33,13,0,3,3,132,16,10,48,38,9,8,4,13,148,5,6,69,44,20,3,6,6,159,6,5,37,45,9,0,4,4,110,0,4,18,18,9,0,4,4,52,0,0,5,4,5,0,0,0,17,650,332,801,479,187,48,34,118,2649
POA6181,18,0,0,0,0,0,0,3,24,9,0,0,0,0,0,0,0,5,4,4,0,0,0,0,0,0,10,0,0,0,5,0,0,0,0,5,0,6,5,0,3,0,0,0,14,0,4,13,8,3,0,0,0,21,4,0,11,4,0,0,0,0,26,0,4,13,3,7,0,0,0,23,0,0,10,9,0,0,0,0,19,3,3,8,8,5,0,0,0,23,0,0,5,6,0,0,0,0,18,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,43,20,64,39,23,0,3,0,198
POA6182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6207,32,0,0,0,0,0,0,9,37,21,0,3,0,0,0,0,0,23,14,8,8,0,0,0,0,3,37,6,8,14,3,0,0,0,8,47,0,0,16,13,4,0,0,3,39,3,8,16,9,4,0,0,8,53,7,0,18,13,4,0,0,3,43,7,5,21,8,0,0,0,3,46,11,0,15,10,0,0,0,5,54,7,4,13,10,6,0,4,4,44,0,3,12,8,3,0,0,0,30,0,0,5,3,9,0,0,4,22,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,107,46,141,86,33,10,9,49,490
POA6208,360,0,0,0,0,0,0,39,397,216,33,8,0,0,0,0,25,289,142,70,69,28,3,0,0,25,340,68,47,119,57,13,7,4,23,332,47,43,120,79,37,10,5,29,373,45,46,133,75,32,11,12,20,372,37,41,151,73,40,7,10,30,386,36,39,140,93,37,16,3,20,384,41,41,148,106,39,19,3,33,423,33,36,186,104,48,15,0,19,439,32,43,179,123,50,20,7,36,483,23,27,178,110,55,17,14,32,454,17,17,106,85,41,11,5,28,316,12,12,61,65,42,20,3,34,244,6,4,33,35,25,10,4,38,166,1117,501,1635,1031,460,162,65,438,5400
POA6209,59,0,0,0,0,0,0,11,73,41,3,0,0,0,0,0,10,54,23,8,6,0,0,0,0,9,50,13,7,9,0,0,0,0,0,36,12,3,19,3,3,0,0,3,45,7,6,21,3,7,6,0,0,49,4,6,20,18,3,4,0,0,67,5,3,28,17,5,0,0,4,71,9,10,24,27,3,0,0,4,81,3,0,21,21,9,0,0,3,64,4,11,21,26,14,0,9,9,84,8,5,24,16,10,0,0,9,70,0,0,19,14,12,3,0,5,52,4,0,11,10,3,4,0,8,39,5,0,4,3,3,3,0,0,23,194,64,238,172,70,14,14,77,847
POA6210,1795,16,4,0,0,0,0,175,1983,1506,187,70,21,0,0,0,154,1930,915,357,303,113,19,6,0,112,1825,527,389,593,278,73,22,13,128,2029,369,380,729,367,130,45,18,124,2160,263,300,772,389,157,42,30,98,2049,309,341,787,445,187,62,37,137,2295,300,326,954,530,174,69,39,117,2518,320,312,1017,563,218,70,39,123,2667,273,287,1034,716,251,73,37,136,2817,271,228,1105,734,262,71,43,127,2845,199,200,1110,684,252,66,26,179,2714,114,130,781,562,228,81,29,185,2107,85,82,389,390,259,78,58,171,1516,62,70,294,382,250,104,87,313,1558,7310,3605,9935,6162,2468,779,461,2278,33012
POA6211,202,0,0,0,0,0,0,22,223,141,11,5,0,0,0,0,13,171,88,34,35,16,3,0,0,8,184,48,41,86,40,10,0,0,8,237,45,35,99,65,19,3,0,10,284,26,19,95,62,16,4,8,14,241,29,22,124,59,18,4,0,17,273,40,35,100,51,19,10,0,12,270,25,25,124,55,26,3,0,13,265,37,31,126,77,40,3,0,17,335,31,25,149,81,25,6,3,7,323,24,30,139,108,22,12,5,10,343,10,7,74,50,20,10,9,12,186,3,0,23,28,14,7,0,3,78,5,3,0,14,4,0,4,5,31,750,313,1175,708,239,68,25,172,3446
POA6213,20,0,0,0,0,0,0,3,20,6,0,0,0,0,0,0,0,8,10,6,3,4,0,0,0,0,15,7,5,7,0,0,0,0,3,15,0,7,0,6,7,0,0,7,14,3,0,7,7,0,0,0,0,15,4,7,11,4,0,0,0,3,27,8,0,12,4,3,0,0,5,32,3,3,11,5,5,0,0,5,26,10,0,6,7,0,0,0,4,24,4,6,10,6,3,0,0,0,29,4,0,8,10,6,0,0,4,19,0,0,5,0,0,0,0,0,7,0,0,0,0,3,0,0,0,7,0,0,0,3,0,0,0,0,13,55,25,76,42,27,5,4,27,265
POA6214,17,0,0,0,0,0,0,5,20,17,0,0,0,0,0,0,0,19,4,3,3,0,0,0,0,0,18,5,0,6,4,0,0,0,0,13,0,0,14,7,0,4,0,3,23,0,0,10,6,0,0,0,0,19,0,0,11,4,0,0,0,0,21,0,0,11,8,4,0,0,0,29,4,0,6,11,0,0,0,0,27,5,0,6,5,3,0,0,3,26,0,0,9,0,5,0,0,3,15,0,0,6,8,3,0,0,0,18,0,0,4,3,3,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,61,16,75,64,20,6,3,20,263
POA6215,112,0,0,0,0,0,0,17,124,63,0,3,0,0,0,0,3,74,37,15,17,3,5,0,0,4,82,29,18,34,17,5,0,0,12,110,13,20,37,21,6,0,6,5,110,16,20,41,35,8,4,0,9,126,13,11,37,29,13,9,3,13,133,9,24,53,32,8,5,4,9,153,9,12,66,38,23,5,8,14,177,6,9,51,52,18,8,8,4,161,17,9,54,47,18,3,0,9,156,7,6,50,43,21,3,3,12,142,0,0,14,31,9,3,0,17,77,3,3,14,18,6,11,0,11,73,0,0,3,23,7,4,0,17,61,344,154,490,368,154,53,42,152,1756
POA6218,14,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,16,3,0,3,0,0,0,0,0,7,5,0,7,4,0,0,0,0,15,3,5,0,5,0,0,0,0,14,4,0,4,3,0,0,0,0,17,0,0,6,5,3,0,0,0,18,0,4,5,0,0,0,0,0,16,0,0,6,7,0,0,0,0,24,0,4,3,7,3,0,0,0,22,0,0,3,7,0,3,0,0,21,0,0,4,6,0,0,0,0,14,0,0,0,4,0,0,0,0,4,0,0,0,0,0,5,0,6,7,0,0,0,0,0,0,0,0,0,46,18,46,41,16,13,8,17,210
POA6219,18,0,0,0,0,0,0,6,22,11,0,0,0,0,0,0,4,13,5,0,0,0,0,0,0,0,8,3,4,6,4,0,0,0,0,17,3,0,0,3,0,0,0,0,18,5,5,3,0,0,0,0,0,18,0,3,8,9,3,0,0,0,19,3,0,9,9,3,0,0,0,26,4,0,9,6,0,0,0,3,29,0,5,8,10,6,0,0,0,31,0,0,3,5,0,0,0,0,10,0,0,7,3,0,0,0,0,20,0,0,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,3,0,9,54,26,59,56,25,10,5,22,254
POA6220,83,0,0,0,0,0,0,18,99,59,10,0,0,0,0,0,5,76,64,35,24,4,0,0,0,12,135,39,31,31,19,0,0,0,6,123,15,31,28,31,6,0,0,8,121,18,12,39,35,11,0,3,9,126,21,14,37,27,16,8,0,10,133,12,12,58,33,15,6,0,11,145,17,16,57,37,9,10,0,8,157,14,11,39,32,21,4,0,11,128,11,4,52,43,21,0,3,9,144,7,10,34,41,13,0,0,13,129,8,0,25,31,15,10,0,9,103,4,0,12,18,8,7,6,10,75,0,8,7,18,22,14,10,8,86,376,190,460,371,161,62,44,136,1792
POA6221,26,0,0,0,0,0,0,0,26,13,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,12,3,0,3,0,0,0,0,0,3,0,0,3,6,0,0,0,0,13,0,0,5,0,0,0,0,0,10,0,0,5,0,3,0,0,3,8,0,0,5,3,3,0,0,0,12,0,0,5,4,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,42,9,38,21,12,6,5,3,136
