POA_CODE_2021,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
POA6078,160,125,69,99,116,146,124,41,5,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,4,3,4,4,4,5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,4,4,9,5,0,28,0,5,4,3,4,4,9,5,0,28,165,130,69,106,114,151,130,43,5,916
POA6079,0,0,0,0,3,6,9,5,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,6,9,5,0,34
POA6081,908,555,426,561,722,709,487,215,45,4633,0,4,4,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,13,11,11,7,6,4,5,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,13,13,11,7,5,4,5,105,22,24,15,15,16,6,11,4,5,119,931,576,439,573,733,722,501,225,53,4754
POA6082,659,354,334,396,435,468,331,148,34,3152,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,22,10,12,26,7,11,11,4,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10,12,26,7,13,8,3,0,109,22,10,12,23,7,13,8,3,0,114,675,372,353,422,444,484,337,156,30,3269
POA6083,526,397,210,339,635,602,364,172,41,3285,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,8,8,8,4,12,3,5,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,10,8,9,7,11,4,5,67,7,6,10,8,9,11,21,4,5,73,531,408,216,348,640,615,387,176,43,3360
POA6084,1736,1115,905,1005,1320,1195,782,310,62,8435,0,5,0,0,4,4,6,4,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,17,40,45,30,29,15,21,4,3,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,43,42,32,29,23,26,10,3,226,17,48,42,35,37,25,36,11,5,248,1752,1164,944,1040,1354,1219,815,323,67,8681
POA6090,0,0,4,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,11,0,0,0,3,0,0,4,0,0,11,0,0,9,5,3,0,4,0,0,22
POA6100,2072,1840,3264,2575,1723,1643,1196,460,167,14940,0,4,3,0,8,6,0,0,5,25,0,3,0,6,5,0,8,0,0,24,0,0,0,3,5,11,0,0,0,22,0,0,0,6,5,3,3,0,0,14,0,0,3,0,0,6,6,0,0,16,81,135,158,182,222,173,83,45,8,1082,0,0,0,0,8,7,0,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,81,137,168,194,247,203,91,48,8,1187,81,140,170,199,254,206,90,45,16,1213,2154,1981,3436,2766,1976,1851,1295,508,179,16148
POA6101,2663,1941,3528,2759,2077,1602,1190,559,222,16542,4,0,4,5,4,0,4,0,0,17,5,0,5,4,0,0,6,0,0,17,0,0,0,5,0,3,0,0,0,10,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,44,77,77,37,37,41,38,3,3,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,84,88,49,43,48,38,7,5,404,49,81,91,54,43,51,40,8,8,418,2709,2025,3616,2812,2119,1647,1230,560,234,16965
POA6102,1600,2559,3202,1709,1090,887,784,822,711,13363,0,3,0,0,0,6,3,0,0,19,4,0,0,4,6,0,0,0,0,12,0,0,8,0,0,5,0,0,0,7,0,5,0,4,0,5,0,0,0,14,0,0,0,3,0,0,0,0,0,4,33,103,60,37,35,31,34,36,26,389,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,30,108,68,46,41,36,36,36,26,436,30,113,74,41,41,38,40,41,22,455,1628,2675,3272,1756,1127,927,833,861,737,13817
POA6103,1449,1165,2649,1685,1075,1049,710,361,129,10280,4,0,10,0,0,0,4,0,0,20,0,0,0,5,14,0,7,0,0,24,0,0,0,4,3,4,0,0,0,7,0,0,3,6,16,7,4,0,0,28,0,0,4,7,13,4,3,0,0,32,28,47,67,67,54,58,24,18,0,365,0,0,0,3,4,0,4,3,0,12,0,0,3,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,47,77,97,102,75,35,20,0,483,36,47,80,99,100,76,44,18,0,499,1483,1219,2728,1788,1180,1121,749,380,129,10778
POA6104,2289,1598,2475,2129,1818,1644,1249,693,408,14294,3,0,9,0,4,0,0,6,0,25,0,3,9,4,4,6,4,0,0,29,0,4,10,9,14,13,6,0,0,55,0,5,14,20,16,15,6,0,0,81,0,3,10,6,22,10,0,0,0,47,47,88,152,81,83,65,31,18,8,583,0,0,10,3,6,3,6,0,0,35,0,0,5,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,109,208,130,144,117,63,18,6,847,54,108,219,129,149,118,71,23,11,875,2343,1703,2687,2263,1967,1758,1319,712,417,15171
POA6105,2869,1925,2893,2388,1804,1489,1132,695,314,15501,0,0,3,3,3,3,0,3,0,20,0,0,3,0,0,0,0,0,0,8,0,0,4,4,3,6,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,39,64,61,44,32,39,10,3,3,300,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,69,67,50,40,39,11,6,3,332,39,69,72,56,46,44,11,12,4,348,2912,1998,2963,2441,1843,1538,1145,702,322,15848
POA6106,0,0,0,0,7,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,10,0,0,0,0,7,6,0,0,0,10,0,0,0,0,7,4,3,0,0,24
POA6107,9537,6229,9446,7744,4992,4011,2824,1485,555,46814,8,3,8,10,4,7,9,7,6,51,6,3,3,5,4,3,0,0,0,18,0,3,9,3,5,4,0,0,0,23,0,0,4,5,0,0,0,3,0,13,0,0,5,0,3,0,0,0,0,6,92,154,181,100,85,81,55,26,7,778,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,92,156,197,112,98,90,60,31,10,855,97,160,205,126,103,101,70,33,16,910,9635,6390,9649,7866,5092,4111,2892,1519,565,47725
POA6108,4527,2794,2860,3212,2887,2680,2337,1190,323,22818,13,0,6,7,0,3,6,5,0,33,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,4,0,0,6,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,81,72,50,53,40,55,40,13,10,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,73,54,53,48,58,50,12,10,431,86,71,57,61,47,58,53,16,5,465,4611,2870,2920,3268,2933,2741,2391,1205,335,23286
POA6109,2675,1591,1852,1986,1506,1254,1020,553,206,12645,7,0,0,9,0,3,0,9,0,36,0,5,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,4,0,0,10,0,0,0,0,0,0,0,0,0,3,37,42,52,26,35,29,23,10,4,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,46,54,26,33,38,28,11,4,290,48,52,57,36,37,41,30,19,3,326,2726,1636,1908,2022,1546,1297,1051,578,213,12968
POA6110,9791,5485,5671,6695,5432,4265,3291,1805,773,43206,12,13,5,15,9,11,4,10,4,77,0,3,0,0,0,0,4,0,0,8,5,0,6,0,7,0,3,0,0,24,0,0,0,0,4,0,0,0,0,12,0,0,0,0,4,0,0,0,0,12,131,117,134,100,95,76,50,23,15,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,135,126,138,102,108,84,65,24,17,802,143,137,143,117,114,95,73,33,25,874,9932,5622,5816,6812,5543,4356,3362,1837,799,44079
POA6111,4256,2631,2625,2926,3001,2951,2572,1191,364,22532,0,3,0,5,0,9,5,7,0,33,0,0,0,3,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,91,59,50,58,37,41,13,6,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,95,58,54,63,40,46,19,6,445,66,102,58,55,59,48,51,26,8,476,4318,2732,2690,2986,3067,3003,2631,1215,374,23009
POA6112,17475,7653,10798,11910,7433,5876,4119,1976,602,67833,19,10,20,16,5,10,11,6,0,96,4,0,5,3,0,0,3,0,0,19,0,4,0,0,0,9,0,0,0,15,4,0,9,4,0,0,3,0,0,17,0,0,0,0,0,3,0,0,0,12,199,196,203,159,138,123,106,70,46,1238,0,0,0,0,0,5,4,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,210,203,213,166,142,138,117,80,46,1312,228,211,236,182,152,145,125,84,52,1418,17703,7859,11031,12092,7587,6021,4249,2057,650,69250
POA6121,570,405,225,345,477,492,299,107,26,2946,0,0,0,3,0,0,0,3,0,9,4,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,12,5,11,4,9,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,19,12,9,11,4,9,0,0,83,24,19,12,6,11,3,9,3,0,87,593,422,235,354,484,496,308,112,23,3033
POA6122,5938,2321,3503,3315,2256,1694,1075,450,137,20680,3,8,6,0,0,4,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,63,60,56,23,34,37,22,9,6,318,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,60,59,24,40,37,30,9,6,326,67,66,61,24,44,40,30,14,6,347,6005,2386,3567,3336,2298,1732,1107,463,141,21031
POA6123,538,266,380,246,241,218,148,51,21,2115,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,6,6,4,8,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,6,7,9,8,0,0,45,3,5,9,6,7,7,6,0,0,49,548,270,390,255,246,229,157,52,21,2165
POA6124,254,105,101,143,186,182,89,64,18,1140,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,8,3,0,0,0,0,0,0,0,0,4,6,0,3,4,4,5,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,3,4,9,0,0,0,39,15,5,0,3,4,9,0,3,0,42,272,106,103,150,190,188,93,66,18,1177
POA6125,553,399,332,428,592,506,355,202,40,3415,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,11,3,10,11,13,10,5,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,11,3,8,16,14,6,3,98,17,18,13,3,11,17,14,6,3,103,575,412,346,433,606,522,366,215,47,3516
POA6126,34,23,13,33,34,48,43,19,3,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,0,0,13,4,0,0,0,4,0,3,0,0,13,39,23,11,30,36,52,41,19,3,258
POA6147,2724,1686,2064,2183,1731,1681,1491,750,206,14513,0,0,0,3,3,6,8,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,27,29,45,31,28,22,10,8,5,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,31,46,33,35,25,14,13,5,221,26,31,49,34,34,25,18,17,5,247,2748,1715,2114,2218,1766,1710,1509,764,210,14760
POA6148,3458,2375,1597,2523,2455,2076,1897,1294,562,18251,0,0,0,0,6,0,11,0,4,16,0,0,3,0,0,5,3,0,0,9,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,41,49,29,33,23,27,8,6,263,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,48,43,53,34,31,30,34,8,8,302,48,44,55,34,37,29,40,9,14,314,3507,2424,1654,2564,2495,2107,1937,1306,574,18565
POA6149,3406,2062,1581,2417,2280,2291,2529,1142,502,18204,0,0,0,0,0,0,6,6,0,14,0,3,0,5,0,0,0,3,0,8,5,3,5,3,4,5,0,0,0,21,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,32,35,43,28,19,22,23,13,8,212,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,37,34,53,38,22,31,27,13,8,260,37,34,53,37,22,35,33,19,7,272,3442,2101,1629,2448,2303,2325,2559,1157,507,18476
POA6150,1968,1952,1206,1413,1535,1569,1622,942,485,12699,0,4,0,0,0,3,0,0,0,10,0,5,0,0,0,0,0,3,0,8,3,9,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,101,103,106,96,111,116,144,159,117,1051,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,118,109,104,117,119,146,163,117,1084,104,121,109,101,117,119,145,168,119,1099,2069,2074,1316,1517,1651,1686,1769,1112,604,13792
POA6151,2374,2105,2334,2148,2155,2044,1848,893,276,16165,0,3,6,6,4,12,12,3,0,34,0,0,0,5,8,5,3,0,0,26,6,0,0,6,12,3,3,0,0,34,0,0,0,0,4,15,4,0,0,31,0,0,5,4,0,0,0,0,0,8,70,126,81,75,56,71,53,19,15,569,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,4,0,0,0,4,0,0,9,0,0,0,0,0,0,11,4,0,0,3,0,0,0,0,0,3,82,132,99,96,81,94,71,24,13,698,78,139,108,101,86,104,75,23,13,733,2450,2237,2432,2250,2242,2149,1925,915,293,16899
POA6152,3762,3545,3810,3288,2839,2756,2571,1498,923,24985,0,3,3,5,3,0,3,5,3,35,0,0,0,0,0,6,0,0,0,14,0,3,0,0,3,5,4,0,0,12,0,0,0,0,4,0,0,0,0,13,4,0,0,0,0,0,0,0,0,9,66,159,115,84,60,85,88,43,17,720,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,166,118,87,67,104,101,43,17,771,68,171,126,95,70,102,104,50,23,809,3838,3720,3932,3383,2901,2859,2675,1551,941,25793
POA6153,3678,2465,2086,2811,2743,2638,2381,1274,505,20574,0,0,0,0,0,3,3,4,4,11,0,3,3,0,0,6,0,0,0,21,0,0,5,0,5,4,0,0,0,9,0,0,0,0,0,6,0,0,0,11,0,0,0,3,0,0,0,0,0,5,36,63,73,39,31,51,38,18,7,364,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,69,85,52,44,58,42,22,7,415,37,69,85,52,44,66,48,19,8,424,3712,2535,2165,2866,2788,2697,2426,1293,515,21000
POA6154,1929,1237,906,1360,1414,1121,937,747,552,10208,4,0,0,0,0,0,0,0,5,10,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,21,18,13,34,20,15,12,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,14,28,18,18,13,36,20,15,9,175,11,28,19,19,13,36,20,15,13,182,1938,1265,928,1383,1430,1158,959,759,567,10390
POA6155,10798,7458,5544,8125,7572,5761,4373,1847,637,52112,0,0,0,3,0,9,11,3,3,36,0,7,5,3,0,0,3,7,0,31,0,0,0,4,0,0,3,0,0,17,3,0,0,4,4,0,3,0,0,19,0,0,0,0,4,4,0,0,0,10,115,167,105,76,53,46,52,35,7,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,122,183,119,87,63,56,62,41,9,740,119,185,118,93,71,61,80,42,10,773,10919,7635,5657,8222,7644,5825,4451,1889,646,52891
POA6156,3423,2215,1851,2225,2560,2016,1460,1021,624,17389,10,0,0,0,4,4,3,6,3,29,0,0,0,0,0,5,5,3,0,9,0,0,3,0,0,5,3,0,0,17,0,0,0,0,0,5,5,0,0,3,0,0,0,0,0,0,0,0,0,0,48,69,57,32,48,44,34,32,13,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,72,65,36,51,53,47,42,13,421,51,70,68,36,52,61,47,42,16,450,3471,2287,1917,2258,2610,2080,1506,1063,639,17839
POA6157,2397,1485,1681,1856,1895,1655,1427,834,428,13657,0,0,4,9,3,9,5,3,0,38,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,3,0,0,4,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,26,41,50,38,27,32,25,19,10,260,0,0,0,0,0,0,0,5,0,3,6,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,34,42,57,39,31,37,31,18,10,291,33,42,55,53,37,41,36,23,8,327,2433,1524,1734,1908,1935,1694,1462,861,436,13985
POA6158,1348,869,664,867,1128,1012,792,450,251,7393,0,0,3,0,0,0,0,0,0,10,0,3,0,0,3,0,3,0,0,10,5,0,10,0,0,0,3,0,0,17,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,6,24,33,19,23,27,9,15,7,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,39,28,28,34,21,14,7,201,11,22,46,26,28,33,21,13,7,211,1362,895,710,893,1156,1046,813,463,259,7605
